Input_Current,Temperature,vd,vg,vs,i_source,v_source,p_source,Io,gm1,gds1,vt,vdsat,cgd1,cgs1,gain_db,freq,s11_db,nf_db,iip3_dbm
8.88856331185901e-05,17.142857142857146,0.9171359,0.2254163,0.05769203,0.0003044339,1.0,0.0003044339,0.0002154376,0.005125313,0.0005285971,0.3973521,0.04290052,1.0328870000000001e-13,7.723807e-14,5.274498,1000000000.0,-8.42033,7.523266,-8.076633756554287
8.88856331185901e-05,28.57142857142857,0.9167634,0.2149342,0.05794999,0.0003054029,1.0,0.0003054029,0.0002163688,0.004961995,0.0005139499,0.3882587,0.04461022,1.040287e-13,7.718462999999999e-14,5.035498,1000000000.0,-8.271,7.739285,-7.749804018144616
8.88856331185901e-05,40.0,0.9163948,0.2045341,0.0582052,0.0003063618,1.0,0.0003063618,0.0002174641,0.004812829,0.0005006489,0.3791654,0.04631452,1.047561e-13,7.713238e-14,4.809965,1000000000.0,-8.13428,7.947413,-7.427167326992041
8.88856331185901e-05,51.42857142857143,0.9159795,0.1942164,0.05849292,0.0003074421,1.0,0.0003074421,0.0002184986,0.004671894,0.000488104,0.3700843,0.04801157,1.054573e-13,7.708221e-14,4.590085,1000000000.0,-8.00472,8.152423,-7.10906423297493
8.88856331185901e-05,62.85714285714286,0.9155437,0.1839838,0.05879487,0.0003085756,1.0,0.0003085756,0.000219623,0.00454154,0.0004765666,0.3610092,0.04970076,1.0614180000000001e-13,7.703346e-14,4.380688,1000000000.0,-7.88464,8.351031,-6.795819548534574
8.88856331185901e-05,74.28571428571429,0.9150787,0.1738408,0.05911719,0.0003097851,1.0,0.0003097851,0.0002208262,0.004420642,0.0004659344,0.3519424,0.05138086,1.0680940000000001e-13,7.698614e-14,4.181132,1000000000.0,-7.77307,8.543485,-6.4876990602066655
8.88856331185901e-05,85.71428571428572,0.9145788,0.1637938,0.05946385,0.0003110857,1.0,0.0003110857,0.0002221197,0.004308629,0.0004561606,0.3428855,0.05305064,1.0746130000000001e-13,7.694016000000001e-14,3.991543,1000000000.0,-7.66955,8.729568,-6.185049309846505
8.88856331185901e-05,97.14285714285714,0.9140375,0.1538528,0.05983931,0.0003124937,1.0,0.0003124937,0.0002235244,0.004205139,0.0004472206,0.33384,0.05470882,1.080997e-13,7.689537999999999e-14,3.812332,1000000000.0,-7.57383,8.9089,-5.888223478652968
8.88856331185901e-05,108.57142857142858,0.9134456,0.1440325,0.06025,0.0003140334,1.0,0.0003140334,0.0002250687,0.004109045,0.0004391083,0.3248084,0.05635405,1.0871550000000002e-13,7.685164e-14,3.642599,1000000000.0,-7.48499,9.08214,-5.587950952246253
8.88856331185901e-05,120.0,0.9127874,0.1343552,0.06070688,0.0003157455,1.0,0.0003157455,0.0002267984,0.004020147,0.0004318523,0.3157949,0.05798494,1.0930789999999999e-13,7.680869e-14,3.482922,1000000000.0,-7.40292,9.248943,-5.298617924356805
0.00012350618673278454,-40.0,0.9036588,0.2995201,0.06709316,0.0003741114,1.0,0.0003741114,0.0002506693,0.007237176,0.0007382442,0.4462839,0.03437854,1.0160499999999999e-13,7.741996999999999e-14,7.758649,1000000000.0,-10.3098,5.725392,-9.467239188871766
0.00012350618673278454,-28.57142857142857,0.9032449,0.2890582,0.06738029,0.0003751882,1.0,0.0003751882,0.0002519415,0.006972256,0.0007141735,0.4372172,0.03610768,1.025387e-13,7.735163e-14,7.495857,1000000000.0,-10.0797,5.940112,-9.172821437313786
0.00012350618673278454,-17.142857142857142,0.9027689,0.2786853,0.06771058,0.0003764263,1.0,0.0003764263,0.0002528358,0.006715087,0.0006907482,0.4281657,0.03783485,1.034314e-13,7.728654e-14,7.229475,1000000000.0,-9.85483,6.159154,-8.87807912337314
0.00012350618673278454,-5.714285714285715,0.9023219,0.2683958,0.06802069,0.000377589,1.0,0.000377589,0.0002539772,0.006481119,0.0006695365,0.4191091,0.03956074,1.0431269999999999e-13,7.722267000000001e-14,6.976925,1000000000.0,-9.64919,6.372262,-8.584197169719737
