Iteration No,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,
56,0.7228947545328597,0.0010981988319146059,0.0,0,0.29768308236761176,0.42300013999999997,0.0,0.001113333333333344,0,
57,0.7221439861234397,1.2224844532819171e-05,0.0,0,0.29796218794557355,0.42329624,0.0,0.0008733333333333112,0,
58,0.724307272743469,0.001111372662862949,0.0,0,0.299924960080606,0.42327094,0.0,0.0,0,
59,0.7230609346499349,0.0,0.0,0,0.29498929464993495,0.42465164,0.0,0.003419999999999964,0,
60,0.723521420690233,0.00108152991831482,0.0,0,0.2968500107719181,0.42456987999999996,0.0,0.0010199999999999912,0,
61,0.7227788115774506,1.6352278597124105e-05,0.0,0,0.2973058926321868,0.4247499,0.0,0.0007066666666666777,0,
62,0.7255205276852289,0.0012919531563551818,0.0,0,0.29955931452887374,0.42466926,0.0,0.0,0,
63,0.7237936744573574,0.0,0.0,0,0.2943103344573575,0.42604333999999994,0.0,0.0034400000000000355,0,
64,0.7239994158006947,0.0009348718581994042,0.0,0,0.2960529172758287,0.42592495999999996,0.0,0.001086666666666621,0,
65,0.7233842035765939,0.0,0.0,0,0.29678113690992725,0.4259564,0.0,0.000646666666666699,0,
66,0.7256881590282847,0.0011136322367870655,0.0,0,0.2987240667914976,0.42585046,0.0,0.0,0,
67,0.7243579550118342,0.0,0.0,0,0.2935254550118342,0.42723249999999996,0.0,0.003600000000000018,0,
68,0.7247796346896774,0.0010717629507744537,0.0,0,0.2953990184055696,0.42707552000000004,0.0,0.0012333333333333012,0,
69,0.723978503844123,3.077167434684114e-05,0.0,0,0.29611389216977624,0.42711384,0.0,0.0007199999999999799,0,
70,0.723608009798209,0.0008005087808677184,0.0,0,0.2949736610173413,0.42711384,0.0,0.0007199999999999799,0,
71,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
72,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
73,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
74,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
75,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
76,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
77,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
78,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
79,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
80,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
81,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
82,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
83,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
84,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
85,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
86,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
87,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
88,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
89,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
90,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
91,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
92,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
93,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
94,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
95,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
96,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
97,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
98,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
99,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
100,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
101,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
102,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
103,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
104,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
105,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
106,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
107,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
108,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
109,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
110,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
111,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
112,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
113,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
114,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
115,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
116,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
117,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
118,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
119,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
120,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
121,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
122,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
123,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
124,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
125,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
126,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
127,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
128,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
129,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
130,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
131,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
132,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
133,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
134,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
135,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
136,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
137,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
138,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
139,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
140,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
141,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
142,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
143,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
144,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
145,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
146,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
147,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
148,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
149,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
150,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
151,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
152,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
153,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
154,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
155,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
156,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
157,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
158,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
159,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
160,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
161,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
162,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
163,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
164,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
165,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
166,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
167,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
168,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
169,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
170,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
171,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
172,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
173,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
174,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
175,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
176,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
177,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
178,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
179,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
180,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
181,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
182,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
183,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
184,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
185,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
186,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
187,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
188,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
189,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
190,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
191,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
192,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
193,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
194,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
195,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
196,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
197,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
198,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
199,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
200,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
201,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
202,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
203,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
204,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
205,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
206,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
207,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
208,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
209,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
210,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
211,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
212,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
213,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
214,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
215,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
216,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
217,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
218,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
219,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
220,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
221,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
222,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
223,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
224,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
225,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
226,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
227,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
228,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
229,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
230,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
231,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
232,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
233,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
234,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
235,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
236,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
237,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
238,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
239,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
240,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
241,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
242,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
243,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
244,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
245,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
246,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
247,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
248,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
249,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
250,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
251,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
252,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
253,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
254,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
255,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
256,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
257,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
258,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
259,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
260,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
261,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
262,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
263,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
264,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
265,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
266,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
267,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
268,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
269,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
270,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
271,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
272,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
273,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
274,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
275,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
276,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
277,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
278,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
279,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
280,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
281,0.7263635920212769,0.0,0.0,0,0.2986350320212769,0.42772856,0.0,0.0,0,
