Iteration No,Rd,Ibias,C1,C2,Cload,W1,W2,Rbias1,Rbias2,Rbias3,mismatch,flo,frf,Alo,Temp,
1,742.172097520625,0.00056594411867,2.75513e-12,2.774804e-12,2.14670004092405e-11,8.42900323210945e-05,2.55238859458532e-05,11438.9630671608,2521.28889129811,2213.16891066651,0,1000000000.0,1010000000.0,0.4753436,27,
2,742.172097520625,0.00056594411867,2.75513e-12,2.774804e-12,2.1444479470945404e-11,8.42900323210945e-05,2.55238859458532e-05,11438.9630671608,2521.28889129811,2213.16891066651,0,1000000000.0,1010000000.0,0.4676955,27,
