Iteration No,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
1,0.8102394401306987,0.445061831962087,0.0,0.0,0.20131528816861177,0.16386232,0.0,0.0,
2,0.8318202740738613,0.45645844783229467,0.0,0.0,0.2145471862415666,0.16081464,0.0,0.0,
3,0.8136223380302339,0.4481117214607914,0.0,0.0,0.2046462765694424,0.16086434,0.0,0.0,
4,0.8179935317813236,0.45117330108616754,0.0,0.0,0.20755135069515612,0.15926888,0.0,0.0,
5,0.810061054645119,0.4479189339628434,0.0,0.0,0.2035052806822757,0.15863684,0.0,0.0,
6,0.8091088679421459,0.4481817640390638,0.0,0.0,0.20339768390308208,0.15752942,0.0,0.0,
7,0.8044625927075617,0.4464957008510291,0.0,0.0,0.20123403185653263,0.15673286,0.0,0.0,
8,0.8019905562573348,0.44587196927312256,0.0,0.0,0.2002918269842122,0.15582676,0.0,0.0,
9,0.7984471808051684,0.444649365967994,0.0,0.0,0.19877557483717442,0.15502224,0.0,0.0,
10,0.7955927019627244,0.4437437739636576,0.0,0.0,0.19765402799906676,0.1541949,0.0,0.0,
11,0.7924726125737901,0.44265814446700213,0.0,0.0,0.19639852810678798,0.15341594,0.0,0.0,
12,0.7896178736782267,0.44166275433512253,0.0,0.0,0.1952873593431041,0.15266775999999999,0.0,0.0,
13,0.7867137332227833,0.44061169151687607,0.0,0.0,0.1941654617059072,0.15193658,0.0,0.0,
14,0.7839220090081919,0.4395844411524508,0.0,0.0,0.1931132478557411,0.15122432,0.0,0.0,
15,0.7811178179610986,0.4385325808653776,0.0,0.0,0.19207509709572101,0.15051014,0.0,0.0,
16,0.7784317664109581,0.43749569252224074,0.0,0.0,0.19109097388871726,0.1498451,0.0,0.0,
17,0.7757636761039901,0.43644744771240224,0.0,0.0,0.19012148839158793,0.14919474,0.0,0.0,
18,0.7731595585594592,0.4354053819089362,0.0,0.0,0.18919393665052292,0.14856024,0.0,0.0,
19,0.7705787336606882,0.4343520322753407,0.0,0.0,0.18828416138534743,0.14794254,0.0,0.0,
20,0.7680614015918266,0.43331357034438023,0.0,0.0,0.1874087112474463,0.14733912,0.0,0.0,
21,0.7655705592460762,0.43226819968311764,0.0,0.0,0.18655149956295863,0.14675085999999998,0.0,0.0,
22,0.7631170758318112,0.4312246377893739,0.0,0.0,0.18571687804243736,0.14617555999999998,0.0,0.0,
23,0.7607107717633027,0.4301915316579297,0.0,0.0,0.18490666010537304,0.14561258,0.0,0.0,
24,0.7583506623530833,0.4291558693413684,0.0,0.0,0.18411379301171493,0.14508100000000002,0.0,0.0,
25,0.7560326879069823,0.428147860308947,0.0,0.0,0.1833654675980353,0.14451935999999999,0.0,0.0,
26,0.7536396563725554,0.42708124985466256,0.0,0.0,0.1825626065178928,0.1439958,0.0,0.0,
27,0.7513902342145331,0.42607669817576904,0.0,0.0,0.18183941603876405,0.14347412,0.0,0.0,
28,0.7491049278152755,0.4250437789719624,0.0,0.0,0.18109488884331312,0.14296625999999998,0.0,0.0,
29,0.7468817894127113,0.4240340428921334,0.0,0.0,0.18038366652057788,0.14246408000000002,0.0,0.0,
30,0.7446808498928628,0.42301744066405506,0.0,0.0,0.17966882922880767,0.14199458,0.0,0.0,
31,0.742501451713216,0.4220110864787936,0.0,0.0,0.17897188523442248,0.14151848,0.0,0.0,
32,0.7403334368512791,0.4210021479895013,0.0,0.0,0.17827870886177782,0.14105258,0.0,0.0,
33,0.7381960358401317,0.4200034039309437,0.0,0.0,0.17759763190918795,0.140595,0.0,0.0,
34,0.7360742732242299,0.4190063114888762,0.0,0.0,0.1769222417353537,0.14014572,0.0,0.0,
35,0.733983004433179,0.41801934620674075,0.0,0.0,0.1762593582264382,0.1397043,0.0,0.0,
36,0.7319006880370647,0.41703399177958334,0.0,0.0,0.17559527625748123,0.13927142,0.0,0.0,
37,0.7298317739114193,0.4160502493132399,0.0,0.0,0.1749354045981794,0.13884612,0.0,0.0,
38,0.7277819017232204,0.415072327300575,0.0,0.0,0.17428159442264549,0.13842798,0.0,0.0,
39,0.7257478635217854,0.41410020906858686,0.0,0.0,0.17363087445319866,0.13801677999999998,0.0,0.0,
40,0.723728846549956,0.41313385082526194,0.0,0.0,0.17298291572469396,0.13761208,0.0,0.0,
41,0.7217185537105302,0.4121690487416173,0.0,0.0,0.1723354449689128,0.13721406,0.0,0.0,
42,0.7197347523817289,0.4112183588294692,0.0,0.0,0.1716950135522597,0.13682138,0.0,0.0,
43,0.7177459100410719,0.41026080823397265,0.0,0.0,0.17104966180709932,0.13643544000000002,0.0,0.0,
44,0.715779915541133,0.4093172990988034,0.0,0.0,0.1704091764423296,0.13605344,0.0,0.0,
45,0.7138341657017877,0.40837110547308125,0.0,0.0,0.1697633802287065,0.13569968,0.0,0.0,
46,0.7118923098060761,0.40743473437709404,0.0,0.0,0.16912211542898206,0.13533546,0.0,0.0,
47,0.7099440911866426,0.40649564094016694,0.0,0.0,0.16847045024647567,0.13497800000000001,0.0,0.0,
48,0.708018256445742,0.40556633074162246,0.0,0.0,0.1678261657041195,0.13462576,0.0,0.0,
49,0.7060849751507008,0.4046343120358665,0.0,0.0,0.1671707031148344,0.13427996,0.0,0.0,
50,0.7041613138249881,0.40370786525320823,0.0,0.0,0.16651408857177993,0.13393935999999998,0.0,0.0,
