Iteration No,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,
81,0.9511324060384213,0.08841140603842135,0.0,0.0,0.0,0.862721,
82,0.9404249166957336,0.049271416695733684,0.0,0.0,0.0,0.8911534999999999,
83,0.93386345882337,0.01643395882336994,0.0,0.0,0.0,0.9174295,
84,0.938737,0.0,0.0,0.0,0.0,0.938737,
85,0.861891598965457,0.015220098965456922,0.0,0.0,0.0,0.8466715,
86,0.868747,0.0,0.0,0.0,0.0,0.868747,
87,0.8011774187730115,0.011032918773011602,0.0,0.0,0.0,0.7901444999999999,
88,0.8118074999999999,0.0,0.0,0.0,0.0,0.8118074999999999,
89,0.7482417985679003,0.0048262985679002664,0.0,0.0,0.0,0.7434155,
90,0.764171,0.0,0.0,0.0,0.0,0.764171,
91,0.7038065,0.0,0.0,0.0,0.0,0.7038065,
92,0.672753619706395,0.02012361970639513,0.0,0.0,0.0,0.6526299999999999,
93,0.6739269999999999,0.0,0.0,0.0,0.0,0.6739269999999999,
94,0.6333481447361868,0.006112644736186823,0.0,0.0,0.0,0.6272355000000001,
95,0.6470990000000001,0.0,0.0,0.0,0.0,0.6470990000000001,
96,0.604264,0.0,0.0,0.0,0.0,0.604264,
97,0.5789218073780781,0.01302380737807809,0.0,0.0,0.0,0.565898,
98,0.586165,0.0,0.0,0.0,0.0,0.586165,
99,0.5500625,0.0,0.0,0.0,0.0,0.5500625,
100,0.5337667257560471,0.01505722575604717,0.0,0.0,0.0,0.5187094999999999,
101,0.537047,0.0,0.0,0.0,0.0,0.537047,
102,0.5072585,0.0,0.0,0.0,0.0,0.5072585,
103,0.4940878219470031,0.013450321947003137,0.0,0.0,0.0,0.4806375,
104,0.49794925,0.0,0.0,0.0,0.0,0.49794925,
105,0.4723804,0.0,0.0,0.0,0.0,0.4723804,
106,0.4582087892724965,0.00887728927249647,0.0,0.0,0.0,0.4493315,
107,0.46564515,0.0,0.0,0.0,0.0,0.46564515,
108,0.4433241,0.0,0.0,0.0,0.0,0.4433241,
109,0.425082714279844,0.002022514279844027,0.0,0.0,0.0,0.4230602,
110,0.43268925,0.0,0.0,0.0,0.0,0.43268925,
111,0.4134036,0.0,0.0,0.0,0.0,0.4134036,
112,0.40723703965628466,0.011461139656284657,0.0,0.0,0.0,0.3957759,
113,0.4106167,0.0,0.0,0.0,0.0,0.4106167,
114,0.3932855,0.0,0.0,0.0,0.0,0.3932855,
115,0.37736575,0.0,0.0,0.0,0.0,0.37736575,
116,0.3773613809674695,0.014686180967469535,0.0,0.0,0.0,0.3626752,
117,0.3765695,0.0,0.0,0.0,0.0,0.3765695,
118,0.36200835,0.0,0.0,0.0,0.0,0.36200835,
119,0.3486185873480509,8.15373480508678e-05,0.0,0.0,0.0,0.34853705,
120,0.34885005,0.0,0.0,0.0,0.0,0.34885005,
121,0.3491201501307061,0.012790950130705999,0.0,0.0,0.0,0.33632920000000005,
122,0.34932095,0.0,0.0,0.0,0.0,0.34932095,
123,0.33680955,0.0,0.0,0.0,0.0,0.33680955,
124,0.32516795,0.0,0.0,0.0,0.0,0.32516795,
125,0.32318000238376166,0.008870452383761673,0.0,0.0,0.0,0.31430955,
126,0.32649449999999997,0.0,0.0,0.0,0.0,0.32649449999999997,
127,0.31558495,0.0,0.0,0.0,0.0,0.31558495,
128,0.3053849,0.0,0.0,0.0,0.0,0.3053849,
129,0.29830789171094396,0.0024793417109439274,0.0,0.0,0.0,0.29582855,
130,0.3040463,0.0,0.0,0.0,0.0,0.3040463,
131,0.29458935,0.0,0.0,0.0,0.0,0.29458935,
132,0.28570795,0.0,0.0,0.0,0.0,0.28570795,
133,0.2867549331676477,0.009403083167647708,0.0,0.0,0.0,0.27735185,
134,0.288269,0.0,0.0,0.0,0.0,0.288269,
135,0.27978975,0.0,0.0,0.0,0.0,0.27978975,
136,0.2717997,0.0,0.0,0.0,0.0,0.2717997,
137,0.26425869999999996,0.0,0.0,0.0,0.0,0.26425869999999996,
138,0.2662667263154258,0.009136026315425738,0.0,0.0,0.0,0.25713070000000005,
139,0.2673333,0.0,0.0,0.0,0.0,0.2673333,
140,0.26006025,0.0,0.0,0.0,0.0,0.26006025,
141,0.25317755000000003,0.0,0.0,0.0,0.0,0.25317755000000003,
142,0.24665549999999997,0.0,0.0,0.0,0.0,0.24665549999999997,
143,0.24610339634901793,0.005636096349017923,0.0,0.0,0.0,0.2404673,
144,0.2500065,0.0,0.0,0.0,0.0,0.2500065,
145,0.24366629999999997,0.0,0.0,0.0,0.0,0.24366629999999997,
146,0.2376452,0.0,0.0,0.0,0.0,0.2376452,
147,0.23192045,0.0,0.0,0.0,0.0,0.23192045,
148,0.22647135,0.0,0.0,0.0,0.0,0.22647135,
149,0.2302586415506031,0.008979391550603092,0.0,0.0,0.0,0.22127925,
150,0.23016775,0.0,0.0,0.0,0.0,0.23016775,
151,0.22481655,0.0,0.0,0.0,0.0,0.22481655,
152,0.21971445,0.0,0.0,0.0,0.0,0.21971445,
153,0.21484525,0.0,0.0,0.0,0.0,0.21484525,
154,0.20981729999999998,0.0,0.0,0.0,0.0,0.20981729999999998,
155,0.21379338791082078,0.008501437910820779,0.0,0.0,0.0,0.20529195,
156,0.2140639,0.0,0.0,0.0,0.0,0.2140639,
157,0.2090806,0.0,0.0,0.0,0.0,0.2090806,
158,0.2046,0.0,0.0,0.0,0.0,0.2046,
159,0.20030575,0.0,0.0,0.0,0.0,0.20030575,
160,0.19618655,0.0,0.0,0.0,0.0,0.19618655,
161,0.19752566658106163,0.005293716581061621,0.0,0.0,0.0,0.19223195,
162,0.2000743,0.0,0.0,0.0,0.0,0.2000743,
163,0.19597684999999998,0.0,0.0,0.0,0.0,0.19597684999999998,
164,0.19204205,0.0,0.0,0.0,0.0,0.19204205,
165,0.18826055,0.0,0.0,0.0,0.0,0.18826055,
166,0.18462365,0.0,0.0,0.0,0.0,0.18462365,
167,0.18112335000000002,0.0,0.0,0.0,0.0,0.18112335000000002,
168,0.18521763276380712,0.007476432763807139,0.0,0.0,0.0,0.1777412,
169,0.185085,0.0,0.0,0.0,0.0,0.185085,
170,0.18157764999999998,0.0,0.0,0.0,0.0,0.18157764999999998,
171,0.1781993,0.0,0.0,0.0,0.0,0.1781993,
172,0.17494315,0.0,0.0,0.0,0.0,0.17494315,
173,0.17180265,0.0,0.0,0.0,0.0,0.17180265,
174,0.16877185,0.0,0.0,0.0,0.0,0.16877185,
175,0.17217188006670572,0.006326730066705721,0.0,0.0,0.0,0.16584515,
176,0.17272300000000002,0.0,0.0,0.0,0.0,0.17272300000000002,
177,0.1696689,0.0,0.0,0.0,0.0,0.1696689,
178,0.1667197,0.0,0.0,0.0,0.0,0.1667197,
179,0.1638701,0.0,0.0,0.0,0.0,0.1638701,
180,0.16111525000000002,0.0,0.0,0.0,0.0,0.16111525000000002,
181,0.1584506,0.0,0.0,0.0,0.0,0.1584506,
182,0.15862147802166074,0.0027496280216607735,0.0,0.0,0.0,0.15587184999999998,
183,0.16067205,0.0,0.0,0.0,0.0,0.16067205,
184,0.15802635,0.0,0.0,0.0,0.0,0.15802635,
185,0.1554654,0.0,0.0,0.0,0.0,0.1554654,
186,0.15298530000000002,0.0,0.0,0.0,0.0,0.15298530000000002,
187,0.1505823,0.0,0.0,0.0,0.0,0.1505823,
188,0.15218731107550326,0.003934461075503274,0.0,0.0,0.0,0.14825285,
189,0.15440975,0.0,0.0,0.0,0.0,0.15440975,
190,0.15196865,0.0,0.0,0.0,0.0,0.15196865,
191,0.1496027,0.0,0.0,0.0,0.0,0.1496027,
192,0.1473084,0.0,0.0,0.0,0.0,0.1473084,
193,0.1450827,0.0,0.0,0.0,0.0,0.1450827,
194,0.1429226,0.0,0.0,0.0,0.0,0.1429226,
195,0.14082524999999999,0.0,0.0,0.0,0.0,0.14082524999999999,
196,0.14410329213138467,0.005315292131384671,0.0,0.0,0.0,0.138788,
197,0.144575,0.0,0.0,0.0,0.0,0.144575,
198,0.1424353,0.0,0.0,0.0,0.0,0.1424353,
199,0.1403573,0.0,0.0,0.0,0.0,0.1403573,
200,0.13833845,0.0,0.0,0.0,0.0,0.13833845,
201,0.1363762,0.0,0.0,0.0,0.0,0.1363762,
202,0.13446829999999999,0.0,0.0,0.0,0.0,0.13446829999999999,
203,0.13261260000000002,0.0,0.0,0.0,0.0,0.13261260000000002,
204,0.133578075128438,0.0027711251284380013,0.0,0.0,0.0,0.13080695,
205,0.13485645,0.0,0.0,0.0,0.0,0.13485645,
206,0.13299315,0.0,0.0,0.0,0.0,0.13299315,
207,0.13118010000000002,0.0,0.0,0.0,0.0,0.13118010000000002,
208,0.12941539999999999,0.0,0.0,0.0,0.0,0.12941539999999999,
209,0.1276971,0.0,0.0,0.0,0.0,0.1276971,
210,0.12602345,0.0,0.0,0.0,0.0,0.12602345,
211,0.12949575691051124,0.00512640691051125,0.0,0.0,0.0,0.12436935,
212,0.12951925,0.0,0.0,0.0,0.0,0.12951925,
213,0.12780235,0.0,0.0,0.0,0.0,0.12780235,
214,0.12612985,0.0,0.0,0.0,0.0,0.12612985,
215,0.1245001,0.0,0.0,0.0,0.0,0.1245001,
216,0.12291160000000001,0.0,0.0,0.0,0.0,0.12291160000000001,
217,0.12136279999999999,0.0,0.0,0.0,0.0,0.12136279999999999,
218,0.1198522,0.0,0.0,0.0,0.0,0.1198522,
219,0.11918255741329768,0.0008041574132976829,0.0,0.0,0.0,0.1183784,
220,0.11941655,0.0,0.0,0.0,0.0,0.11941655,
221,0.11795385,0.0,0.0,0.0,0.0,0.11795385,
222,0.11789184454011241,0.0013654945401124035,0.0,0.0,0.0,0.11652635,
223,0.11828315,0.0,0.0,0.0,0.0,0.11828315,
224,0.11684875,0.0,0.0,0.0,0.0,0.11684875,
225,0.11544845,0.0,0.0,0.0,0.0,0.11544845,
226,0.11514449528204179,0.0010633952820417866,0.0,0.0,0.0,0.1140811,
227,0.11541005,0.0,0.0,0.0,0.0,0.11541005,
228,0.11404425,0.0,0.0,0.0,0.0,0.11404425,
229,0.11271025,0.0,0.0,0.0,0.0,0.11271025,
230,0.1150059941091273,0.0035990941091273024,0.0,0.0,0.0,0.1114069,
231,0.11570865,0.0,0.0,0.0,0.0,0.11570865,
232,0.1143387,0.0,0.0,0.0,0.0,0.1143387,
233,0.1130005,0.0,0.0,0.0,0.0,0.1130005,
234,0.111693,0.0,0.0,0.0,0.0,0.111693,
235,0.1104152,0.0,0.0,0.0,0.0,0.1104152,
236,0.10916615,0.0,0.0,0.0,0.0,0.10916615,
237,0.10794490000000001,0.0,0.0,0.0,0.0,0.10794490000000001,
238,0.108181549616856,0.001430999616855999,0.0,0.0,0.0,0.10675055,
239,0.1084278,0.0,0.0,0.0,0.0,0.1084278,
240,0.1072236,0.0,0.0,0.0,0.0,0.1072236,
241,0.10604575000000001,0.0,0.0,0.0,0.0,0.10604575000000001,
242,0.10541892704880343,0.0005255770488034273,0.0,0.0,0.0,0.10489335,
243,0.10546955,0.0,0.0,0.0,0.0,0.10546955,
244,0.10432970000000001,0.0,0.0,0.0,0.0,0.10432970000000001,
245,0.10660372294349148,0.0033895729434914776,0.0,0.0,0.0,0.10321415,
246,0.10701965000000001,0.0,0.0,0.0,0.0,0.10701965000000001,
247,0.10584855,0.0,0.0,0.0,0.0,0.10584855,
248,0.1047026,0.0,0.0,0.0,0.0,0.1047026,
249,0.10358105,0.0,0.0,0.0,0.0,0.10358105,
250,0.10248315,0.0,0.0,0.0,0.0,0.10248315,
