Iteration No,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,
19,0.0002976588,14.992785687266919,0.22615656587379362,48.052617547140386,11.490059455025923,0.0019748716,0.005771864,0.06377238,0.494206,0.05940442,
20,0.0002982451,15.030399203986436,0.2050712088512796,48.03905356238121,11.481365021085255,0.0019784713,0.005780919,0.06379745,0.4942762,0.05936081,
21,0.0002971167,15.009420641120537,0.2671784792356249,48.04759766727403,11.486127840554667,0.0019712459000000002,0.005766283,0.0637161,0.494043,0.05947592,
22,0.0002959936,14.98836116110429,0.329808359454006,47.98035104345816,11.49092243301798,0.0019640621,0.005751661,0.06363509,0.4938103,0.05959126,
23,0.0002968405,15.048086436937671,0.2862691224592453,48.018564951550815,11.478258906049943,0.0019695871,0.00576323,0.06368561,0.4939541,0.05948576,
24,0.0002957196,15.027090226759409,0.3486270133013534,47.98921723958247,11.483052636014781,0.0019624176,0.005748623,0.06360476,0.4937217,0.05960116,
25,0.0002946038,15.006043914677473,0.4114796667756906,47.95992815863691,11.48576580602133,0.0019552897,0.005734032,0.06352423,0.4934897,0.05971679,
26,0.0002934932,14.984947259185763,0.4748848021424692,47.89295523220254,11.490605700982805,0.0019482034,0.005719455,0.06344403,0.4932582,0.05983264,
27,0.0002945374,15.061794288556548,0.41239032098420125,47.941819196384074,11.4748394645886,0.0019551688,0.005733012,0.06351391,0.4934588,0.05967906,
28,0.0002934287,15.04080223418212,0.4752285588580065,47.91255416073305,11.479663550546313,0.0019480903,0.005718461,0.06343383,0.4932276,0.05979483,
29,0.0002923251,15.019729281501615,0.5385397259665297,47.88334477942445,11.484518035432574,0.0019410534000000002,0.005703926,0.06335408,0.4929969,0.05991082,
30,0.0002912265,14.99863673898798,0.6023915443526704,47.85416868904608,11.48940327371519,0.0019340555,0.005689406,0.06327465,0.4927667,0.06002702,
31,0.0002913428,15.005898990484408,0.5994211964907379,47.85889488203544,11.487735625611979,0.0019347393,0.005691596,0.06327486,0.4927664,0.06002038,
32,0.0002902487,14.984742637354628,0.6637103333042518,47.82975286138992,11.49264956013738,0.0019277778000000001,0.005677084,0.06319574,0.4925366,0.06013682,
33,0.0002912964,15.062756744146398,0.596962817999227,47.87919674107883,11.476624407021562,0.0019347484000000002,0.005690775,0.06326663,0.4927415,0.0599792,
34,0.0002902041,15.041708019842506,0.6606242794417625,47.850039480082884,11.481520707294791,0.001927796,0.005676289,0.06318762,0.4925119,0.06009555,
35,0.0002891168,15.020611767177163,0.7247586758610112,47.7834098273149,11.484130954842941,0.0019208826,0.005661819,0.06310894,0.4922829,0.0602121,
36,0.0002880345,14.99946206721747,0.7894396117763733,47.75436689031707,11.489067183964776,0.0019140095,0.005647364,0.06303058,0.4920543,0.06032887,
37,0.00028808,15.002336513450897,0.788178588189183,47.75621265968233,11.48840936243795,0.001914276,0.005648224,0.06303066,0.4920542,0.06032625,
38,0.0002870024,14.981142985056737,0.8533048051290848,47.72721093036404,11.493374419896277,0.0019074406,0.005633783,0.06295261,0.4918261,0.06044321,
39,0.0002882527,15.07729963590747,0.7638300991492599,47.78784680630508,11.473999011707017,0.0019158659000000002,0.005649644,0.06304358,0.4920911,0.06023398,
40,0.0002871766,15.056257688139489,0.8279790212899059,47.72148437769954,11.478930437134853,0.0019090318000000001,0.00563524,0.0629656,0.4918632,0.06035072,
41,0.0002861054,15.035165405231652,0.89264342631283,47.72981728818007,11.483891255331478,0.001902238,0.005620851,0.06288794,0.4916358,0.06046765,
42,0.0002850391,15.01405335580628,0.9577769867119059,47.700881202379406,11.488880828979733,0.0018954819,0.005606479,0.06281061,0.491409,0.06058478,
43,0.0002839777,14.992859719456838,1.0234210460911441,47.63467938815744,11.493899145290316,0.0018887661,0.005592123,0.06273359,0.4911825,0.0607021,
44,0.0002845298,15.030256047864272,0.9954065624876449,47.658555462954524,11.485291685351772,0.0018921344,0.005600714,0.06275991,0.4912586,0.06065578,
45,0.0002834707,15.009071656600577,1.0610331512612134,47.592502514537955,11.49032270554686,0.0018854368,0.005586359,0.06268308,0.4910325,0.06077332,
46,0.0002824165,14.987867149591747,1.1271380191896867,47.56367983158235,11.495381944550578,0.0018787769000000003,0.00557202,0.06260656,0.4908067,0.06089105,
47,0.0002832587,15.050451578161022,1.0696477293947027,47.64031276407198,11.482097596098022,0.0018842278,0.005583716,0.0626605,0.4909648,0.06077411,
48,0.0002822064,15.029317448780086,1.1352638231571035,47.57433371522026,11.487148375638114,0.0018775796,0.005569394,0.06258412,0.4907394,0.06089188,
49,0.0002811589,15.008132518880178,1.2013514890052903,47.58265589455388,11.492226842167831,0.0018709691000000001,0.005555088,0.06250805,0.4905144,0.06100982,
50,0.0002801162,14.986896541601812,1.2679224047878108,47.51678571799964,11.497333614091383,0.0018643963,0.005540799,0.0624323,0.4902899,0.06112793,
51,0.000281009,15.054438194107886,1.2026201803921452,47.55928878972716,11.483103993973312,0.0018702034,0.005553077,0.06249163,0.4904648,0.06099633,
52,0.0002799681,15.033284679602252,1.2685556921456396,47.53052819669318,11.488197285069164,0.0018636409999999999,0.005538808,0.062416,0.4902406,0.06111444,
53,0.000278932,15.01208026312896,1.3349545553914481,47.50181339485238,11.493318169090063,0.0018571163,0.005524556,0.06234067,0.4900168,0.06123272,
54,0.0002779006,14.99082470524252,1.4017991837782802,47.436212664652544,11.498466180424739,0.001850628,0.005510321,0.06226566,0.4897935,0.06135117,
55,0.0002785589,15.038614499530688,1.3579418226474047,47.50331734538378,11.487911297824464,0.0018547555,0.005520069,0.06230361,0.4899054,0.06127439,
56,0.0002775296,15.017393413009987,1.4244684741886857,47.474653296447116,11.49306143493887,0.0018482828,0.005505842,0.06222876,0.4896823,0.06139297,
57,0.000276505,14.996151993478716,1.4914406163216967,47.44603618600934,11.498238309729095,0.0018418465,0.005491633,0.06215422,0.4894597,0.06151172,
58,0.0002768151,15.01660264844376,1.4766277287319838,47.4590972687632,11.493361579036495,0.0018436600000000002,0.005497003,0.06216371,0.4894868,0.06149381,
59,0.0002757935,14.995329048361095,1.5437185754915674,47.393583663219445,11.498558734991695,0.0018372484000000002,0.005482796,0.06208941,0.4892645,0.06161279,
60,0.0002761679,15.020101473500159,1.5247636212896225,47.40940963018937,11.492589237250446,0.0018394402,0.00548912,0.06210345,0.4893053,0.06159126,
61,0.0002751491,14.998837060507235,1.5919033690320674,47.380838943593574,11.49780418307084,0.0018330507000000002,0.005474913,0.06202936,0.4890833,0.06171051,
62,0.0002752438,15.00504869121941,1.588036705696851,47.38481840465252,11.496380262361113,0.0018335993,0.005476736,0.06202954,0.4890831,0.06170486,
63,0.0002742291,14.983748081847612,1.6554797743681036,47.35627702838342,11.499088793440762,0.0018272435999999999,0.005462541,0.06195575,0.4888616,0.06182429,
64,0.0002752906,15.067471047085148,1.5647611255903087,47.40856403477042,11.484238618045781,0.0018342077,0.005476909,0.06203172,0.4890889,0.06164588,
65,0.0002742773,15.046261667262863,1.63117880484171,47.3432543334107,11.489450316672162,0.0018278572,0.005462742,0.061958,0.4888676,0.06176518,
66,0.0002732686,15.02503187933681,1.697955861194771,47.314758747154,11.492136671970295,0.0018215418000000001,0.005448592,0.06188459,0.4886467,0.06188464,
67,0.0002722645,15.003750815077488,1.7650889994054921,47.28630394353921,11.497380504499901,0.0018152615,0.005434461,0.06181148,0.4884263,0.06200424,
68,0.000271265,14.98244915343549,1.8325701563182974,47.257906324340695,11.502649733304668,0.0018090176,0.005420347,0.06173869,0.4882064,0.06212398,
69,0.0002723931,15.07287223856605,1.730369604529912,47.27765334174819,11.48394489702122,0.0018164302,0.005435595,0.06182135,0.4884554,0.06192601,
70,0.0002713948,15.05167807941378,1.7966444925454823,47.28579209266867,11.489179769129551,0.0018101889000000002,0.005421513,0.06174861,0.4882357,0.06204559,
71,0.000270401,15.030494341866723,1.8632365975218903,47.257431547611304,11.494440363266937,0.0018039827,0.005407449,0.06167618,0.4880165,0.0621653,
72,0.0002694118,15.009228687673597,1.9301161025529012,47.229108702704934,11.499726356928313,0.0017978115999999998,0.005393403,0.06160404,0.4877978,0.06228516,
73,0.0002684271,14.987942491800013,1.9972699858970486,47.20085292139238,11.505037325902983,0.0017916756,0.005379376,0.06153222,0.4875795,0.06240514,
74,0.0002692304,15.050580712598949,1.9277028300613352,47.2033688819248,11.491578703432577,0.0017968028000000002,0.005390908,0.06158592,0.4877419,0.06228415,
75,0.0002682473,15.02936510322677,1.994088230851247,47.17509812663529,11.496876708327799,0.0017906759,0.005376898,0.0615142,0.4875238,0.06240416,
76,0.0002672687,15.008098265133437,2.060708819989628,47.18340680479123,11.499479513678983,0.0017845841000000001,0.005362906,0.06144279,0.4873063,0.06252429,
77,0.0002662946,14.98681087118975,2.1275414353494853,47.118729406454634,11.504806292984158,0.0017785274000000002,0.005348933,0.06137168,0.4870892,0.06264454,
78,0.0002671579,15.055297696244875,2.0488540571703027,47.16131040486225,11.490209798473618,0.0017840615000000002,0.005361243,0.06143109,0.4872698,0.06250671,
79,0.0002661853,15.03409511207089,2.1147832530976274,47.133131595115785,11.49551804367745,0.0017780126,0.00534729,0.06136007,0.4870529,0.06262696,
80,0.0002652172,15.012841349501578,2.1808819520987015,47.10502527567924,11.500850657115189,0.0017719975000000002,0.005333356,0.06128936,0.4868365,0.06274731,
81,0.0002642534,14.991598000558554,2.2471176608025303,47.07695058198057,11.506207657362816,0.0017660161999999999,0.005319442,0.06121895,0.4866206,0.06286779,
82,0.0002648362,15.03565286810497,2.1990521416862236,47.104476956423554,11.496309198867397,0.0017696068,0.005328378,0.06125368,0.4867262,0.06279711,
83,0.0002638745,15.014403970302077,2.264734957981574,47.076428280369456,11.501666527293906,0.0017636398,0.005314473,0.06118342,0.4865105,0.06291772,
84,0.0002629172,14.993165495367776,2.3304901920522525,47.01207269108153,11.507047349297636,0.0017577079000000002,0.005300588,0.06111345,0.4862953,0.06303843,
85,0.0002634076,15.02920084439557,2.292429769012344,47.03467153167807,11.498696340658004,0.0017606602000000001,0.005308406,0.06114011,0.4863764,0.06298979,
86,0.0002624525,15.007968127536067,2.35770331420062,47.043014145072675,11.504083351292396,0.0017547438999999999,0.005294527,0.06107032,0.4861614,0.06311067,
87,0.0002615017,14.98668409364429,2.4229897606479653,46.97874406339132,11.509494114415377,0.0017488627000000001,0.005280668,0.06100082,0.485947,0.06323164,
88,0.0002623601,15.055967781861227,2.3400026232421567,47.0216636186731,11.494646196970443,0.0017543383,0.005293056,0.06106076,0.4861313,0.06309005,
89,0.0002614107,15.034770437760942,2.40432244863743,46.993707456384215,11.500036832720124,0.0017484636000000002,0.005279216,0.06099135,0.485917,0.06321101,
90,0.0002604656,15.013552764887885,2.468612476862205,47.00212258877994,11.505450547334595,0.0017426214,0.005265396,0.06092223,0.4857032,0.06333208,
91,0.0002595249,14.99228383565427,2.532815823368921,46.93797074887382,11.510887326004578,0.0017368117,0.005251597,0.06085342,0.4854898,0.06345323,
92,0.0002600592,15.032914172402677,2.487324776343499,46.96329775022248,11.50162429404002,0.001740063,0.005259977,0.06088474,0.4855861,0.06339103,
93,0.0002591205,15.011693017470034,2.5508810202661607,46.93546583859664,11.507062641824284,0.0017342689,0.005246187,0.06081608,0.485373,0.06351231,
94,0.0002581861,14.990420579006107,2.6142904214061815,46.907689053100526,11.512523582616915,0.0017285086,0.005232418,0.06074772,0.4851604,0.06363368,
95,0.000258824,15.040668873382046,2.5554678999697984,46.9388391688226,11.501357566212864,0.0017324632,0.005242123,0.06078852,0.4852866,0.06354442,
96,0.0002578913,15.019436771831906,2.6180895861217834,46.874932373283684,11.506812516842226,0.0017267133,0.005228366,0.06072028,0.4850741,0.06366588,
97,0.000256963,14.998215124512363,2.680486116204932,46.88332434332352,11.512290043852307,0.0017209972,0.005214629,0.06065233,0.4848622,0.06378742,
98,0.0002570996,15.007793879390775,2.671808666935206,46.88939319583561,11.510061402951148,0.0017217772,0.005217254,0.06065379,0.4848658,0.06377891,
99,0.0002561748,14.986544376145247,2.7337897915252256,46.861717561516485,11.515558175759367,0.0017160884,0.005203529,0.06058611,0.4846543,0.06390058,
100,0.0002570274,15.056747319508123,2.647603645469289,46.86888669303649,11.500421051888829,0.0017214977,0.005215997,0.06064665,0.4848429,0.06375469,
101,0.0002561038,15.035555843069762,2.7085885985355986,46.877305549533546,11.505895294260494,0.0017158154,0.005202292,0.06057905,0.4846316,0.06387634,
102,0.0002551845,15.014344050686187,2.769245178023553,46.849661602265726,11.511391751331576,0.001710163,0.005188609,0.06051174,0.4844207,0.06399805,
103,0.0002542694,14.993142836297903,2.8295137512280775,46.822092606748555,11.516909910849504,0.0017045444,0.005174948,0.06044471,0.4842103,0.06411984,
104,0.0002547442,15.029422863952098,2.7886158527858527,46.84465113137789,11.508485659718177,0.0017073914,0.00518259,0.06047195,0.4842951,0.06406807,
105,0.0002538311,15.008197130895935,2.848108992980528,46.780977571352025,11.514007494154743,0.0017017871,0.005168937,0.06040508,0.4840849,0.06419,
106,0.0002529223,14.986981949137924,2.907118628540303,46.75345822548903,11.519551149247134,0.0016962153000000002,0.005155305,0.06033851,0.4838752,0.06431199,
107,0.0002537421,15.055058869682973,2.8238119624701454,46.795378304050246,11.50476774216392,0.0017013867,0.005167461,0.06039655,0.4840575,0.06417119,
108,0.0002528345,15.033896416704803,2.8818698868848287,46.76784608959562,11.510289867181505,0.0016958214,0.005153848,0.06033005,0.483848,0.06429317,
109,0.0002519311,15.012713800548415,2.9393773862004338,46.74037991662718,11.515833302995095,0.0016902873,0.005140257,0.06026385,0.483639,0.06441521,
110,0.0002510318,14.991510987197332,2.996275758032624,46.712974465298146,11.521397972234029,0.0016847831,0.005126688,0.06019793,0.4834305,0.06453732,
111,0.0002515923,15.036269996332654,2.9441098525111045,46.74062236168925,11.511251508869965,0.0016882047,0.005135477,0.06023343,0.4835421,0.06446105,
112,0.0002506949,15.015124923583901,3.0001202839434598,46.71321996362468,11.516812224158112,0.0016827148,0.00512192,0.06016764,0.4833338,0.06458324,
113,0.0002498016,14.993928929667678,3.0554322705018535,46.68586433598219,11.522393893817961,0.0016772548,0.005108386,0.06010214,0.483126,0.06470549,
114,0.000250224,15.026197377260555,3.0198231131517304,46.670012066240105,11.514749967626202,0.0016797494999999999,0.005115355,0.06012568,0.4831999,0.0646638,
115,0.0002493328,15.005028819094584,3.0742254668722637,46.67858292461926,11.520336926382218,0.0016743064,0.00510183,0.06006035,0.4829924,0.06478618,
116,0.0002484458,14.983840155061776,3.1278110862017456,46.65130965900708,11.525944333211644,0.0016688945000000001,0.005088327,0.05999531,0.4827853,0.06490861,
117,0.0002494303,15.068307082793035,3.025337264923934,46.66716326077929,11.507750702147623,0.0016751436,0.005102827,0.06006856,0.483018,0.06472087,
118,0.000248544,15.047210715277792,3.0780949212393836,46.6398668206142,11.513323043213372,0.0016697317,0.005089348,0.06000354,0.4828111,0.06484322,
119,0.0002476618,15.026094435193977,3.1300108026782283,46.64849833237163,11.51891597354751,0.0016643523,0.005075891,0.0599388,0.4826046,0.06496561,
120,0.0002467837,15.00498910238939,3.1810114649928636,46.585441904963446,11.524529299241188,0.0016590015,0.005062457,0.05987435,0.4823986,0.06508805,
121,0.0002459096,14.983833027872357,3.231007157598242,46.59419992475276,11.530162653259652,0.0016536819,0.005049048,0.05981018,0.4821931,0.06521051,
122,0.0002468868,15.068451319039726,3.130838983193712,46.61009032318614,11.511867768124322,0.0016598659999999999,0.005063552,0.05988318,0.4824265,0.06502151,
123,0.0002460134,15.047418441513948,3.180159566283848,46.58294230273157,11.517465215250356,0.0016545477000000002,0.005050165,0.05981904,0.4822211,0.0651439,
124,0.000245144,15.026335160445212,3.2284755794561875,46.591704841635604,11.523082714020791,0.001649258,0.005036801,0.05975517,0.4820162,0.06526633,
125,0.0002442787,15.005262974045303,3.275695023915432,46.56467469197459,11.528719812857258,0.0016439982,0.005023462,0.05969159,0.4818117,0.06538879,
126,0.0002434174,14.98417114994231,3.3217373205136624,46.501866191827446,11.534376560535122,0.0016387683,0.005010147,0.05962829,0.4816078,0.06551126,
127,0.0002443687,15.067157905261414,3.2269538785927097,46.552557078938776,11.516339222345328,0.0016447665,0.005024411,0.05969922,0.4818359,0.06532631,
128,0.0002435081,15.046185022310413,3.272478158076254,46.52555034351714,11.521960946929841,0.0016395379,0.005011117,0.05963595,0.4816321,0.06544873,
129,0.0002426514,15.02516202124319,3.3168183002911746,46.498620959268095,11.527602345146676,0.0016343379000000001,0.004997847,0.05957294,0.4814288,0.06557118,
130,0.0002417986,15.00415041597942,3.359914038857454,46.47175222522935,11.533262819198821,0.0016291678,0.004984602,0.05951022,0.4812259,0.06569364,
131,0.0002409498,14.983088512424626,3.4016686620752807,46.44495469903596,11.538942540470867,0.0016240263,0.004971381,0.05944777,0.4810235,0.06581611,
132,0.0002419537,15.07181993563453,3.3045327066674304,46.49903750046565,11.519650337886782,0.0016303547,0.004986476,0.05952364,0.481269,0.06561464,
133,0.0002411054,15.050859895966438,3.346018394307521,46.43652554396736,11.52529038774777,0.0016252119000000002,0.004973277,0.0594612,0.4810667,0.06573704,
134,0.000240261,15.029942142815154,3.3861908124934246,46.445414290240905,11.530949254998074,0.001620099,0.004960103,0.05939904,0.4808649,0.06585944,
135,0.0002394205,15.008974533096232,3.4249695210575055,46.418696144678904,11.536626980593486,0.0016150147,0.004946954,0.05933714,0.4806636,0.06598187,
136,0.000238584,14.987987737091542,3.462295434173498,46.392029704828445,11.542328368135903,0.001609959,0.004933842,0.05927534,0.4804621,0.06610428,
137,0.0002393125,15.051345527354794,3.3976807034779597,46.395074125693014,11.528192103439203,0.0016144622,0.004945173,0.05932755,0.4806318,0.06597312,
138,0.0002384771,15.030460918985046,3.4344805328491788,46.368403683134176,11.533872606631126,0.0016094117,0.004932076,0.05926582,0.4804305,0.06609555,
139,0.0002376436,15.009557162657934,3.46987400675728,46.341838210257976,11.539501737275504,0.0016044001999999998,0.004918954,0.05920441,0.4802298,0.0662167,
140,0.0002368147,14.98857290111254,3.503713791507323,46.35084805106942,11.528778778637443,0.0015993913,0.004905889,0.05914327,0.4800296,0.06634051,
141,0.0002375059,15.048943471618564,3.445346959512179,46.352048852358195,11.531677110175377,0.0016036501000000001,0.004916731,0.05919254,0.4801906,0.06621655,
142,0.000236678,15.02799266051397,3.4786747336539463,46.36103549197534,11.537382730022784,0.0015986490000000002,0.004903678,0.05913148,0.4799905,0.06634011,
143,0.0002358538,15.007053577928957,3.5103997402725042,46.33448170451021,11.526551618559651,0.0015936791,0.004890642,0.0590707,0.479791,0.06646315,
144,0.0002350363,14.986188452151552,3.540345174216725,46.30808236346887,11.53206260176993,0.0015887547000000002,0.004877674,0.05901043,0.4795928,0.06658548,
145,0.0002358539,15.059081847255767,3.473447832563153,46.31681893324091,11.532624877427665,0.001593826,0.004890386,0.05907079,0.479791,0.06642686,
146,0.0002350373,15.03827977333402,3.5032896739658668,46.326005897899094,11.52174272419841,0.0015889068,0.004877437,0.05901056,0.4795929,0.06654917,
147,0.0002342234,15.017489989942172,3.5315584638388486,46.264028449852105,11.52724762118204,0.0015840084,0.0048645,0.05895053,0.4793949,0.06667162,
148,0.0002334132,14.996650944064305,3.558143227308406,46.27330313126865,11.532772086058781,0.001579136,0.004851585,0.05889074,0.4791975,0.06679407,
149,0.0002336465,15.014720464344911,3.543500593182557,46.284493567390854,11.528317735542428,0.0015804503,0.004855769,0.0589018,0.4792334,0.06677891,
150,0.0002328387,14.993906161101817,3.5686459539482627,46.22263303162907,11.533852921483083,0.0015755974,0.004842868,0.05884221,0.4790362,0.06690145,
151,0.0002332324,15.026509880283534,3.542284638715202,46.242618609530396,11.52620564638848,0.0015779049,0.00484951,0.05886625,0.4791152,0.06685447,
152,0.0002324266,15.005693277472592,3.5663633983256062,46.216349543157776,11.53174206052733,0.0015730663,0.004836621,0.05880681,0.4789183,0.06697709,
153,0.0002316245,14.98485824147809,3.588710132149359,46.19013084234459,11.537296800712621,0.001568255,0.004823758,0.05874763,0.4787219,0.06709969,
154,0.0002325049,15.064820685574098,3.525433461661322,46.23866709759348,11.519948600503358,0.0015737137,0.004837512,0.05881376,0.4789411,0.06692014,
155,0.0002317034,15.044096111504059,3.5481024987804943,46.24799208385866,11.525467960903022,0.0015689024,0.004824667,0.0587546,0.4787447,0.06704271,
156,0.0002309056,15.023353397282552,3.5690781572447747,46.221816685983725,11.531005240957729,0.0015641184,0.004811849,0.0586957,0.4785489,0.06716525,
157,0.0002301115,15.00259252644467,3.588294207554611,46.195692687917145,11.536560373143502,0.0015593604,0.004799058,0.05863706,0.4783534,0.06728776,
158,0.0002293211,14.981844445056765,3.605735221518657,46.16963841390759,11.542133110905715,0.0015546297,0.004786295,0.05857869,0.4781585,0.06741023,
159,0.0002303564,15.077657619228589,3.5380582956423012,46.19214003405588,11.52144714896406,0.0015610764,0.004802416,0.05865852,0.4784249,0.06718588,
160,0.0002295661,15.056995681503288,3.5564902775490452,46.16603539514067,11.52697231076405,0.0015563418000000002,0.00478967,0.05860011,0.47823,0.06730831,
161,0.0002287794,15.036346610273693,3.573213198729931,46.139997751729254,11.532514985170979,0.0015516332,0.004776953,0.05854197,0.4780355,0.06743069,
162,0.0002279963,15.015679777140134,3.588190160543519,46.11403406266649,11.538074986392042,0.0015469506,0.004764262,0.05848408,0.4778416,0.06755304,
163,0.0002272169,14.995026083051231,3.601409755519228,46.08811977181591,11.543652181289401,0.0015422939999999998,0.004751599,0.05842646,0.4776481,0.06767534,
164,0.0002275411,15.021797764683452,3.585063509501495,46.10455501064874,11.53717243872286,0.0015441543,0.004757249,0.0584453,0.4777109,0.06764323,
165,0.0002267638,15.001128104129986,3.59717860454748,46.11419792291912,11.542753625138316,0.0015395133,0.004744599,0.05838783,0.4775176,0.06776561,
166,0.0002259901,14.980471667941327,3.607523903504017,46.08837173572218,11.548351896183881,0.0015348983000000001,0.004731978,0.05833063,0.4773249,0.06788793,
167,0.0002270877,15.083647607960355,3.5490732521981982,46.11527373452009,11.525989777698324,0.0015417194000000001,0.004749204,0.0584161,0.4776127,0.06764222,
168,0.0002263137,15.063124724993855,3.560892983975606,46.08939257871057,11.531534962153422,0.0015370979,0.0047366,0.05835883,0.4774199,0.06776449,
169,0.0002255433,15.042553841503432,3.571036644618374,46.0635738293965,11.537097058871314,0.0015325024,0.004724023,0.05830182,0.4772276,0.0678867,
170,0.0002247765,15.021996345181861,3.5794802015518457,46.03781911582388,11.542675758369423,0.0015279316000000002,0.004711474,0.05824507,0.4770358,0.06800887,
171,0.0002240133,15.001452458721987,3.586212594349348,46.047632214846345,11.54827094277896,0.0015233868000000001,0.004698955,0.05818857,0.4768445,0.06813098,
172,0.0002232536,14.980891425032388,3.5912409855221625,46.02201283106436,11.553882429295495,0.001518868,0.004686464,0.05813232,0.4766536,0.06825303,
173,0.0002243191,15.082038302676725,3.5455919280713033,46.047638678081285,11.531818207590907,0.0015254629,0.004703349,0.05821538,0.4769353,0.06801231,
174,0.0002235592,15.061574704986182,3.5521893406557723,46.021958706873704,11.537377875385397,0.0015209376,0.004690873,0.05815908,0.4767444,0.06813431,
175,0.0002228028,15.04112486094106,3.557140134172869,45.996343018574834,11.542953913228654,0.0015164383,0.004678426,0.05810303,0.476554,0.06825626,
176,0.0002220499,15.020658176800726,3.560484909446089,46.0062543625628,11.548546073678821,0.0015119624,0.004666009,0.05804723,0.476364,0.06837814,
177,0.0002213005,15.000205524570875,3.562186989811991,45.94532078944411,11.554154551740869,0.0015075125,0.004653619,0.05799168,0.4761745,0.06849996,
178,0.0002205547,14.979736162856867,3.5622600630092194,45.955348018191756,11.559778644691143,0.0015030859999999998,0.004641258,0.05793639,0.4759855,0.0686217,
179,0.0002216715,15.087108074706496,3.525941196512832,45.98471933640403,11.536277114470758,0.0015099864,0.004659075,0.058024,0.4762848,0.0683632,
180,0.0002209251,15.066750010240428,3.527887984853905,45.959234588851245,11.541844945388771,0.0015055534,0.00464673,0.05796863,0.4760958,0.06848491,
181,0.0002201822,15.046406153739602,3.528303929924334,45.93380850783956,11.547428473632559,0.0015011451,0.004634413,0.05791351,0.4759072,0.06860654,
182,0.0002194428,15.0260470256132,3.5271685099414327,45.908450155580724,11.553177107376492,0.0014967602,0.004622126,0.05785863,0.4757191,0.0687281,
183,0.0002187068,15.005700189473782,3.524521399942671,45.91859746249844,11.558642634376389,0.0014924,0.004609867,0.057804,0.4755314,0.06884959,
184,0.0002179742,14.985339295426506,3.5203665215317272,45.89337738259813,11.56442648694059,0.0014880645,0.004597639,0.05774961,0.4753442,0.068971,
185,0.0002187894,15.063381535670384,3.5024377693252973,45.905060414350174,11.546861014451126,0.0014930344,0.004610936,0.05781165,0.4755576,0.06879362,
186,0.0002180572,15.043093747874167,3.499234460860677,45.879798760129304,11.55261346774991,0.0014886989000000002,0.004598721,0.05775727,0.4753704,0.06891503,
