Iteration No,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
1,1.066412589699282,0.3542871656818567,0.0,0.0,0.1662374240174252,0.545888,0.0,0.0,
2,0.9787484978396243,0.31934313911283346,0.0,0.0,0.12798215872679083,0.5314232,0.0,0.0,
3,0.9006978144916935,0.28983951355561804,0.0,0.0,0.08765750093607541,0.5232008,0.0,0.0,
4,0.828896420572516,0.26458579103048496,0.0,0.0,0.05083822954203102,0.5134724,0.0,0.0,
5,0.7710218088435093,0.2427617422422088,0.0,0.0,0.025950866601300502,0.5023092,0.0,0.0,
6,0.7165711448562774,0.21944242641185002,0.0,0.0,0.0056695184444273865,0.4914592,0.0,0.0,
7,0.6755816615787775,0.1950532615787776,0.0,0.0,0.0,0.48052839999999997,0.0,0.0,
8,0.632822606017582,0.16863786240914935,0.0,0.0,2.1143608432675858e-05,0.4641636,0.0,0.0,
9,0.6029754790295441,0.14568998494936883,0.0,0.0,0.006273094080175194,0.4510124,0.0,0.0,
10,0.5784815804305816,0.13296718043058156,0.0,0.0,0.0,0.44551440000000003,0.0,0.0,
11,0.5399350414988564,0.10947024149885642,0.0,0.0,0.0,0.43046480000000004,0.0,0.0,
12,0.5161828382430463,0.09466843824304641,0.0,0.0,0.0,0.42151439999999996,0.0,0.0,
13,0.49220887595491897,0.07829527595491899,0.0,0.0,0.0,0.4139136,0.0,0.0,
14,0.47148116450116084,0.06475996450116087,0.0,0.0,0.0,0.40672119999999995,0.0,0.0,
15,0.4498461355990257,0.05065685559902573,0.0,0.0,0.0,0.39918928,0.0,0.0,
16,0.4294507040057702,0.03666874400577017,0.0,0.0,0.0,0.39278196,0.0,0.0,
17,0.41236476953859075,0.026181569538590743,0.0,0.0,0.0,0.3861832,0.0,0.0,
18,0.39375119869587627,0.014078118695876274,0.0,0.0,0.0,0.37967308,0.0,0.0,
19,0.3759065042485151,0.002686864248515164,0.0,0.0,0.0,0.37321963999999996,0.0,0.0,
20,0.36689012,0.0,0.0,0.0,0.0,0.36689012,0.0,0.0,
21,0.35054172,0.0,0.0,0.0,0.0,0.35054172,0.0,0.0,
22,0.33399592,0.0,0.0,0.0,0.0,0.33399592,0.0,0.0,
23,0.3239226149863898,0.0,0.0,0.0,0.004799094986389818,0.31912352,0.0,0.0,
24,0.32549232,0.0,0.0,0.0,0.0,0.32549232,0.0,0.0,
25,0.31038932,0.0,0.0,0.0,0.0,0.31038932,0.0,0.0,
26,0.2981313887281089,0.0,0.0,0.0,0.002019748728108913,0.29611164,0.0,0.0,
27,0.30259772,0.0,0.0,0.0,0.0,0.30259772,0.0,0.0,
28,0.28802052,0.0,0.0,0.0,0.0,0.28802052,0.0,0.0,
29,0.278523491060381,0.0021689038345484115,0.0,0.0,0.0016974672258326013,0.27465712,0.0,0.0,
30,0.29132952,0.0,0.0,0.0,0.0,0.29132952,0.0,0.0,
31,0.27800204,0.0,0.0,0.0,0.0,0.27800204,0.0,0.0,
32,0.26390512,0.0,0.0,0.0,0.0,0.26390512,0.0,0.0,
