Iteration No,Rd,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,Ibias,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,W1,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,W2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,Alo,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,
11,Rd,-0.06530534545404057,0.4657923056372175,78.58184760005649,0.008382869670430471,0.09967700940263018,-0.025598005040533802,-0.08259355060743977,-0.00012471671766726874,0.0,-0.1295475602328401,Ibias,0.6607208837637535,0.30626969296256434,311.21442545087484,0.1961701843265787,-0.030653666905431847,0.698469109688429,0.36676061204580523,0.2699337458027147,0.09931900156842645,-0.569076658242684,W1,0.03159509628242708,0.020577283479945207,-97.18138221858214,0.006488384960016855,0.019049814230950226,0.012442574601989088,0.24212473322917408,-0.26154654653952053,-0.10008625549393947,-0.027249074514942687,W2,0.2408960845215114,0.04193516903884619,-99.03066284230475,0.014290917822508522,-0.10618586718963648,0.0944858008838195,0.30485401217153696,0.0004520981015465535,0.0,0.4797837980088965,Alo,0.0,0.22119924370130878,-92.42198876142268,0.14919284515225006,-0.296093170291857,0.0,0.0,0.0,0.0,0.0,
12,Rd,-0.06644581687546107,0.4609763929832688,30.713756457576366,0.008458859080962855,0.10091304352422524,-0.02606734149249656,-0.08404968726234623,-0.0001245427723462814,0.0,-0.131275861523361,Ibias,0.6581723089114931,0.3021389924738772,121.43211847595286,0.1961341585710156,-0.02887937595554529,0.6982047086393923,0.3624375674239347,0.27038235876539723,0.09936921536057644,-0.5705804261157326,W1,0.031890042868897794,0.020423511902166822,-37.862539330066994,-0.07252637462249195,0.01904583830943494,0.012452962643699111,0.2435680280254517,-0.26202242517157476,-0.10011589711694051,-0.027680900297886613,W2,0.24202205908971525,0.04161627857202793,-38.858658002082755,0.014324719179666202,-0.1067132177503089,0.09491351320658524,0.30628478673311405,0.0004514675497579706,0.0,0.4800007622030296,Alo,0.0,0.21908523847407496,-36.000693902543745,0.06992389862996877,-0.29561595830502346,0.0,0.0,0.0,0.0,0.0,
13,Rd,-0.06597247457896246,0.46230610999877914,64.8279236362333,0.0083237413388274,0.10046438481669492,-0.025840094500913943,-0.08343879569833898,-0.00012470402279515477,0.0,-0.1307168677399401,Ibias,0.6596586742076324,0.3036701129966888,256.08853744771096,0.11683973900631116,-0.030115237640703306,0.6982006486576171,0.3653039243995477,0.2699686213502696,0.09933572264012393,-0.5701075756690723,W1,0.031681323545916296,0.020305151113848056,-79.75093042054681,-0.07260596666313772,0.019320167359284948,0.012434331188416864,0.24236493891180516,-0.2615822758172468,-0.10006256939114772,-0.02744069346164547,W2,0.24122734570632545,0.041374983525686616,-81.63526224669545,0.014303596736946518,-0.10618301753396162,0.09461748888682582,0.3052567812229328,0.00045205208263514015,0.0,0.47980460052735224,Alo,0.0,0.21971324607864084,-74.72314910029449,0.06992806291145673,-0.2953618041845095,0.0,0.0,0.0,0.0,0.0,
14,Rd,-0.06549433465715447,0.463441273880184,-644.6552135664186,-0.0709457607970301,0.10001713285328107,-0.025675593106217403,-0.08282460596894375,-0.00012486504819638665,0.0,-0.13012560222070835,Ibias,0.6611114206201967,0.30500822631464297,-2542.6778710349454,0.11691584967815519,-0.0313429491415144,0.6981161264825086,0.36814944644438125,0.2695368146645307,0.09928189797092808,-0.569617281927335,W1,0.03147044232386435,0.02018569462428638,790.5604986657586,-0.07271756683858066,0.019591193608023295,0.0122852837900381,0.24115515328478726,-0.2611396401732533,-0.10002928967489044,-0.027167405621229778,W2,0.2404554028349121,0.04133603714290324,807.0609072028824,-0.06491081935293054,-0.10565593968144855,0.09425217722527625,0.3042228007670503,0.00045263579971460916,0.0,0.479641139417601,Alo,0.0,0.21993744950533103,729.9439341027987,0.06993102363420803,-0.2951111090866028,0.0,0.0,0.0,0.0,0.0,
15,Rd,-0.06504467743798813,0.4647898279717354,-54.5228153421106,-0.07113568442867071,0.0995713241781867,-0.02550933863613721,-0.08222432117570659,-0.00012502582564636772,0.0,-0.12956991920994665,Ibias,0.6625635924901118,0.30656152863538433,-214.5824048897498,0.11706849673284883,-0.03256248840277125,0.6980816455415312,0.37099117681707444,0.26911808970542234,0.09922792188843046,-0.5691265668064934,W1,0.03129068413086842,0.020065243170731606,66.5893964840203,-0.07279086702437364,0.019858994612184707,0.012265359753443941,0.23993862972324836,-0.2607257311588313,-0.09999587729204726,-0.026911976692301418,W2,0.239673325257676,0.04129689295414162,67.77750013414605,-0.06497099808762612,-0.10513196797296573,0.09394743640932822,0.30318280805529174,0.0004532186179707941,0.0,0.4794594464759478,Alo,0.0,0.22057294379361195,60.54215356668003,0.06995636744477292,-0.29486383586370263,0.0,0.0,0.0,0.0,0.0,
16,Rd,-0.06459041722803088,0.46573541496111265,-28.62281585090414,0.007861879032762302,0.09912693404353412,-0.02527582406718062,-0.08160353184782505,-0.00012518637120939564,0.0,-0.1289989723638973,Ibias,0.6640148841983773,0.30771384520598966,-112.43550316059043,0.19652790824055433,-0.03377394187852414,0.698097306684138,0.3738291291801636,0.2686968975061709,0.09919403331512439,-0.5686354387070889,W1,0.03107557580034665,0.019737610128739168,34.82168728605063,0.006291500478910806,0.02012352090261976,0.012179542167062022,0.23873263464411185,-0.2602781140422684,-0.09996235236647331,-0.026674306548215367,W2,0.23884754389342291,0.041051012896961725,35.35835966561051,0.014130560457580797,-0.1046111148937833,0.09363841558561753,0.30213681766256023,0.00045380059563677376,0.0,0.47925962929804583,Alo,0.0,0.2208005509905976,31.166042140375232,0.06998588683925856,-0.29461996227376586,0.0,0.0,0.0,0.0,0.0,
17,Rd,-0.06501610232133503,0.4637410430586755,-35.42550010299979,0.007895732317472154,0.09963516804659094,-0.02548499913744512,-0.08222510441037352,-0.0001251255361035265,0.0,-0.12980145835258544,Ibias,0.6631642436776788,0.306141068540061,-139.14420782138674,0.11728762678994185,-0.033183901267869,0.6980929379107035,0.37237457137793945,0.26884785501202685,0.09921699837044236,-0.5692607637111462,W1,0.031174387523312776,0.019580211717063714,43.07859045958045,-0.07254687593086731,0.020201774538412424,0.012219730355643185,0.2392112733548569,-0.2604488034010424,-0.09996496677706454,-0.026818762453520013,W2,0.23915923176973747,0.04092901537484446,43.85743933905411,0.014152832141781634,-0.10471851904975726,0.09377172759541526,0.3025263275475795,0.00045358006837799676,0.0,0.4792058266507587,Alo,0.0,0.2198976665077909,38.45897959770123,0.07009436175175876,-0.29432107969672483,0.0,0.0,0.0,0.0,0.0,
18,Rd,-0.06456048001669702,0.4648892845983324,-22.370490788687256,-0.0710933142702019,0.09919195600203519,-0.025316356071259375,-0.08160376103129054,-0.00010962523673928262,0.0,-0.1292301059933226,Ibias,0.6646148326447879,0.30749589706769964,-87.70935491592648,0.19666069528168725,-0.03438884049497426,0.6980362115712854,0.3752183099346119,0.2684252225118276,0.09918303436174424,-0.568750770582162,W1,0.030991707877391608,0.019457471418427665,27.096508770356014,-0.07263763851219103,0.020463876256974083,0.012133486718097492,0.23801961047942832,-0.25999974003158594,-0.09993135660305336,-0.026564528444203903,W2,0.23839517841318347,0.04088840851570371,27.51221075246693,0.014106046707968044,-0.10420009279917061,0.09346064093667088,0.30149496292921824,0.0004698224431279916,0.0,0.4790216967261778,Alo,0.0,0.2203293880702112,23.811744278477214,0.07011886069816493,-0.29408384037466084,0.0,0.0,0.0,0.0,0.0,
19,Rd,-0.06410023825938013,0.46604465372559056,-16.41175955180894,-0.07129463900398092,0.09875009352629197,-0.025080111537387963,-0.08101368985824103,-0.00012544615709735921,0.0,-0.12866045994557698,Ibias,0.6660646350788116,0.30886001440952393,-64.1750521015056,0.11753108571748169,-0.03558584198193517,0.698030190924826,0.37804078543778097,0.2680000338704567,0.09912870341518377,-0.568257378828044,W1,0.030773489646520415,0.01933359847767784,19.768604834915582,0.0061921182092720545,0.02072277154015452,0.01211217985005217,0.23680391637780335,-0.25957946057526105,-0.0998976135457655,-0.02632800724255421,W2,0.23758746591734514,0.04064132185411458,20.03076596181531,0.014050997135567369,-0.10368480236219638,0.09314529612961894,0.3004228789867578,0.00045474231948064735,0.0,0.47883642328297893,Alo,0.0,0.22076364626575104,17.084473468243914,0.07013519990589188,-0.29384992355685896,0.0,0.0,0.0,0.0,0.0,
20,Rd,-0.06451069942138707,0.46429851531387883,-17.97062561914179,0.007665693453150929,0.09918168268705187,-0.02523160179274744,-0.08152682990368727,-0.00012539686147255868,0.0,-0.12936144233880936,Ibias,0.6653923232938167,0.3073742353728164,-70.32010760280205,0.19661470836345185,-0.035116711572635836,0.6980086089699616,0.3768777939978149,0.26811416443759434,0.09913485617959968,-0.5687759314605014,W1,0.030847111989429122,0.019198743331161203,21.67622106682962,0.006203531847824107,0.020807052895960774,0.012090142525698332,0.2371768225778713,-0.25972824932658706,-0.09990365710507379,-0.026431580027292012,W2,0.23779099807505832,0.04056326475760605,22.010657430244333,0.09301407682847614,-0.10375028045169961,0.09323865349981152,0.30071343327938854,0.0004545636228407443,0.0,0.478767051864687,Alo,0.0,0.2200767549119689,18.69160533602512,0.1492083369040339,-0.29357446718680325,0.0,0.0,0.0,0.0,0.0,
21,Rd,-0.06401525057326768,0.4652481726422934,-13.936523235197429,-0.07139585430126252,0.09874104578513995,-0.025060293086732036,-0.08093602065663212,-0.0001098623424706011,0.0,-0.12879161852393886,Ibias,0.6668760120181714,0.3087364737288202,-54.40366771045265,0.11769714589363287,-0.03630709816598904,0.6979951106049211,0.37972468572909823,0.26770313939492335,0.09910068556785116,-0.5682635930642209,W1,0.03066135292967485,0.0188689965503216,16.726991472874403,-0.07276935746002713,0.002786424281809885,0.01206850956544929,0.2359925796219163,-0.2592751282642915,-0.09986984938558642,-0.026178661885347,W2,0.23701124844210558,0.04031604528142207,16.940621206378513,0.014008275768734793,-0.10323746821754852,0.09292092883996289,0.29965577478594535,0.000470838610662967,0.0,0.47856342533247237,Alo,0.0,0.22030584083519789,14.183611066326284,0.07022198340849584,-0.2933467263597722,0.0,0.0,0.0,0.0,0.0,
22,Rd,-0.06358245583689874,0.466615256274767,-11.413755641473164,0.007375889486468979,0.09830168819219143,-0.02488719679485441,-0.08032462274811256,-0.00012571680184553035,0.0,-0.12820672024722637,Ibias,0.6682914765724505,0.3101096834481909,-44.42798940670286,0.11789056358296217,-0.03748979466417006,0.6979667292597334,0.382550362408363,0.2672739207251677,0.09906638237396485,-0.5677510426864574,W1,0.030473631862299514,0.01874284835520025,13.619366908517637,0.0060816605398959335,0.002903852596856282,0.011980272925179286,0.23480173814139013,-0.2588508950014954,-0.09983590864750405,-0.025926620782980903,W2,0.23622132370428311,0.04027303393079831,13.75495135000628,0.013987669092579522,-0.10272765260737385,0.09259890509572094,0.2986267792903619,0.00045572340669277353,0.0,0.47837552016855894,Alo,0.0,0.2209479577350801,11.34780627717456,0.0702972739488852,-0.29312214773559536,0.0,0.0,0.0,0.0,0.0,
23,Rd,-0.0642769433416302,0.4636164699454089,-12.996983759105452,-0.07115048795209805,0.09904733360372397,-0.025147402722133907,-0.08120446346926917,-0.0001256170742488372,0.0,-0.1293082579763647,Ibias,0.6668564431066505,0.30758989986674234,-50.62121502922559,0.11790102413007601,-0.03650883947425078,0.6978569264593512,0.3801340567702516,0.2675329638830463,0.09909827654026478,-0.5686739145637484,W1,0.030622506025959815,0.018739101903381634,15.523821036037793,0.006085319196398596,0.003008575702209239,0.012012670066737202,0.23559705234737002,-0.2591323220426254,-0.09984733399318417,-0.026157520724283928,W2,0.2367938337255294,0.04003216752171282,15.753876912335274,0.013985069078458548,-0.10297438160731999,0.09280117644962697,0.2993633778280593,0.00045536189415475875,0.0,0.4784170194681908,Alo,0.0,0.21958079277799208,12.917911071470233,0.07043481145308239,-0.2927843098662079,0.0,0.0,0.0,0.0,0.0,
24,Rd,-0.06381044746442252,0.4647700957291512,-10.779010413562894,0.007280907980439532,0.0986091595410793,-0.02497429700995987,-0.08059321336604519,-0.00012577675004123105,0.0,-0.12873910507781572,Ibias,0.668301999596912,0.3091566151292972,-41.89794591236958,0.11803933276401131,-0.037685842338313374,0.697822930246851,0.3829786715879711,0.2671026508079048,0.09904365151461182,-0.568160082790334,W1,0.03040041985719841,0.01861351851831988,12.812340103881201,0.006071478645311157,0.003123929255190199,0.011924067537918439,0.23442135621000218,-0.2586913306488238,-0.0998133158821984,-0.025905536066745196,W2,0.23600058974785762,0.03998876862505271,12.973400686007956,0.013968391432364018,-0.10246666664962543,0.0924777682385235,0.298314918198674,0.0004559407189021899,0.0,0.4782289472218303,Alo,0.0,0.22001419656199442,10.469700852798544,0.07045890164927056,-0.2925672419979902,0.0,0.0,0.0,0.0,0.0,
25,Rd,-0.06333930519565227,0.4659308433936679,-9.227499898528926,-0.07152919715685027,0.09820532817315288,-0.024799394176736128,-0.07999606559573336,-0.00012593619788783727,0.0,-0.12817165825557594,Ibias,0.6697809057452813,0.3105297966837701,-35.778250269378546,0.1181373066302969,-0.020475091004020632,0.697773838833191,0.3858018232196871,0.2666856410538071,0.0990091586511341,-0.5676460506333239,W1,0.030244009072532656,0.018281224318289685,10.912865509842705,-0.07265843227293214,0.021624513891337495,0.011834563440904887,0.23322157950984027,-0.2582636578200279,-0.09975892100686216,-0.025671172211367856,W2,0.2352311816751906,0.03994490729531647,11.02068985992337,0.013895538746539189,-0.10202932914499703,0.09215002769154353,0.2972777270862759,0.0004565187173461409,0.0,0.4780230149678194,Alo,0.0,0.22065487278811208,8.759769586342436,0.070474187817472,-0.29245495434600466,0.0,0.0,0.0,0.0,0.0,
26,Rd,-0.06286346668337721,0.4673036631893575,-8.091856729635461,0.006982220683072419,0.09776995441454131,-0.02462268570109686,-0.07939567668598262,-0.00012609539463291487,0.0,-0.12760593548939644,Ibias,0.6712250914160907,0.3119124384375442,-31.255647972108964,0.11831602087988591,-0.021501077598680023,0.6977094896764908,0.3886209437787283,0.2662661876933065,0.09897453301333749,-0.5671152066831702,W1,0.0300518035852245,0.018152661426030305,9.497506691858815,0.005949808017071949,0.021870126591668815,0.011744153613527191,0.2320500816948457,-0.25781779625285745,-0.09972464725370801,-0.025437620669915867,W2,0.23445176924031794,0.039900515029596455,9.569270939951036,0.013857882307385046,-0.10152941651402603,0.09181792825122978,0.2962345188483897,0.00045709580554705064,0.0,0.4778161217689942,Alo,0.0,0.22109407074745702,7.481222906277324,0.07053265992665343,-0.2922463017727978,0.0,0.0,0.0,0.0,0.0,
27,Rd,-0.06376100284718299,0.46326601708751786,-9.155580893965999,0.007085711245443091,0.09875712769148963,-0.025000398942543998,-0.08053358339386281,-0.00012595666053845947,0.0,-0.1290067236313692,Ibias,0.6692528690753654,0.30862204643310387,-35.45458786656498,0.19711244353083773,-0.020216231089464947,0.6975510247503922,0.3852599645701008,0.26661876115010086,0.0989950934100279,-0.5683568072285257,W1,0.030284778775125278,0.018097417711444984,10.786256461416754,0.005968739060094458,0.02188886833101553,0.011835295244071961,0.23317585939118413,-0.2582111540606008,-0.09976516783164087,-0.025737670801113464,W2,0.23531816333002023,0.039537414928349106,10.934505371081785,0.013893330082545351,-0.10191218339639704,0.0921557258892599,0.2973480606703783,0.00045659289437544065,0.0,0.47797334609492975,Alo,0.0,0.2194495946086874,8.500825295439682,0.14940020113528904,-0.2918629888234353,0.0,0.0,0.0,0.0,0.0,
28,Rd,-0.0633203227905066,0.46441884949818557,-8.035348930561433,0.006916000101630426,0.09832358477393875,-0.024824311275514883,-0.07995158137828394,-0.00012611567045459006,0.0,-0.12843919783700675,Ibias,0.6706569602768913,0.309784812762544,-31.00979605607787,0.11849078763297241,-0.021236567874129395,0.697483068418338,0.38805895502303034,0.2661986514136176,0.0989603988097972,-0.5678250109583012,W1,0.0300584094193888,0.017969616582392278,9.399479231529895,0.005961951921680553,0.022132885324106736,0.011744835442174298,0.23200298122169524,-0.2577804304107135,-0.09973083420311223,-0.02550387717466773,W2,0.23450330523223206,0.03949237012845236,9.510453894529084,0.09258055781839375,-0.10141375070219538,0.0918232589115617,0.29628601121875564,0.0004571693054006237,0.0,0.4777837816413194,Alo,0.0,0.21988293739161155,7.262456994925151,0.07076791626250685,-0.29166191913099754,0.0,0.0,0.0,0.0,0.0,
29,Rd,-0.06284099449550377,0.46578505448933266,-7.163844777981976,0.006736112973346854,0.09789225673720851,-0.02464641106732509,-0.07934885550758353,-0.00012627442462983426,0.0,-0.12787339582398938,Ibias,0.6721283940380164,0.3113652328793816,-27.576773920787254,0.11858085653795558,-0.04063695586375675,0.6974666436276227,0.39087112981480304,0.26577609524123724,0.09892557133725989,-0.5673098782490271,W1,0.029864010993242953,0.017840813001994523,8.338213047497852,0.005874963494475335,0.022375390491713214,0.011653466102475094,0.23082347141250115,-0.25734727739711366,-0.09969636725911128,-0.025270894305898038,W2,0.2337123976011571,0.039447132028339396,8.41706647013102,0.013777839622485298,-0.10091548733599412,0.09148640629875025,0.29523524674058893,0.0004577447892858873,0.0,0.4775598130688348,Alo,0.0,0.22052427919376547,6.317950638665464,0.14953088538361273,-0.29146267477872334,0.0,0.0,0.0,0.0,0.0,
30,Rd,-0.06239130024225083,0.4669531057191318,-6.480155568732711,-0.0717942253948008,0.09745805532113956,-0.024399506632555697,-0.07876041892597849,-0.00012643293957299628,0.0,-0.1272926758649671,Ibias,0.6735650773538686,0.31275009615493,-24.854189589012435,0.11870156855926745,-0.041779860994959526,0.6974360353154365,0.39367905893866356,0.2653511319303996,0.09887031733272986,-0.5667780942648863,W1,0.02970196736904324,0.017710737180290616,7.4877232575281605,0.005827089039896999,0.0025492938148798184,0.011628415006712453,0.22965490597788144,-0.25691173321386374,-0.09966176691729008,-0.025022065063362357,W2,0.23298017179068653,0.03940107386495957,7.539274455394289,0.013742853202946284,-0.10042305434512724,0.0912124807173348,0.29419591430106495,0.00045831940595485307,0.0,0.4773516992847584,Alo,0.0,0.22075823528617536,5.556990656604651,0.07079560579879145,-0.291267174104274,0.0,0.0,0.0,0.0,0.0,
