Input_Current,Temperature,vd,vg,vs,i_source,v_source,p_source,Io,gm1,gds1,vt,vdsat,cgd1,cgs1,gain_db,freq,s11_db,nf_db,iip3_dbm
6.072221418623481e-05,61.81818181818181,1.689423,0.4391103,0.025124,0.0001545556,1.8,0.00027820008,9.383806000000001e-05,0.002000067,4.2043400000000005e-05,0.4859518,0.04581522,1.7653970000000003e-13,1.520106e-13,5.812074,1000000000.0,-5.56685,10.13781,-11.672348755271333
6.072221418623481e-05,76.36363636363636,1.690057,0.4360823,0.02497996,0.0001540177,1.8,0.00027723186,9.329904000000002e-05,0.001908542,4.057286000000001e-05,0.4805511,0.04808347,1.795968e-13,1.519954e-13,5.405519,1000000000.0,-5.45735,10.52648,-11.403044215825709
6.072221418623481e-05,90.9090909090909,1.690686,0.4331245,0.02483715,0.0001534844,1.8,0.00027627192000000004,9.276487e-05,0.001823871,3.918282e-05,0.4751511,0.0503591,1.827018e-13,1.5198e-13,5.011958,1000000000.0,-5.35632,10.90589,-11.138650524201434
6.072221418623481e-05,105.45454545454544,1.691306,0.4302297,0.024696,0.0001529577,1.8,0.00027532386,9.223721e-05,0.001745394,3.786828e-05,0.4697519,0.05264139,1.858303e-13,1.519644e-13,4.63094,1000000000.0,-5.26292,11.27588,-10.879109007132913
6.072221418623481e-05,120.0,1.691918,0.4273909,0.02455661,0.0001524389,1.8,0.00027439002000000004,9.171687000000001e-05,0.001672516,3.6624340000000004e-05,0.4643535,0.05492963,1.8895970000000001e-13,1.519487e-13,4.261968,1000000000.0,-5.1764,11.63639,-10.624311553458012
8.437324302013379e-05,-40.0,1.652328,0.4818008,0.03355231,0.0002096848,1.8,0.00037743264,0.0001253145,0.003660097,7.075079e-05,0.5260503,0.030799,1.615887e-13,1.520874e-13,10.97757,1000000000.0,-7.5754,6.212271,-12.801704247670393
8.437324302013379e-05,-25.454545454545453,1.652828,0.4785248,0.03343868,0.0002092604,1.8,0.00037666872000000003,0.0001248904,0.003462385,6.803358e-05,0.5206491,0.03306977,1.641938e-13,1.520746e-13,10.49766,1000000000.0,-7.32578,6.605276,-12.553814091260563
8.437324302013379e-05,-10.90909090909091,1.653355,0.4754217,0.03331894,0.0002088132,1.8,0.00037586376000000004,0.0001244434,0.003280289,6.546263000000001e-05,0.5152462,0.03535816,1.670827e-13,1.520603e-13,10.03049,1000000000.0,-7.09787,6.99807,-12.300438617458044
8.437324302013379e-05,3.636363636363633,1.653905,0.4724683,0.03319394,0.0002083464,1.8,0.00037502351999999997,0.0001239766,0.003112671,6.303104e-05,0.509842,0.03766291,1.702225e-13,1.520448e-13,9.576686,1000000000.0,-6.88967,7.388664,-12.04474774464213
8.437324302013379e-05,18.18181818181818,1.654475,0.4696458,0.03306461,0.0002078633,1.8,0.00037415394,0.0001234935,0.002958328,6.073143e-05,0.5044367,0.03998285,1.735755e-13,1.5202830000000001e-13,9.136465,1000000000.0,-6.69923,7.775497,-11.788597207655583
8.437324302013379e-05,32.72727272727272,1.655059,0.466939,0.03293191,0.0002073677,1.8,0.00037326186,0.0001229978,0.002816074,5.8556370000000005e-05,0.4990307,0.04231685,1.771012e-13,1.520109e-13,8.709756,1000000000.0,-6.52474,8.157348,-11.533440770555796
8.437324302013379e-05,47.272727272727266,1.655654,0.4643351,0.03279673,0.0002068628,1.8,0.00037235303999999997,0.0001224928,0.002684792,5.6498640000000004e-05,0.4936242,0.04466387,1.8075810000000002e-13,1.519928e-13,8.296322,1000000000.0,-6.36454,8.533274,-11.280303391459714
8.437324302013379e-05,61.81818181818181,1.656256,0.4618232,0.03265992,0.0002063519,1.8,0.00037143342,0.0001219816,0.002563452,5.455133e-05,0.4882175,0.04702289,1.845057e-13,1.519742e-13,7.895829,1000000000.0,-6.21715,8.902555,-11.029778661061798
8.437324302013379e-05,76.36363636363636,1.656862,0.4593938,0.03252224,0.0002058377,1.8,0.00037050786,0.0001214672,0.002451115,5.2707910000000005e-05,0.4828108,0.04939294,1.883057e-13,1.519553e-13,7.507888,1000000000.0,-6.08126,9.264653,-10.782355973623456
8.437324302013379e-05,90.9090909090909,1.657468,0.4570387,0.03238438,0.0002053229,1.8,0.00036958122,0.000120952,0.002346934,5.096223000000001e-05,0.4774044,0.05177308,1.92123e-13,1.5193630000000002e-13,7.132078,1000000000.0,-5.9557,9.619178,-10.538057674860223
8.437324302013379e-05,105.45454545454544,1.658073,0.4547502,0.03224684,0.0002048097,1.8,0.00036865746,0.0001204383,0.002250146,4.930845e-05,0.4719983,0.05416243,1.959259e-13,1.519174e-13,6.767963,1000000000.0,-5.83945,9.965869,-10.252558591773274
8.437324302013379e-05,120.0,1.658674,0.4525211,0.03210983,0.0002043001,1.8,0.00036774018,0.0001199274,0.002160059,4.7740950000000006e-05,0.4665928,0.05656008,1.99687e-13,1.518986e-13,6.415071,1000000000.0,-5.7316,10.30459,-10.059799365984764
