Iteration No,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,
51,2.0951620666666666,0.5352712000000001,0.0,0.7779686666666666,0.32395550000000006,0.4579667,
52,2.0858755666666666,0.5295103,0.0,0.7786486666666667,0.32412075000000007,0.45359585,
53,2.0775856,0.5292483,0.0,0.7780039999999999,0.32105000000000006,0.4492833,
54,2.069637816666667,0.5234191,0.0,0.7789646666666667,0.322214,0.44504005,
55,2.06168525,0.5176188,0.0,0.77986,0.3232872499999999,0.4409192,
56,2.05412945,0.512148,0.0,0.78078,0.3242765000000001,0.43692495,
57,2.048265933333333,0.50962,0.0,0.7802053333333333,0.32509199999999994,0.4333486,
58,2.0411591833333333,0.5088275000000001,0.0,0.7799333333333334,0.32264625,0.4297521,
59,2.0340483833333334,0.5027203,0.0,0.7810213333333333,0.32441524999999993,0.42589150000000003,
60,2.02702785,0.4968568,0.0,0.781994,0.32615700000000003,0.42202005000000004,
61,2.0199600166666665,0.49102850000000003,0.0,0.7828766666666667,0.3278542499999999,0.41820060000000003,
62,2.0132510499999996,0.48546999999999996,0.0,0.783728,0.32961175,0.41444129999999996,
63,2.006003816666667,0.4800496,0.0,0.7844066666666667,0.33078950000000007,0.41075805000000004,
64,1.99938835,0.4800774000000001,0.0,0.783746,0.32845174999999993,0.40711319999999995,
65,1.99262645,0.4742123,0.0,0.784568,0.3303665,0.40347964999999997,
66,1.9863333500000002,0.46857620000000005,0.0,0.7853960000000001,0.33249075000000006,0.3998704,
67,1.9801132333333333,0.46305130000000005,0.0,0.7861593333333334,0.33462649999999994,0.3962761,
68,1.9737908499999999,0.4574851,0.0,0.786842,0.33677124999999997,0.3926925,
69,1.9676853833333334,0.45210620000000007,0.0,0.7875273333333334,0.33889725000000004,0.3891546,
70,1.9605941666666666,0.44666920000000004,0.0,0.7878886666666667,0.3404292499999999,0.38560705,
71,1.9544659333333332,0.44678939999999995,0.0,0.7869893333333333,0.338627,0.3820602,
72,1.948490316666667,0.441033,0.0,0.7876686666666667,0.3412407500000001,0.3785479,
