Iteration No,Rb,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,Rd,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,Io,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,W,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,C1,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,C2,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,
12,Rb,-0.0004920590989725286,-0.0007193871962898092,0.0,0.00026118216179283113,0.0001725389906718294,-0.00020639305514732817,Rd,-0.0005320605338190467,-0.0009581625659742712,0.0,0.00019851740439656308,0.0004184116008621304,-0.000190826973103469,Io,371.07270807406513,125.10206775335617,0.0,42.21031510274922,-105.08955910670979,308.8498843246788,W,-1718.3330084149168,-364.64989641026693,0.0,-21.234244894157808,-1453.5805823022965,121.1317151919652,C1,624581186.5517571,-1207482495.8757148,0.0,331793759.5116667,1500269922.9158475,0.0,C2,-3148648710.559597,-598504768.0793681,0.0,-288134163.5961494,-683535665.2707545,-1578474113.6154113,
13,Rb,-0.0005031993998569127,-0.0007185866577700384,0.0,0.0002744456782458117,0.00014259881844588164,-0.00020165723877867063,Rd,-0.0004960691860080894,-0.0009286020069524664,0.0,0.00020779510864763878,0.0004134443676837795,-0.00018870665538713716,Io,386.81108342173553,134.23359258038718,0.0,47.04956905961523,-102.17793422999509,307.7058560117421,W,-1483.4142883687284,-345.8963721825638,0.0,-15.154276985009757,-1239.8092858348753,117.44564663372047,C1,593072326.8714494,-1265173308.5221853,0.0,356145214.10091054,1502100421.2926977,0.0,C2,-3171066583.5707417,-632212249.2586483,0.0,-306413454.1413391,-684740269.9685178,-1547700610.202757,
14,Rb,-0.0005172353499670846,-0.0007203575498964289,0.0,0.0002849705324773233,0.00011504878293379032,-0.00019689711548189742,Rd,-0.00047237814703156067,-0.0009075902056181492,0.0,0.00021486349350468534,0.00040608443710790046,-0.00018573587202608125,Io,396.00859781506847,139.6976412661179,0.0,50.93539343157807,-101.8003562859268,307.17591940327117,W,-1501.494081793239,-328.7841266723668,0.0,-8.69306472785706,-1278.113364946811,114.09647455338242,C1,561971395.007396,-1319718885.1362753,0.0,379088261.05669695,1502602019.0868738,0.0,C2,-3156224207.8380346,-645165688.0545192,0.0,-324611666.94564384,-674193462.1172359,-1512253390.7247941,
15,Rb,-0.0005315874714110025,-0.0007228521093660556,0.0,0.00029338438479606556,9.021340864435952e-05,-0.0001923331554854737,Rd,-0.00045548860415730544,-0.000891283525875163,0.0,0.0002202264204662644,0.0003980657760796651,-0.00018249727482801,Io,401.3326313880846,143.0606715358428,0.0,54.15276479415057,-102.732236366189,306.8514314242566,W,-1292.0114187805334,-312.55830481964864,0.0,-4.8827698467932175,-1084.8904253408032,110.32008122660999,C1,531680370.86171925,-1371168200.7245862,0.0,400653645.6445757,1502194925.9417584,0.0,C2,-3201791691.762107,-665533967.847715,0.0,-348969121.71793795,-663664490.4093677,-1523624111.7865672,
16,Rb,-0.0005435805759997033,-0.0007249912840556722,0.0,0.0003006212944523907,6.852619980649283e-05,-0.0001877367862028894,Rd,-0.00044161507382374434,-0.0008773296232999342,0.0,0.0002246361447744793,0.0003901140241744704,-0.00017903561947285162,Io,404.8067817521344,145.3949809899014,0.0,57.004091394391,-104.29157630112263,306.69928566896465,W,-1323.6917144610547,-297.92418791626847,0.0,0.6011383936809721,-1133.2210144181881,106.85234947967093,C1,502964002.8264695,-1419516542.9276261,0.0,421046777.93924683,1501433767.8148193,0.0,C2,-3159042188.8363514,-661542063.1735549,0.0,-360784576.0615841,-648479173.3502854,-1488236376.2509267,
17,Rb,-0.0005533180051884856,-0.0007264413057275108,0.0,0.0003064049383403227,5.0290702588158864e-05,-0.00018357234038933118,Rd,-0.0004294058646601429,-0.0008647256210021871,0.0,0.0002279865589271161,0.00038293957287235107,-0.0001756063754573527,Io,407.2985111070202,147.17033260044792,0.0,59.697491359160935,-106.21057334619563,306.6412604936264,W,-755.2362068668318,-105.71620407562135,0.0,62.13378912929912,-815.9497951015093,104.29600318139391,C1,365679301.43710834,-1465046392.5407994,0.0,415018737.49622715,1415706956.4817307,0.0,C2,-3114432120.1758776,-654771204.8504243,0.0,-366348990.8592707,-635677592.1909171,-1457634332.2768168,
18,Rb,-0.0005562676856852091,-0.0007260372579035975,0.0,0.0003092819998956743,3.9704114017449844e-05,-0.0001792165416946116,Rd,-0.00041661047565699766,-0.0008517349887365286,0.0,0.00022888134981453826,0.00037831480519266806,-0.00017207164192766547,Io,409.4388124815526,148.98298816025442,0.0,61.63066010781821,-107.69162429451883,306.5167885080282,W,-1085.0448147202037,-276.129290098115,0.0,8.791126714319482,-918.6727416507291,100.96609031432087,C1,457263869.7511778,-1497097715.6081264,0.0,452447966.1811064,1501913619.1782389,0.0,C2,-3077135720.8208923,-648959834.766844,0.0,-378095032.672341,-625251416.7351425,-1424829436.647597,
19,Rb,-0.0005620291004333093,-0.0007263575279013431,0.0,0.0003134994521774827,2.5952431064680717e-05,-0.0001751234557741542,Rd,-0.00040680129725186113,-0.0008410717944206898,0.0,0.0002309549742959521,0.00037183809569064447,-0.00016852257281779723,Io,410.48795192082326,150.02301224368625,0.0,63.906804603606474,-110.0112122625115,306.56934733603214,W,-1132.8091173375738,-264.3867012668315,0.0,11.565472496343634,-978.0052679737498,98.01737940671212,C1,432089277.53029007,-1538030187.127235,0.0,468837915.08152956,1501281549.5759532,0.0,C2,-3022951982.436222,-640383830.9000384,0.0,-377424286.81166106,-610220824.3725766,-1394923040.3504002,
20,Rb,-0.0005659144409753246,-0.000725618917829136,0.0,0.00031635970355279306,1.4513257947952047e-05,-0.0001711684846470069,Rd,-0.0003970644497587937,-0.0008304355096472992,0.0,0.0002322742607214614,0.00036613606035425223,-0.00016503926118720814,Io,411.49943473437247,151.1445937311388,0.0,66.04546475739676,-112.29990839744616,306.6092846432981,W,-961.6277478964579,-252.99016127338643,0.0,17.10548757757077,-820.8495851324446,95.10651093170748,C1,288337700.90617883,-1576519465.5669913,0.0,454748412.83318126,1410108753.640032,0.0,C2,-2983224804.022766,-630924252.0297109,0.0,-389116278.7862937,-597571428.1338898,-1365612845.0708144,
21,Rb,-0.0004625884717380099,-0.0006907007591395424,0.0,0.0003196477912632134,0.00029923392095754264,-0.0003907694248192478,Rd,-0.00035189450880786954,-0.0008074725018028982,0.0,0.00023435817033298057,0.00042480276399323104,-0.00020358294133121152,Io,433.39270858638,159.25162561878352,0.0,68.2846952015263,-53.86802027625841,259.7244080423185,W,-629.1916166527244,-96.9871736713811,0.0,69.27655262245527,-739.8651336473738,138.38413804338757,C1,393544430.138362,-1601268606.2130375,0.0,492501780.55928534,1502311255.7921252,0.0,C2,-2859952331.3965807,-601154149.6409562,0.0,-382272382.3362614,-547975128.7103598,-1328550670.707463,
22,Rb,-0.0006144693813598693,-0.0007498351250121315,0.0,0.000313609877599739,-1.490444723565618e-05,-0.00016333968671191726,Rd,-0.0005085799731434002,-0.0008674310916017739,0.0,0.00022101454648627852,0.00016835358050616277,-3.051700853406752e-05,Io,343.2587134918557,122.02390538059156,0.0,61.394502018975764,-209.81897631488332,369.65928240714584,W,-980.2839502578447,-236.0986795871774,0.0,17.860893018401907,-851.8808740424697,89.83471035353996,C1,371078491.3560683,-1637588141.5837898,0.0,509236593.149735,1499430039.790123,0.0,C2,-2662557683.3895254,-506904693.6238937,0.0,-357018484.8837357,-547069273.1742494,-1251565231.7076466,
23,Rb,-0.0005350028400139659,-0.0007059194859382224,0.0,0.00033221429539577316,-1.3997793345371175e-06,-0.00015989787013700343,Rd,-0.0002897516032574393,-0.0007469205110165602,0.0,0.00023955342092128948,0.0003897152724962186,-0.00017209978565840554,Io,465.0723575014869,183.83130386840296,0.0,80.01565002877462,-94.04164914718717,295.2670527515017,W,-838.9391753446989,-233.1190298539271,0.0,26.453223245861732,-729.5302973266497,97.25692858978667,C1,351486112.50164604,-1666746297.90249,0.0,513606364.85112965,1504626045.5530062,0.0,C2,-2963341563.0771546,-693279950.8772043,0.0,-417934722.159799,-590025490.1084331,-1262101399.9337654,
24,Rb,-0.0005655171978929088,-0.0007218142044152674,0.0,0.0003253607948917185,-8.005925071230217e-06,-0.00016105786329808242,Rd,-0.00030601490057313073,-0.0007649756790180155,0.0,0.00023479614101648466,0.0004218941848544153,-0.00019772954742594228,Io,447.45530304797757,168.46505934598872,0.0,76.32230411415203,-74.98761150287675,277.6555510907451,W,-530.4420666677692,-82.72149755516143,0.0,75.74629881537533,-657.6032093193669,134.13634139133856,C1,331706782.4034151,-1698859759.3595855,0.0,527709803.6286206,1502856738.13438,0.0,C2,-2754975495.3275056,-587098268.4460644,0.0,-398760579.4052268,-526824073.17507964,-1242292574.2990913,
25,Rb,-0.0005982009000522926,-0.000736401268259961,0.0,0.00031779599055292804,-2.6964721913609486e-05,-0.00015263090043174404,Rd,-0.00048615765874024527,-0.0008321268324778932,0.0,0.00021977343845975005,0.00014276845770303572,-1.6572722425173976e-05,Io,339.418011449244,126.13521309495152,0.0,67.09970023105701,-230.12849011413837,376.3115882373684,W,-860.7465385178361,-213.08189684200792,0.0,21.62170439802239,-752.6380165281743,83.35167045414363,C1,180887550.84610912,-1728850089.9164643,0.0,505141020.6270684,1404596620.1354816,0.0,C2,-2593661627.3818793,-508963412.80044013,0.0,-373607318.6621186,-528256249.74778056,-1182834646.17409,
26,Rb,-0.0005100933799014509,-0.0006880819260558673,0.0,0.00033457437773630466,-7.63884369523378e-06,-0.000148946987886701,Rd,-0.00024155798480048993,-0.0007016282904721977,0.0,0.00023867496457956886,0.00038238995515374875,-0.00016099461406160993,Io,485.0430265565907,199.00392475402228,0.0,88.50600456832905,-97.5264391396275,295.0595363738669,W,-725.5946476015746,-210.30877099799065,0.0,33.127906000703724,-637.9793510457588,89.56556844142663,C1,308041412.0239475,-1739729226.5125606,0.0,535290334.7717872,1512480303.7647326,0.0,C2,-2930460888.9420576,-714575031.036214,0.0,-446418290.67677355,-575604405.6177489,-1193863161.6097934,
27,Rb,-0.0005464538382395352,-0.0007082984592247107,0.0,0.00032451921438582214,-1.1412120710528289e-05,-0.00015126247269007227,Rd,-0.0002585833649909426,-0.0007259558849539828,0.0,0.00023199963525332562,0.0004333823648796962,-0.00019800948016998162,Io,465.2520922973724,178.74357635799683,0.0,82.77163307698945,-65.09439745836349,268.831280320717,W,-462.79725875536207,-72.7558865555749,0.0,77.75438257839899,-605.3734072180132,137.57765243987112,C1,152867524.91703728,-1768281968.6113074,0.0,511583343.3923751,1409566150.1358972,0.0,C2,-2667497291.035355,-580467919.1756204,0.0,-402848398.1661515,-505849409.0599532,-1178331564.6346464,
28,Rb,-0.0005840230862380571,-0.0007255824336156288,0.0,0.0003118663000980774,-2.8158402754911457e-05,-0.000142148549965617,Rd,-0.00036136687285008356,-0.0007739063456606155,0.0,0.00021885466540567353,0.0003317392522772097,-0.00013805444487235136,Io,384.06286039430245,142.0664807806015,0.0,72.65445551332189,-139.32942932290453,308.6713534232614,W,-767.5439602162871,-193.5560474884599,0.0,21.523726463361456,-672.4852097443145,76.9735705533006,C1,286655810.49792933,-1782009572.9709692,0.0,554979807.6640311,1513685575.804928,0.0,C2,-2534280683.182709,-493602008.6262674,0.0,-383912673.3766623,-509598370.01818794,-1147167631.1615918,
29,Rb,-0.0005626081975468311,-0.000712782106495673,0.0,0.00031397226190495447,-2.430031431190954e-05,-0.0001394980386442934,Rd,-0.0003338080902370071,-0.0007520927839959646,0.0,0.00022033332760093677,0.0003339088051899246,-0.0001359574390319554,Io,400.21438815095456,152.05864525594424,0.0,77.30656146963835,-136.93344844666717,307.78262987201674,W,-370.65579858478674,-49.238983648114065,0.0,81.02617562333431,-479.5347220789341,77.09173151866767,C1,129718642.67372224,-1805876567.3866277,0.0,522505541.4060166,1413089668.6542842,0.0,C2,-2566796335.191834,-523885657.13112456,0.0,-395500205.7318767,-513389690.1307954,-1134020782.2025974,
30,Rb,-0.0005449278393861137,-0.0007027461976270984,0.0,0.00031288621587072815,-1.8113052805585175e-05,-0.00013695480482422544,Rd,-0.00031572556337950596,-0.0007363682970935406,0.0,0.0002189832933535355,0.00033520661090187976,-0.00013354717054142308,Io,333.0189253412087,135.55432901570597,0.0,75.30796056426603,-265.84218916763564,387.9988249288893,W,-603.2426245450597,-183.51362608692148,0.0,39.24872824708183,-533.1500766329358,74.17234992754368,C1,268282161.98997954,-1815294675.296941,0.0,561217821.1220878,1522359016.1647835,0.0,C2,-2580390945.2719917,-538555991.2848349,0.0,-407030472.8270517,-514863172.7186461,-1119941308.4419649,
31,Rb,-0.00048462345865588616,-0.0006678415694022589,0.0,0.00032356047395855846,-1.0958020977423677e-06,-0.00013924656111431063,Rd,-0.0002062563634992901,-0.0006770839119327845,0.0,0.00023223117895823384,0.0004149091229532304,-0.00017631275347796993,Io,495.61857368218085,200.6396112979526,0.0,94.20270318230307,-73.43559580095668,274.2118550028931,W,-375.2364535521424,-55.67496326323852,0.0,78.84086751750071,-515.2813841327179,116.87902632635594,C1,105872738.53214872,-1836843172.3123224,0.0,524930412.622927,1417785498.221569,0.0,C2,-2779451647.17897,-658698197.2361214,0.0,-454902069.9145713,-507215807.95499444,-1158635572.0727777,
32,Rb,-0.0005297217396918988,-0.0006911784292379179,0.0,0.00030813853155329743,-1.3036630181079283e-05,-0.00013364521182624293,Rd,-0.00031578453032912897,-0.0007328889016814137,0.0,0.00021658222569763164,0.00032962647842764523,-0.000129104332773034,Io,403.03320792535067,155.6506598072079,0.0,80.8556936790838,-141.41122706372977,307.93808150276,W,-679.0807959287412,-174.12588969365555,0.0,20.856446034038807,-597.4608748033369,71.6495225338736,C1,103662066.51202556,-1846937775.8183374,0.0,530427266.2685362,1420172576.0617764,0.0,C2,-2519913993.2011876,-519482509.8917779,0.0,-405656505.3919338,-497231947.842369,-1097543030.0756114,
33,Rb,-0.0005143267362326688,-0.0006818533562715221,0.0,0.0003061228093320897,-7.4314310612937184e-06,-0.00013116475823187756,Rd,-0.0004004508639286374,-0.0007473482997076782,0.0,0.00020896717580229065,0.00016842575510451975,-3.049549512777795e-05,Io,410.08029845573833,161.03179081982202,0.0,83.20706967169264,-141.73053582988544,307.5719737941265,W,-310.126114023193,-38.61149458279125,0.0,79.086818649708,-422.3840601128837,71.78262202281586,C1,247722865.3876545,-1854087675.12833,0.0,569422059.6180521,1532388480.8979323,0.0,C2,-2520658517.252674,-530458144.70564467,0.0,-411067280.2270764,-496454417.4821887,-1082678674.8357508,
34,Rb,-0.0005672305477259803,-0.0006899959013410001,0.0,0.00030599346696945167,-0.00013024089021332816,-5.298722314103917e-05,Rd,-0.00022269921751153697,-0.0006682212760158062,0.0,0.00021718948863141407,0.0003738519512457658,-0.00014551938137287028,Io,453.1547414427883,186.28692872970456,0.0,92.18887702269731,-126.07409068806435,300.75302637845664,W,-495.2401111922541,-159.0071098833643,0.0,44.10599107883529,-427.5900413530731,47.25104896530629,C1,87772019.22807288,-1872587314.7421906,0.0,529683855.0081972,1430675478.9620917,0.0,C2,-2518779939.538886,-572168785.1619015,0.0,-422487499.5923419,-452665178.1358725,-1071458476.6452522,
35,Rb,-0.0002526027535482454,-0.000600795603044427,0.0,0.0003147261223557597,0.00037012174247492014,-0.0003366550153344983,Rd,-0.00023864555686181656,-0.0006806512513932714,0.0,0.00021141352704387418,0.0003795822821040302,-0.00014899011461643347,Io,423.2667217818525,170.7593831832673,0.0,87.83236214294571,-142.37083640207743,307.0458128576991,W,-480.19726510189923,-155.7779832540589,0.0,43.7900096673274,-415.56967981169004,47.360388296439446,C1,86634224.38712665,-1879482757.700002,0.0,530942987.7146835,1435173994.3724706,0.0,C2,-2405841493.003819,-517022417.2817298,0.0,-403735454.05487895,-431605252.1891294,-1053478369.4795861,
36,Rb,-0.0005792420594608018,-0.0006993505525054802,0.0,0.0002944768326627588,-0.00010745978086974719,-6.690855874833325e-05,Rd,-0.00026134766000366006,-0.0006898594764567456,0.0,0.0002054145974776846,0.00036412445271503816,-0.00014102723373960528,Io,403.7901838025351,159.94211557136833,0.0,84.03579337060138,-145.61094711823063,305.423221978802,W,-589.9809261308362,-153.0540970426882,0.0,16.3060054961309,-502.89203314028475,49.659198556170494,C1,81571570.10734232,-1887372054.0635543,0.0,533869624.39995146,1435073999.7709324,0.0,C2,-2315303125.4197965,-470220736.1007597,0.0,-391098500.9150999,-439985813.52936214,-1013998074.8735726,
37,Rb,-0.0005657318905400875,-0.0006880420818704328,0.0,0.0002900866066787026,-0.00010585262798008596,-6.192378736833433e-05,Rd,-0.0002557162679996717,-0.0006845764326381601,0.0,0.0002036148269786654,0.000364702957776395,-0.00013945762011657994,Io,404.58478573508523,161.25664578505166,0.0,85.24355914333636,-147.41093703264735,305.4955178393325,W,-237.61064184967532,-22.780052257167654,0.0,76.4234011206705,-335.0872202983559,43.83322958509614,C1,232568896.34765562,-1892735244.9491837,0.0,574211643.6694266,1551092497.6274126,0.0,C2,-2300704205.8796363,-469543732.2960775,0.0,-390535413.93743783,-432593073.90085477,-1008031985.744766,
38,Rb,-0.0005570605810337732,-0.0006788441343335307,0.0,0.0002870177075624664,-0.00010968354335792362,-5.555061090474394e-05,Rd,-0.0002507793901974219,-0.0006801996416534995,0.0,0.00020300526458874918,0.0003648295959173241,-0.0001384146090500114,Io,405.69666573093355,162.1383535492644,0.0,86.75882177594434,-148.8159891724107,305.6154795780927,W,-226.63856072552502,-20.643434794790124,0.0,76.13181626437796,-322.64517325513964,40.5182310599455,C1,67340324.23149031,-1912086156.9804535,0.0,537250246.2383953,1442176234.9735484,0.0,C2,-2288109526.5501504,-468871214.6843153,0.0,-395975689.9435071,-420724170.566475,-1002538451.3588505,
39,Rb,-0.0005475241358033306,-0.0006690298281548259,0.0,0.00028222893598105523,-0.00011283022027599398,-4.789302335366804e-05,Rd,-0.0002452292670269568,-0.0006754697139669652,0.0,0.00020093743620438963,0.0003669353321748919,-0.0001376323214392965,Io,405.58971882525117,162.93498522355372,0.0,87.55401653882245,-150.87499399539954,305.9757110582869,W,-418.10197156612634,-141.2069692885622,0.0,44.24874037617022,-361.9522650280753,40.80852237446241,C1,67851980.58428168,-1916144958.3562076,0.0,535967028.02122396,1448029910.9192913,0.0,C2,-2270467048.3771644,-467303726.5605264,0.0,-395410845.5516367,-408890760.7417701,-998861715.523231,
40,Rb,-0.0002016097063359533,-0.0005712335545401577,0.0,0.0002956409673166745,0.00038616739373392717,-0.0003121845128464981,Rd,-0.0002401928622715282,-0.0006711512111680016,0.0,0.00019894420061181004,0.000368564323123625,-0.0001365501748389694,Io,404.868415987652,163.48761346032384,0.0,88.34539990695555,-153.92184884297893,306.95725146332666,W,-400.9794227928429,-137.13489011371777,0.0,44.45528502631081,-345.01166857372675,36.71185086817014,C1,68008551.8063212,-1920260923.1710582,0.0,534521696.26798046,1453747778.7093728,0.0,C2,-2256041487.01376,-465746034.9089859,0.0,-394852129.78698975,-401582563.8184008,-993860758.4998816,
41,Rb,-0.0005342767135229526,-0.0006650741424691658,0.0,0.0002773570956396954,-8.725090771334349e-05,-5.930875898005779e-05,Rd,-0.0002597991311130733,-0.0006745691557829566,0.0,0.00019397278485926476,0.00034396765448145263,-0.0001231704146708648,Io,385.98742580239104,155.9955633591395,0.0,85.80265367260482,-167.70004144589467,311.889250216554,W,-522.7565176475672,-135.66333148918775,0.0,9.125874662039184,-436.96128809454666,40.742227274088094,C1,64377506.0446493,-1926135167.0495126,0.0,536064489.86979926,1454448183.224376,0.0,C2,-2201644010.879811,-439104090.0877108,0.0,-388323344.9763523,-414460493.1955509,-959756082.6211919,
42,Rb,-0.0005068186251327867,-0.0006489987507878589,0.0,0.0002749862644405199,-7.237269274450274e-05,-6.0433446040825235e-05,Rd,-0.00024275486530244677,-0.0006613830835944523,0.0,0.00019344289519201247,0.00034669164164248246,-0.00012150631854247424,Io,400.171820084035,164.44106150564548,0.0,89.17858749429448,-163.90553421276817,310.4577052968822,W,-511.300664499571,-132.6803420764178,0.0,7.625307015919834,-427.3150564447968,41.06942700588249,C1,64770693.67513036,-1929361889.5136862,0.0,533405712.6194252,1460726870.5694969,0.0,C2,-2282269395.311476,-474292032.22467023,0.0,-405683750.83214307,-420598594.6128681,-981695017.6408014,
