Iteration No,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,
11,0.0009482714,11.224443354993765,3.9905839001769294,73.53037942576208,15.432107320445407,0.003646614,0.01490064,0.07424947,0.4174428,0.1403233,9999000.0,0.008255291,0.002882895,3.0,
12,0.0009311779,11.388174620322996,3.8591349351627144,73.06159124282632,15.315884854640704,0.003597245,0.01486086,0.07305473,0.4139665,0.1372112,9999000.0,0.008153675,0.002889194,3.0,
13,0.0009161697,11.538071938781378,3.7484573097523537,72.4288705010593,15.19220261849329,0.003553888,0.01481429,0.07205241,0.4109948,0.1344952,9999000.0,0.008095005,0.002893762,3.0,
14,0.000901288,11.678236038666308,3.643223839185879,72.01369072938891,15.101833524691699,0.003511219,0.01476505,0.07103558,0.407947,0.1317213,9999000.0,0.008013711,0.002900186,3.0,
15,0.0008878995,11.799262314905777,3.548728906570261,71.61651254879058,15.022007515169989,0.003473502,0.01470373,0.07020003,0.4054151,0.1290475,9999000.0,0.007940083,0.002908178,3.0,
16,0.0008737391,11.935489537284587,3.479043416998934,71.52862869123746,14.9931269985723,0.003435137,0.01462079,0.069378,0.4029298,0.1259204,9999000.0,0.007859134,0.002922259,3.0,
17,0.0008527875,12.056998909012005,3.5971794877680594,74.6896463981605,15.069891123158497,0.003380848,0.01438049,0.06877433,0.4012433,0.1208453,9999000.0,0.007708909,0.002950014,3.0,
18,0.0008506005,12.138307055777338,3.2575798105020937,69.84694773546696,14.919765337822152,0.003374627,0.01445185,0.06820031,0.3993279,0.1203511,9999000.0,0.007711571,0.002955116,3.0,
19,0.0008247786,12.260546894547844,3.455966615865364,74.45347758472246,15.029006835488852,0.003307479,0.01411607,0.06748093,0.3973956,0.114313,9999000.0,0.007522537,0.002997687,3.0,
20,0.0008244706,12.361039965957296,3.0785798500158705,68.84698860190719,14.893587083796259,0.003305311,0.0142353,0.06689054,0.3952497,0.1142748,9999000.0,0.007535505,0.002996825,3.0,
21,0.0008017359,12.46401564236912,3.2862601992346328,73.26026732168236,14.993187623701898,0.003246751,0.01392573,0.06627466,0.3935561,0.1088877,9999000.0,0.007366547,0.003045731,3.0,
22,0.0007926202,12.566773195978342,3.1014257285143003,70.51014047586472,14.992638006390028,0.003224306,0.01385103,0.06577566,0.3919395,0.1064798,9999000.0,0.007299448,0.00307446,3.0,
23,0.0007790643,12.663596565943765,3.032940209771681,70.63103256581218,15.012992961962507,0.003190106,0.01369746,0.06524542,0.3902639,0.1030846,9999000.0,0.007198414,0.00311725,3.0,
24,0.0007747271,12.759107421623803,2.7055025696136994,66.90020676649749,14.948592637738425,0.003181731,0.01370942,0.06469841,0.3883885,0.1015437,9999000.0,0.007177497,0.003145684,3.0,
25,0.0007556455,12.849511178346537,2.9072648835169304,70.72674529778118,15.021948517985006,0.003132223,0.01344698,0.064167,0.386732,0.09708381,9999000.0,0.00703217,0.003211546,3.0,
26,0.000759067,12.917959599163195,2.4431409814519043,65.21321278278378,14.899811786095842,0.003139474,0.01359405,0.06376226,0.3850712,0.09788283,9999000.0,0.007072237,0.003193809,3.0,
27,0.0007361767,12.99505710313375,2.832392125009605,71.42105103349945,15.01616971618002,0.00308011,0.01323359,0.06327763,0.3836654,0.09271065,9999000.0,0.006895011,0.003284003,3.0,
28,0.000740431,13.055666172808738,2.3329940682685475,64.73920636816783,14.911831909282613,0.003089297,0.01338164,0.06288829,0.3820831,0.09382193,9999000.0,0.006938431,0.003256202,3.0,
29,0.000719561,13.134444387812156,2.6925098993812213,70.3942427366429,15.00926383188797,0.003034816,0.01305991,0.06242414,0.3806029,0.08910464,9999000.0,0.006775096,0.003351021,3.0,
30,0.0007218837,13.193495942048594,2.2539306945130306,64.66974901894281,14.939295869595988,0.00304044,0.01316074,0.06209246,0.3792516,0.08957063,9999000.0,0.006800033,0.00333744,3.0,
31,0.0007039392,13.261037834538811,2.5380397114579125,69.07128583808685,15.017299666663801,0.002993686,0.01287985,0.06168453,0.3778991,0.08555215,9999000.0,0.00665855,0.00343289,3.0,
32,0.0007083571,13.30039308775487,2.0415180518207308,63.33987267608103,14.911358268500035,0.003003438,0.01300233,0.06149409,0.3770231,0.08662981,9999000.0,0.006710232,0.003398521,3.0,
33,0.0006866786,13.357951396945575,2.528444977849631,70.04373312115553,15.028934208592371,0.002947127,0.01263145,0.06110733,0.3758323,0.08194688,9999000.0,0.006536424,0.003527253,3.0,
34,0.0006949482,13.382650339275122,1.867075522890488,62.37225445943122,14.878805390822576,0.002965281,0.01283721,0.06087199,0.3746945,0.08402039,9999000.0,0.006613912,0.003453541,3.0,
35,0.0006703201,13.455394839706765,2.5145392754337337,71.11034250377662,15.01935318088269,0.002900425,0.01241645,0.06044935,0.3732978,0.07879163,9999000.0,0.00641388,0.00361278,3.0,
36,0.0006806566,13.48233114679605,1.8083177336162066,62.17303829256359,14.882898930517731,0.002923323,0.01265612,0.06027752,0.3723631,0.08134893,9999000.0,0.006507533,0.003512895,3.0,
37,0.0006577085,13.546657962069485,2.4294322550677805,70.35209015771275,15.014463771183086,0.002863074,0.01225765,0.05989144,0.3710548,0.07650719,9999000.0,0.00631963,0.003676444,3.0,
38,0.0006665786,13.575789238681104,1.7450624697449655,61.899306092732786,14.896281853450708,0.002883426,0.01245503,0.05981613,0.3705415,0.07858126,9999000.0,0.006402956,0.003589794,3.0,
39,0.0006444967,13.623164700303727,2.364135916409893,69.86743016354396,15.027863558919645,0.002825853,0.01205462,0.05948479,0.3694714,0.07403394,9999000.0,0.00622051,0.003762622,3.0,
40,0.0006558877,13.633956943987279,1.5804456361887702,61.033479318946604,14.864449754480331,0.002851573,0.01231508,0.05932899,0.3685744,0.07669794,9999000.0,0.006324175,0.003639773,3.0,
41,0.0006300612,13.694778896997668,2.407127197409963,72.000939944193,15.027172333338132,0.002783759,0.01184506,0.05897237,0.3673597,0.07143431,9999000.0,0.006108497,0.003858139,3.0,
42,0.0006443902,13.691553662538274,1.522234866846361,60.78385801028048,14.854120379421719,0.002816173,0.01214826,0.05891861,0.3668884,0.07485107,9999000.0,0.006236378,0.003688651,3.0,
43,0.0006180758,13.752546461175434,2.4015936145651153,72.75416744919337,15.024033596044152,0.002746853,0.01166468,0.05856089,0.3656424,0.06957105,9999000.0,0.006014884,0.003923253,3.0,
44,0.0006337301,13.759485273929176,1.4787719927086442,60.62058616281644,14.849390977303337,0.002782406,0.01200359,0.05849992,0.3650711,0.07316578,9999000.0,0.006154448,0.003733802,3.0,
45,0.0006083106,13.809194769998578,2.3690731371647047,72.37623658093736,15.016072631714794,0.002715588,0.01152342,0.05818463,0.3640174,0.06816574,9999000.0,0.005941791,0.003969271,3.0,
46,0.000623728,13.826508431876247,1.458375936443133,60.55666221462303,14.85854847534528,0.002751082,0.01185834,0.05812046,0.3634399,0.07161327,9999000.0,0.006082695,0.003779277,3.0,
47,0.0006000728,13.87409148856915,2.2998227510261273,71.13116326864622,15.014970015120275,0.002689155,0.0114145,0.05782113,0.362364,0.06690374,9999000.0,0.005880867,0.004014703,3.0,
48,0.0006153422,13.876739422049136,1.396699783463589,60.22703190129164,14.86781836881818,0.00272457,0.01173693,0.05779709,0.3620158,0.07033118,9999000.0,0.006018638,0.003818272,3.0,
49,0.000591558,13.922708182724664,2.2783283974902133,71.3046443597662,15.026283232635503,0.002662254,0.01128769,0.05749972,0.3609267,0.06563924,9999000.0,0.005814578,0.004064055,3.0,
50,0.0006081476,13.908056180360441,1.2977687490093786,59.734034277679086,14.843083111608255,0.002700585,0.0116375,0.0574888,0.3606169,0.0693482,9999000.0,0.005964085,0.003843057,3.0,
51,0.000577781,13.94035335633289,2.562782460652997,89.26855435018123,15.070679329176189,0.002620828,0.01105309,0.05716204,0.3594468,0.06348425,9999000.0,0.005701462,0.0041692,3.0,
52,0.0006020967,13.932798032723422,0.8619773343990573,60.05958179481672,14.815573825394852,0.002677856,0.01156825,0.05717376,0.3590897,0.06872053,9999000.0,0.005918684,0.003845101,3.0,
53,0.0005677976,13.9910704101437,2.585535909341104,90.64455626802209,15.048214174314191,0.002585704,0.01090044,0.05681714,0.3578268,0.06237498,9999000.0,0.005627768,0.004198957,3.0,
54,0.0005942601,13.98444529557123,1.1662204113403902,59.90270786438876,14.795012956542138,0.002647387,0.01145884,0.05686286,0.3575952,0.0681352,9999000.0,0.005864599,0.003833429,3.0,
55,0.0005589593,14.026798806741766,2.654787953664183,82.7691408513964,15.048934629826158,0.002554156,0.01077,0.05650473,0.3562823,0.06137408,9999000.0,0.005554963,0.004227228,3.0,
56,0.0005869872,14.025450501277136,0.8403846795793299,59.8290253341451,14.794638396940861,0.0026197,0.01135493,0.05658162,0.3562255,0.06751065,9999000.0,0.005806473,0.003829547,3.0,
57,0.0005538281,14.069335234365425,2.58816302645009,89.92740373372976,15.037162913058705,0.002531772,0.01070602,0.0562491,0.3549822,0.06117569,9999000.0,0.005514411,0.004198753,3.0,
58,0.0005802843,14.05042008055567,1.0844568944663706,59.77189158533713,14.782664448831337,0.002594489,0.01125831,0.05632308,0.3549468,0.06690769,9999000.0,0.005752849,0.003828304,3.0,
59,0.0005454159,14.079280633001947,2.7785070739743674,75.29391231019196,15.068311796065814,0.002501539,0.01057242,0.05598395,0.3536642,0.06028912,9999000.0,0.005446383,0.004221285,3.0,
60,0.0005734506,14.091731574738064,1.068827073278257,59.59334375718406,14.796850200311408,0.002569066,0.01115632,0.05607728,0.3537172,0.06624989,9999000.0,0.005700721,0.003831458,3.0,
61,0.0005383187,14.114135745202866,2.7717159707441823,75.51715588108155,15.082159378630411,0.002475767,0.01046044,0.05575515,0.3525013,0.05956275,9999000.0,0.005388377,0.004238172,3.0,
62,0.0005676315,14.120227095062443,1.0053922221092506,59.41589789522678,14.804295734076673,0.002546153,0.01107212,0.05585624,0.3525793,0.06581644,9999000.0,0.005653983,0.003822533,3.0,
63,0.0005326173,14.137267151822092,2.817615127742471,73.47561945947632,15.103861283418752,0.002452658,0.01037777,0.05552973,0.3513152,0.05917486,9999000.0,0.00534158,0.00422735,3.0,
64,0.0005631908,14.150960379127433,0.9666071276332531,59.26357000509604,14.817648305645834,0.002526155,0.01101608,0.05564214,0.3514372,0.06573114,9999000.0,0.005619043,0.003792354,3.0,
65,0.0005267751,14.168309828244235,2.8065691665865558,73.50444689183209,15.117540672223118,0.002429865,0.01028814,0.05532812,0.3502438,0.05870476,9999000.0,0.005293121,0.004225873,3.0,
66,0.0005573471,14.179214434506175,0.9165474457108331,59.12068097765825,14.828981166519936,0.002503523,0.01092727,0.05544234,0.3503837,0.06525298,9999000.0,0.005571393,0.003787565,3.0,
67,0.0005232428,14.199204397391366,2.7870510949464915,74.18447139514004,15.11292001784186,0.002412012,0.01024722,0.05510315,0.3490383,0.0588024,9999000.0,0.00527005,0.004176654,3.0,
68,0.0005537017,14.221966006502885,0.8729638307697485,58.85080479081992,14.815656040913478,0.002485681,0.0108901,0.05519755,0.3490445,0.06530931,9999000.0,0.005552867,0.003749377,3.0,
69,0.0005178975,14.22630362138724,2.864008445278742,72.02026140325512,15.119707782478198,0.002390946,0.01017049,0.05489878,0.3478799,0.05836097,9999000.0,0.005231951,0.004174375,3.0,
70,0.0005498131,14.245799612911554,0.8451895245609364,58.725453149537245,14.826758272727613,0.002468462,0.01083826,0.05502783,0.3480919,0.06526086,9999000.0,0.005525972,0.003721012,3.0,
71,0.0005144429,14.249974870651464,2.867748212184182,71.91580253898968,15.130841760220736,0.002374438,0.01012689,0.05472584,0.34689,0.05834581,9999000.0,0.005203131,0.004140032,3.0,
72,0.0005464233,14.268984569131224,0.8096605635080465,58.58827829620317,14.834783819244727,0.00245221,0.01079638,0.05485814,0.347124,0.06530237,9999000.0,0.00549691,0.003688405,3.0,
73,0.0005112837,14.265800313998547,2.8942643448454106,71.20620699237344,15.141383299080838,0.002358991,0.01008651,0.05454702,0.3458934,0.05841098,9999000.0,0.005178958,0.004099687,3.0,
74,0.0005429505,14.29559086109508,0.7977399597456412,58.44542984958508,14.84801140229134,0.002436568,0.01075333,0.05467343,0.3460729,0.0652503,9999000.0,0.005470769,0.003662992,3.0,
75,0.0005087563,14.290931060919261,2.8771345443301897,71.58781480812652,15.151443591590484,0.002345717,0.01006232,0.05436345,0.3448173,0.05850023,9999000.0,0.005158064,0.004060988,3.0,
76,0.0005401624,14.314688710958105,0.7424940245339684,58.36634998318044,14.855332666360265,0.002422918,0.01072526,0.05447796,0.3449436,0.06531033,9999000.0,0.005447802,0.003632627,3.0,
77,0.0005045108,14.307696836333426,2.9196029689722707,70.6792649927105,15.169770565491243,0.002328738,0.0100006,0.05417796,0.3437457,0.05818879,9999000.0,0.005122367,0.004053622,3.0,
78,0.0005374658,14.336213258488124,0.7248610370234445,58.22747328000392,14.866082494452579,0.002409297,0.01069553,0.05431536,0.343977,0.06543636,9999000.0,0.005426599,0.003598513,3.0,
79,0.0005022322,14.326417298237004,2.9289729555605675,70.48181335221761,15.180380211669284,0.002316359,0.009978852,0.0540134,0.3427486,0.05831645,9999000.0,0.005104489,0.004013565,3.0,
80,0.0005352498,14.356552835937407,0.6936106917115836,58.09610268220261,14.873775533079671,0.002397243,0.01067674,0.05413966,0.3429232,0.06562682,9999000.0,0.005409668,0.003562466,3.0,
81,0.0005000914,14.344353147456365,2.9510907100016084,70.08234677087972,15.189057984199748,0.002304627,0.009959267,0.05387839,0.3418725,0.05842103,9999000.0,0.005087854,0.003977867,3.0,
82,0.0005333458,14.374223683281272,0.6855677058340603,58.00809323905297,14.883639106803999,0.002386326,0.01065717,0.05403033,0.3422285,0.06590068,9999000.0,0.005395616,0.003523974,3.0,
83,0.0004995225,14.367867990961098,2.91226412413252,71.0761571539089,15.180301699790014,0.002296588,0.009964818,0.05377434,0.3412147,0.0589885,9999000.0,0.005090004,0.003907968,3.0,
84,0.0005316436,14.401033299517376,0.6241194461089208,57.773160764924285,14.868150368700078,0.002376169,0.01064318,0.05390313,0.3414279,0.06617413,9999000.0,0.005392371,0.003487092,3.0,
85,0.0004960529,14.378966664680899,3.000255976266473,69.43122201358551,15.188988028091511,0.002282925,0.00991159,0.05364522,0.340426,0.0587389,9999000.0,0.005064757,0.003901523,3.0,
86,0.0005298524,14.415477715841522,0.6179504999119558,57.70272207881794,14.880139329564665,0.002366573,0.01062362,0.05377583,0.3406631,0.06641106,9999000.0,0.005379053,0.003453968,3.0,
87,0.0004948296,14.398228155533593,2.9845512813787423,69.64229189028717,15.194934474360139,0.002274354,0.009906303,0.05352289,0.3396326,0.0590219,9999000.0,0.005056287,0.003856653,3.0,
88,0.0005277031,14.429242884684408,0.5885468339795494,57.59942382997522,14.888874665821765,0.002355968,0.01059618,0.05367845,0.340033,0.06654356,9999000.0,0.005362364,0.003426574,3.0,
89,0.0004926063,14.407502730172503,3.011227282435371,69.36850268411803,15.20548208259131,0.002263632,0.009876838,0.05339604,0.3388588,0.05910211,9999000.0,0.005039469,0.003826305,3.0,
90,0.0005262092,14.44584809503549,0.5670741211093286,57.47647791665682,14.89558737241887,0.002347381,0.01058662,0.05353798,0.339141,0.066765,9999000.0,0.005351454,0.003396236,3.0,
91,0.0004913427,14.420095529112375,3.0284914328281616,69.10572720231184,15.214236788023612,0.002255935,0.009869572,0.05327308,0.3380562,0.05929116,9999000.0,0.00503031,0.003791916,3.0,
92,0.0005244722,14.460984944097614,0.5624955564550049,57.415237013664765,14.906967369284052,0.002338936,0.01056778,0.05343035,0.3384443,0.06687513,9999000.0,0.005339295,0.003373574,3.0,
93,0.000489622,14.433431152185477,3.0367072322223834,69.02672099683093,15.226890057677696,0.002247505,0.009851163,0.0531582,0.3373049,0.05935274,9999000.0,0.005016727,0.003767541,3.0,
94,0.0005234264,14.472755714501568,0.5210296285855662,57.316835570774174,14.911582445597984,0.002331835,0.01056565,0.05330435,0.3376184,0.06717937,9999000.0,0.005332567,0.00334125,3.0,
95,0.0004878957,14.442723989572315,3.066842849616279,68.60195281654597,15.236457444829622,0.002239344,0.009832581,0.0530438,0.3365482,0.0594337,9999000.0,0.005009874,0.003741368,3.0,
96,0.000522167,14.48581476782634,0.5254263926482992,57.21127500168244,14.921138218593324,0.002324378,0.01055502,0.0531886,0.3368846,0.06748574,9999000.0,0.005323759,0.003309084,3.0,
97,0.0004873194,14.455534009748497,3.065528127305484,68.69856499438012,15.241214899332885,0.002233529,0.009836116,0.05295479,0.3359242,0.05977711,9999000.0,0.005004442,0.003699213,3.0,
98,0.0005209468,14.495692709591449,0.4913611912845397,57.13439814138668,14.92645582952286,0.002318249,0.01054602,0.05308465,0.3361884,0.06767465,9999000.0,0.005325552,0.003285245,3.0,
99,0.0004862635,14.466266128125365,3.0834393561724625,68.45842966183565,15.24792706366814,0.002226927,0.009831161,0.05284257,0.3351626,0.05997265,9999000.0,0.004995916,0.003667767,3.0,
100,0.0005201766,14.510038646615408,0.49068026479686466,57.055044943450895,14.93275273555253,0.00231211,0.01054594,0.05299,0.3355305,0.0680417,9999000.0,0.005317626,0.003252611,3.0,
101,0.0004837556,14.460937412612065,3.2155819463969664,66.98948119335975,15.259118405214886,0.002216165,0.009793337,0.05272682,0.334421,0.05996421,9999000.0,0.00498011,0.003645778,3.0,
102,0.0005230753,14.495797445028543,0.43093004118107103,57.40616997360915,14.90444602032645,0.002315073,0.010622,0.05292125,0.3349576,0.06942394,9999000.0,0.005354495,0.003178301,3.0,
103,0.0004795397,14.405973302426816,3.4744327006542335,64.50500489608618,15.304889642641594,0.002200538,0.009721416,0.05261104,0.3336548,0.05961312,9999000.0,0.00494305,0.003642818,3.0,
104,0.0005250483,14.53413789788257,0.4873659239911632,56.76824437943179,14.92627966465296,0.002314538,0.01068192,0.05282481,0.3342068,0.07078486,9999000.0,0.005376463,0.003104826,3.0,
105,0.0004885242,14.468467164463672,3.2621680980501537,66.58440333555961,15.263658274955025,0.002218911,0.00992746,0.05256505,0.333128,0.06226668,9999000.0,0.005030768,0.003466845,3.0,
106,0.000526671,14.507115138070128,0.39277142636842655,57.163560993553176,14.91281971791705,0.002315746,0.01072807,0.05274222,0.3336098,0.07176168,9999000.0,0.005394997,0.00305712,3.0,
107,0.0004838255,14.41634117810462,3.509418395128705,64.46613562828065,15.306031445706623,0.002203024,0.009842479,0.05246726,0.3324829,0.06171818,9999000.0,0.004989977,0.00347656,3.0,
108,0.0005286476,14.542189573210774,0.47576129701047876,56.586778987338064,14.935871449346788,0.002316526,0.01078468,0.05266759,0.3329949,0.07305784,9999000.0,0.005416114,0.002996233,3.0,
109,0.0004927569,14.479715289619772,3.2815721406100806,66.59717182326995,15.266089794865925,0.002222423,0.01004639,0.05241908,0.3319409,0.06437178,9999000.0,0.005076398,0.003321388,3.0,
110,0.0005294038,14.519581256385061,0.36463371795855437,56.95108613612098,14.926408282498901,0.002316772,0.01081277,0.05259648,0.3324567,0.07364609,9999000.0,0.00542685,0.002968436,3.0,
111,0.0004870177,14.433831179687326,3.503549459066477,64.64488075227916,15.309315512584082,0.002205443,0.009936557,0.05230937,0.3312781,0.06342364,9999000.0,0.005023179,0.003353112,3.0,
112,0.0005303736,14.550010950662408,0.44661685083772795,56.471640405471334,14.947959728408286,0.002315636,0.01084488,0.05254377,0.3320012,0.07460868,9999000.0,0.00542574,0.002924332,3.0,
113,0.0004937719,14.480525012530226,3.326320682987557,66.33619614339761,15.28243840106528,0.002220382,0.01008851,0.05230364,0.3310458,0.065566,9999000.0,0.005088874,0.003236458,3.0,
114,0.0005318582,14.525821719827494,0.3402673301696808,56.807839255709354,14.934739505998614,0.002317651,0.01088569,0.05247464,0.3314855,0.0755044,9999000.0,0.005442146,0.00288921,3.0,
115,0.0004894674,14.442380227426256,3.532962472357042,64.5980950840308,15.31603764887894,0.002206912,0.01001173,0.05219639,0.3303325,0.06494091,9999000.0,0.005050729,0.003250098,3.0,
116,0.0005332371,14.55197766014004,0.4052697912831036,56.33912191707962,14.9471494269413,0.002318217,0.01092429,0.05244032,0.3311358,0.07660658,9999000.0,0.005457633,0.002845258,3.0,
117,0.0004962786,14.480427398419124,3.378182485516973,65.95983753343853,15.285510836175394,0.002222191,0.01016287,0.05218554,0.3300938,0.06720867,9999000.0,0.005118039,0.003136746,3.0,
118,0.0005342699,14.535385696917935,0.3203821529381514,56.639107538486996,14.938914139817005,0.002319655,0.01095448,0.05237763,0.3306682,0.07735976,9999000.0,0.005469726,0.002817615,3.0,
119,0.0004929221,14.452803151496889,3.529036241130555,64.77253717041174,15.311167953448845,0.00221156,0.01010221,0.05209833,0.3295254,0.06684887,9999000.0,0.005088764,0.003137519,3.0,
120,0.0005353362,14.552260017310958,0.35436368593707357,56.227265832026234,14.947903545017843,0.002320166,0.01098671,0.05233435,0.3302711,0.07830395,9999000.0,0.005482146,0.002782555,3.0,
121,0.0004981351,14.48983351642899,3.4287273628965806,65.72999073424575,15.276117168636539,0.002223396,0.01022224,0.05206886,0.3291581,0.06865109,9999000.0,0.005146126,0.003054104,3.0,
122,0.0005370407,14.552715036196808,0.2832344769015549,56.4066389851391,14.9265447019244,0.002323594,0.01103353,0.05227037,0.3297451,0.07920697,9999000.0,0.005506207,0.002754164,3.0,
123,0.0004958888,14.466575969629314,3.566883536270822,64.67861893262452,15.295809280201727,0.002216524,0.01018448,0.05200925,0.3287229,0.06846646,9999000.0,0.005127245,0.003049805,3.0,
124,0.0005376826,14.567051028957064,0.3270618186164995,56.039077271161744,14.935889122412366,0.002324167,0.0110534,0.05222893,0.3294085,0.07996935,9999000.0,0.005514594,0.002727838,3.0,
125,0.0004997854,14.489289759046954,3.4798371114713973,65.4311780161758,15.278845077361208,0.002226056,0.01027383,0.05197366,0.3283758,0.06990578,9999000.0,0.005167021,0.002987701,3.0,
126,0.0005388986,14.5586815416047,0.2717350397404772,56.28420670996819,14.93043774030757,0.002327143,0.01108566,0.05217868,0.3290151,0.080743,9999000.0,0.005528324,0.002705098,3.0,
127,0.0004985087,14.47925856255766,3.5604678103287597,64.90657895514428,15.28919979170669,0.002221749,0.01025586,0.05192439,0.3279885,0.06999406,9999000.0,0.005158159,0.002973526,3.0,
128,0.0005392654,14.56995210529527,0.2877501994899774,55.932407720919244,14.93537861994512,0.002327401,0.01110326,0.05212299,0.32856,0.08131555,9999000.0,0.005535022,0.00268537,3.0,
129,0.0005010535,14.490959574522535,3.5256867798047438,65.2623655138812,15.280099787280943,0.002228304,0.01031882,0.05185695,0.3274509,0.07103122,9999000.0,0.005186012,0.002930375,3.0,
130,0.0005398606,14.573324752276807,0.2840060440375112,55.91711412856121,14.938266928808401,0.002329616,0.01112536,0.05206382,0.3280915,0.08177367,9999000.0,0.005542897,0.002671421,3.0,
131,0.000501937,14.495481829904652,3.5304976665585173,65.26683811609968,15.28099388890729,0.002231299,0.01034572,0.05181242,0.3270699,0.0715223,9999000.0,0.00519528,0.002908083,3.0,
132,0.0005405913,14.571462072418095,0.2749360377684411,55.91755273803956,14.940232725072216,0.002332346,0.01114632,0.05202011,0.3277526,0.0823393,9999000.0,0.005550133,0.002655584,3.0,
133,0.0005023466,14.4940794504077,3.5554816771574025,65.15107821823645,15.284552921392475,0.002233109,0.01036102,0.05178361,0.3268012,0.0719233,9999000.0,0.005199941,0.002888421,3.0,
134,0.0005409347,14.576750649188062,0.3082621077231522,55.87681957604224,14.944895868414939,0.002334237,0.01115822,0.05200996,0.3276109,0.08278007,9999000.0,0.005553721,0.002641522,3.0,
135,0.0005034236,14.498634862367247,3.5446298617068237,65.32596643159619,15.283637255941846,0.002237144,0.01038849,0.05175134,0.3265336,0.0724954,9999000.0,0.005211202,0.002865117,3.0,
136,0.0005419296,14.57141445283501,0.2695161878751122,55.90111951297665,14.94371411651262,0.002338187,0.01118679,0.05194302,0.3271153,0.08334507,9999000.0,0.005563475,0.00262799,3.0,
137,0.0005031968,14.49544886301743,3.593245655631307,65.03769190183195,15.290607881307665,0.002237981,0.0103924,0.05169536,0.3260946,0.07264291,9999000.0,0.005210788,0.002855234,3.0,
138,0.0005433754,14.572186940046512,0.2637591173195517,55.902423861840475,14.937547013631287,0.002343024,0.01122377,0.0519139,0.3268219,0.08412049,9999000.0,0.00557922,0.002609405,3.0,
139,0.0005042372,14.492050786337987,3.621827017721415,64.92258114310098,15.287637887850389,0.002241889,0.01041954,0.05166016,0.3258002,0.07326162,9999000.0,0.005223471,0.002830443,3.0,
140,0.0005440193,14.577238106145959,0.29967713177953215,55.859122500777005,14.93702691883886,0.002346167,0.01124204,0.0518773,0.3265288,0.0846647,9999000.0,0.005587462,0.002595661,3.0,
141,0.0005058973,14.49695733341046,3.61444909711156,65.09147007367287,15.280967976546428,0.00224741,0.01045919,0.0516301,0.3255332,0.07401035,9999000.0,0.005230175,0.002803921,3.0,
142,0.0005453492,14.573691357235452,0.27040717294929095,55.862823086996144,14.931449991015732,0.002351356,0.01127508,0.05186059,0.3263251,0.08536407,9999000.0,0.005602117,0.002580007,3.0,
143,0.0005067383,14.495246085564226,3.6430637035520164,64.9809490627521,15.2782141452223,0.002251111,0.01048362,0.05159969,0.3252419,0.07453525,9999000.0,0.005240133,0.002783395,3.0,
144,0.0005464648,14.575000580577441,0.2786785589962051,55.82403810745127,14.928469107703597,0.002356302,0.01130525,0.05180182,0.3258756,0.08597818,9999000.0,0.00561478,0.002567501,3.0,
145,0.0005086486,14.510981611760762,3.642381601752348,65.107266716357,15.256922349701936,0.002257977,0.01053137,0.05156153,0.3248808,0.07530366,9999000.0,0.005265423,0.00275854,3.0,
146,0.0005479305,14.583247944692094,0.24081648543588585,55.98517042970748,14.90816809062142,0.002362412,0.01134152,0.05177882,0.325631,0.08665614,9999000.0,0.005636519,0.002554215,3.0,
