Iteration No,fo,f_lower,f_upper,Io,W,Rb,Rd,Rbias,C1,C2,Temp,
160,1000000000.0,50000000.0,2000000000.0,0.0010023411069816004,0.00012465290292524428,295.97586550868385,285.79272919128755,1000,3.5390518389428686e-11,1.079500486445587e-11,27,
161,1000000000.0,50000000.0,2000000000.0,0.0009845934047561077,0.00012454775820162686,295.38835341564925,281.7578359923826,1000,3.5390518389428686e-11,1.0805295202842912e-11,27,
162,1000000000.0,50000000.0,2000000000.0,0.0009988552402240007,0.00012450541196383833,296.2527335848319,284.6986834055531,1000,3.538702357573775e-11,1.0801189190665835e-11,27,
163,1000000000.0,50000000.0,2000000000.0,0.0010042677870569648,0.00012505167945882971,297.1085336689753,283.44185734276897,1000,3.538352910715967e-11,1.0797084738773383e-11,27,
164,1000000000.0,50000000.0,2000000000.0,0.00098645860425519,0.00012496839504031016,298.2200909705644,283.41353677718956,1000,3.538352910715967e-11,1.0807466135749712e-11,27,
165,1000000000.0,50000000.0,2000000000.0,0.0010006623750832093,0.00012491778284031882,297.5500898328505,282.10617374983127,1000,3.537999075424897e-11,1.0803305261287455e-11,27,
166,1000000000.0,50000000.0,2000000000.0,0.0010102424664966627,0.00012544509203113357,298.3891810861792,284.8069877307688,1000,3.537649698016201e-11,1.079911898049871e-11,27,
167,1000000000.0,50000000.0,2000000000.0,0.0009922735363057033,0.00012536163968365985,297.8808999819639,280.81413616627736,1000,3.537649698016201e-11,1.0809667019962913e-11,27,
168,1000000000.0,50000000.0,2000000000.0,0.001007814524431323,0.00012605075261700092,299.09833922019,284.1016272583759,1000,3.541826777897132e-11,1.0803643333016037e-11,27,
169,1000000000.0,50000000.0,2000000000.0,0.0009899248088081427,0.00012594430275641587,299.0480657743395,280.5696048028929,1000,3.541826777897132e-11,1.0813882485984903e-11,27,
170,1000000000.0,50000000.0,2000000000.0,0.0010043705340618784,0.00012589093385812272,299.9292109001437,283.55563696440896,1000,3.542128718629948e-11,1.0807818601380894e-11,27,
171,1000000000.0,50000000.0,2000000000.0,0.0009865939288868837,0.00012580696460523936,299.3782409397202,279.5731689321531,1000,3.542128718629948e-11,1.0818023884095248e-11,27,
172,1000000000.0,50000000.0,2000000000.0,0.0010061109766366062,0.00012573950062046984,300.9948085962345,286.1385254447714,1000,3.587648614793064e-11,1.0811914405106712e-11,27,
173,1000000000.0,50000000.0,2000000000.0,0.0010107390871291345,0.00012559699585310002,297.3628045725067,279.74809837650486,1000,3.583821789603951e-11,1.0812995596547227e-11,27,
174,1000000000.0,50000000.0,2000000000.0,0.001012679706176422,0.00012583814208513795,297.93374115728585,280.2852147253877,1000,3.5834320489843285e-11,1.0808751495775577e-11,27,
175,1000000000.0,50000000.0,2000000000.0,0.0009946031202512462,0.00012575411366576056,299.06395280436595,280.7787269172153,1000,3.5834320489843285e-11,1.0819065746890418e-11,27,
176,1000000000.0,50000000.0,2000000000.0,0.00100886697224955,0.00012628306690636726,299.88712633446016,283.7023354112411,1000,3.583033392168879e-11,1.0814805739752586e-11,27,
177,1000000000.0,50000000.0,2000000000.0,0.000990948485955426,0.00012617645242713155,299.5305105600607,279.8715264180445,1000,3.583033392168879e-11,1.0825114953324005e-11,27,
178,1000000000.0,50000000.0,2000000000.0,0.0010052392018085115,0.00012614853588703207,300.3504753327191,282.80632921194575,1000,3.582639258495741e-11,1.0820839032917445e-11,27,
179,1000000000.0,50000000.0,2000000000.0,0.000987437169473884,0.0001260419403742075,301.1033288283469,280.05818227502283,1000,3.582639258495741e-11,1.0831105303949928e-11,27,
180,1000000000.0,50000000.0,2000000000.0,0.001001714276648015,0.00012601027233668854,301.91103850792916,282.54486555180665,1000,3.5822406898782334e-11,1.0826772861828356e-11,27,
181,1000000000.0,50000000.0,2000000000.0,0.000984036523950869,0.00012590398267197254,300.9469107657074,278.2032811477376,1000,3.5822406898782334e-11,1.08370420558878e-11,27,
182,1000000000.0,50000000.0,2000000000.0,0.0009983444150091154,0.0001258358371413513,301.75344848655965,281.15849550172953,1000,3.581842165601484e-11,1.0832680146460309e-11,27,
183,1000000000.0,50000000.0,2000000000.0,0.001007829934882221,0.00012636419036254865,302.5515863578066,281.57121274325146,1000,3.581443685660561e-11,1.0828319992701363e-11,27,
184,1000000000.0,50000000.0,2000000000.0,0.0009902974733775258,0.0001262577285321682,303.75097648402556,279.34776219755656,1000,3.581443685660561e-11,1.0838739543614341e-11,27,
185,1000000000.0,50000000.0,2000000000.0,0.001004580038687314,0.00012680994827233587,304.53199618231037,280.76358977229455,1000,3.5810452500505313e-11,1.0834295660401465e-11,27,
186,1000000000.0,50000000.0,2000000000.0,0.0009872063292082362,0.00012672530263186407,304.71875042896926,277.46492175302564,1000,3.5810452500505313e-11,1.0844729087122434e-11,27,
187,1000000000.0,50000000.0,2000000000.0,0.0010015220549896668,0.00012728004264413493,305.4881652738024,280.4192295073908,1000,3.5806423824599e-11,1.0840214968639914e-11,27,
188,1000000000.0,50000000.0,2000000000.0,0.0009841453969550824,0.00012719486047559533,304.6004166655167,276.1586799438702,1000,3.5806423824599e-11,1.0849990132487881e-11,27,
189,1000000000.0,50000000.0,2000000000.0,0.0010037896771873537,0.00012712321797043238,306.1274547043651,283.2741844913039,1000,3.6340915264634755e-11,1.0843523538368913e-11,27,
190,1000000000.0,50000000.0,2000000000.0,0.0010083401903906032,0.0001269537203464718,302.36208701150156,276.957170177148,1000,3.629488343863288e-11,1.0844246439938143e-11,27,
191,1000000000.0,50000000.0,2000000000.0,0.0010153897487466717,0.00012750120826546596,303.1161024659865,278.89344699314904,1000,3.629048268401594e-11,1.083977318828167e-11,27,
192,1000000000.0,50000000.0,2000000000.0,0.0009978902679693344,0.00012740191669952927,304.42230553053804,279.37690878351174,1000,3.629048268401594e-11,1.085006826286724e-11,27,
193,1000000000.0,50000000.0,2000000000.0,0.0010073465256211789,0.00012794926718414962,305.19021079623866,279.8265891996079,1000,3.628599173678381e-11,1.0845579047123477e-11,27,
194,1000000000.0,50000000.0,2000000000.0,0.0009900241947665975,0.00012786334925123547,306.2190069968329,277.2845745066714,1000,3.628599173678381e-11,1.0856101970193951e-11,27,
195,1000000000.0,50000000.0,2000000000.0,0.0010043250942600006,0.00012841284199464266,306.9700091114925,279.3074810129367,1000,3.628150134530636e-11,1.0851542407366459e-11,27,
196,1000000000.0,50000000.0,2000000000.0,0.0009871785030069731,0.0001283040763174732,306.73832349711546,275.6108930529773,1000,3.628150134530636e-11,1.0862081967929613e-11,27,
197,1000000000.0,50000000.0,2000000000.0,0.0010015246746019216,0.000128253075447137,307.483314200309,278.5685424490521,1000,3.627701150951486e-11,1.0857479160695698e-11,27,
198,1000000000.0,50000000.0,2000000000.0,0.0010034588691297467,0.0001285007641990943,307.40067805961763,275.72656296494165,1000,3.627252222934057e-11,1.0852864732052408e-11,27,
199,1000000000.0,50000000.0,2000000000.0,0.0010127872736418945,0.00012905476311874777,307.997419625901,278.2897860259046,1000,3.62680788453675e-11,1.0848225132379458e-11,27,
200,1000000000.0,50000000.0,2000000000.0,0.0009953511279388759,0.0001289538745576797,309.3212695348081,276.472391387447,1000,3.62680788453675e-11,1.0858652988787957e-11,27,
201,1000000000.0,50000000.0,2000000000.0,0.0010093569624978853,0.0001294867764442892,310.00718945000125,277.46780719327137,1000,3.6263590670610364e-11,1.0853983768002777e-11,27,
202,1000000000.0,50000000.0,2000000000.0,0.0009920490139834527,0.00012938545304172152,310.7544617801705,274.6422369010358,1000,3.6263590670610364e-11,1.0864417159899768e-11,27,
203,1000000000.0,50000000.0,2000000000.0,0.0010061435503496224,0.00012991965323096751,311.44550201455417,277.4661312677054,1000,3.6259057721776546e-11,1.085966397739231e-11,27,
204,1000000000.0,50000000.0,2000000000.0,0.000988973207591131,0.00012981711414465497,309.7306571266701,272.4454047445938,1000,3.6259057721776546e-11,1.0870078395146628e-11,27,
205,1000000000.0,50000000.0,2000000000.0,0.0010087183049239902,0.00012971952412909671,311.1538694961669,278.5331292022607,1000,3.66706796097986e-11,1.086328731366926e-11,27,
206,1000000000.0,50000000.0,2000000000.0,0.0010132575372961484,0.00012955521273186652,307.3577922883137,272.3496937339706,1000,3.662056301433188e-11,1.0864011532823503e-11,27,
207,1000000000.0,50000000.0,2000000000.0,0.0010189900418134017,0.0001301069559940884,307.93063037369126,273.8905121262706,1000,3.661580234114004e-11,1.0859652348195964e-11,27,
208,1000000000.0,50000000.0,2000000000.0,0.001001279485391664,0.00012997948370395318,309.2565796680803,274.35270236548365,1000,3.661580234114004e-11,1.0870240509235456e-11,27,
209,1000000000.0,50000000.0,2000000000.0,0.0010128880694254233,0.00013051434927939496,309.8430074572758,277.2827892267469,1000,3.661099651708275e-11,1.0865525542414567e-11,27,
210,1000000000.0,50000000.0,2000000000.0,0.000995457785082716,0.0001303843896161,311.18044479896525,274.9597371255044,1000,3.661099651708275e-11,1.0876037938376853e-11,27,
211,1000000000.0,50000000.0,2000000000.0,0.0010093083358399114,0.00013094276076463097,311.7845238374314,276.6190045724998,1000,3.6606099796298594e-11,1.0871266076731399e-11,27,
212,1000000000.0,50000000.0,2000000000.0,0.000992015603794882,0.0001308401998472621,311.6588486922812,273.01479725242245,1000,3.6606099796298594e-11,1.0881775873211079e-11,27,
213,1000000000.0,50000000.0,2000000000.0,0.001006151826148958,0.00013077854140308403,312.3425502915996,275.96881735869346,1000,3.6601249488075554e-11,1.0876974289607017e-11,27,
214,1000000000.0,50000000.0,2000000000.0,0.0009889831029255087,0.00013067506288219884,312.80398435256376,272.90337873287456,1000,3.6601249488075554e-11,1.0887448815847908e-11,27,
215,1000000000.0,50000000.0,2000000000.0,0.0010031206163818285,0.00013061462566561579,313.4800319637458,275.86540377979634,1000,3.659635407095649e-11,1.0882590291813834e-11,27,
216,1000000000.0,50000000.0,2000000000.0,0.000986058287037636,0.0001304828681619756,312.43828557085834,271.48318988561977,1000,3.659635407095649e-11,1.0893056623026987e-11,27,
217,1000000000.0,50000000.0,2000000000.0,0.0010004658311841153,0.00013041077637731616,313.11901048554597,274.4549127529053,1000,3.6591459308599504e-11,1.088818198018819e-11,27,
218,1000000000.0,50000000.0,2000000000.0,0.0010092574246756462,0.0001309930604938409,313.62978587140066,275.3205892902135,1000,3.6586610940241127e-11,1.0883690605121364e-11,27,
219,1000000000.0,50000000.0,2000000000.0,0.0009919178774910062,0.0001308934075230702,314.51045831012743,272.6190977813331,1000,3.6586610940241127e-11,1.0894304924384007e-11,27,
220,1000000000.0,50000000.0,2000000000.0,0.0010055604679985487,0.00013144741387041171,314.9951975539979,275.1956890292389,1000,3.6581717481027873e-11,1.0889361633524579e-11,27,
221,1000000000.0,50000000.0,2000000000.0,0.0009883824785237292,0.00013134603505246414,313.7028247576333,270.6023060517555,1000,3.6581717481027873e-11,1.0899943370691954e-11,27,
222,1000000000.0,50000000.0,2000000000.0,0.0010051637304353438,0.00013124411052926343,315.0450807190649,274.2858122923084,1000,3.667357417362269e-11,1.0892885657359425e-11,27,
223,1000000000.0,50000000.0,2000000000.0,0.0009879887490643277,0.00013114311818621113,315.95789758669156,271.6350456308625,1000,3.667357417362269e-11,1.0903476265439794e-11,27,
224,1000000000.0,50000000.0,2000000000.0,0.001001714382760704,0.00013108131699176583,316.45316159115885,274.0708197212881,1000,3.666857739914153e-11,1.0898474295703027e-11,27,
225,1000000000.0,50000000.0,2000000000.0,0.001006367346068627,0.00013164660517129282,314.8629844541634,270.84911723546423,1000,3.666358130547089e-11,1.0893842444127346e-11,27,
226,1000000000.0,50000000.0,2000000000.0,0.0010164398252435916,0.0001322144957143505,315.36873312294296,273.5599783375947,1000,3.665867755147129e-11,1.0889212561088599e-11,27,
227,1000000000.0,50000000.0,2000000000.0,0.0009987606332531737,0.00013209292448554115,316.71456919154514,273.4090416195469,1000,3.665867755147129e-11,1.0900071828315144e-11,27,
228,1000000000.0,50000000.0,2000000000.0,0.0010066495938050827,0.0001326759496309893,315.75466011808714,271.66799562660054,1000,3.665368280665494e-11,1.0895452922877903e-11,27,
229,1000000000.0,50000000.0,2000000000.0,0.0010091800592215107,0.00013300946379937427,316.25157901444805,272.35090105060704,1000,3.6648780376579555e-11,1.0890822355385686e-11,27,
230,1000000000.0,50000000.0,2000000000.0,0.0009918453733442625,0.00013290840985925268,317.62418993026546,272.6486940649974,1000,3.6648780376579555e-11,1.090152531105544e-11,27,
231,1000000000.0,50000000.0,2000000000.0,0.0010054224966986281,0.00013346961561988332,315.8547585055288,271.10720651092726,1000,3.664378698025324e-11,1.0896946670424798e-11,27,
232,1000000000.0,50000000.0,2000000000.0,0.0010092280208486319,0.0001339747981150045,316.3352525569052,272.133347287571,1000,3.663893167847833e-11,1.089235633163988e-11,27,
233,1000000000.0,50000000.0,2000000000.0,0.0009919346464043854,0.00013387103463386447,317.7189820354023,272.3401232759517,1000,3.663893167847833e-11,1.0903044456290305e-11,27,
234,1000000000.0,50000000.0,2000000000.0,0.001005452235798262,0.00013377632087686113,316.11357449575934,270.9466496451898,1000,3.6633985422701733e-11,1.089849243522981e-11,27,
235,1000000000.0,50000000.0,2000000000.0,0.0010087287532716698,0.00013421226446251865,316.5889302834074,271.82959703972114,1000,3.6629085627151456e-11,1.0893887822175923e-11,27,
236,1000000000.0,50000000.0,2000000000.0,0.0009914497340925029,0.00013407999827589083,317.97408600063,272.27050464611966,1000,3.6629085627151456e-11,1.090458017307339e-11,27,
237,1000000000.0,50000000.0,2000000000.0,0.0010049793050263627,0.0001340086006768089,316.3760012400717,270.8982613027029,1000,3.662409491423475e-11,1.09000002494007e-11,27,
238,1000000000.0,50000000.0,2000000000.0,0.0010084314089391288,0.00013446892022013382,316.8501697719305,271.82879683027784,1000,3.6619242221658626e-11,1.089539499929534e-11,27,
239,1000000000.0,50000000.0,2000000000.0,0.0009911726095908403,0.00013433603130972628,318.238765640956,272.1425099142198,1000,3.6619242221658626e-11,1.0906088829487147e-11,27,
240,1000000000.0,50000000.0,2000000000.0,0.0010046909650198964,0.00013425643721117517,316.4636563261076,270.6274698829845,1000,3.66142986239587e-11,1.0901521904789791e-11,27,
241,1000000000.0,50000000.0,2000000000.0,0.0010087850807023525,0.0001348035321928107,316.9324181170408,271.7302768227577,1000,3.660944722939104e-11,1.0896916011785016e-11,27,
242,1000000000.0,50000000.0,2000000000.0,0.0009915232547939143,0.00013469818323240206,318.32390989878377,272.0528659497258,1000,3.660944722939104e-11,1.0907614059079587e-11,27,
243,1000000000.0,50000000.0,2000000000.0,0.0010050278015242072,0.00013460473636778454,316.5329400007159,270.52857641288153,1000,3.660450495401507e-11,1.090304649569235e-11,27,
244,1000000000.0,50000000.0,2000000000.0,0.0010078883619042958,0.0001349878550986714,316.9974520901672,271.2985683734968,1000,3.6599654857108675e-11,1.0898426329739809e-11,27,
245,1000000000.0,50000000.0,2000000000.0,0.0009906751405155132,0.00013488134968099857,318.39438061216555,271.7372581585567,1000,3.6599654857108675e-11,1.0909104062936372e-11,27,
246,1000000000.0,50000000.0,2000000000.0,0.0010089134698524037,0.00013541278219874172,318.6233592375558,269.9790048744133,1000,3.659471390370297e-11,1.0904358602668998e-11,27,
247,1000000000.0,50000000.0,2000000000.0,0.000991620945207501,0.000135308717475622,320.0217971612495,270.4121186929831,1000,3.659471390370297e-11,1.0915137561147737e-11,27,
248,1000000000.0,50000000.0,2000000000.0,0.0010051962359473913,0.00013524850509634534,320.0507324654096,270.478707677211,1000,3.658977361732597e-11,1.0910484983762291e-11,27,
249,1000000000.0,50000000.0,2000000000.0,0.0009880395465922413,0.00013514460043230508,321.4543149526367,269.68381583513224,1000,3.658977361732597e-11,1.0921245449577528e-11,27,
250,1000000000.0,50000000.0,2000000000.0,0.0010051568377171785,0.0001350592904032822,321.63877615370023,270.4294691122649,1000,3.6715898566984883e-11,1.091451250175785e-11,27,
251,1000000000.0,50000000.0,2000000000.0,0.0009879525732828113,0.00013495873876157694,322.93069190458436,268.09124577916384,1000,3.6715898566984883e-11,1.0925356069928346e-11,27,
252,1000000000.0,50000000.0,2000000000.0,0.0010067582505152496,0.00013577577896603957,323.8684019012022,272.9903898864065,1000,3.7147815218752263e-11,1.0918462170248223e-11,27,
253,1000000000.0,50000000.0,2000000000.0,0.0010116242487260732,0.00013556306357899277,319.9495942381976,266.96640194957973,1000,3.7090855235416844e-11,1.0919190067726239e-11,27,
254,1000000000.0,50000000.0,2000000000.0,0.0010156366034025834,0.000136100740579913,320.41392108683607,268.02525744131236,1000,3.708552342497675e-11,1.0914358326121273e-11,27,
255,1000000000.0,50000000.0,2000000000.0,0.0009979919486916703,0.00013597644657857837,321.8005924338197,268.4528247332457,1000,3.708552342497675e-11,1.0925400928157726e-11,27,
256,1000000000.0,50000000.0,2000000000.0,0.0010117966723219485,0.0001365536665943045,322.20404992658354,271.05614600109624,1000,3.708009966717583e-11,1.0920593751749332e-11,27,
257,1000000000.0,50000000.0,2000000000.0,0.0009943264850793016,0.00013642848102045414,321.20261288907426,266.74608222353277,1000,3.708009966717583e-11,1.0931604440399535e-11,27,
258,1000000000.0,50000000.0,2000000000.0,0.0010080581338382465,0.00013702927794374787,321.58484399841217,269.70829746662514,1000,3.707467670259949e-11,1.092663056037915e-11,27,
259,1000000000.0,50000000.0,2000000000.0,0.0009907948862817328,0.00013692530697910805,322.99716423704217,268.3028475285265,1000,3.707467670259949e-11,1.0937524411047849e-11,27,
260,1000000000.0,50000000.0,2000000000.0,0.001004436893372224,0.00013749217775000158,323.35609483580055,268.86315330844855,1000,3.7069208187785834e-11,1.0932534165535304e-11,27,
261,1000000000.0,50000000.0,2000000000.0,0.000987318024289258,0.00013738709935315615,324.7821760530502,266.8390170587658,1000,3.7069208187785834e-11,1.094372088112019e-11,27,
262,1000000000.0,50000000.0,2000000000.0,0.001000954120352224,0.00013795656887997511,325.1126419171842,268.10850368242313,1000,3.7063740479578155e-11,1.0938673089863785e-11,27,
263,1000000000.0,50000000.0,2000000000.0,0.001005482186554167,0.00013851167162400586,324.7738474515863,266.1040574817673,1000,3.7058319907533e-11,1.0933572933535628e-11,27,
264,1000000000.0,50000000.0,2000000000.0,0.001010713207629715,0.000139095498319901,325.17372525126103,267.4884638408162,1000,3.70529464511464e-11,1.0928420487290695e-11,27,
265,1000000000.0,50000000.0,2000000000.0,0.0009932991244188591,0.00013899420202324956,326.5958725386474,266.97127489598006,1000,3.70529464511464e-11,1.0939507369875054e-11,27,
266,1000000000.0,50000000.0,2000000000.0,0.0010070699751550216,0.0001395764139869745,325.8452463582629,266.48216127276453,1000,3.704748114154487e-11,1.093439315017964e-11,27,
267,1000000000.0,50000000.0,2000000000.0,0.0009898286854128737,0.00013947208061751927,327.28360873699984,266.8072473026706,1000,3.704748114154487e-11,1.0945729382278088e-11,27,
268,1000000000.0,50000000.0,2000000000.0,0.0010035093551311364,0.00014005873505661665,325.20699423956324,265.2951172285826,1000,3.704201663807647e-11,1.0940612253791863e-11,27,
269,1000000000.0,50000000.0,2000000000.0,0.0010144927650230467,0.0001408122510512211,326.1281430507472,268.19877228664944,1000,3.719796352812277e-11,1.0933339481796157e-11,27,
270,1000000000.0,50000000.0,2000000000.0,0.0009969435619272954,0.0001407109718396525,326.25935527363464,264.83904626621467,1000,3.719796352812277e-11,1.094484955493562e-11,27,
271,1000000000.0,50000000.0,2000000000.0,0.0010107499840805356,0.00014127786116745154,326.5892850466552,267.79597421777686,1000,3.719238383359356e-11,1.0937970716990343e-11,27,
272,1000000000.0,50000000.0,2000000000.0,0.000993385299354032,0.00014117324491125704,326.385711058976,264.17102096177155,1000,3.719238383359356e-11,1.0949400896389596e-11,27,
273,1000000000.0,50000000.0,2000000000.0,0.001012231060214402,0.00014198626162870105,327.207468682995,269.74952041142126,1000,3.755489799881961e-11,1.094215239299619e-11,27,
274,1000000000.0,50000000.0,2000000000.0,0.0010167860999853668,0.0001417212206069942,323.3464205525358,263.8330142637308,1000,3.749230650215493e-11,1.0943246608235494e-11,27,
275,1000000000.0,50000000.0,2000000000.0,0.0009992167987671948,0.0001416139376429947,324.7879797319642,264.2458469728,1000,3.749230650215493e-11,1.0954701451622665e-11,27,
276,1000000000.0,50000000.0,2000000000.0,0.0010118406539986193,0.00014218588093365027,325.1139856666199,267.19549123963367,1000,3.748649519464707e-11,1.094966228895492e-11,27,
277,1000000000.0,50000000.0,2000000000.0,0.0009944928989459765,0.00014204906256972186,326.5633438147216,265.9311889739605,1000,3.748649519464707e-11,1.0961060887397721e-11,27,
278,1000000000.0,50000000.0,2000000000.0,0.001004844326907881,0.00014265951841611524,326.8645984993907,266.2703620445645,1000,3.748059107165392e-11,1.0955991396737309e-11,27,
279,1000000000.0,50000000.0,2000000000.0,0.0009878099546670569,0.00014254624675849283,328.33957500011917,264.23219555829445,1000,3.748059107165392e-11,1.0967289762865195e-11,27,
280,1000000000.0,50000000.0,2000000000.0,0.00100607826501618,0.00014309415889447076,330.15857624561966,264.95432012940546,1000,3.747468787856014e-11,1.0961998045554615e-11,27,
281,1000000000.0,50000000.0,2000000000.0,0.0009888999816801615,0.00014298726755777663,331.4299343830976,262.5768850148844,1000,3.747468787856014e-11,1.0973483479006846e-11,27,
282,1000000000.0,50000000.0,2000000000.0,0.0010078549693040104,0.0001438185597845406,332.165625979944,265.91007975607727,1000,3.7670633652805144e-11,1.096596389945286e-11,27,
283,1000000000.0,50000000.0,2000000000.0,0.0010127262683223132,0.0001435357166169644,328.2571437809134,260.1221036867201,1000,3.7607849263383806e-11,1.096706049584281e-11,27,
284,1000000000.0,50000000.0,2000000000.0,0.0010234029350061017,0.00014434353563008478,329.1303077833709,265.04192309479913,1000,3.8114182541941403e-11,1.0959501449396072e-11,27,
285,1000000000.0,50000000.0,2000000000.0,0.0010054739389877296,0.000144219761048282,330.5644930995369,264.3593517955223,1000,3.8114182541941403e-11,1.097137332934113e-11,27,
286,1000000000.0,50000000.0,2000000000.0,0.0009883519746491925,0.00014408217539624193,331.51751053314285,261.72137591379277,1000,3.8114182541941403e-11,1.098286035721695e-11,27,
287,1000000000.0,50000000.0,2000000000.0,0.0010020567102176716,0.0001447006481341302,331.7479152029632,264.2981319102372,1000,3.8107560202724744e-11,1.0977574855670032e-11,27,
288,1000000000.0,50000000.0,2000000000.0,0.0009850926416562194,0.0001445886860076364,330.6010903057662,259.9931117886173,1000,3.8107560202724744e-11,1.098902172185078e-11,27,
289,1000000000.0,50000000.0,2000000000.0,0.001003752759020792,0.00014511227778684155,332.50907184819357,262.98075763445814,1000,3.8100939014139524e-11,1.098358215609846e-11,27,
290,1000000000.0,50000000.0,2000000000.0,0.000986695235572182,0.00014500213756800135,334.00461452609875,260.8604971910934,1000,3.8096033518241443e-11,1.0990216239720739e-11,27,
291,1000000000.0,50000000.0,2000000000.0,0.001000425099775169,0.00014558069609689773,334.209192352496,262.2959907687612,1000,3.8089414332417656e-11,1.0984844771533582e-11,27,
292,1000000000.0,50000000.0,2000000000.0,0.0010062338180107384,0.00014614263758383174,333.59034833132324,260.5489901802451,1000,3.808284390844533e-11,1.0979421004427635e-11,27,
293,1000000000.0,50000000.0,2000000000.0,0.0010103191273118622,0.00014673469794434325,333.8843248257902,261.6068190803769,1000,3.807632222142603e-11,1.0973958742477937e-11,27,
294,1000000000.0,50000000.0,2000000000.0,0.0009929524992527167,0.0001466284620230315,335.37244726153875,261.45896762646004,1000,3.807632222142603e-11,1.0985687160883957e-11,27,
295,1000000000.0,50000000.0,2000000000.0,0.0010068141161422841,0.00014722010786729443,333.9492104384725,260.63602552585553,1000,3.806970646044002e-11,1.0980276709957222e-11,27,
296,1000000000.0,50000000.0,2000000000.0,0.0009896338400644323,0.00014710950876125915,335.4558223013657,261.0246338399146,1000,3.806970646044002e-11,1.0988841325790985e-11,27,
297,1000000000.0,50000000.0,2000000000.0,0.0010033810911452272,0.0001477078766881456,334.2054107237373,260.39654331473747,1000,3.806309184894253e-11,1.098345679354135e-11,27,
298,1000000000.0,50000000.0,2000000000.0,0.0010076216304816799,0.0001482942769585975,334.4623311332311,261.4970442059214,1000,3.805657354446342e-11,1.0978047441070531e-11,27,
299,1000000000.0,50000000.0,2000000000.0,0.000990427323073733,0.00014815502863253338,335.97276302062875,260.14473403323086,1000,3.805657354446342e-11,1.098970612745295e-11,27,
300,1000000000.0,50000000.0,2000000000.0,0.001004194262864458,0.00014877524262114632,336.1558681764752,260.7765605560141,1000,3.8050008785527014e-11,1.098430743431784e-11,27,
