Iteration No,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,
289,0.47780804999999993,0.0,0.0,0.0,0.0009682499999998928,0.47683980000000004,
290,0.47802835,0.0,0.0,0.0,0.0,0.47802835,
291,0.47632169999999996,0.0,0.0,0.0,0.003167249999999955,0.47315445,
292,0.4767806,0.0,0.0,0.0,0.0,0.4767806,
293,0.4764797999999999,0.0,0.0,0.0,0.004488499999999895,0.4719913,
294,0.4761120999999999,0.0,0.0,0.0,0.0005032499999999551,0.47560884999999997,
295,0.47754675,0.0,0.0,0.0,0.0010962500000000208,0.4764505,
296,0.47780445,0.0,0.0,0.0,0.0,0.47780445,
297,0.4762952499999999,0.0,0.0,0.0,0.0033687499999999204,0.47292649999999997,
298,0.47660399999999997,0.0,0.0,0.0,0.0,0.47660399999999997,
299,0.4766143,0.0,0.0,0.0,0.00479099999999999,0.4718233,
300,0.4760174999999999,0.0,0.0,0.0,0.0005999999999999339,0.4754175,
301,0.47731415000000016,0.0,0.0,0.0,0.0009332500000001076,0.47638090000000005,
302,0.4775462,0.0,0.0,0.0,0.0,0.4775462,
303,0.4763699500000001,0.00020220000000001904,0.0,0.0,0.0035397500000000637,0.472628,
304,0.47655575,0.0,0.0,0.0,0.0,0.47655575,
305,0.48024704999999995,0.0033357999999999778,0.0,0.0,0.0049957499999999655,0.4719155,
306,0.48067798333333334,0.0,0.0,0.004213333333333343,0.0,0.47646465,
307,0.47913475,0.0,0.0,0.0,0.0,0.47913475,
308,0.47671600000000003,0.0,0.0,0.0,0.002694250000000009,0.47402175,
309,0.477487,0.0,0.0,0.0,0.0,0.477487,
310,0.47681604999999994,0.0,0.0,0.0,0.004002499999999909,0.47281355,
311,0.4764147,0.0,0.0,0.0,0.0,0.4764147,
312,0.4768483500000001,0.0,0.0,0.0,0.005112500000000075,0.47173585,
313,0.47566160000000013,0.0,0.0,0.0,0.000304000000000082,0.47535760000000005,
314,0.478129,0.0,0.0,0.0,0.0019255000000000244,0.4762035,
315,0.47861380000000003,0.0,0.0,0.0,0.0,0.47861380000000003,
316,0.47607075000000004,0.0,0.0,0.0,0.0024530000000000385,0.47361775,
317,0.47689935,0.0,0.0,0.0,0.0,0.47689935,
318,0.4765216500000001,0.0,0.0,0.0,0.004473750000000054,0.4720479,
319,0.4758806,0.0,0.0,0.0,0.00015374999999995254,0.47572685000000003,
320,0.47830730000000005,0.0006046000000001329,0.0,0.0,0.0015879999999999228,0.4761147,
321,0.4788063,0.0,0.0,0.0,0.0,0.4788063,
