Iteration No,Io,gain_db,gain_fo,gain_lower,gain_upper,f_lower,f_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,
107,0.000982398,10.186986000000001,12.2569,7.186986,11.90905,50000000.0,2000000000.0,9.244004768940997,-14.9549,-66.9436,-86.7591,-7.6526e-07,4.278324026066035,3.989505,0.004020419,0.01859282,0.05764657,0.6697128,0.6816128,0.2873103,
108,0.0009875494,10.062191,12.20137,7.062191,11.86341,50000000.0,2000000000.0,9.027453516936333,-15.1214,-67.0365,-86.868,-7.567899999999999e-07,4.328323296168844,4.004,0.00403683,0.01867394,0.05762856,0.6678784,0.68552,0.2860823,
109,0.0009897496,10.095574,12.22604,7.095574,11.88518,50000000.0,2000000000.0,9.199350799487263,-15.088,-67.0083,-86.8283,-7.57847e-07,4.301359734521041,3.994026,0.004049546,0.01871946,0.05768033,0.6700743,0.6836172,0.2875977,
110,0.0009783959,10.093924999999999,12.19667,7.093925,11.85142,50000000.0,2000000000.0,8.740230259961777,-15.0489,-67.0207,-86.871,-7.60376e-07,4.342584797418989,4.008361,0.003996261,0.01853749,0.0575147,0.6658318,0.6867957,0.28502,
111,0.0009839526,10.119024,12.22183,7.119024,11.87728,50000000.0,2000000000.0,9.037433242444067,-15.0293,-66.9962,-86.8191,-7.60165e-07,4.304231391500598,3.994997,0.004024567,0.01863359,0.05756266,0.6693735,0.684318,0.2875177,
112,0.0009738804,10.049240000000001,12.15484,7.04924,11.80993,50000000.0,2000000000.0,8.431123236184902,-15.0698,-67.063,-86.9282,-7.58004e-07,4.37802554706206,4.017991,0.003974198,0.01847416,0.0573865,0.6645685,0.6902035,0.2847122,
113,0.0009809292,10.110215,12.20616,7.110215,11.86061,50000000.0,2000000000.0,8.878547271302864,-15.0181,-67.0075,-86.8344,-7.59826e-07,4.315304525122275,3.997636,0.004010889,0.018593,0.05747201,0.6690048,0.6857015,0.2876501,
114,0.0009715814,10.019236,12.13071,7.019236,11.78598,50000000.0,2000000000.0,8.246485839366926,-15.0897,-67.0901,-86.965,-7.563049999999999e-07,4.399859767946357,4.02388,0.003962145,0.01844634,0.05729322,0.6633874,0.6922206,0.2842422,
115,0.0009786547,10.080854,12.18284,7.080854,11.83745,50000000.0,2000000000.0,8.67584221878134,-15.0384,-67.0338,-86.8708,-7.581709999999999e-07,4.336494753895406,4.003327,0.003998932,0.0185656,0.05737969,0.6678361,0.6877151,0.287185,
116,0.0009811215,10.057106000000001,12.17069,7.057106,11.82739,50000000.0,2000000000.0,8.693903474596127,-15.0611,-67.0523,-86.8807,-7.555129999999999e-07,4.335303246510487,4.000961,0.004010709,0.0186132,0.05736599,0.6696798,0.6883033,0.2887566,
117,0.0009818037,10.05242,12.1685,7.05242,11.82566,50000000.0,2000000000.0,8.705463957894125,-15.0648,-67.0558,-86.8811,-7.549059999999999e-07,4.333764739764619,3.999978,0.004014057,0.01862638,0.05736262,0.670236,0.6883749,0.2892208,
118,0.0009707225,10.04434,12.1351,7.04434,11.78828,50000000.0,2000000000.0,8.277394262852255,-15.031,-67.0735,-86.929,-7.56948e-07,4.377703441911872,4.015045,0.003961844,0.01844815,0.05719873,0.6660259,0.6917353,0.286684,
119,0.0009787274,10.043516,12.15524,7.043516,11.81277,50000000.0,2000000000.0,8.546789150546829,-15.0586,-67.0655,-86.9019,-7.54771e-07,4.347883145698265,4.002779,0.004000414,0.01858749,0.05732441,0.6700983,0.6898317,0.2894246,
120,0.0009804294,10.04985,12.16051,7.04985,11.81822,50000000.0,2000000000.0,8.626744014380861,-15.0486,-67.0597,-86.8847,-7.54379e-07,4.334438825961685,3.99763,0.004009543,0.01862065,0.05731842,0.6717018,0.6892208,0.2906929,
121,0.0009697033,10.014139,12.11026,7.014139,11.76568,50000000.0,2000000000.0,8.143254744107708,-15.0443,-67.1,-86.9594,-7.54487e-07,4.3916662092101495,4.016155,0.003958106,0.01844824,0.05715156,0.6674902,0.6937311,0.2882466,
122,0.0009772808,10.036168,12.1389,7.036168,11.79602,50000000.0,2000000000.0,8.472154223018734,-15.0364,-67.076,-86.9032,-7.53591e-07,4.347071798813832,4.000426,0.003995903,0.01857732,0.05722881,0.6719449,0.6909065,0.2913416,
123,0.0009782209,9.985242,12.10901,6.985242,11.76921,50000000.0,2000000000.0,8.36239430511013,-15.0912,-67.1171,-86.9504,-7.49944e-07,4.369459333772906,4.005972,0.003998652,0.01859499,0.0572173,0.6721285,0.6929637,0.291673,
124,0.0009837217,10.109912999999999,12.17237,7.109913,11.82952,50000000.0,2000000000.0,8.834426721738026,-14.9981,-67.0411,-86.8308,-7.536829999999999e-07,4.295480508663255,3.982586,0.004029716,0.01869178,0.05727186,0.6768109,0.6877461,0.2948738,
125,0.0009869796,9.984652,12.11421,6.984652,11.77856,50000000.0,2000000000.0,8.53951024216019,-15.163,-67.1362,-86.9548,-7.455689999999999e-07,4.355486071957973,3.999438,0.004037196,0.01874819,0.0572661,0.6741724,0.692148,0.2930601,
126,0.0009888929,10.066572,12.14438,7.066572,11.80688,50000000.0,2000000000.0,8.749324083380642,-15.1144,-67.0989,-86.8989,-7.4772e-07,4.322405381768927,3.989269,0.004048785,0.01878054,0.05729557,0.6761328,0.6897514,0.2943631,
127,0.000977634,10.064457,12.11454,7.064457,11.77274,50000000.0,2000000000.0,8.327944323590089,-15.075,-67.1116,-86.9415,-7.50154e-07,4.363605117148132,4.003575,0.003995913,0.01859899,0.05713282,0.6718796,0.6928612,0.2917718,
128,0.0009796502,10.092949,12.13459,7.092949,11.79177,50000000.0,2000000000.0,8.475071135161997,-15.0422,-67.0872,-86.9,-7.511049999999999e-07,4.336809903613933,3.99465,0.0040073,0.01863838,0.05712998,0.6737686,0.6911796,0.2931831,
129,0.0009690756,10.046299000000001,12.07765,7.046299,11.73317,50000000.0,2000000000.0,7.981491811743226,-15.0492,-67.1364,-86.9851,-7.50441e-07,4.399152984429377,4.014501,0.003956203,0.0184685,0.05696078,0.6695379,0.6961082,0.2907645,
130,0.0009764906,10.0786,12.1144,7.0786,11.76925,50000000.0,2000000000.0,8.304456465640286,-15.0359,-67.104,-86.9266,-7.5016e-07,4.352759382321074,3.997653,0.003993734,0.01859771,0.05708987,0.6741194,0.692944,0.2938116,
131,0.0009661476,10.021037,12.05107,7.021037,11.70495,50000000.0,2000000000.0,7.808157886035218,-15.0549,-67.1621,-87.0222,-7.48755e-07,4.420646853085178,4.019043,0.003943295,0.01843119,0.05692222,0.6698119,0.698255,0.2913528,
132,0.0009735448,10.062489,12.09219,7.062489,11.74661,50000000.0,2000000000.0,8.158721501987316,-15.0277,-67.1219,-86.9471,-7.49218e-07,4.366285929467435,4.000824,0.003980841,0.01855729,0.05700355,0.6742903,0.6946394,0.2943936,
133,0.000975194,9.998603,12.05794,6.998603,11.71624,50000000.0,2000000000.0,8.037848219267943,-15.1028,-67.1725,-87.0066,-7.44679e-07,4.394187021540603,4.007928,0.0039858,0.01858806,0.05698997,0.6740485,0.6969984,0.2944079,
134,0.0009803438,10.065882,12.10722,7.065882,11.76381,50000000.0,2000000000.0,8.38564171097623,-15.042,-67.1161,-86.9164,-7.471149999999999e-07,4.336253671594955,3.989443,0.004013532,0.01867832,0.05703958,0.6777518,0.6929692,0.2969178,
135,0.0009698458,10.019065000000001,12.0502,7.019065,11.70518,50000000.0,2000000000.0,7.9012963719209495,-15.0493,-67.1655,-87.0014,-7.46415e-07,4.398414102628247,4.009222,0.003962808,0.01850923,0.05687263,0.6735575,0.6978562,0.2945199,
136,0.0009759735,10.04854,12.08069,7.04854,11.73632,50000000.0,2000000000.0,8.183805478748639,-15.0299,-67.1364,-86.9432,-7.46417e-07,4.3553995991884085,3.994572,0.003993895,0.01861504,0.05693156,0.6773714,0.6950944,0.2971699,
137,0.0009660535,9.979444,12.01274,6.979444,11.66805,50000000.0,2000000000.0,7.677282625938474,-15.0658,-67.2032,-87.0505,-7.44264e-07,4.429024197151358,4.01765,0.003944461,0.01845586,0.056763,0.6726108,0.700711,0.2943729,
138,0.0009750378,10.148094,12.10813,7.148094,11.7614,50000000.0,2000000000.0,8.278211783138318,-14.9614,-67.0964,-86.893,-7.49387e-07,4.328391098049977,3.985327,0.003993233,0.01861097,0.05693204,0.679218,0.6934094,0.2986083,
139,0.0009802858,10.023894,12.05177,7.023894,11.71194,50000000.0,2000000000.0,8.109626949799065,-15.1253,-67.1904,-87.0022,-7.407479999999999e-07,4.377856474348763,3.999412,0.004010346,0.0186947,0.0569211,0.6774311,0.6970741,0.2973802,
140,0.0009692176,10.020987,12.02097,7.020987,11.67692,50000000.0,2000000000.0,7.741966061839491,-15.0847,-67.2039,-87.0446,-7.430869999999999e-07,4.419440900241211,4.013902,0.003958399,0.01851464,0.0567642,0.6732046,0.700103,0.2947939,
141,0.0009762988,10.085445,12.07896,7.085445,11.73539,50000000.0,2000000000.0,8.128861797401271,-15.0386,-67.143,-86.9531,-7.45382e-07,4.357406207520534,3.993174,0.003995398,0.01863757,0.0569003,0.6778112,0.6956266,0.2977389,
142,0.0009659238,10.032672999999999,12.01797,7.032673,11.67319,50000000.0,2000000000.0,7.659910210480319,-15.0512,-67.1974,-87.0435,-7.4428e-07,4.4226783333122945,4.013873,0.003945108,0.01846956,0.05673654,0.6736177,0.7006968,0.295347,
143,0.0009734156,10.068269,12.0559,7.068269,11.712,50000000.0,2000000000.0,7.989685812854873,-15.0309,-67.1618,-86.9739,-7.443509999999999e-07,4.370994175232771,3.996413,0.003982905,0.01859774,0.05681672,0.6781085,0.6973369,0.2984169,
144,0.0009634914,10.001099,11.98837,7.001099,11.6441,50000000.0,2000000000.0,7.50915767371724,-15.063,-67.2273,-87.0789,-7.42318e-07,4.44377024945951,4.019295,0.00393368,0.01843741,0.05665275,0.6734553,0.7028366,0.2956855,
145,0.0009707651,10.057698,12.03949,7.057698,11.69485,50000000.0,2000000000.0,7.8710384731388245,-15.0212,-67.1743,-86.9891,-7.438369999999999e-07,4.381715675447819,3.999096,0.003971086,0.01856163,0.05673711,0.6779554,0.6986295,0.2986873,
146,0.0009614404,9.972275,11.96447,6.972275,11.62046,50000000.0,2000000000.0,7.370678710419028,-15.08,-67.2535,-87.1129,-7.40646e-07,4.4640491058627285,4.024816,0.003923118,0.01841204,0.05657045,0.6725488,0.7046585,0.2953945,
147,0.0009703727,10.178276,12.07141,7.178276,11.72269,50000000.0,2000000000.0,7.984211026165212,-14.9499,-67.131,-86.9297,-7.46942e-07,4.349279332046954,3.989293,0.003971999,0.0185639,0.05669378,0.6790705,0.696486,0.2995988,
148,0.0009756698,10.055928999999999,12.0194,7.055929,11.67872,50000000.0,2000000000.0,7.824047305209092,-15.1171,-67.2215,-87.0416,-7.38577e-07,4.399980896792907,4.002896,0.003989553,0.01865346,0.05672219,0.6774234,0.7000736,0.298396,
149,0.0009772624,10.07903,12.03556,7.07903,11.69404,50000000.0,2000000000.0,7.930325254468343,-15.09,-67.2016,-87.0076,-7.393489999999999e-07,4.377899400481174,3.99557,0.003998696,0.01868481,0.05671963,0.6790621,0.6987553,0.2996313,
150,0.0009663136,10.075924,12.00471,7.075924,11.65901,50000000.0,2000000000.0,7.576602006852738,-15.049,-67.2151,-87.0497,-7.4166e-07,4.419169377662894,4.00998,0.003947315,0.01850578,0.05656615,0.674881,0.7017484,0.2970721,
151,0.000972891,10.108378,12.0403,7.108378,11.69355,50000000.0,2000000000.0,7.846318858389026,-15.0341,-67.1831,-86.9941,-7.41634e-07,4.375647900140182,3.994317,0.003980787,0.01862214,0.05667957,0.6790544,0.6988289,0.2998565,
152,0.0009628036,10.047417,11.97511,7.047417,11.62765,50000000.0,2000000000.0,7.391756484273074,-15.0568,-67.2439,-87.0924,-7.399899999999999e-07,4.445089813907181,4.016253,0.00393135,0.01845819,0.05651841,0.674669,0.7041014,0.2973201,
153,0.0009702119,10.093761,12.02023,7.093761,11.673,50000000.0,2000000000.0,7.724814321086143,-15.0262,-67.1992,-87.0124,-7.40804e-07,4.387851149756957,3.99733,0.003969057,0.01858523,0.05660049,0.6791757,0.7003224,0.3003631,
154,0.0009606323,10.017809,11.94876,7.017809,11.60169,50000000.0,2000000000.0,7.257453149896847,-15.0706,-67.2714,-87.1261,-7.38211e-07,4.465235349752771,4.021627,0.003920751,0.01843004,0.05643912,0.6741884,0.7060186,0.2973715,
155,0.0009678571,10.082397,12.00544,7.082397,11.6575,50000000.0,2000000000.0,7.615137430174997,-15.0214,-67.2115,-87.0286,-7.40277e-07,4.398892778961481,4.000279,0.003958131,0.01855376,0.05652466,0.678703,0.7015145,0.3003561,
156,0.0009695402,10.003059,11.96339,7.003059,11.62015,50000000.0,2000000000.0,7.471759453400978,-15.1178,-67.2745,-87.106,-7.34942e-07,4.43704475046276,4.010639,0.003962017,0.01858475,0.05651102,0.6776708,0.7043986,0.2997699,
157,0.0009763203,10.066487,12.01772,7.066487,11.6735,50000000.0,2000000000.0,7.831194058414809,-15.0668,-67.2162,-87.0112,-7.37054e-07,4.373563147302725,3.990299,0.003997327,0.01870076,0.05659149,0.6819743,0.700038,0.302616,
158,0.0009655328,10.061943,11.98598,7.061943,11.63772,50000000.0,2000000000.0,7.4845225921568925,-15.0272,-67.2309,-87.0541,-7.39208e-07,4.414892304892663,4.004651,0.003946709,0.01852376,0.05644128,0.6779121,0.7030525,0.3001455,
159,0.0009694466,10.028279999999999,11.97478,7.02828,11.62944,50000000.0,2000000000.0,7.512935884517972,-15.0734,-67.2551,-87.0714,-7.35837e-07,4.4155094667988335,4.003059,0.003963968,0.01859657,0.05643967,0.6793449,0.7035475,0.3013301,
160,0.0009710887,10.053865,11.9958,7.053865,11.65076,50000000.0,2000000000.0,7.61047105849066,-15.0501,-67.2314,-87.0402,-7.36957e-07,4.394816334405829,3.995496,0.003973516,0.01863168,0.05648385,0.6811109,0.7021786,0.3025511,
161,0.0009607484,10.019682,11.94299,7.019682,11.59439,50000000.0,2000000000.0,7.23650039986471,-15.0357,-67.2722,-87.106,-7.3688e-07,4.447656037374893,4.013556,0.003923929,0.01845937,0.05628487,0.6769082,0.7062754,0.3001677,
162,0.0009685397,10.032138,11.97081,7.032138,11.62581,50000000.0,2000000000.0,7.485943738023252,-15.0485,-67.2536,-87.0646,-7.356089999999999e-07,4.410041304484913,3.999312,0.003962408,0.01859638,0.0564078,0.6814341,0.7039388,0.3032311,
163,0.0009582106,9.996542,11.91962,6.996542,11.57248,50000000.0,2000000000.0,7.111624986811222,-15.0404,-67.294,-87.1371,-7.35637e-07,4.466762793819055,4.017861,0.003913028,0.01842653,0.05625636,0.677358,0.7081296,0.3008413,
164,0.0009666655,10.036056,11.9569,7.036056,11.61117,50000000.0,2000000000.0,7.4250744363560415,-15.0262,-67.2614,-87.0664,-7.35038e-07,4.411535800521247,3.998851,0.003955677,0.01857365,0.05633655,0.6827262,0.7048371,0.3046137,
165,0.0009572948,9.96044,11.88535,6.96044,11.53988,50000000.0,2000000000.0,6.992249637196721,-15.069,-67.3334,-87.1788,-7.32419e-07,4.488316588719333,4.022975,0.003908474,0.01842084,0.05618133,0.6778486,0.7103837,0.3016848,
166,0.0009659487,10.224083,12.01297,7.224083,11.6608,50000000.0,2000000000.0,7.622800167481373,-14.9081,-67.1852,-86.9663,-7.40807e-07,4.358453530406275,3.983622,0.003957183,0.01856721,0.05631633,0.6844265,0.7010642,0.3058001,
167,0.0009712835,10.101855,11.96139,7.101855,11.61733,50000000.0,2000000000.0,7.476580885244815,-15.0753,-67.2753,-87.0778,-7.32524e-07,4.4089944705096595,3.99703,0.003974647,0.01865802,0.0563451,0.6827204,0.7045825,0.3045415,
168,0.0009605946,10.09835,11.93012,7.09835,11.58199,50000000.0,2000000000.0,7.159068550014993,-15.0332,-67.289,-87.1189,-7.34738e-07,4.449688053071619,4.011271,0.003924573,0.01848155,0.05619898,0.6786809,0.7074768,0.3020726,
169,0.0009685835,10.105091999999999,11.95285,7.105092,11.6073,50000000.0,2000000000.0,7.402878365787444,-15.0489,-67.2764,-87.0779,-7.32899e-07,4.411910348822244,3.997653,0.003963363,0.01862,0.05627299,0.6828822,0.7052656,0.3050024,
170,0.0009583033,10.070101000000001,11.90207,7.070101,11.55435,50000000.0,2000000000.0,7.037146286301962,-15.0397,-67.3162,-87.1494,-7.329469999999999e-07,4.467976121988331,4.015977,0.003914254,0.01845083,0.056122,0.6788492,0.7093971,0.3026455,
171,0.0009660645,10.089309,11.93138,7.089309,11.58552,50000000.0,2000000000.0,7.298202478713463,-15.0399,-67.2936,-87.0955,-7.319119999999999e-07,4.423432800893029,4.00046,0.003952741,0.01858519,0.05619839,0.6833738,0.7067492,0.3057966,
172,0.000966842,10.046011,11.90514,7.046011,11.56195,50000000.0,2000000000.0,7.23000512407549,-15.0849,-67.329,-87.135,-7.28849e-07,4.442444012820076,4.00531,0.003955226,0.01860008,0.056189,0.6836574,0.7084072,0.3061759,
173,0.0009698832,10.087475000000001,11.93917,7.087475,11.59286,50000000.0,2000000000.0,7.393880548234023,-15.0504,-67.2922,-87.0838,-7.303509999999999e-07,4.407607959382694,3.993493,0.003972471,0.01865887,0.05625121,0.6860655,0.7059623,0.3077634,
174,0.0009596579,10.055195000000001,11.89036,7.055195,11.5418,50000000.0,2000000000.0,7.03137307687976,-15.0394,-67.3296,-87.1529,-7.305769999999999e-07,4.4622894236668005,4.011339,0.003923013,0.01848984,0.05610489,0.6820159,0.7100022,0.3053694,
175,0.0009671462,10.073171,11.91825,7.073171,11.57149,50000000.0,2000000000.0,7.287091316506519,-15.0397,-67.3084,-87.1009,-7.295449999999999e-07,4.419439597614236,3.996549,0.003960851,0.0186198,0.05617741,0.6864342,0.7074202,0.3084545,
176,0.000957185,10.022655,11.85801,7.022655,11.51013,50000000.0,2000000000.0,6.90398906967539,-15.0473,-67.3609,-87.1874,-7.28516e-07,4.483037488794002,4.016794,0.003912092,0.01845534,0.05602909,0.6824004,0.7121461,0.3061307,
177,0.0009645271,10.054898999999999,11.89506,7.054899,11.54811,50000000.0,2000000000.0,7.177571192051232,-15.0334,-67.3277,-87.1216,-7.284589999999999e-07,4.432951988110362,4.000085,0.003949667,0.01858267,0.0561042,0.68682,0.7090078,0.309167,
178,0.0009653871,9.996936,11.86106,6.996936,11.51758,50000000.0,2000000000.0,7.0803397521684275,-15.0973,-67.3748,-87.1774,-7.245619999999999e-07,4.460883110916941,4.007601,0.003951515,0.01859875,0.05609378,0.6865693,0.7112049,0.3091564,
179,0.0009705832,10.071006,11.91404,7.071006,11.56848,50000000.0,2000000000.0,7.373763209368349,-15.0357,-67.3152,-87.0831,-7.27142e-07,4.399645322833369,3.988345,0.003980331,0.01869216,0.05613662,0.6904351,0.7071493,0.3118118,
180,0.000960704,10.013491,11.85031,7.013491,11.50398,50000000.0,2000000000.0,6.965161922864752,-15.0528,-67.3733,-87.1772,-7.25649e-07,4.466748926979953,4.009435,0.003931107,0.01852979,0.05598363,0.6862076,0.7121711,0.3093712,
181,0.0009666563,10.054068000000001,11.8922,7.054068,11.54704,50000000.0,2000000000.0,7.213609627592376,-15.0309,-67.3328,-87.1136,-7.266949999999999e-07,4.420847543994522,3.99385,0.00396265,0.01863647,0.05608729,0.6900673,0.7090489,0.311912,
182,0.000957277,9.986357,11.82149,6.986357,11.47494,50000000.0,2000000000.0,6.814259480315997,-15.057,-67.4002,-87.2125,-7.24342e-07,4.490201498497496,4.016191,0.003914578,0.01847964,0.05589367,0.6853804,0.7142672,0.3092097,
183,0.0009662246,10.108213,11.90102,7.108213,11.55392,50000000.0,2000000000.0,7.250846911906194,-14.9893,-67.3167,-87.0846,-7.27597e-07,4.4039130440705225,3.98832,0.003963353,0.01863721,0.0560421,0.6916703,0.7083789,0.3133344,
184,0.0009710653,9.985575,11.84735,6.985575,11.50831,50000000.0,2000000000.0,7.11271169231847,-15.1536,-67.4077,-87.1984,-7.19577e-07,4.457304593871285,4.002785,0.003978641,0.01871806,0.05607722,0.6898071,0.7119162,0.3119263,
185,0.0009746948,10.082948,11.89388,7.082948,11.55236,50000000.0,2000000000.0,7.35745487284656,-15.0876,-67.3528,-87.1134,-7.22302e-07,4.404065390145179,3.986284,0.003999965,0.01878362,0.05610938,0.693185,0.7084453,0.3142752,
186,0.0009640141,10.079228,11.86278,7.079228,11.51722,50000000.0,2000000000.0,7.038289907642934,-15.0467,-67.3665,-87.1557,-7.24477e-07,4.445293547661663,4.000445,0.003948839,0.01860635,0.05596501,0.6889856,0.7113632,0.3116788,
187,0.0009646202,10.047787,11.84371,7.047787,11.50009,50000000.0,2000000000.0,6.993966390789083,-15.0788,-67.3921,-87.1838,-7.222529999999999e-07,4.458690096147901,4.003884,0.003950987,0.01861808,0.05595794,0.6892648,0.7125278,0.312012,
188,0.0009669021,10.077480999999999,11.86732,7.077481,11.52253,50000000.0,2000000000.0,7.113673249701847,-15.0496,-67.3655,-87.1406,-7.23312e-07,4.4301692624152285,3.994744,0.003963648,0.01866246,0.05595794,0.6910287,0.7107578,0.3133038,
189,0.0009568132,10.043961,11.81776,7.043961,11.47081,50000000.0,2000000000.0,6.767449414029571,-15.0392,-67.4039,-87.2107,-7.234219999999999e-07,4.485441946489405,4.012672,0.00391428,0.01849512,0.05581278,0.6869273,0.7147818,0.310871,
190,0.0009641277,10.062617,11.84645,7.062617,11.50113,50000000.0,2000000000.0,7.008037164380369,-15.0399,-67.382,-87.1586,-7.225179999999999e-07,4.442674220056639,3.998159,0.003951627,0.01862297,0.05588133,0.691205,0.7122053,0.3138542,
191,0.0009542844,10.01256,11.78645,7.01256,11.44,50000000.0,2000000000.0,6.645391559774097,-15.0463,-67.4342,-87.2444,-7.214959999999999e-07,4.506085017296565,4.018295,0.003902935,0.01845984,0.0557347,0.6871238,0.7168373,0.3114881,
192,0.000961469,10.044132000000001,11.82351,7.044132,11.4779,50000000.0,2000000000.0,6.900612665727323,-15.0343,-67.4014,-87.18,-7.214669999999999e-07,4.456798623354325,4.00201,0.003940044,0.01858537,0.05580546,0.6914006,0.7137668,0.3144262,
193,0.0009631682,10.004971000000001,11.80323,7.004971,11.45858,50000000.0,2000000000.0,6.857662311055364,-15.0808,-67.433,-87.2171,-7.182339999999999e-07,4.471543201963791,4.004614,0.003947654,0.01862113,0.05583649,0.6924187,0.7150419,0.3152731,
194,0.0009659304,10.040007,11.83162,7.040007,11.48569,50000000.0,2000000000.0,6.998424729958884,-15.0483,-67.4014,-87.1667,-7.195249999999999e-07,4.438280478175908,3.994041,0.003962767,0.01867334,0.05584519,0.6944359,0.7129453,0.316711,
195,0.0009558052,10.004052,11.78016,7.004052,11.43222,50000000.0,2000000000.0,6.655301337606659,-15.0399,-67.4419,-87.2394,-7.19495e-07,4.495178199905791,4.012529,0.003913321,0.01850464,0.05570176,0.6902962,0.7170323,0.3142487,
196,0.000963194,10.024677,11.81056,7.024677,11.46415,50000000.0,2000000000.0,6.896041562481443,-15.0394,-67.4182,-87.1852,-7.18714e-07,4.451079609100281,3.997615,0.003950933,0.01863398,0.0557714,0.6946148,0.7143826,0.3172535,
197,0.0009533009,9.973559,11.74954,6.973559,11.40203,50000000.0,2000000000.0,6.538318676870006,-15.0462,-67.4714,-87.2722,-7.1764e-07,4.515376671895008,4.018095,0.003902128,0.01846959,0.05562474,0.6904867,0.7190195,0.3148539,
198,0.0009623866,10.139703,11.83791,7.139703,11.48753,50000000.0,2000000000.0,6.987979374117742,-14.9592,-67.3767,-87.1241,-7.216199999999999e-07,4.417594148740166,3.987647,0.003951425,0.01862748,0.05573318,0.6967344,0.7125354,0.3189875,
199,0.0009678667,10.018589,11.7869,7.018589,11.44466,50000000.0,2000000000.0,6.876877509918998,-15.1233,-67.4658,-87.2332,-7.13546e-07,4.467120674354936,4.000645,0.00396992,0.01872146,0.05576538,0.6951483,0.715797,0.3177907,
200,0.0009682033,10.023252,11.79043,7.023252,11.44799,50000000.0,2000000000.0,6.896429751068524,-15.1171,-67.4613,-87.2254,-7.13716e-07,4.461990449393183,3.999028,0.003971952,0.01872819,0.05576477,0.6955576,0.7155188,0.318103,
201,0.0009576833,10.018855,11.75851,7.018855,11.41213,50000000.0,2000000000.0,6.60873698591152,-15.0753,-67.4756,-87.2675,-7.158019999999999e-07,4.503574621968348,4.013324,0.003921572,0.01855225,0.05562555,0.6913876,0.7183596,0.3155151,
202,0.0009646236,10.084947,11.81741,7.084947,11.46985,50000000.0,2000000000.0,6.9223635716830785,-15.0272,-67.4139,-87.1692,-7.180909999999999e-07,4.437058979879166,3.992364,0.003958373,0.01867271,0.05570601,0.6957263,0.7139437,0.3183693,
203,0.0009553452,10.011631000000001,11.74646,7.011631,11.39909,50000000.0,2000000000.0,6.528909440275356,-15.0658,-67.4843,-87.2796,-7.15615e-07,4.5130002056641025,4.016069,0.003910566,0.01851942,0.05555711,0.6908069,0.719292,0.3153888,
204,0.0009621807,10.078291,11.80828,7.078291,11.46096,50000000.0,2000000000.0,6.828853649632862,-15.0225,-67.4207,-87.1862,-7.181479999999999e-07,4.449251435976926,3.995329,0.003947154,0.01864067,0.05567898,0.6952309,0.7149335,0.3182126,
205,0.0009532676,9.996547,11.73382,6.996547,11.38725,50000000.0,2000000000.0,6.433806096336724,-15.0736,-67.4974,-87.3053,-7.15137e-07,4.529694868951988,4.020324,0.003900183,0.01849323,0.05553312,0.6899702,0.7204985,0.3149593,
206,0.0009608233,10.08229,11.80099,7.08229,11.4527,50000000.0,2000000000.0,6.774609074532421,-15.0125,-67.4259,-87.1908,-7.17849e-07,4.452340722281938,3.99595,0.003941047,0.01862626,0.05561264,0.6951457,0.7155108,0.3184486,
207,0.0009526076,9.982369,11.71926,6.982369,11.37279,50000000.0,2000000000.0,6.360052185756615,-15.0911,-67.5165,-87.3289,-7.13675e-07,4.542306616975415,4.023552,0.003895415,0.0184915,0.05546499,0.6890903,0.7215923,0.314596,
208,0.0009615189,10.139982,11.81543,7.139982,11.46545,50000000.0,2000000000.0,6.807359322084935,-14.9934,-67.4113,-87.1697,-7.18523e-07,4.43852794668032,3.991475,0.003944476,0.0186462,0.0555765,0.6953004,0.7146769,0.318653,
209,0.0009655707,10.017113,11.75976,7.017113,11.41745,50000000.0,2000000000.0,6.663418007481141,-15.1529,-67.503,-87.2857,-7.10729e-07,4.494643308417743,4.006767,0.003955848,0.01871628,0.05559091,0.6930026,0.7183205,0.3169818,
210,0.0009696966,10.067824,11.80186,7.067824,11.45799,50000000.0,2000000000.0,6.86562585284436,-15.1096,-67.4568,-87.2141,-7.12713e-07,4.4475781103316105,3.992,0.003978219,0.01879077,0.05562458,0.6957891,0.7152562,0.3188698,
211,0.0009591905,10.063443,11.77008,7.063443,11.42225,50000000.0,2000000000.0,6.5796196225031025,-15.0684,-67.4709,-87.2561,-7.147969999999999e-07,4.488903610068869,4.006205,0.003927799,0.01861446,0.05548716,0.6916285,0.718098,0.3162869,
212,0.0009628463,10.111107,11.81057,7.111107,11.45948,50000000.0,2000000000.0,6.750159593074827,-15.0316,-67.4279,-87.1961,-7.165759999999999e-07,4.448030666491077,3.992641,0.003948051,0.01868367,0.05555553,0.6942826,0.7153027,0.3180099,
213,0.0009535001,10.045223,11.74126,7.045223,11.39169,50000000.0,2000000000.0,6.396808501133847,-15.0543,-67.4923,-87.291,-7.14653e-07,4.516644069348349,4.014928,0.0039003,0.01852534,0.0553721,0.6897031,0.7203384,0.315366,
214,0.0009604375,10.092736,11.7899,7.092736,11.43851,50000000.0,2000000000.0,6.650843999975933,-15.0305,-67.4464,-87.2182,-7.156119999999999e-07,4.46253020564131,3.996762,0.003936996,0.01864941,0.05548576,0.6940631,0.7167384,0.3182178,
