n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
1188,6.542462147166298e-05,1.9180962872079472e-05,55.98162141428354,3876.0088648434353,3000000000.0,0.5318153,0.0053936,1.4266,0.4948679,3.8253,14.5348,-31.8891,12.560312545933431,16.177058175531776,0.0002911878,0.0018000000000000002
1189,7.175216191389619e-05,1.9764545520738265e-05,63.43595545227568,3947.493764346493,3000000000.0,0.5359955,0.0065318,1.3936,0.4954238,2.4109,14.9332,-24.3651,11.836156384605815,15.597349420104255,0.00031449329999999994,0.00191
1190,6.707658683610291e-05,1.9885564485649227e-05,61.26086867998035,3923.9980287397098,3000000000.0,0.5318703,0.006004,1.4154,0.49514240000000004,3.1983,14.5839,-26.2673,12.122299619074282,15.976254558192723,0.0002971524,0.0018376
1191,6.455016458341089e-05,1.973293868172574e-05,59.76952207694868,3918.610604803089,3000000000.0,0.5300664,0.0056898,1.4269,0.49497420000000003,3.5254,14.4174,-27.842,12.319543340704104,16.06980654965381,0.00028754199999999995,0.0017921
1192,6.45733045398299e-05,1.9274289170660187e-05,58.97822407018612,3948.429438132858,3000000000.0,0.5311327,0.0056044,1.4248,0.4949423,3.5711,14.5021,-28.8235,12.392804732962116,16.126411462266418,0.0002872781,0.0017816000000000002
1193,6.401853283895388e-05,1.891358025988036e-05,58.09031617161589,3972.4680743813074,3000000000.0,0.5314959,0.005475,1.4256,0.49488350000000003,3.6636,14.5267,-29.9356,12.491793031387191,16.17485070395243,0.0002848863,0.0017636000000000002
1194,6.368313457125303e-05,1.8547635754021663e-05,57.296447193632304,4001.1249228849474,3000000000.0,0.532079,0.0053687,1.4251,0.4948387,3.7323,14.5716,-30.9054,12.578115106045386,16.2214242490737,0.0002832905,0.0017487
1195,6.985475707829032e-05,1.9121970088096236e-05,64.81321296039557,4073.3804828906495,3000000000.0,0.5362369,0.006492200000000001,1.392,0.4953928,2.3334,14.9696,-23.0451,11.863959297271016,15.644815925126014,0.0003060414,0.0018561
1196,6.528525323996971e-05,1.9258274394923125e-05,62.57420293085738,4048.7019175131927,3000000000.0,0.5320481,0.0059653,1.414,0.49511160000000004,3.1228,14.6166,-24.7443,12.149160737511274,16.023999040402522,0.0002891104,0.0017859
1197,6.289801446031896e-05,1.911135252318125e-05,61.05384438941,4043.7343020333096,3000000000.0,0.5303032,0.0056584,1.4252,0.4949471,3.4388,14.4557,-26.154,12.34222624529519,16.11224899870064,0.00028003859999999997,0.0017430000000000002
1198,6.297438015230187e-05,1.8664289664922165e-05,60.22966171265266,4074.0272407888797,3000000000.0,0.5314203,0.0055757,1.4229,0.49491680000000005,3.4821,14.5447,-27.0749,12.414004731020773,16.16918015753242,0.00027998599999999997,0.0017337000000000001
