Iteration No,Rb,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,Rd,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,Io,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,W,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,C1,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,C2,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,
11,Rb,-0.0009080579606785854,0.0,0.0,0.0,-0.0006536010150138552,-0.00025445694566470444,Rd,-0.0005913303689217338,0.0,0.0,0.0,-0.00044001517148406613,-0.0001513151974376677,Io,91.21953475385934,0.0,0.0,0.0,-272.5249729266069,363.7445076804774,W,-1121.3662420252742,0.0,0.0,0.0,-1285.2706311332474,163.90438910803707,C1,23710798.81555675,0.0,0.0,0.0,23710798.81555675,0.0,C2,-993966698.3473843,0.0,0.0,0.0,271640138.56940603,-1265606836.916266,
12,Rb,6.586971336232722e-05,0.0,0.0,0.0009613334880689191,-0.0006538368886806657,-0.00024162688602588712,Rd,0.0005732571398180091,0.0,0.0,0.0011507091726064335,-0.00042509371253081287,-0.00015235832025760283,Io,98.15017351258909,0.0,0.0,0.0,-266.97503385811063,365.12520737070525,W,-1188.3096157055088,0.0,0.0,0.0,-1294.1674148689992,105.8577991635541,C1,23711747.28544817,0.0,0.0,0.0,23711747.28544817,0.0,C2,-1031435960.217674,0.0,0.0,0.0,276404047.9749053,-1307840008.1920547,
13,Rb,-0.0009016972320970476,0.0,0.0,0.0,-0.0006591434874110966,-0.00024255374468597657,Rd,-0.0005897720924699761,0.0,0.0,0.0,-0.00043430505867726125,-0.00015546703379271494,Io,103.2168964141918,0.0,0.0,0.0,-262.7022567940927,365.91915320828446,W,-1181.688847981929,0.0,0.0,0.0,-1289.1720365444037,107.48318856241151,C1,22230652.306652393,0.0,0.0,0.0,22230652.306652393,0.0,C2,-1059940109.58296,0.0,0.0,0.0,281170024.6125891,-1341110134.1955492,
14,Rb,-0.000888957185124011,0.0,0.0,0.0,-0.0006518317848255963,-0.00023712540029838933,Rd,-0.00024173561012102345,0.0,0.0,0.0003346490931717448,-0.000419786337178775,-0.00015659836611398473,Io,109.56408096049968,0.0,0.0,0.0,-252.67263203617023,362.2367129966753,W,-1079.4803820985348,0.0,0.0,0.0,-1225.3056201435913,145.82523804511936,C1,22231485.986718755,0.0,0.0,0.0,22231485.986718755,0.0,C2,-1100743546.2233756,0.0,0.0,0.0,288301229.367528,-1389044775.590379,
15,Rb,-0.00027116131770427355,0.0,0.0,0.000605693296561198,-0.0006097438704819592,-0.00026711074378350905,Rd,0.00039930051533097527,0.0,0.0,0.0009696401436504951,-0.00041171075023728877,-0.00015862887808224167,Io,115.08095867305695,0.0,0.0,0.0,-239.5031369519094,354.5840956249664,W,-1064.436544937864,0.0,0.0,0.0,-1245.1739852579212,180.73744032005712,C1,22973397.0221074,0.0,0.0,0.0,22973397.0221074,0.0,C2,-1141563381.7308342,0.0,0.0,0.0,290708687.2714463,-1432272069.0022805,
16,Rb,-0.0008776104599174934,0.0,0.0,0.0,-0.0006066505016665604,-0.000270959958250933,Rd,-0.0005790293468199953,0.0,0.0,0.0,-0.00041783436382249574,-0.0001611949829974995,Io,119.4374519736691,0.0,0.0,0.0,-234.5806296961767,354.01808166984574,W,-1124.6579008479798,0.0,0.0,0.0,-1254.5661074682384,129.90820662025882,C1,21492075.193879467,0.0,0.0,0.0,21492075.193879467,0.0,C2,-1177196654.6498008,0.0,0.0,0.0,293117239.31180024,-1470313893.961601,
17,Rb,-0.00023975704049674807,0.0,0.0,0.0006257147355498477,-0.0005936017316941302,-0.00027187004435247217,Rd,0.0004473080946461416,0.0,0.0,0.0010127913133823488,-0.0004031074030056152,-0.00016237581573060272,Io,125.12608597480684,0.0,0.0,0.0,-225.9447575946424,351.0708435694492,W,-1113.6604423800893,0.0,0.0,0.0,-1244.5155443598942,130.85510197980486,C1,22233987.21651689,0.0,0.0,0.0,22233987.21651689,0.0,C2,-1215206590.936284,0.0,0.0,0.0,293162679.52712715,-1508369270.463411,
18,Rb,-0.0008671340410072603,0.0,0.0,0.0,-0.0005899761538763522,-0.0002771578871309081,Rd,-0.0005756638471130867,0.0,0.0,0.0,-0.0004109787791730335,-0.0001646850679400532,Io,128.76272174463776,0.0,0.0,0.0,-221.78872243281904,350.5514441774568,W,-1028.565028762564,0.0,0.0,0.0,-1220.157760903624,191.59273214105994,C1,20752499.620598778,0.0,0.0,0.0,20752499.620598778,0.0,C2,-1248499120.5070436,0.0,0.0,0.0,297937290.1205933,-1546436410.627637,
19,Rb,-0.0005263501608669702,0.0,0.0,0.00032887542002479165,-0.0005789702280709268,-0.0002762553528208218,Rd,0.0002866570668559117,0.0,0.0,0.0008492822929900433,-0.0003964612992447934,-0.0001661639268893467,Io,210.73180353445088,0.0,0.0,0.0,-138.47049841401582,349.2023019484667,W,-1014.1187227275143,0.0,0.0,0.0,-1201.357585463143,187.23886273562889,C1,20753225.98416649,0.0,0.0,0.0,20753225.98416649,0.0,C2,-1293629918.902055,0.0,0.0,0.0,295619268.4895235,-1589249187.3915787,
20,Rb,-0.00027861773906468455,0.0,0.0,0.0,0.0,-0.00027861773906468455,Rd,-0.0001634003697812374,0.0,0.0,3.917299844911768e-06,0.0,-0.00016731766962615137,Io,349.0044986359896,0.0,0.0,0.0,0.0,349.0044986359896,W,136.9288586017868,0.0,0.0,0.0,0.0,136.9288586017868,C1,0.0,0.0,0.0,0.0,0.0,0.0,C2,-1617881431.1408706,0.0,0.0,0.0,0.0,-1617881431.1408706,
21,Rb,-0.0007170444114669164,0.0,0.0,0.00012780480701794837,-0.000569325832192648,-0.0002755233862921938,Rd,0.00014094911902103174,0.0,0.0,0.0007129246969366698,-0.00040849120220714597,-0.0001634843757085074,Io,128.9190406494416,0.0,0.0,0.0,-221.06656711470902,349.9856077641506,W,-1106.8030717048364,0.0,0.0,0.0,-1246.0097962470313,139.20672454219496,C1,22236377.541493557,0.0,0.0,0.0,22236377.541493557,0.0,C2,-1257277252.171354,0.0,0.0,0.0,307229403.7245755,-1564506655.8959296,
22,Rb,-0.00045516847834963864,0.0,0.0,0.0,-0.00017811904878884923,-0.00027704942956078936,Rd,7.59843202626565e-05,0.0,0.0,0.0003593057004668522,-0.00011824691699788608,-0.00016507446320630962,Io,312.84430015572775,0.0,0.0,0.0,-36.54021425818287,349.3845144139106,W,-300.27326365953354,0.0,0.0,0.0,-437.60332253826766,137.3300588787341,C1,20754730.674899843,0.0,0.0,0.0,20754730.674899843,0.0,C2,-1297664275.4082274,0.0,0.0,0.0,309643023.8239585,-1607307299.232186,
23,Rb,-0.0002892232911455428,0.0,0.0,0.0,-1.1400688476095467e-05,-0.00027782260266944733,Rd,-0.00017292409213233036,0.0,0.0,0.0,-7.614870239272409e-06,-0.00016530922189305795,Io,347.0723524618894,0.0,0.0,0.0,-2.3387930849617478,349.4111455468512,W,109.04568129139736,0.0,0.0,0.0,-28.009239833058444,137.0549211244558,C1,20755457.115240533,0.0,0.0,0.0,20755457.115240533,0.0,C2,-1300240877.0590296,0.0,0.0,0.0,312057810.49341124,-1612298687.552441,
24,Rb,-0.0002777868376140062,0.0,0.0,0.0,0.0,-0.0002777868376140062,Rd,-0.00016528794107057942,0.0,0.0,0.0,0.0,-0.00016528794107057942,Io,349.3661646531721,0.0,0.0,0.0,0.0,349.3661646531721,W,137.0372775752095,0.0,0.0,0.0,0.0,137.0372775752095,C1,0.0,0.0,0.0,0.0,0.0,0.0,C2,-1617293689.6536415,0.0,0.0,0.0,0.0,-1617293689.6536415,
25,Rb,-0.0006947221882005359,0.0,0.0,0.00013239107921878278,-0.0005521811262416196,-0.00027493214117767955,Rd,0.0001383634822021335,0.0,0.0,0.0007194606213599198,-0.0004195133602621997,-0.00016158377889558662,Io,126.13932813598024,0.0,0.0,0.0,-224.15252603058798,350.2918541665682,W,-1091.2758378133115,0.0,0.0,0.0,-1220.7815218818787,129.50568406856718,C1,22238768.12344858,0.0,0.0,0.0,22238768.12344858,0.0,C2,-1245008287.5735595,0.0,0.0,0.0,318930016.7416731,-1563938304.3152328,
26,Rb,-0.0004847830960253138,0.0,0.0,0.0,-0.00020851712329602513,-0.00027626597272928865,Rd,-3.302036962132791e-05,0.0,0.0,0.0002706830598725924,-0.00014070085694288786,-0.0001630025725510281,Io,306.32789064354034,0.0,0.0,0.0,-43.4343809700616,349.76227161360197,W,-328.1811517283606,0.0,0.0,0.0,-513.7807148655679,185.59956313720733,C1,21498282.038792074,0.0,0.0,0.0,21498282.038792074,0.0,C2,-1283023910.9548688,0.0,0.0,0.0,323709531.86274153,-1606733442.8176105,
27,Rb,-0.00027648808829569527,0.0,0.0,0.0,0.0,-0.00027648808829569527,Rd,-6.7819487452423975e-06,0.0,0.0,0.00015643035062036894,0.0,-0.00016321229936562672,Io,349.6641679279706,0.0,0.0,0.0,0.0,349.6641679279706,W,185.16003949357963,0.0,0.0,0.0,0.0,185.16003949357963,C1,0.0,0.0,0.0,0.0,0.0,0.0,C2,-1616461635.0648773,0.0,0.0,0.0,0.0,-1616461635.0648773,
28,Rb,-0.0008096020789056167,0.0,0.0,0.0,-0.0005381331325663794,-0.00027146894633923725,Rd,-4.697324568278256e-05,0.0,0.0,0.0005444738698737561,-0.0004319657693080672,-0.00015948134624848027,Io,123.11144806987919,0.0,0.0,0.0,-228.1237452330296,351.2351933029088,W,-980.083312523073,0.0,0.0,0.0,-1152.9756278524671,172.89231532939408,C1,22981755.2675501,0.0,0.0,0.0,22981755.2675501,0.0,C2,-1227839159.8488252,0.0,0.0,0.0,335294539.8033107,-1563133699.6521358,
29,Rb,-0.00019264171790758216,0.0,0.0,9.550687986400743e-05,-1.3349257071937844e-05,-0.0002747993406996678,Rd,0.0005421597210893795,0.0,0.0,0.0007121347902898621,-9.149642674708854e-06,-0.0001608254265257847,Io,347.051006659098,0.0,0.0,0.0,-2.826784571828378,349.87779123092633,W,152.35895061051687,0.0,0.0,0.0,-33.05141256640173,185.4103631769186,C1,22241270.172548562,0.0,0.0,0.0,22241270.172548562,0.0,C2,-1268205161.8758445,0.0,0.0,0.0,337715713.49634016,-1605920875.3721845,
30,Rb,-0.000801931312909669,0.0,0.0,0.0,-0.000524699030256526,-0.000277232282653143,Rd,-0.0006054494904949103,0.0,0.0,0.0,-0.0004442070674388139,-0.00016124242305609642,Io,180.42683220332677,0.0,0.0,0.0,-170.0865272502516,350.5133594535784,W,-971.2397485328212,0.0,0.0,0.0,-1157.158947975323,185.91919944250174,C1,21500700.77695813,0.0,0.0,0.0,21500700.77695813,0.0,C2,-1263707752.9437513,0.0,0.0,0.0,347224373.23891896,-1610932126.18267,
31,Rb,-0.0002764323888224335,0.0,0.0,0.0,0.0,-0.0002764323888224335,Rd,0.00029815427268973106,0.0,0.0,0.00046030835081928143,0.0,-0.000162154078129557,Io,349.30353259791417,0.0,0.0,0.0,0.0,349.30353259791417,W,135.21871410610575,0.0,0.0,0.0,0.0,135.21871410610575,C1,0.0,0.0,0.0,0.0,0.0,0.0,C2,-1644303254.833662,0.0,0.0,0.0,0.0,-1644303254.833662,
32,Rb,-0.000785857471245217,0.0,0.0,0.0,-0.000512674857627846,-0.000273182613617371,Rd,-0.000468598608448539,0.0,0.0,0.0001361812292301903,-0.0004463189588134406,-0.00015846087886527756,Io,130.24793546660902,0.0,0.0,0.0,-220.63921343968906,350.8871489062981,W,-1026.8151961209533,0.0,0.0,0.0,-1153.5626968921615,126.7475007712082,C1,22984340.908974297,0.0,0.0,0.0,22984340.908974297,0.0,C2,-1236876368.0360591,0.0,0.0,0.0,354067662.6073345,-1590944030.6433935,
33,Rb,0.0006332254843586827,0.0,0.0,0.0009073592611290013,0.0,-0.0002741337767703091,Rd,0.0011273385847098347,0.0,0.0,0.0012870776754695427,0.0,-0.00015973909075970373,Io,349.47408951578814,0.0,0.0,0.0,0.0,349.47408951578814,W,135.64244136979522,0.0,0.0,0.0,0.0,135.64244136979522,C1,0.0,0.0,0.0,0.0,0.0,0.0,C2,-1633738476.120044,0.0,0.0,0.0,0.0,-1633738476.120044,
34,Rb,-0.0007881063799306892,0.0,0.0,0.0,-0.0005158102896961215,-0.00027229609023456775,Rd,-0.0006255004015266723,0.0,0.0,0.0,-0.0004678688175042561,-0.00015763158402241624,Io,118.63578305905106,0.0,0.0,0.0,-235.23700804078896,353.8727910998401,W,-1017.7011291714886,0.0,0.0,0.0,-1143.3169589228532,125.61582975136471,C1,22243772.50380873,0.0,0.0,0.0,22243772.50380873,0.0,C2,-1205374058.5164466,0.0,0.0,0.0,360904561.5521063,-1566278620.068553,
35,Rb,-0.0004562720125808877,0.0,0.0,0.0,-0.00018045140187557688,-0.00027582061070531084,Rd,-0.0002862597091424439,0.0,0.0,0.0,-0.0001272601241277512,-0.0001589995850146927,Io,311.55600330982816,0.0,0.0,0.0,-38.89253592096044,350.4485392307886,W,-273.7139863231308,0.0,0.0,0.0,-445.7779042246283,172.06391790149746,C1,22244606.675900545,0.0,0.0,0.0,22244606.675900545,0.0,C2,-1252790721.6107512,0.0,0.0,0.0,360973597.7526765,-1613764319.3634276,
36,Rb,-0.0002754550905684774,0.0,0.0,0.0,0.0,-0.0002754550905684774,Rd,-0.00014891238569349723,0.0,0.0,1.0054853861829504e-05,0.0,-0.00015896723955531331,Io,350.12723733834616,0.0,0.0,0.0,0.0,350.12723733834616,W,175.40069152364734,0.0,0.0,0.0,0.0,175.40069152364734,C1,0.0,0.0,0.0,0.0,0.0,0.0,C2,-1618792522.5549738,0.0,0.0,0.0,0.0,-1618792522.5549738,
37,Rb,-0.0005473299462025324,0.0,0.0,0.0002217032693478638,-0.000501070706348235,-0.00026796250920215815,Rd,0.00018452869559253108,0.0,0.0,0.0007943836222815934,-0.0004544385854358798,-0.00015541634125317366,Io,117.51172412660013,0.0,0.0,0.0,-235.77522257781862,353.28694670441877,W,-939.8605938808851,0.0,0.0,0.0,-1109.0619384896347,169.2013446087497,C1,24469984.968256183,0.0,0.0,0.0,24469984.968256183,0.0,C2,-1200086660.3534052,0.0,0.0,0.0,365448786.5527022,-1565535446.9061074,
38,Rb,-0.00028355467030443776,0.0,0.0,0.0,-1.2855045000692115e-05,-0.00027069962530374564,Rd,1.084360627980874e-06,0.0,0.0,0.00016744545511400375,-9.15402111542182e-06,-0.00015720707337058538,Io,348.4690366345391,0.0,0.0,0.0,-2.8074274873688867,351.27646412190796,W,93.36429183231064,0.0,0.0,0.0,-31.822758624554446,125.18705045686508,C1,22987903.827073958,0.0,0.0,0.0,22987903.827073958,0.0,C2,-1238050278.3044932,0.0,0.0,0.0,370235987.98751265,-1608286266.2920058,
39,Rb,-0.00042362121210779417,0.0,0.0,0.0,-0.0001525376280307688,-0.0002710835840770254,Rd,-0.0002662385902604892,0.0,0.0,0.0,-0.00010892268251113142,-0.0001573159077493578,Io,318.0496706221489,0.0,0.0,0.0,-33.312861197185605,351.3625318193345,W,-251.91398695427625,0.0,0.0,0.0,-377.6080221985904,125.69403524431415,C1,22988794.64286637,0.0,0.0,0.0,22988794.64286637,0.0,C2,-1235934639.4719129,0.0,0.0,0.0,372667314.95469576,-1608601954.4266086,
40,Rb,-0.00027229439922959146,0.0,0.0,0.0,0.0,-0.00027229439922959146,Rd,4.643886503681549e-05,0.0,0.0,0.00020392718994426064,0.0,-0.00015748832490744517,Io,350.7792797547956,0.0,0.0,0.0,0.0,350.7792797547956,W,124.94384457788246,0.0,0.0,0.0,0.0,124.94384457788246,C1,0.0,0.0,0.0,0.0,0.0,0.0,C2,-1618356195.3428931,0.0,0.0,0.0,0.0,-1618356195.3428931,
41,Rb,-0.0007553976312725632,0.0,0.0,0.0,-0.00048799088618801104,-0.0002674067450845522,Rd,-6.670605574539983e-05,0.0,0.0,0.0005536526853234022,-0.00046653826417009466,-0.0001538204768986984,Io,114.80859958729995,0.0,0.0,0.0,-238.96428088442798,353.77288047172794,W,-1011.1768637316429,0.0,0.0,0.0,-1135.1445207917986,123.96765706015572,C1,24472891.008422006,0.0,0.0,0.0,24472891.008422006,0.0,C2,-1187977697.5392263,0.0,0.0,0.0,377135776.99707824,-1565113474.5363045,
42,Rb,-0.0001933616941116064,0.0,0.0,7.566327160892788e-05,0.0,-0.0002690249657205405,Rd,0.0005508071066070779,0.0,0.0,0.0007062148427842184,0.0,-0.00015540773617714278,Io,352.2421204077002,0.0,0.0,0.0,0.0,352.2421204077002,W,124.34644873580673,0.0,0.0,0.0,0.0,124.34644873580673,C1,0.0,0.0,0.0,0.0,0.0,0.0,C2,-1612577962.252605,0.0,0.0,0.0,0.0,-1612577962.252605,
43,Rb,-0.0007423148466736186,0.0,0.0,0.0,-0.0004753750727144406,-0.00026693977395917794,Rd,-0.0006362058437040731,0.0,0.0,0.0,-0.00048412293499002407,-0.00015208290871404905,Io,110.97151289124876,0.0,0.0,0.0,-243.5861532164225,354.55766610767125,W,-1001.3757452628757,0.0,0.0,0.0,-1124.7506739404635,123.37492867758766,C1,24473900.557478655,0.0,0.0,0.0,24473900.557478655,0.0,C2,-1161289167.0472982,0.0,0.0,0.0,393377872.00235146,-1554667039.0496497,
44,Rb,0.0004764145267453313,0.0,0.0,0.000753422345892463,-1.0112818388156516e-05,-0.0002668950007589813,Rd,0.001038733420042112,0.0,0.0,0.001199424960945903,-7.369777526100142e-06,-0.00015332176337767516,Io,350.61057693547104,0.0,0.0,0.0,-2.2753211990917084,352.88589813456275,W,140.65412698431984,0.0,0.0,0.0,-25.21894698247735,165.8730739667972,C1,25216574.09082763,0.0,0.0,0.0,25216574.09082763,0.0,C2,-1206296547.728312,0.0,0.0,0.0,395816054.7217829,-1602112602.450095,
45,Rb,-0.0007487662765956112,0.0,0.0,0.0,-0.00047736742950135877,-0.0002713988470942525,Rd,-0.0006487270925925821,0.0,0.0,0.0,-0.00049419814472141,-0.00015452894787117204,Io,115.08914981085722,0.0,0.0,0.0,-239.16121064219178,354.250360453049,W,-915.0508374889693,0.0,0.0,0.0,-1082.9834627781988,167.93262528922958,C1,22992559.444029093,0.0,0.0,0.0,22992559.444029093,0.0,C2,-1197123751.9347358,0.0,0.0,0.0,395899193.5545217,-1593022945.4892576,
46,Rb,-0.0002715416208752304,0.0,0.0,0.0,0.0,-0.0002715416208752304,Rd,-0.00015607472793005404,0.0,0.0,0.0,0.0,-0.00015607472793005404,Io,351.41294846271296,0.0,0.0,0.0,0.0,351.41294846271296,W,166.02820292531945,0.0,0.0,0.0,0.0,166.02820292531945,C1,0.0,0.0,0.0,0.0,0.0,0.0,C2,-1640498306.5093627,0.0,0.0,0.0,0.0,-1640498306.5093627,
47,Rb,-0.0007338979577299786,0.0,0.0,0.0,-0.00046636248968979826,-0.00026753546804018035,Rd,-0.0006356792888352706,0.0,0.0,0.0,-0.0004832205572386516,-0.00015245873159661896,Io,113.2410802190707,0.0,0.0,0.0,-240.66975460362562,353.9108348226963,W,-904.0534044429597,0.0,0.0,0.0,-1070.214952010317,166.1615475673571,C1,24476898.85458506,0.0,0.0,0.0,24476898.85458506,0.0,C2,-1184559445.027664,0.0,0.0,0.0,397993133.61668813,-1582552578.6443522,
48,Rb,0.0007854945827100084,0.0,0.0,0.0010534087856829324,0.0,-0.0002679142029729178,Rd,0.0012786704038734223,0.0,0.0,0.0014325247830120798,0.0,-0.0001538543791386688,Io,345.3238685723566,0.0,0.0,-6.837480972537299,0.0,352.1613495448919,W,143.6781479073294,0.0,0.0,20.59901762116971,0.0,123.0791302860987,C1,158241025.09157082,0.0,0.0,158241025.09150496,0.0,0.0,C2,-2006874543.027176,0.0,0.0,-376877848.455289,0.0,-1629996694.5716777,
49,Rb,-0.0007460312916451412,0.0,0.0,0.0,-0.00047278052857352323,-0.00027325076307161794,Rd,-0.0006535486641393098,0.0,0.0,0.0,-0.0004978564940009545,-0.00015569217013835528,Io,150.8743020267282,0.0,0.0,0.0,-202.97545095825862,353.8497529849868,W,-951.2547641304748,0.0,0.0,0.0,-1074.8612305036959,123.60646637322114,C1,22258579.774584938,0.0,0.0,0.0,22258579.774584938,0.0,C2,-1212833008.115722,0.0,0.0,0.0,397997627.90749353,-1610830636.0232155,
50,Rb,-0.00027339249744903716,0.0,0.0,0.0,0.0,-0.00027339249744903716,Rd,-0.00015693243675578663,0.0,0.0,0.0,0.0,-0.00015693243675578663,Io,351.3290773226357,0.0,0.0,0.0,0.0,351.3290773226357,W,123.47725076067105,0.0,0.0,0.0,0.0,123.47725076067105,C1,0.0,0.0,0.0,0.0,0.0,0.0,C2,-1653570232.6298494,0.0,0.0,0.0,0.0,-1653570232.6298494,
51,Rb,-0.000731317872680885,0.0,0.0,0.0,-0.000462147929789797,-0.000269169942891088,Rd,-0.0005117082645701601,0.0,0.0,0.0,-0.0003584116958592607,-0.00015329656871089934,Io,244.47064405411717,0.0,0.0,0.0,-109.21756570200938,353.6882097561265,W,-938.6852514020828,0.0,0.0,0.0,-1061.211616822585,122.5263654205021,C1,23743375.46903136,0.0,0.0,0.0,23743375.46903136,0.0,C2,-1195551584.6477814,0.0,0.0,0.0,400086160.21595013,-1595637744.8637314,
52,Rb,-0.00026851239805445734,0.0,0.0,0.0,0.0,-0.00026851239805445734,Rd,0.00037412775402133634,0.0,0.0,0.0005274588007513502,0.0,-0.0001533310467300252,Io,352.7198044269725,0.0,0.0,0.0,0.0,352.7198044269725,W,163.7174621333591,0.0,0.0,0.0,0.0,163.7174621333591,C1,0.0,0.0,0.0,0.0,0.0,0.0,C2,-1619516372.105691,0.0,0.0,0.0,0.0,-1619516372.105691,
