Iteration No,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,
76,0.49670345,0.0,0.0,0.0,0.0,0.49670345,
77,0.4991202499999999,0.0,0.0,0.0,0.008015499999999953,0.4911047499999999,
78,0.4972087499999999,0.0,0.0,0.0,0.001778999999999975,0.49542974999999995,
79,0.4981617333333333,0.0,0.0,9.333333333335266e-05,0.0,0.49806839999999997,
80,0.5023230000000001,0.0,0.0,0.0,0.002195500000000017,0.5001275000000001,
81,0.5035540000000001,0.0,0.0,0.0,0.0,0.5035540000000001,
82,0.4973854499999999,0.0,0.0,0.0,0.001159249999999945,0.49622619999999995,
83,0.49786260000000004,0.0,0.0,0.0,0.0,0.49786260000000004,
84,0.4952528000000001,0.0,0.0,0.0,0.004042000000000101,0.4912108,
85,0.4954995,0.0,0.0,0.0,0.0,0.4954995,
86,0.49693705000000005,0.0,0.0,0.0,0.007008750000000008,0.48992830000000004,
87,0.4950073,0.0,0.0,0.0,0.00073174999999992,0.49427555000000006,
88,0.49527095000000004,0.0,0.0,0.0,0.0,0.49527095000000004,
89,0.49391775000000004,0.0,0.0,0.0,0.0051157500000000855,0.48880199999999996,
90,0.4931376,0.0,0.0,0.0,0.0,0.4931376,
91,0.49566895,0.0,0.0,0.0,0.00800124999999996,0.48766770000000004,
92,0.49362730000000005,0.0,0.0,0.0,0.0016302500000000553,0.49199705,
93,0.49439115,0.0,0.0,0.0,0.0,0.49439115,
94,0.49490395,0.0,0.0,0.0,0.006076250000000005,0.4888277,
95,0.49319584999999994,0.0,0.0,0.0,0.0,0.49319584999999994,
96,0.49036830000000003,0.0,0.0,0.0,0.004195249999999984,0.48617305000000005,
97,0.49290154999999997,0.0,0.0,0.0,0.0013345000000000162,0.49156704999999995,
98,0.49344994999999997,0.0,0.0,0.0,0.0,0.49344994999999997,
99,0.49146145,0.0,0.0,0.0,0.004362500000000047,0.48709895,
100,0.4914188500000001,0.0,0.0,0.0,0.0,0.4914188500000001,
101,0.4929012499999999,0.0,0.0,0.0,0.007023999999999919,0.48587725,
102,0.4908800000000001,0.0,0.0,0.0,0.0006060000000001065,0.490274,
103,0.49115110000000006,0.0,0.0,0.0,0.0,0.49115110000000006,
104,0.48948195,0.0,0.0,0.0,0.004948500000000022,0.48453345,
105,0.48913055000000005,0.0,0.0,0.0,0.0,0.48913055000000005,
106,0.4904483999999999,0.0,0.0,0.0,0.007289249999999914,0.48315915,
107,0.48834484999999994,0.0,0.0,0.0,0.0008159999999999279,0.48752885,
108,0.4896958499999999,0.0,0.0,0.0,0.0004999999999999449,0.48919584999999993,
109,0.48987094999999997,0.0,0.0,0.0,0.0,0.48987094999999997,
110,0.4875672,0.0,0.0,0.0,0.004414499999999988,0.4831527,
111,0.4879323,0.0,0.0,0.0,0.0,0.4879323,
112,0.4875676,0.0,0.0,0.0,0.0061272500000000285,0.48144034999999996,
113,0.48645855000000005,0.0,0.0,0.0,0.00043075000000003527,0.4860278,
114,0.4939649,0.003680199999999978,0.0,0.0,0.0026197500000000318,0.48766495,
115,0.4969553333333333,0.0,0.0,0.004413333333333351,0.0,0.492542,
116,0.49557595000000004,0.0,0.0,0.0,0.0,0.49557595000000004,
117,0.48894955,0.0,0.0,0.0,0.00047324999999998063,0.48847630000000003,
118,0.48911470000000007,0.0,0.0,0.0,0.0,0.48911470000000007,
119,0.48569224999999994,0.0,0.0,0.0,0.0034879999999999356,0.48220425,
120,0.4878773,0.0,0.0,0.0,0.00031000000000003247,0.4875673,
121,0.4879866,0.0,0.0,0.0,0.0,0.4879866,
122,0.4852580999999999,0.0,0.0,0.0,0.004093249999999937,0.48116485,
123,0.48731220000000003,0.0,0.0,0.0,0.0008102500000000123,0.48650195,
124,0.4875646,0.0,0.0,0.0,0.0,0.4875646,
125,0.48553929999999995,0.0,0.0,0.0,0.004496999999999973,0.4810423,
126,0.48569335,0.0,0.0,0.0,0.0,0.48569335,
127,0.4865298999999999,0.0,0.0,0.0,0.006771249999999895,0.47975865,
128,0.48437414999999995,0.0,0.0,0.0,0.00014074999999991178,0.48423340000000004,
129,0.4878470999999999,0.0,0.0,0.0,0.002642749999999916,0.48520435,
130,0.48937665,0.0,0.0,0.0,0.0,0.48937665,
131,0.48400065000000003,0.0,0.0,0.0,0.0014345000000000052,0.48256615,
132,0.4854468999999999,0.0,0.0,0.0,0.00011849999999991034,0.4853284,
133,0.48549185,0.0,0.0,0.0,0.0,0.48549185,
134,0.48300434999999986,0.0,0.0,0.0,0.004318499999999892,0.47868584999999997,
135,0.48548655,0.0,0.0,0.0,0.0013009999999999966,0.48418555,
136,0.4860903,0.0,0.0,0.0,0.0,0.4860903,
137,0.48498179999999985,0.0010139999999999817,0.0,0.0,0.0042597499999998956,0.47970805,
138,0.48747696666666673,0.0,0.0,0.0018066666666667194,0.0,0.4856703,
139,0.49176215,0.0028966999999999743,0.0,0.0,0.0,0.48886545000000003,
140,0.48987814999999996,0.0,0.0,0.0,0.0,0.48987814999999996,
141,0.4829562,0.0,0.0,0.0,0.0,0.4829562,
142,0.48479805,0.0,0.0,0.0,0.007669249999999961,0.4771288,
143,0.4825265,0.0,0.0,0.0,0.0009280000000000399,0.4815985,
144,0.48404739999999996,0.0,0.0,0.0,0.0005589999999999762,0.4834884,
145,0.4842323,0.0,0.0,0.0,0.0,0.4842323,
146,0.48212270000000007,0.0,0.0,0.0,0.004450000000000065,0.4776727,
147,0.48253275,0.0,0.0,0.0,0.0,0.48253275,
148,0.48220060000000003,0.0,0.0,0.0,0.006078000000000028,0.4761226,
149,0.48155095,0.0,0.0,0.0,0.0007129999999999637,0.48083795,
150,0.48303065000000006,0.0,0.0,0.0,0.0007535000000000736,0.48227715,
151,0.4833196,0.0,0.0,0.0,0.0,0.4833196,
152,0.4813880499999999,0.0,0.0,0.0,0.004532999999999898,0.47685505,
153,0.48165115,0.0,0.0,0.0,0.0,0.48165115,
154,0.48523395,0.003492400000000018,0.0,0.0,0.006321000000000021,0.47542055,
155,0.4881010333333333,0.0,0.0,0.007073333333333309,0.0,0.4810277,
156,0.48432975,0.0,0.0,0.0,0.0,0.48432975,
157,0.48125285000000007,0.0,0.0,0.0,0.003685750000000043,0.4775671,
158,0.4823133,0.0,0.0,0.0,0.0,0.4823133,
159,0.48128790000000005,0.0,0.0,0.0,0.005290000000000017,0.47599790000000003,
160,0.48067185,0.0,0.0,0.0,0.0,0.48067185,
161,0.48254785000000006,0.0,0.0,0.0,0.007565000000000044,0.47498285,
162,0.48055240000000005,0.0,0.0,0.0,0.00108375000000005,0.47946865,
163,0.48141145,0.0,0.0,0.0,0.0,0.48141145,
164,0.47971240000000004,0.0,0.0,0.0,0.0049200000000000355,0.4747924,
165,0.4820710500000001,0.0,0.0,0.0,0.0019147500000000761,0.48015630000000004,
166,0.4830766,0.0,0.0,0.0,0.0,0.4830766,
167,0.4825017999999999,0.0002558999999999756,0.0,0.0,0.004936999999999969,0.4773089,
168,0.48216185,0.0,0.0,0.0,0.0,0.48216185,
169,0.4815036000000001,3.729999999997347e-05,0.0,0.0,0.005181000000000102,0.4762853,
170,0.4808118,0.0,0.0,0.0,0.0,0.4808118,
171,0.4846634000000001,0.0025902000000000316,0.0,0.0,0.006956750000000067,0.47511644999999997,
172,0.48445075000000004,0.0,0.0,0.003640000000000043,0.0,0.48081075,
173,0.48452129999999993,0.0,0.0,0.0,0.00038399999999993994,0.4841373,
174,0.48464949999999996,0.0,0.0,0.0,0.0,0.48464949999999996,
175,0.48169315000000007,0.0,0.0,0.0,0.0038132500000001013,0.47787989999999997,
176,0.482395,0.0,0.0,0.0,0.0,0.482395,
177,0.48181135,0.0,0.0,0.0,0.00522200000000006,0.47658934999999997,
178,0.48108135,0.0,0.0,0.0,0.0,0.48108135,
179,0.48082315000000003,0.0,0.0,0.0,0.005922500000000053,0.47490065,
180,0.47944895,0.0,0.0,0.0,0.0,0.47944895,
181,0.4824098500000001,0.0,0.0,0.0,0.008445000000000036,0.47396485000000005,
182,0.48037080000000004,0.0,0.0,0.0,0.0019002500000000477,0.47847055,
183,0.4816083,0.0,0.0,0.0,0.0,0.4816083,
184,0.48035895000000006,0.0,0.0,0.0,0.005001250000000068,0.4753577,
185,0.48011385,0.0,0.0,0.0,0.0,0.48011385,
186,0.4811770499999999,0.0,0.0,0.0,0.006874499999999895,0.47430255,
187,0.47889145,0.0,0.0,0.0,0.0,0.47889145,
188,0.48496940000000005,0.0030077000000000354,0.0,0.0,0.008503499999999997,0.4734582,
189,0.48315535000000004,0.0,0.0,0.004000000000000033,0.0,0.47915535,
190,0.48385490000000003,0.0,0.0,0.0,0.0013982500000000453,0.48245665,
191,0.4845667,0.0,0.0,0.0,0.0,0.4845667,
192,0.47989865,0.0,0.0,0.0,0.001895250000000015,0.47800339999999997,
193,0.48116800000000004,0.0,0.0,0.0,0.0,0.48116800000000004,
194,0.48026404999999994,0.0,0.0,0.0,0.005182749999999903,0.47508130000000004,
195,0.47973705,0.0,0.0,0.0,0.0,0.47973705,
196,0.4811198499999999,0.0,0.0,0.0,0.006960499999999925,0.47415935,
197,0.47906745000000006,0.0,0.0,0.0,0.0003862500000000324,0.47868120000000003,
198,0.4816278500000001,0.0,0.0,0.0,0.00185925000000009,0.4797686,
199,0.4825553,0.0,0.0,0.0,0.0,0.4825553,
200,0.4794173499999999,0.0,0.0,0.0,0.0030254999999999033,0.47639185,
201,0.48098379999999996,0.0,0.0,0.0,0.0,0.48098379999999996,
202,0.48006195,0.0,0.0,0.0,0.004924750000000033,0.4751372,
203,0.47954925,0.0,0.0,0.0,0.0,0.47954925,
204,0.48436865,0.0022952000000000085,0.0,0.0,0.0074585000000000345,0.47461495,
205,0.4813027166666667,0.0,0.0,0.0009666666666666639,0.0,0.48033605,
206,0.48480600000000007,0.0,0.0,0.0,0.001131500000000063,0.4836745,
207,0.48531575,0.0,0.0,0.0,0.0,0.48531575,
208,0.4811839499999999,0.0,0.0,0.0,0.002318749999999925,0.4788652,
209,0.48234105000000005,0.0,0.0,0.0,0.0,0.48234105000000005,
210,0.47928395000000007,0.0,0.0,0.0,0.003014000000000072,0.47626995,
211,0.4807187,0.0,0.0,0.0,0.0,0.4807187,
212,0.4804215999999999,0.0,0.0,0.0,0.005201749999999894,0.47521985,
213,0.47953805,0.0,0.0,0.0,0.0,0.47953805,
214,0.4799842499999999,0.0,0.0,0.0,0.006135999999999919,0.47384824999999997,
215,0.47817200000000004,0.0,0.0,0.0,0.0,0.47817200000000004,
216,0.48138155000000005,0.0,0.0,0.0,0.008342000000000072,0.47303955,
217,0.4792621500000001,0.0,0.0,0.0,0.0017575000000000784,0.47750465000000003,
218,0.48032765,0.0,0.0,0.0,0.0,0.48032765,
219,0.4796261000000001,0.0,0.0,0.0,0.005117500000000108,0.4745086,
220,0.47876739999999995,0.0,0.0,0.0,0.0,0.47876739999999995,
221,0.4819009999999998,0.0005286999999999153,0.0,0.0,0.007621249999999913,0.47375104999999995,
222,0.4786913,0.0,0.0,0.0,0.0,0.4786913,
223,0.47963075,0.0,0.0,0.0,0.0067307500000000076,0.4729,
224,0.47805285,0.0,0.0,0.0,0.0009289999999999576,0.47712385,
225,0.48162025,0.0,0.0,0.0,0.0020017500000000243,0.4796185,
226,0.48262705,0.0,0.0,0.0,0.0,0.48262705,
227,0.4778177000000001,0.0,0.0,0.0,0.001579750000000102,0.47623795,
228,0.4799771000000001,0.0,0.0,0.0,0.0005027500000001073,0.47947435,
229,0.48016875,0.0,0.0,0.0,0.0,0.48016875,
230,0.4773381499999999,0.0,0.0,0.0,0.003465749999999934,0.47387239999999997,
231,0.4799708999999999,0.0,0.0,0.0,0.0007569999999998966,0.4792139,
232,0.48032495000000003,0.0,0.0,0.0,0.0,0.48032495000000003,
233,0.47709675000000007,0.0,0.0,0.0,0.0030332500000000984,0.47406349999999997,
234,0.47986505,0.0,0.0,0.0,0.000651750000000062,0.47921329999999995,
235,0.48011180000000003,0.0,0.0,0.0,0.0,0.48011180000000003,
236,0.47693389999999997,0.0,0.0,0.0,0.0031114999999999338,0.47382240000000003,
237,0.4796620000000001,0.0,0.0,0.0,0.0006870000000001042,0.478975,
238,0.47997295,0.0,0.0,0.0,0.0,0.47997295,
239,0.4768062999999999,0.0,0.0,0.0,0.003098499999999893,0.4737078,
240,0.47973475,0.0,0.0,0.0,0.0008150000000000102,0.47891975,
241,0.48012720000000003,0.0,0.0,0.0,0.0,0.48012720000000003,
242,0.47669290000000003,0.0,0.0,0.0,0.00282625000000003,0.47386665,
243,0.4796444,0.0,0.0,0.0,0.0005692500000000766,0.47907514999999995,
244,0.47988195,0.0,0.0,0.0,0.0,0.47988195,
245,0.4769058,0.0,0.0,0.0,0.0041480000000000405,0.47275779999999995,
246,0.47998085,0.0,0.0,0.0,0.0,0.47998085,
247,0.4772871499999999,0.0,0.0,0.0,0.003598999999999908,0.47368815,
248,0.4782326,0.0,0.0,0.0,0.0,0.4782326,
249,0.47804409999999986,0.0007163999999999504,0.0,0.0,0.0051957499999999435,0.47213194999999997,
250,0.4777535,0.0,0.0,0.0,0.0,0.4777535,
251,0.4807844,0.0023804999999999413,0.0,0.0,0.006572250000000057,0.47183165,
252,0.48140255,0.0,0.0,0.0039199999999999825,0.0,0.47748255,
253,0.48167770000000004,0.0,0.0,0.0,0.0007932500000000786,0.48088444999999996,
254,0.4820398,0.0,0.0,0.0,0.0,0.4820398,
255,0.47854955000000005,0.0,0.0,0.0,0.002918250000000011,0.47563130000000003,
256,0.47993415,0.0,0.0,0.0,0.0,0.47993415,
257,0.47992539999999995,0.0,0.0,0.0,0.005141749999999945,0.47478365,
258,0.4790482,0.0,0.0,0.0,0.0,0.4790482,
259,0.47735104999999994,0.0,0.0,0.0,0.00437299999999996,0.47297805,
260,0.47748715,0.0,0.0,0.0,0.0,0.47748715,
261,0.47769925000000013,0.0,0.0,0.0,0.0061595000000000955,0.47153975000000004,
262,0.4768725499999999,0.0,0.0,0.0,0.0009047499999998987,0.4759678,
263,0.47891164999999997,0.0,0.0,0.0,0.0010404999999999998,0.47787114999999997,
264,0.47946160000000004,0.0,0.0,0.0,0.0,0.47946160000000004,
265,0.47650575000000006,0.0,0.0,0.0,0.003287250000000075,0.4732185,
266,0.478213,0.0,0.0,0.0,0.0,0.478213,
267,0.4760029999999999,0.0,0.0,0.0,0.004059749999999918,0.47194325,
268,0.4795291,0.0008710000000000662,0.0,0.0,0.0013179999999999303,0.4773401,
269,0.48057865,0.0,0.0,0.0,0.0,0.48057865,
270,0.4780551,0.0,0.0,0.0,0.0030769999999999964,0.4749781,
271,0.4792824,0.0,0.0,0.0,0.0,0.4792824,
272,0.4802207500000001,0.0019794000000000977,0.0,0.0,0.004349500000000006,0.47389185,
273,0.48219776666666675,0.0,0.0,0.0027266666666667066,0.0,0.47947110000000004,
274,0.482737,0.0,0.0,0.0,0.0,0.482737,
275,0.47886739999999994,0.0,0.0,0.0,0.002526749999999911,0.47634065000000003,
276,0.48018835,0.0,0.0,0.0,0.0,0.48018835,
277,0.4761568000000001,0.0,0.0,0.0,0.0020817500000001044,0.47407505,
278,0.4775064,0.0,0.0,0.0,0.0,0.4775064,
279,0.47669899999999993,0.0,0.0,0.0,0.005943999999999949,0.470755,
280,0.47721105,0.0,0.0,0.0,0.0,0.47721105,
281,0.4781210499999999,0.001077499999999887,0.0,0.0,0.005713999999999997,0.47132955,
282,0.4782898666666667,0.0,0.0,0.0010466666666667142,0.0,0.4772432,
283,0.4843739000000002,0.00272420000000011,0.0,0.0,0.0010585000000000733,0.4805912,
284,0.48348759999999996,0.0,0.0,0.0,0.0,0.48348759999999996,
285,0.47705605,0.0,0.0,0.0,0.0,0.47705605,
286,0.47736714999999996,0.0,0.0,0.0,0.006045749999999961,0.4713214,
287,0.47563875,0.0,0.0,0.0,0.0,0.47563875,
288,0.4791093,0.0,0.0,0.0,0.009258250000000023,0.46985105,
289,0.47619415,0.0,0.0,0.0,0.0,0.47619415,
290,0.4769145,0.0,0.0,0.0,0.006630750000000019,0.47028375,
291,0.47590550000000004,0.0,0.0,0.0,0.0011612500000000026,0.47474425000000003,
292,0.47792855000000006,0.0,0.0,0.0,0.0008120000000000349,0.47711655000000003,
293,0.4783822,0.0,0.0,0.0,0.0,0.4783822,
294,0.4755047499999999,0.0,0.0,0.0,0.0033924999999999095,0.47211225,
295,0.4773391,0.0,0.0,0.0,0.0,0.4773391,
296,0.47552535000000007,0.0,0.0,0.0,0.004431000000000074,0.47109435,
297,0.4770421,0.0,0.0,0.0,0.0008452500000000196,0.47619685,
298,0.47747515,0.0,0.0,0.0,0.0,0.47747515,
299,0.47581490000000004,0.0,0.0,0.0,0.004399250000000077,0.47141564999999996,
300,0.47598805,0.0,0.0,0.0,0.0,0.47598805,
