Input_Current,Temperature,Voutp,Voutn,vg1,vd1,i_src,v_src,p_src,Io,gm1,gds1,vt,vdsat1,cgs1,cgd1,cgs2,cgd2,region,Vcmlo,gm2,vt2,conv_gain_db,gain_freq,bb_BW,iip2_dbm,nf_db,iip3_dbm
0.00017896724433738248,-19.35483870967742,0.9205461,0.9205461,0.3646949,0.1286984,0.0007316606,1.0,0.0007316606,9.178941000000001e-05,0.00231781,0.0003184765,0.523317,0.04068788,2.7928329999999998e-14,1.559968e-14,8.232702000000001e-15,4.614677000000001e-15,3.0,0.4677463,0.001152219,0.5025575,7.434355590500022,1000.000000119209,9999000.0,52.11811250707866,18.41431231478365,3.903615263494757
0.00017896724433738248,-14.193548387096776,0.9183969,0.9183969,0.3608658,0.1311323,0.0007361065,1.0,0.0007361065,9.417411e-05,0.00234015,0.0003206785,0.5188135,0.04156067,2.812177e-14,1.558925e-14,8.310466000000001e-15,4.610813000000001e-15,3.0,0.4677488,0.001162024,0.4990267,7.442183823419727,1000.000000119209,9999000.0,52.19829834498779,18.490386283247403,4.0412720029263625
0.00017896724433738248,-9.032258064516128,0.9162506,0.9162506,0.3570629,0.133542,0.0007405243,1.0,0.0007405243,9.654783000000001e-05,0.002361134,0.0003227725,0.5143116,0.04243454,2.8312339999999997e-14,1.557899e-14,8.387055000000001e-15,4.607017e-15,3.0,0.4677514,0.001171322,0.4954952,7.443911908246324,1000.000000119209,9999000.0,52.27287213011857,18.570269157631635,4.1667228072561215
0.00017896724433738248,-3.8709677419354875,0.9141078,0.9141078,0.3532847,0.1359294,0.0007449117,1.0,0.0007449117,9.890946e-05,0.002380824,0.0003247607,0.509811,0.04330938,2.8499970000000004e-14,1.556887e-14,8.462413e-15,4.603292e-15,3.0,0.4677542,0.001180103,0.4919633,7.440073782626907,1000.000000119209,9999000.0,52.29176837290821,18.653480490574836,4.2800325268130734
0.00017896724433738248,1.2903225806451601,0.9119803,0.9119803,0.3495296,0.1382577,0.0007492416,1.0,0.0007492416,0.0001012455,0.002398991,0.0003266446,0.5053142,0.04418492,2.868429e-14,1.555897e-14,8.538393e-15,4.599537e-15,3.0,0.4677571,0.001189638,0.4884217,7.4314224177993875,1000.000000119209,9999000.0,52.35768458247115,18.739629841866044,4.07594186759583
0.00017896724433738248,6.451612903225808,0.9098405,0.9098405,0.3457964,0.1406274,0.0007535772,1.0,0.0007535772,0.0001035873,0.002416433,0.0003284296,0.5008148,0.04506148,2.886609e-14,1.554913e-14,8.610097e-15,4.596016e-15,3.0,0.4677602,0.001196659,0.484895,7.418268583801552,1000.000000119209,9999000.0,52.45743303780063,18.828306022222677,4.206638351785145
0.00017896724433738248,11.612903225806448,0.9077182,0.9077182,0.3420838,0.1429371,0.0007578498,1.0,0.0007578498,0.0001059008,0.00243244,0.0003301165,0.4963192,0.04593849,2.904451e-14,1.55395e-14,8.682535e-15,4.592459e-15,3.0,0.4677635,0.001204547,0.4813583,7.401053887253461,1000.000000119209,9999000.0,52.55451127775004,18.919202217437828,4.324952134273147
0.00017896724433738248,16.774193548387096,0.9055945,0.9055945,0.3383909,0.1452545,0.0007621022,1.0,0.0007621022,0.0001082071,0.002447557,0.0003317108,0.4918231,0.04681615,2.92201e-14,1.552998e-14,8.752461000000001e-15,4.58904e-15,3.0,0.4677668,0.001211132,0.477828,7.380367735062325,1000.000000119209,9999000.0,52.61043135427295,19.011990648695587,4.432117351089829
0.00017896724433738248,21.935483870967744,0.9034797,0.9034797,0.3347166,0.1475464,0.0007663109,1.0,0.0007663109,0.0001104946,0.002461585,0.000333215,0.4873286,0.04769418,2.939261e-14,1.552061e-14,8.821532000000001e-15,4.585672e-15,3.0,0.4677704,0.001217539,0.474296,7.356451599938069,1000.000000119209,9999000.0,52.70298628897925,19.106417215493636,4.529051939025408
0.00017896724433738248,27.096774193548384,0.901375,0.901375,0.3310601,0.1498104,0.0007704729,1.0,0.0007704729,0.0001127618,0.002474552,0.0003346327,0.4828359,0.04857247,2.956204e-14,1.551139e-14,8.889886000000002e-15,4.582346000000001e-15,3.0,0.4677741,0.001223872,0.4707615,7.329585248264838,1000.000000119209,9999000.0,52.79415379747611,19.20225677781839,4.617007134335836
0.00017896724433738248,32.258064516129025,0.8992614,0.8992614,0.3274206,0.152112,0.0007746312,1.0,0.0007746312,0.00011503,0.002486963,0.0003359708,0.4783408,0.04945121,2.9728919999999996e-14,1.550223e-14,8.954517e-15,4.579221000000001e-15,3.0,0.4677779,0.001228102,0.4672408,7.300269971696476,1000.000000119209,9999000.0,52.843810701000265,19.29927010330243,4.697873416580194
0.00017896724433738248,37.41935483870968,0.8971672,0.8971672,0.3237974,0.1543559,0.0007787208,1.0,0.0007787208,0.0001172669,0.002498186,0.0003372287,0.4738494,0.05032981,2.9892539999999996e-14,1.549325e-14,9.019917e-15,4.5760600000000004e-15,3.0,0.4677819,0.001233273,0.4637101,7.268630967989851,1000.000000119209,9999000.0,52.932716736383426,19.397269802957652,4.772804200462048
0.00017896724433738248,42.58064516129032,0.895081,0.895081,0.3201899,0.1565818,0.0007827678,1.0,0.0007827678,0.0001194854,0.002508542,0.000338412,0.469359,0.05120835,3.005327e-14,1.54844e-14,9.084273e-15,4.572959e-15,3.0,0.467786,0.001238161,0.4601792,7.235002313059113,1000.000000119209,9999000.0,53.02126713525119,19.496080390491944,4.843009037292205
0.00017896724433738248,47.74193548387096,0.8930028,0.8930028,0.3165973,0.1587902,0.000786772,1.0,0.000786772,0.0001216855,0.002518075,0.0003395247,0.4648698,0.05208671,3.021115e-14,1.547568e-14,9.147591e-15,4.5699170000000005e-15,3.0,0.4677903,0.001242772,0.4566481,7.199601442560714,1000.000000119209,9999000.0,53.067583581087206,19.595542988063748,4.9094123878947755
0.00017896724433738248,52.903225806451616,0.8909285,0.8909285,0.3130192,0.160995,0.0007907426,1.0,0.0007907426,0.0001238716,0.002526918,0.0003405711,0.4603808,0.05296484,3.036634e-14,1.546705e-14,9.209297e-15,4.566964e-15,3.0,0.4677948,0.001246715,0.4531204,7.1626143346444255,1000.000000119209,9999000.0,53.208312710258596,19.695514922950803,5.1098503801767095
0.00017896724433738248,58.064516129032256,0.8888618,0.8888618,0.3094551,0.1631836,0.0007946708,1.0,0.0007946708,0.0001260394,0.00253502,0.0003415544,0.4558929,0.05384255,3.051879e-14,1.5458540000000002e-14,9.269994e-15,4.564069e-15,3.0,0.4677993,0.001250399,0.4495928,7.1243275373563755,1000.000000119209,9999000.0,53.25291753142487,19.7958672406272,5.146757863003984
0.00017896724433738248,63.2258064516129,0.8868022,0.8868022,0.3059045,0.1653574,0.0007985575,1.0,0.0007985575,0.0001281892,0.002542426,0.0003424783,0.4514058,0.05471971,3.066857e-14,1.545012e-14,9.329667000000001e-15,4.5612320000000006e-15,3.0,0.4678041,0.001253812,0.4460657,7.084808339704972,1000.000000119209,9999000.0,53.297215201835755,19.896479570176602,5.185754474588165
0.00017896724433738248,68.38709677419355,0.8847494,0.8847494,0.3023669,0.1675171,0.0008024032,1.0,0.0008024032,0.0001303215,0.002549175,0.0003433464,0.4469197,0.0555962,3.081573e-14,1.544181e-14,9.388317000000002e-15,4.558453000000001e-15,3.0,0.4678089,0.001256951,0.4425392,7.044263292697011,1000.000000119209,9999000.0,53.38590199780539,19.997259652264233,5.22659811395917
0.00017896724433738248,73.54838709677419,0.8827032,0.8827032,0.2988419,0.1696633,0.0008062087,1.0,0.0008062087,0.0001324364,0.002555304,0.0003441622,0.4424344,0.05647189,3.096035e-14,1.5433600000000002e-14,9.445958e-15,4.555732e-15,3.0,0.467814,0.001259823,0.4390133,7.002838781000572,1000.000000119209,9999000.0,53.430570640749394,20.098099735542597,5.2697711252075266
0.00017896724433738248,78.70967741935483,0.8806631,0.8806631,0.2953292,0.1717963,0.0008099743,1.0,0.0008099743,0.0001345341,0.002560846,0.0003449291,0.4379499,0.05734664,3.1102479999999997e-14,1.542547e-14,9.502611e-15,4.553068e-15,3.0,0.4678191,0.001262438,0.4354883,6.960661266371291,1000.000000119209,9999000.0,53.52119694424253,20.198918392805403,5.315099483407678
0.00017896724433738248,83.87096774193549,0.8786289,0.8786289,0.2918284,0.1739164,0.0008137007,1.0,0.0008137007,0.000136615,0.002565835,0.0003456505,0.4334663,0.05822032,3.124218e-14,1.541743e-14,9.558299000000001e-15,4.5504580000000005e-15,3.0,0.4678244,0.001264807,0.4319641,6.917871960465707,1000.000000119209,9999000.0,53.61341207371103,20.299638600486247,5.362383588553072
0.00017896724433738248,89.03225806451613,0.8766002,0.8766002,0.2883392,0.1760238,0.0008173884,1.0,0.0008173884,0.0001386794,0.0025703,0.0003463296,0.4289834,0.05909278,3.137951e-14,1.540947e-14,9.613046000000002e-15,4.547902e-15,3.0,0.4678299,0.001266941,0.4284407,6.874638572038926,1000.000000119209,9999000.0,53.660107466408945,20.400191602157808,5.41139169712325
0.00017896724433738248,94.19354838709677,0.8745766,0.8745766,0.2848613,0.1781188,0.0008210383,1.0,0.0008210383,0.0001407275,0.002574271,0.0003469695,0.4245014,0.05996387,3.151454e-14,1.540158e-14,9.666877e-15,4.545399e-15,3.0,0.4678355,0.001268852,0.4249183,6.830934258692494,1000.000000119209,9999000.0,53.75525021159956,20.500516548938165,5.4624172625391765
0.00017896724433738248,99.35483870967741,0.8725578,0.8725578,0.2813944,0.1802015,0.0008246509,1.0,0.0008246509,0.0001427597,0.002577776,0.0003475732,0.4200201,0.06083344,3.164731e-14,1.539377e-14,9.719818000000001e-15,4.542947e-15,3.0,0.4678412,0.001270552,0.4213968,6.786986795782425,1000.000000119209,9999000.0,53.80385598247497,20.600553199389676,5.515433245922424
0.00017896724433738248,104.51612903225805,0.8705433,0.8705433,0.2779382,0.1822721,0.0008282272,1.0,0.0008282272,0.0001447763,0.002580842,0.0003481436,0.4155396,0.06170135,3.17779e-14,1.538602e-14,9.771894e-15,4.540544e-15,3.0,0.467847,0.001272052,0.4178763,6.742713078025688,1000.000000119209,9999000.0,53.90249880132906,20.70025480663917,5.570337433872851
0.00017896724433738248,109.67741935483872,0.8685545,0.8685545,0.2744926,0.1842612,0.0008317192,1.0,0.0008317192,0.0001467537,0.002583078,0.0003486801,0.4110642,0.062567,3.19059e-14,1.5378430000000002e-14,9.825924000000001e-15,4.538043e-15,3.0,0.4678531,0.001275263,0.4143382,6.698442654943899,1000.000000119209,9999000.0,53.95349536614032,20.79957440261265,5.627622591056763
0.00017896724433738248,114.83870967741936,0.8665391,0.8665391,0.2710573,0.1863345,0.0008352438,1.0,0.0008352438,0.0001487498,0.002585505,0.000349194,0.4065835,0.06343123,3.203246e-14,1.537077e-14,9.875256000000002e-15,4.535794e-15,3.0,0.4678592,0.001275653,0.4108268,6.653997713063853,1000.000000119209,9999000.0,54.05626705831415,20.898472683366087,5.68575741094422
0.00017896724433738248,120.0,0.8645243,0.8645243,0.2676321,0.1884029,0.0008387395,1.0,0.0008387395,0.000150734,0.002587603,0.0003496832,0.4021031,0.06429333,3.215704e-14,1.536316e-14,9.923545000000001e-15,4.533604000000001e-15,3.0,0.4678655,0.001275702,0.4073185,6.6095354416884255,1000.000000119209,9999000.0,54.05875059056699,20.99691349855422,5.74545346232037
0.00021682376650327933,-40.0,0.9166328,0.9166328,0.3872256,0.1129079,0.0007805391,1.0,0.0007805391,9.668536e-05,0.00256512,0.0003689622,0.5417154,0.03764997,2.810695e-14,1.560723e-14,8.179274e-15,4.617919e-15,3.0,0.4677375,0.001281255,0.5162133,8.519305580618694,1000.000000119209,9999000.0,52.5723776221277,17.482204751088183,6.842355011049904
0.00021682376650327933,-34.83870967741935,0.9141705,0.9141705,0.3833496,0.1153567,0.0007857673,1.0,0.0007857673,9.944852e-05,0.002597892,0.0003718096,0.5372111,0.03853127,2.830819e-14,1.5596229999999998e-14,8.263536e-15,4.613743000000001e-15,3.0,0.4677394,0.001295373,0.5126816,8.562964592479602,1000.000000119209,9999000.0,52.5641139595148,17.530462904051678,6.8901504598727
0.00021682376650327933,-29.67741935483871,0.9117026,0.9117026,0.3795124,0.1177754,0.0007909859,1.0,0.0007909859,0.0001022101,0.002628838,0.0003745513,0.5327086,0.03941441,2.850777e-14,1.558537e-14,8.346633e-15,4.6096350000000006e-15,3.0,0.4677414,0.001308758,0.5091485,8.597114962954537,1000.000000119209,9999000.0,52.66318096796509,17.58520421358183,6.4232463502640655
0.00021682376650327933,-24.516129032258064,0.9092286,0.9092286,0.3757109,0.120175,0.0007961958,1.0,0.0007961958,0.0001049705,0.002658105,0.0003771815,0.5282074,0.04029928,2.870544e-14,1.557464e-14,8.428025e-15,4.605625e-15,3.0,0.4677435,0.001321084,0.5056164,8.622570703588655,1000.000000119209,9999000.0,52.68657317465167,17.645765106499983,6.4487669206287705
0.00021682376650327933,-19.35483870967742,0.9067547,0.9067547,0.3719424,0.1225437,0.0008013819,1.0,0.0008013819,0.0001077222,0.002685635,0.0003797,0.5237081,0.0411857,2.890079e-14,1.556408e-14,8.508396e-15,4.601675e-15,3.0,0.4677458,0.001332898,0.5020822,8.64021969929457,1000.000000119209,9999000.0,52.73587815679025,17.711460433750595,6.449388381078776
0.00021682376650327933,-14.193548387096776,0.9042821,0.9042821,0.3682045,0.1248851,0.0008065413,1.0,0.0008065413,0.0001104636,0.002711513,0.0003821053,0.5192106,0.04207353,2.909363e-14,1.555369e-14,8.587593e-15,4.597794000000001e-15,3.0,0.4677483,0.001344137,0.4985465,8.650720876255377,1000.000000119209,9999000.0,52.812304011192,17.781744815361378,6.432312360232601
0.00021682376650327933,-9.032258064516128,0.901812,0.901812,0.3644951,0.1272015,0.0008116709,1.0,0.0008116709,0.0001131932,0.002735812,0.0003843971,0.5147146,0.04296267,2.928382e-14,1.554345e-14,8.665542e-15,4.5939850000000004e-15,3.0,0.4677509,0.001354785,0.4950098,8.654859314206671,1000.000000119209,9999000.0,52.84863212148423,17.856078019096838,6.4040645690375015
0.00021682376650327933,-3.8709677419354875,0.8993454,0.8993454,0.3608122,0.1294948,0.0008167676,1.0,0.0008167676,0.0001159095,0.002758602,0.0003865764,0.5102201,0.04385298,2.947125e-14,1.553338e-14,8.742199e-15,4.590250000000001e-15,3.0,0.4677537,0.001364844,0.4914723,8.653181987666438,1000.000000119209,9999000.0,52.91381684129658,17.934035620223376,6.370063854815868
0.00021682376650327933,1.2903225806451601,0.8968835,0.8968835,0.3571543,0.1317665,0.0008218288,1.0,0.0008218288,0.0001186111,0.002779948,0.0003886449,0.5057269,0.04474434,2.965582e-14,1.552347e-14,8.817538000000002e-15,4.586591000000001e-15,3.0,0.4677566,0.001374319,0.4879342,8.646398381926437,1000.000000119209,9999000.0,52.97443175590644,18.015131213800395,6.333674490812882
0.00021682376650327933,6.451612903225808,0.8944385,0.8944385,0.3535198,0.1339836,0.0008268258,1.0,0.0008268258,0.0001212836,0.002799616,0.0003906082,0.5012372,0.04563645,2.98372e-14,1.551378e-14,8.893272e-15,4.582916000000001e-15,3.0,0.4677597,0.001384503,0.484387,8.634937260252585,1000.000000119209,9999000.0,53.04004939368545,18.099046429007824,6.377599143167444
0.00021682376650327933,11.612903225806448,0.8919818,0.8919818,0.3499075,0.1362347,0.0008318242,1.0,0.0008318242,0.00012396,0.002818431,0.0003924609,0.4967454,0.04652964,3.0016099999999996e-14,1.550415e-14,8.964981e-15,4.5794600000000005e-15,3.0,0.4677629,0.001392135,0.480853,8.619148082743052,1000.000000119209,9999000.0,53.1274532228328,18.185422781676067,6.314160112892665
0.00021682376650327933,16.774193548387096,0.8895414,0.8895414,0.346316,0.1384392,0.0008367592,1.0,0.0008367592,0.0001266076,0.002835744,0.000394214,0.4922565,0.04742338,3.0191810000000004e-14,1.549472e-14,9.036778000000001e-15,4.576005000000001e-15,3.0,0.4677663,0.001400282,0.4773117,8.599630723942283,1000.000000119209,9999000.0,53.176569877400766,18.273935930877162,6.260563572216441
0.00021682376650327933,21.935483870967744,0.8871041,0.8871041,0.3427444,0.1406386,0.000841661,1.0,0.000841661,0.0001292417,0.002851962,0.0003958674,0.4877679,0.04831775,3.036467e-14,1.548542e-14,9.106642000000002e-15,4.572657000000001e-15,3.0,0.4677699,0.001407448,0.4737735,8.576690245433646,1000.000000119209,9999000.0,53.18682571211369,18.364324798227656,6.216155481351862
0.00021682376650327933,27.096774193548384,0.8846763,0.8846763,0.3391916,0.1428155,0.0008465143,1.0,0.0008465143,0.0001318545,0.002866986,0.0003974265,0.4832807,0.04921252,3.053454e-14,1.547628e-14,9.175488e-15,4.569368e-15,3.0,0.4677735,0.001414323,0.4702339,8.550719107648042,1000.000000119209,9999000.0,53.30384068387548,18.456326454436642,6.1803450728118605
0.00021682376650327933,32.258064516129025,0.8822624,0.8822624,0.3356568,0.1449594,0.0008513095,1.0,0.0008513095,0.0001344412,0.002880781,0.0003988955,0.4787956,0.05010752,3.070137e-14,1.54673e-14,9.243851e-15,4.56611e-15,3.0,0.4677774,0.001421319,0.4666902,8.522096423905495,1000.000000119209,9999000.0,53.34633840101762,18.549725605919956,6.1526145651987605
0.00021682376650327933,37.41935483870968,0.8798364,0.8798364,0.3321391,0.1471459,0.0008561049,1.0,0.0008561049,0.0001370311,0.002894015,0.0004002745,0.4743079,0.05100305,3.086577e-14,1.545836e-14,9.308189000000001e-15,4.56307e-15,3.0,0.4677814,0.001425769,0.4631616,8.491041133389514,1000.000000119209,9999000.0,53.387137747218475,18.644309637202262,6.132443236677844
0.00021682376650327933,42.58064516129032,0.877433,0.877433,0.3286378,0.1492758,0.0008608213,1.0,0.0008608213,0.0001395843,0.002905917,0.000401573,0.4698237,0.05189841,3.102699e-14,1.544963e-14,9.373275000000001e-15,4.559995e-15,3.0,0.4677855,0.001431269,0.4596226,8.457798954925053,1000.000000119209,9999000.0,53.4643090325695,18.739893186306308,6.118681500323746
0.00021682376650327933,47.74193548387096,0.8750392,0.8750392,0.3251523,0.1513877,0.0008654884,1.0,0.0008654884,0.0001421158,0.002916851,0.000402793,0.4653406,0.05279368,3.118538e-14,1.544103e-14,9.437309000000002e-15,4.556980000000001e-15,3.0,0.4677898,0.001436465,0.4560831,8.4226660722284,1000.000000119209,9999000.0,53.541162639128416,18.83631422906194,6.111638376960428
0.00021682376650327933,52.903225806451616,0.8726522,0.8726522,0.3216818,0.1534897,0.0008701122,1.0,0.0008701122,0.0001446285,0.002926925,0.0004039381,0.4608582,0.05368879,3.134105e-14,1.543254e-14,9.49996e-15,4.554043e-15,3.0,0.4677942,0.001441106,0.4525451,8.385892725296415,1000.000000119209,9999000.0,53.57904634063766,18.933417349387135,6.11078170482871
0.00021682376650327933,58.064516129032256,0.8702732,0.8702732,0.3182258,0.1555788,0.0008746899,1.0,0.0008746899,0.000147121,0.002936156,0.0004050126,0.4563765,0.05458358,3.1494019999999996e-14,1.542417e-14,9.561414e-15,4.551174e-15,3.0,0.4677988,0.001445329,0.4490077,8.347559911774983,1000.000000119209,9999000.0,53.69486233908387,19.031066368838015,6.115770423303019
0.00021682376650327933,63.2258064516129,0.8679026,0.8679026,0.3147839,0.1576533,0.0008792199,1.0,0.0008792199,0.0001495925,0.002944572,0.0004060205,0.4518958,0.05547791,3.164432e-14,1.541591e-14,9.621794e-15,4.548367e-15,3.0,0.4678035,0.001449223,0.4454707,8.30796252794284,1000.000000119209,9999000.0,53.72777081260914,19.129139002428715,5.740420853217572
0.00021682376650327933,68.38709677419355,0.8655403,0.8655403,0.3113554,0.1597139,0.0008837027,1.0,0.0008837027,0.0001520433,0.002952216,0.0004069658,0.447416,0.05637163,3.179202e-14,1.540777e-14,9.681110000000002e-15,4.545621e-15,3.0,0.4678084,0.001452793,0.4419339,8.267233965626263,1000.000000119209,9999000.0,53.80556118537902,19.227524174184104,5.7857780391372415
0.00021682376650327933,73.54838709677419,0.8631858,0.8631858,0.3079399,0.161761,0.0008881389,1.0,0.0008881389,0.0001544735,0.002959129,0.0004078523,0.442937,0.05726462,3.193717e-14,1.539973e-14,9.739382000000002e-15,4.542934e-15,3.0,0.4678134,0.001456049,0.4383976,8.225544249017657,1000.000000119209,9999000.0,53.84310490692502,19.326121664767378,5.8332427863743135
0.00021682376650327933,78.70967741935483,0.8608391,0.8608391,0.304537,0.163795,0.0008925288,1.0,0.0008925288,0.0001568835,0.002965352,0.0004086838,0.4384589,0.05815672,3.207982e-14,1.539178e-14,9.796633e-15,4.540305000000001e-15,3.0,0.4678185,0.001459001,0.4348619,8.182944566961986,1000.000000119209,9999000.0,53.921895976558034,19.424841436892706,5.882726691021148
0.00021682376650327933,83.87096774193549,0.8584996,0.8584996,0.3011464,0.1658163,0.000896873,1.0,0.000896873,0.0001592733,0.002970919,0.0004094639,0.4339816,0.05904779,3.222005e-14,1.538394e-14,9.852888000000001e-15,4.5377340000000005e-15,3.0,0.4678238,0.001461663,0.4313267,8.139625735995967,1000.000000119209,9999000.0,54.04391895506137,19.523602237250227,5.934165157572949
0.00021682376650327933,89.03225806451613,0.856167,0.856167,0.2977676,0.167825,0.0009011722,1.0,0.0009011722,0.0001616433,0.002975867,0.0004101963,0.429505,0.05993767,3.23579e-14,1.537618e-14,9.908173e-15,4.535219e-15,3.0,0.4678293,0.001464049,0.4277921,8.09566385455682,1000.000000119209,9999000.0,54.08279188357497,19.622331394204814,5.987397400982118
0.00021682376650327933,94.19354838709677,0.8538411,0.8538411,0.2944002,0.1698214,0.000905427,1.0,0.000905427,0.0001639939,0.00298023,0.0004108843,0.4250292,0.06082622,3.249343e-14,1.536851e-14,9.962514000000001e-15,4.532758e-15,3.0,0.4678349,0.001466172,0.4242582,8.051236577692826,1000.000000119209,9999000.0,54.165267126470766,19.720963096748047,6.04245792881143
0.00021682376650327933,99.35483870967741,0.8515492,0.8515492,0.2910441,0.1717293,0.0009095757,1.0,0.0009095757,0.000166294,0.00298349,0.0004115334,0.420559,0.06171276,3.2626179999999996e-14,1.536104e-14,1.001913e-14,4.530182e-15,3.0,0.4678406,0.001470489,0.4207043,8.006336835738422,1000.000000119209,9999000.0,54.24932980566119,19.819438875144627,6.099432994859029
0.00021682376650327933,104.51612903225805,0.8492299,0.8492299,0.2876989,0.1737162,0.0009137558,1.0,0.0009137558,0.0001686126,0.002986886,0.0004121425,0.4160839,0.06259825,3.275736e-14,1.53535e-14,1.007102e-14,4.527860000000001e-15,3.0,0.4678465,0.001471637,0.4171757,7.96111467326932,1000.000000119209,9999000.0,54.251095055496975,19.91770594876536,6.1582470897413515
0.00021682376650327933,109.67741935483872,0.846917,0.846917,0.2843643,0.1756883,0.0009178915,1.0,0.0009178915,0.0001709117,0.002989766,0.0004127171,0.4116096,0.06348188,3.288636e-14,1.534605e-14,1.012219e-14,4.52558e-15,3.0,0.4678525,0.001472662,0.4136472,7.915596843394875,1000.000000119209,9999000.0,54.382126374106974,20.01571722790555,5.489371179361655
0.00021682376650327933,114.83870967741936,0.8446097,0.8446097,0.2810401,0.1776463,0.0009219843,1.0,0.0009219843,0.0001731919,0.002992163,0.0004132605,0.4071363,0.06436349,3.301327e-14,1.533867e-14,1.017263e-14,4.523344e-15,3.0,0.4678586,0.001473552,0.4101187,7.869887894525251,1000.000000119209,9999000.0,54.470668452972035,20.113431796422194,5.603277731101798
0.00021682376650327933,120.0,0.8423074,0.8423074,0.277726,0.1795909,0.0009260353,1.0,0.0009260353,0.0001754539,0.002994108,0.0004137755,0.4026638,0.06524291,3.313812e-14,1.533135e-14,1.0222340000000001e-14,4.521151e-15,3.0,0.4678649,0.001474303,0.4065907,7.824034059023287,1000.000000119209,9999000.0,54.561435249072275,20.21081140711251,5.715922021391165
0.00026268799016674986,-40.0,0.9019081,0.9019081,0.3943034,0.1068742,0.000860557,1.0,0.000860557,0.0001137627,0.002968006,0.0004431516,0.5420991,0.03816577,2.914461e-14,1.557289e-14,8.466630000000002e-15,4.6044080000000006e-15,3.0,0.467737,0.0014801,0.5158417,9.640014166131971,1000.000000119209,9999000.0,53.159729462184686,16.889219205294896,9.978986700156895
0.00026268799016674986,-34.83870967741935,0.8990853,0.8990853,0.3905009,0.109237,0.000866589,1.0,0.000866589,0.0001169277,0.003006085,0.0004461255,0.5376002,0.03906279,2.9341e-14,1.556193e-14,8.551895e-15,4.600244e-15,3.0,0.4677389,0.001496256,0.5123093,9.68583817995848,1000.000000119209,9999000.0,53.16933167839622,16.930245346057166,9.63239067089431
0.00026268799016674986,-29.67741935483871,0.8962548,0.8962548,0.3867412,0.1115673,0.0008726138,1.0,0.0008726138,0.0001200924,0.003042013,0.0004490081,0.5331034,0.03996196,2.95364e-14,1.555113e-14,8.635992e-15,4.59615e-15,3.0,0.4677408,0.001511591,0.5087751,9.72188436814011,1000.000000119209,9999000.0,53.20117662948812,16.978057534337545,9.317636832421897
0.00026268799016674986,-24.516129032258064,0.8934194,0.8934194,0.3830207,0.1138675,0.0008786244,1.0,0.0008786244,0.0001232531,0.003075874,0.0004517901,0.5286086,0.04086313,2.973036e-14,1.554048e-14,8.71885e-15,4.592130000000001e-15,3.0,0.467743,0.001526126,0.5052391,9.749179877760309,1000.000000119209,9999000.0,53.224661781035394,17.031925463415753,9.031319765944744
0.00026268799016674986,-19.35483870967742,0.8905806,0.8905806,0.3793363,0.1161419,0.0008846168,1.0,0.0008846168,0.0001264079,0.003107774,0.0004544642,0.5241153,0.04176615,2.992255e-14,1.552998e-14,8.800288000000001e-15,4.5881920000000005e-15,3.0,0.4677453,0.00153978,0.5017021,9.768550479205075,1000.000000119209,9999000.0,53.240541672300026,17.091232617020893,8.77330335981651
0.00026268799016674986,-14.193548387096776,0.8877414,0.8877414,0.3756854,0.11839,0.0008905835,1.0,0.0008905835,0.000129553,0.003137764,0.0004570271,0.5196237,0.04267087,3.011267e-14,1.551965e-14,8.880399000000001e-15,4.584333e-15,3.0,0.4677478,0.001552676,0.4981639,9.7807036337513,1000.000000119209,9999000.0,53.28095781645882,17.155399816812757,8.54172183200491
0.00026268799016674986,-9.032258064516128,0.8849041,0.8849041,0.3720654,0.120612,0.0008965188,1.0,0.0008965188,0.0001326855,0.00316591,0.0004594771,0.5151338,0.04357713,3.03005e-14,1.550948e-14,8.959224000000001e-15,4.580548000000001e-15,3.0,0.4677504,0.001564893,0.4946243,9.786427041781685,1000.000000119209,9999000.0,53.315290381428156,17.22390770643853,8.334454288388827
0.00026268799016674986,-3.8709677419354875,0.8820702,0.8820702,0.3684742,0.12281,0.0009024189,1.0,0.0009024189,0.0001358035,0.003192293,0.0004618128,0.5106453,0.0444848,3.048586e-14,1.5499480000000002e-14,9.036717e-15,4.5768400000000004e-15,3.0,0.4677531,0.00157643,0.4910834,9.78616705005498,1000.000000119209,9999000.0,53.375867325787354,17.29628442156541,8.149773037619937
0.00026268799016674986,1.2903225806451601,0.879241,0.879241,0.3649101,0.1249854,0.0009082804,1.0,0.0009082804,0.0001389053,0.003216989,0.0004640344,0.5061583,0.04539374,3.0668630000000004e-14,1.548965e-14,9.112856000000002e-15,4.573211e-15,3.0,0.4677561,0.001587299,0.4875416,9.78056575062644,1000.000000119209,9999000.0,53.43183681192798,17.372104312257683,7.985592201440355
0.00026268799016674986,6.451612903225808,0.8764409,0.8764409,0.3613712,0.12708,0.0009140467,1.0,0.0009140467,0.0001419616,0.003239462,0.0004661617,0.5016764,0.04630345,3.08482e-14,1.548011e-14,9.190717e-15,4.569497e-15,3.0,0.4677591,0.001600044,0.4839837,9.770231052421856,1000.000000119209,9999000.0,53.4837481835051,17.450964918204463,7.840781370888678
