n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
385,0.0001088201915609523,7.340369321167823e-05,71.73127379396348,2454.926331136689,1000000000.0,0.418613,0.0114729,0.9073389,0.40171480000000004,-3.1509,17.724,-22.4578,8.39560582893948,11.423124414939977,0.00034939249999999997,0.0037423
386,0.00010156994632401142,7.377040648719077e-05,68.61498349436384,2418.4709756468424,1000000000.0,0.4146921,0.0105126,0.9295336,0.40156939999999997,-2.3227,17.3965,-24.3492,8.663751992301611,11.843926163169566,0.00033121649999999996,0.0035985
387,9.129203628658273e-05,7.420766035693548e-05,64.38426926308081,2345.3195058392944,1000000000.0,0.4089493,0.0092242,0.9640338,0.4013735,-0.48287450000000004,16.8271,-27.8789,9.092884855100435,12.980482480229574,0.0003049295,0.0033842
388,7.278092321190652e-05,7.44072345402879e-05,56.49769101507962,2186.981399425378,1000000000.0,0.3978563,0.006973600000000001,1.0301,0.4010302,-0.652803,15.4744,-31.4908,10.122996005114885,11.07603988494591,0.00025507519999999997,0.0029487000000000003
389,0.00010917138481785978,7.379963658189165e-05,81.04580454364483,2626.3564468964996,1000000000.0,0.41970670000000004,0.0127203,0.8878461999999999,0.40190190000000003,-4.0964,17.9619,-18.0994,8.078324600581652,11.13173919404134,0.00034595890000000003,0.0036760000000000004
390,0.00010400222396362634,7.403953011001047e-05,78.13585170390125,2597.7894986638953,1000000000.0,0.4168067,0.0119085,0.9040448,0.4017794,-3.6048,17.7431,-19.0197,8.266936613909317,11.34350014974839,0.0003333326,0.0035789
391,9.757577640225518e-05,7.434378175195164e-05,74.77394892622847,2556.9408542704164,1000000000.0,0.4131438,0.0109595,0.9252248,0.4016359,-2.8533,17.4354,-20.2761,8.514982193339227,11.710110286381834,0.0003173876,0.0034536
392,8.878689787116105e-05,7.471840983941501e-05,70.52397759868013,2490.5420628625807,1000000000.0,0.40800220000000004,0.009744500000000001,0.9558109,0.4014515,-1.3974,16.9429,-22.2823,8.88782195427079,12.559499288503158,0.00029504809999999994,0.0032719
393,7.443546633075583e-05,7.510779595192767e-05,63.74724379703635,2363.177862205032,1000000000.0,0.3990889,0.007857000000000001,1.0088,0.4011641,1.879,15.9273,-27.2844,9.64068211493876,14.565787676075994,0.0002569939,0.0029445
394,9.561674359563315e-05,7.11043085085669e-05,73.33319511343194,2557.2311055520154,1000000000.0,0.4138095,0.010590400000000002,0.9307294,0.40158170000000004,-2.5823,17.3742,-20.87,8.635613402273894,11.85359658157309,0.0003120423,0.0033967999999999997
395,8.591368225875802e-05,7.15305625601255e-05,68.68941687776405,2480.9852876221794,1000000000.0,0.4080352,0.0092741,0.9650262000000001,0.4013817,-0.7234503999999999,16.805,-23.3456,9.065551997788816,13.009016373439792,0.0002872085,0.0031939000000000004
396,6.847651784181886e-05,7.174413433229649e-05,60.24324626156293,2317.1742319980403,1000000000.0,0.3969201,0.007005,1.0306,0.40103570000000005,-0.9531278,15.4567,-31.4606,10.087082976205295,11.059059848143068,0.00024018369999999998,0.0027817
397,0.0001027147767627283,7.096787992367342e-05,85.59410049375333,2792.419597447393,1000000000.0,0.4187802,0.012653600000000001,0.8872516,0.4018931,-4.3292,17.9636,-16.4314,8.101541427308508,11.135065959151625,0.00032571179999999996,0.003467
398,9.768331287647486e-05,7.117623859642044e-05,82.28327466555247,2755.4885621394765,1000000000.0,0.4157895,0.011805999999999999,0.9047125,0.4017652,-3.7921,17.7285,-17.2557,8.297966835325576,11.371394095257738,0.000313512,0.0033738
399,9.133793726812583e-05,7.147544536333394e-05,78.52040602447593,2705.0789469020715,1000000000.0,0.4119504,0.0108151,0.9274221,0.4016152,-2.9637,17.397,-18.3466,8.558160544130363,11.787792265607788,0.00029779719999999994,0.0032503000000000002
400,8.254426355789655e-05,7.187140127531756e-05,73.72769049040436,2622.070372735501,1000000000.0,0.40646350000000003,0.009536300000000001,0.9608601999999999,0.40142100000000003,-1.2778,16.8512,-20.0758,8.957864574421595,12.805493936884982,0.0002754543,0.0030684
401,6.752695303398848e-05,7.219609142227474e-05,65.73434689019814,2460.1049564810087,1000000000.0,0.396478,0.0074608999999999995,1.0208,0.40110460000000003,0.36955340000000003,15.6582,-24.5342,9.82802995931387,12.959944140909602,0.0002353363,0.0027193
402,0.00010129042955098273,6.947918649358199e-05,89.63850081675568,2918.301477724497,1000000000.0,0.419406,0.0129575,0.8781983,0.4019399,-4.6749,18.0723,-15.3374,8.043338782286565,11.049363151153777,0.0003195941,0.0033893
403,9.678474364117529e-05,6.9655204330349e-05,86.34652703050142,2879.9498468471897,1000000000.0,0.41665640000000004,0.0121543,0.8946073,0.4018187,-4.2023,17.86,-16.0221,8.219907948580502,11.250078442242707,0.00030881029999999996,0.0033083
404,9.12399346544531e-05,6.991953934793499e-05,82.65199492589262,2831.7985617654017,1000000000.0,0.4132143,0.011231,0.9151784000000001,0.4016791,-3.5169,17.573,-16.8984,8.447432361050728,11.576676590177529,0.0002952603,0.0032036
405,8.389843766052551e-05,7.027531671277363e-05,78.21069905875545,2761.906818776376,1000000000.0,0.40855230000000003,0.0100952,0.9434891000000001,0.4015068,-2.3102,17.1375,-18.1501,8.772904538962376,12.249733776975019,0.00027686759999999996,0.0030565
406,7.262434734955986e-05,7.070176242693617e-05,71.8029397224142,2635.9021777473426,1000000000.0,0.40105900000000005,0.0084589,0.9894603,0.4012577,0.8769189000000001,16.3143,-20.5487,9.363364475501124,14.425476866834824,0.0002475605,0.0028101
407,5.678476141377306e-05,6.91834581957467e-05,61.59603898059689,2411.0663796390936,1000000000.0,0.3903049,0.006157,1.059,0.4009065,-5.052,14.7173,-28.0525,10.588163498196433,6.38269447307252,0.0002037663,0.0024092
408,8.517714212065959e-05,6.990758182207128e-05,85.08016947843701,2772.194380267415,1000000000.0,0.41014330000000004,0.0110283,0.9406866,0.40164530000000004,-3.0239,17.1849,-16.1096,8.520718270867757,11.838469341204094,0.0002792393,0.0030676
409,7.63331586317636e-05,7.038427983865568e-05,79.3773931942574,2681.7763190609826,1000000000.0,0.40416840000000004,0.0096059,0.9754359,0.4014296,-1.0624,16.5827,-17.5361,8.958390734383384,13.060510666815322,0.00025655329999999996,0.0028802
410,6.082004357663782e-05,7.07105947043655e-05,69.93920584235737,2488.7684096294734,1000000000.0,0.39298710000000003,0.0072874,1.0407,0.4010764,-1.3853,15.1792,-21.0144,9.954550865982736,10.987278982741676,0.0002145223,0.0025074000000000003
411,9.123006536495673e-05,6.922861950087154e-05,95.20559586238619,2976.7837546437777,1000000000.0,0.4149104,0.012684200000000001,0.9033768,0.4018958,-4.5043,17.7221,-14.0109,8.119150629981613,11.175166851731595,0.00029179689999999996,0.0031421
412,0.00010391581801171737,7.353772391060973e-05,47.602797931193095,2453.1265620285794,1000000000.0,0.4134396,0.007550500000000001,0.9109224,0.4011341,0.7452435000000001,17.6749,-19.7787,9.829345073962008,13.736549285772815,0.0003412877,0.0037126999999999998
413,7.215910892747788e-05,7.240309950470389e-05,36.5741623576771,2284.8888769014166,1000000000.0,0.3969266,0.0045501,1.0157,0.4006726,-9.7025,15.8146,-13.756,11.81876751937628,0.5143355402677878,0.0002555363,0.0029636000000000003
414,0.00010406846422150627,7.285438954791045e-05,54.86124353651566,2539.2749111346184,1000000000.0,0.41474310000000003,0.0085826,0.9027932,0.40128840000000005,-1.205,17.7816,-26.7593,9.339235394125108,12.477288866239164,0.0003386633,0.0036623000000000003
415,8.702979357983475e-05,7.278249671925665e-05,49.01827661417331,2421.735604556529,1000000000.0,0.4059939,0.0068481,0.9616308,0.4010226,2.1908,16.8693,-21.454,10.136479880029306,14.671643349792557,0.0002947575,0.0033001999999999997
416,0.00013054469036975213,6.956363816866629e-05,66.82026487812536,2678.238530646265,1000000000.0,0.4292285,0.0119307,0.8218424,0.4017968,-4.0614,18.7528,-26.3098,8.3309765901006,11.009860682762184,0.0004018239,0.0041189
417,0.00012569956680037053,6.961170044908816e-05,65.45864941506453,2638.160387201857,1000000000.0,0.4270975,0.0114441,0.8388038,0.40172230000000003,-3.7618,18.5791,-27.5364,8.447520451728167,11.121541436057717,0.0003906864,0.0040414000000000005
418,0.00012005909808535673,6.972280449096737e-05,63.82242299619858,2599.3580071135502,1000000000.0,0.4245236,0.0108643,0.8575762,0.4016337,-3.3665,18.3717,-29.1053,8.598119820670025,11.28478600288147,0.0003773737,0.0039453000000000005
419,0.00011333504884011084,6.989580471639853e-05,61.78532445562058,2554.981894913707,1000000000.0,0.4213375,0.010163,0.8797276,0.4015267,-2.7881,18.1057,-30.9419,8.799116313167994,11.555399339168762,0.0003611727,0.0038246000000000005
420,0.00010462953734136267,7.01319294281118e-05,59.00053411791953,2498.128275310209,1000000000.0,0.41703300000000004,0.0092441,0.9086222,0.40138630000000003,-1.7498,17.7213,-31.5194,9.099081467790855,12.131749556496139,0.00033969839999999996,0.0036591
421,9.123738257541263e-05,7.035364142369146e-05,54.32871208682128,2404.7324420264945,1000000000.0,0.4100283,0.0078101,0.9542688,0.4011671,1.385,17.0153,-26.9076,9.674170961108256,14.371496386085884,0.0003054898,0.0033818000000000003
422,6.1851720099821e-05,6.890305485488902e-05,41.75797032873615,2184.1031694447242,1000000000.0,0.39276760000000005,0.0046079,1.059,0.40067579999999997,-10.3206,14.7628,-16.8717,11.787778676061633,-0.5476143978523709,0.00022385949999999998,0.0026434
423,9.27775801497315e-05,7.1428101841431e-05,62.636955493104225,2385.9695067366583,1000000000.0,0.4110568,0.0090553,0.9550623,0.4013509,-0.5798964,16.9968,-29.9148,9.159763244940194,12.925717546924279,0.000308549,0.0034035000000000003
424,7.421536257859925e-05,7.158138196423236e-05,54.889602494393614,2235.686601333098,1000000000.0,0.4001247,0.006854300000000001,1.0208,0.4010149,-0.5264652,15.7032,-29.0375,10.178748682912534,11.306235480314438,0.000258816,0.0029732
425,0.00011132304386789887,7.120947402955277e-05,80.62214055600506,2664.011060253778,1000000000.0,0.42209199999999997,0.0127796,0.8777240000000001,0.40191309999999997,-4.231,18.1065,-18.2278,8.076770803596787,11.083408241831446,0.0003507855,0.0037001
