n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
776,0.0015014713462435814,4.441149956534462e-05,123.03040111324249,611.9530545628147,9000000000.0,0.9122941,0.18418379999999998,0.8838673,0.5467075,2.7619,15.0709,-16.4858,5.536034266775105,15.94178642550733,0.005396499999999999,0.0134658
777,0.0011290897819007555,4.8739055164186426e-05,124.26005876265071,496.4449846322517,9000000000.0,0.8212212,0.14604620000000001,1.2165,0.5347348,1.1155,13.7919,-16.9532,5.472227240684537,14.248145303479147,0.0041478,0.0130243
778,0.0014113622273759445,4.361098253695735e-05,128.8903866051293,620.5562307903147,9000000000.0,0.9042005000000001,0.1821768,0.9228885,0.545938,2.5144,14.9941,-17.0025,5.482375050433983,15.951208578639857,0.005084,0.0130614
779,0.0015602237400918607,4.538315241750675e-05,131.73009077068414,607.9452716788243,9000000000.0,0.9396795,0.2040431,0.858324,0.5519717000000001,2.6057,15.0863,-16.346,5.383812860202804,15.855995108604107,0.0055961,0.0137738
780,0.0011701678050688956,5.309348449478947e-05,126.06047725448828,455.95895375911823,9000000000.0,0.8258155,0.1536795,1.2441,0.5365812,1.063,13.5876,-16.146,5.333245196337538,14.029701197000671,0.0043004,0.0138592
781,0.0014627097563361196,4.688600611016746e-05,129.17836210612134,569.9486921988978,9000000000.0,0.9092212,0.18987880000000001,0.9622319,0.5476959,2.6628,14.8551,-16.3072,5.346300883402149,15.987957114185825,0.0052792,0.0138835
782,0.0016742240602774976,4.669405718876234e-05,132.2241349855072,621.1364770713413,9000000000.0,0.9637409,0.21778430000000001,0.7769355000000001,0.555996,1.9282,15.1742,-15.7542,5.339408007580184,15.042317930700474,0.005978,0.014213
783,0.0012556680452081232,5.8367571485952926e-05,106.95276797566703,465.85235780350604,9000000000.0,0.8076532999999999,0.13986410000000002,1.1908,0.5333297,1.4863,13.8813,-14.2536,5.400984195080484,14.344867181308041,0.0046147,0.0150249
784,0.0009417510339060923,4.37756786144647e-05,133.6909599695838,490.32403001919965,9000000000.0,0.7971153000000001,0.1330621,1.312,0.5306872,0.2020946,13.1524,-18.673,5.6812246387122345,13.16022243028801,0.0034867,0.011406000000000001
785,0.0011771887923826155,4.13077286553852e-05,132.6000619925259,612.9050375239996,9000000000.0,0.8596373,0.1592136,1.0641,0.539078,1.7211,14.5708,-18.1675,5.564144241902173,15.368705764271501,0.0042799,0.0119422
786,0.0014714859904782693,3.958381236639926e-05,138.0552216944149,766.1312969049994,9000000000.0,0.9453199,0.19836160000000003,0.6991998,0.5514767,0.1297651,15.3133,-16.9658,5.611611032461341,13.580207382689231,0.0052341,0.0120903
787,0.001103614492858702,4.9479765457999074e-05,103.54141627081118,574.5984726787495,9000000000.0,0.7859963,0.1191301,1.1389,0.5281448000000001,1.194,14.2238,-15.9009,5.701310089487959,14.536836332863775,0.0040582000000000005,0.012960900000000001
788,0.0013795181160733774,4.117429415727411e-05,108.10125503758633,718.248090848437,9000000000.0,0.8677645,0.14832810000000002,0.8144739,0.537814,2.3199,15.327,-16.7924,5.906127069185669,15.622038795517025,0.0049538,0.012402900000000001
789,0.0010346385870550331,4.5941410180124525e-05,109.76288546422845,538.6860681363278,9000000000.0,0.7859214,0.11937990000000001,1.2141,0.5277111,0.9909858,13.8486,-17.2388,5.803210992572878,14.081708129528339,0.0038207000000000002,0.0121756
790,0.0012932982338187914,4.081658348888575e-05,112.33950120858077,673.3575851704097,9000000000.0,0.8569882,0.14627269999999998,0.9232519,0.5365856999999999,2.4123,15.0719,-17.3797,5.850847845657165,15.789064171794811,0.0046711,0.0121797
791,0.0016075018464934848,4.084621303063274e-05,117.70236235352995,691.0627687333044,9000000000.0,0.9351131,0.18515530000000002,0.7128987,0.5480089,1.1738,15.2748,-16.6448,5.853040209063485,13.866180132257295,0.005726,0.0127787
792,0.0012056263848701137,5.105776628829093e-05,89.4899068825813,518.2970765499783,9000000000.0,0.7831007,0.11275650000000001,1.147,0.5264143,1.9965,14.1973,-14.4496,5.961236405730914,14.571689815989966,0.0044388,0.0137739
793,0.0009042197886525852,3.8293324716218196e-05,111.86238360322662,583.8401363563194,9000000000.0,0.7745572,0.107109,1.241,0.5242143,0.7503377000000001,13.7151,-19.4018,6.165406501335435,13.792754351833178,0.0033511,0.010438000000000001
794,0.0011302747358157316,3.636643377401933e-05,113.37181375690776,729.8001704453992,9000000000.0,0.8338287000000001,0.12998150000000003,0.9632811000000001,0.5320086,2.0074,14.9966,-18.8162,6.083540088634796,15.56609179926258,0.0040977,0.0108385
795,0.0014128434197696646,3.598572075942369e-05,117.75202891545355,826.5671798973142,9000000000.0,0.9066321,0.1620102,0.6627602,0.5422897000000001,-0.028485,15.4097,-17.6378,6.124925385072235,13.006925833606495,0.0050199,0.0111954
796,0.0010596325648272484,4.498215094927962e-05,88.31402168659017,619.9253849229856,9000000000.0,0.7651799,0.0979729,1.1123,0.5226543,1.5903,14.4124,-15.845,6.20913225906484,14.608212836631296,0.0039049,0.012122299999999999
797,0.0013245407060340606,3.869374719589745e-05,93.73365245507853,774.9067311537319,9000000000.0,0.8393056000000001,0.1233217,0.7804888999999999,0.5314327,2.3332,15.4453,-16.7177,6.346078699860338,15.351083789694574,0.0047532,0.0117402
798,0.0009934055295255455,4.397905408500876e-05,96.55024617491996,581.180048365299,9000000000.0,0.7643123000000001,0.1012884,1.1903,0.523038,1.1476,14.0161,-17.0031,6.1255001736262145,14.141255435714989,0.0036765,0.0116953
799,0.001241756911906932,3.854529246389866e-05,100.06278819404507,726.4750604566236,9000000000.0,0.8329147,0.1251269,0.8915567,0.5312053,2.4619,15.2025,-17.4488,6.2032218222088815,15.674707492146307,0.0044865,0.011573700000000001
800,0.0013204461356676937,3.9223813557609505e-05,107.12610998771781,695.7580547542404,9000000000.0,0.8586111,0.14172659999999998,0.879519,0.5356563999999999,2.5985,15.1843,-17.459,6.039149100554702,15.755601179154606,0.004757399999999999,0.0119336
801,9.860872280987367e-05,1.700962597687263e-05,62.5,1250.0,10000000000.0,0.5617807,0.0090303,1.6194,0.49452870000000004,1.9456,7.979,-25.2484,12.234442345943474,11.547407171870848,0.00043756799999999994,0.0024017
802,7.96432740176721e-05,2.0713628553698645e-05,46.875,1562.5,10000000000.0,0.5378551,0.005794400000000001,1.6069,0.4938958,2.9162,7.0654,-19.6425,13.28730863854118,11.269760834345394,0.0003658637,0.0022332999999999997
803,9.955409252209013e-05,1.5535221415273983e-05,58.59375,1953.125,10000000000.0,0.566688,0.0082533,1.5249,0.4948177,1.5875,9.5366,-27.0006,12.083624658469558,12.955700608311927,0.0004327378,0.0022978
804,7.606708369277825e-05,1.684096579887115e-05,43.9453125,2324.5018480688154,10000000000.0,0.5452154,0.0050096,1.535,0.4939369,3.9774,8.2937,-18.2306,13.61096314411075,13.511769752704136,0.0003421138,0.0020022000000000004
805,9.508385461597281e-05,1.3757488543999086e-05,54.931640625,2905.6273100860194,10000000000.0,0.5699337000000001,0.0071433,1.4221,0.49502050000000003,1.3763,10.3892,-26.9417,12.383220654994433,13.563773504136503,0.0004052212,0.0020943
806,7.268399137417649e-05,1.380077009167715e-05,44.52035054995534,2970.7487238666777,10000000000.0,0.5527404,0.004707200000000001,1.4859,0.49393329999999996,4.1463,9.1674,-19.0895,13.838229757550128,14.591680442185453,0.0003211486,0.0018024
807,9.08549892177206e-05,1.7250962614596438e-05,55.65043818744417,3713.435904833347,10000000000.0,0.5553256,0.006888600000000001,1.3404,0.4957341,1.3748,9.2873,-26.1344,11.959715757935356,13.118341461054468,0.0003863507,0.0021411
808,6.814124191329045e-05,1.2938221960947329e-05,42.87774851087137,2943.529979231147,10000000000.0,0.5522442999999999,0.0042924,1.5053,0.49360570000000004,4.5226,9.1013,-18.1156,14.291649435736584,14.684744081977623,0.0003028488,0.0017029
809,8.517655239161307e-05,1.5628946235842326e-05,53.59718563858921,3634.140293340947,10000000000.0,0.5563866000000001,0.0062967000000000006,1.3731,0.4952533,1.9273,9.4744,-25.7754,12.403671268653511,13.634787183321816,0.0003647881,0.0020099000000000002
810,6.38824142937098e-05,1.263488422819808e-05,41.731957857628714,3030.484049008456,10000000000.0,0.5497483999999999,0.0039532,1.513,0.49342790000000003,4.5898,8.9169,-17.4559,14.604498251253375,14.499290924712021,0.0002854965,0.0016242000000000001
811,7.985301786713725e-05,1.1688685475180817e-05,52.16494732203589,3788.1050612605704,10000000000.0,0.5676769,0.0056839,1.3873,0.49460960000000004,1.8419,10.4872,-26.3199,13.156868853785484,14.074383799678568,0.0003398625,0.0017617000000000002
812,9.981627233392156e-05,1.4610856843976021e-05,65.20618415254486,4019.3272861576193,10000000000.0,0.5709766,0.0084431,1.2796,0.4963748,-0.36722269999999996,10.5149,-23.0634,11.464755407694131,12.847738035662374,0.00041273979999999997,0.0021200999999999998
813,8.616547233660104e-05,1.1383055147558938e-05,52.50774729431498,3433.33136006165,10000000000.0,0.5738699,0.0061272,1.3994,0.4946144,1.4978,10.8319,-26.4746,13.06886947692674,13.855932387228885,0.0003651406,0.0018354
814,0.0001077068404207513,1.4228818934448673e-05,65.63468411789373,4044.9892486264066,10000000000.0,0.5774301000000001,0.0089808,1.2465,0.4967056,-0.7168803,10.9774,-23.02,11.353393148373163,12.801223498032002,0.00044016559999999995,0.0021882000000000004
815,9.791706757009082e-05,1.0863857131813809e-05,54.56857463772339,3497.3319051954363,10000000000.0,0.5850267,0.0069891,1.3521,0.4950874,0.6312339,11.5615,-28.0904,12.778498284079657,13.555817714216701,0.0004067927,0.0019266
816,0.00012239633446261351,1.3579821414767261e-05,68.21071829715423,4095.220522146732,10000000000.0,0.5891856000000001,0.0102278,1.186,0.497385,-1.2825,11.7293,-21.8461,11.111059410288938,12.781896054439052,0.0004902119,0.002297
817,0.00012106340070210441,1.0315770933398935e-05,58.55914846103408,3652.927158405215,10000000000.0,0.6036254,0.008749700000000001,1.2542,0.4961284,-0.2725872,12.6223,-28.4451,12.330833958506503,13.406446779606464,0.00048686439999999997,0.0020872000000000004
818,0.00012129381269517515,9.905702174179637e-06,54.350246006956304,3840.85589847983,10000000000.0,0.6057116,0.0080701,1.2297,0.4960278,0.0184146,12.8137,-27.7344,12.803220788464136,13.40005632058402,0.0004855991,0.0020466000000000004
819,0.00015161726586896893,1.2382127717724545e-05,67.93780750869539,4182.526836553681,10000000000.0,0.6108005000000001,0.011889799999999999,1.0679,0.4984873,-1.4891,12.9575,-22.5057,11.180093518652567,12.939321540837966,0.0005879271,0.0024562
820,0.00017044126555438338,9.28659578829341e-06,62.52051767711043,3742.490909222303,10000000000.0,0.6396712999999999,0.0120558,1.0784,0.4980081,-0.4188472,14.0984,-26.1916,12.015482503480037,13.7910676841966,0.0006538844,0.0023059
821,0.00019426671681298986,8.1637626123884e-06,60.38835632886045,3890.696322290302,10000000000.0,0.6621604,0.0127498,0.9784849000000001,0.4986028,0.2342824,14.7304,-27.9672,12.457542096515875,14.129487664829215,0.0007297183999999999,0.0022570999999999997
822,0.0002147702418044745,7.4071889393370105e-06,59.64742999996093,3969.8111408032046,10000000000.0,0.6815327999999999,0.0135274,0.8996391,0.4991264,0.8019957000000001,15.079,-28.5606,12.828623753127722,14.282277838435354,0.0007948101,0.0022021000000000002
823,0.00021929351921346046,9.258986174171264e-06,74.55928749995115,3741.4903424789322,10000000000.0,0.6678594000000001,0.0174464,0.9246286,0.5005052,-0.6828088,14.8123,-19.4213,11.273021588199132,14.076674882179885,0.0008159183,0.002524
824,0.00024402331939327133,8.136682027641367e-06,72.20945222637476,3618.4844158350893,10000000000.0,0.6911682,0.018413699999999998,0.8773891,0.5008352,0.21338980000000002,15.1259,-20.2055,11.805506983231613,14.296266228801441,0.0008982517999999999,0.0024376000000000003
825,0.00024757793651504267,7.72740795932035e-06,70.32471717597132,3366.998410247394,10000000000.0,0.6974640000000001,0.018333600000000002,0.9222298,0.5004115,0.7500268,15.0118,-21.0429,12.088360857040305,14.336906159149015,0.0009148968,0.0023915000000000004
826,0.00026439023666216326,7.632675173950908e-06,69.51669936869861,3443.3269297424667,10000000000.0,0.7068981,0.0190191,0.8580341,0.5009962,0.9387129,15.1784,-21.496,12.194128321283555,14.33288949045498,0.0009683617,0.0024098
827,0.00024585172643489537,7.705376518929409e-06,69.07952544367407,3080.7826342997314,10000000000.0,0.6964940000000001,0.0181557,0.9902475,0.49991050000000004,1.0034,14.7725,-21.8053,12.164976855694377,14.265967911426936,0.0009156119999999999,0.0024032
828,0.0002800973952091055,7.78561853405793e-06,67.94805848411708,3463.1718148176196,10000000000.0,0.7119461,0.019451899999999998,0.8086262000000001,0.5014825,0.9920499,15.2891,-22.5663,12.217939595854881,14.24809444171363,0.0010195,0.0024736
829,0.00021702334019507456,8.074800070827363e-06,67.28489958158383,2597.3788611132145,10000000000.0,0.6767738000000001,0.016397099999999998,1.1671,0.49836450000000004,0.7176689,13.9934,-23.0597,12.135304639872984,13.662762426722372,0.0008292944,0.002412
830,0.0002677749087327245,8.609083893021609e-06,65.19624894883316,3246.7235763915182,10000000000.0,0.6948416,0.0182713,0.8900236,0.5008247,0.865862,15.0938,-24.9277,11.949549483854256,14.355838890486202,0.0009864475999999999,0.0026200000000000004
831,0.00027295465548530184,8.243553655722187e-06,64.85221604637584,3115.321405020885,10000000000.0,0.7014951,0.018556000000000003,0.9087111999999999,0.5006967,1.2321,15.0355,-25.1199,12.137308982662155,14.376971244309246,0.0010063,0.0025766
