n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,PWR,gm,CF,CF_wo_Io
16,0.0007797062139853783,0.00010627173910073523,323.1575951865645,366.07316763524204,1000000000.0,-4.9208,15.2814,-27.8398,3.3934498771358,0.0020583999999999997,0.017267499999999998,0.7797062139853783,0.0
17,0.0007731127993527622,0.00010627173910073523,323.1575951865645,366.07316763524204,1000000000.0,-4.9687,15.2436,-27.619,3.404199617898546,0.0020419,0.0171556,0.7731127993527622,0.0
18,0.0007666731857081296,0.00010627173910073523,323.1575951865645,366.07316763524204,1000000000.0,-5.0156,15.2061,-27.3947,3.4149016669425443,0.0020257,0.0170459,0.7666731857081296,0.0031200000000000117
19,0.0007717562761187455,0.00010393946097012434,306.99971542723625,384.37682601700413,1000000000.0,-4.8727,15.5402,-27.3581,3.3928446481545578,0.0020398,0.0170813,0.7717562761187454,0.0
20,0.0007650783409005154,0.00010393946097012434,306.99971542723625,384.37682601700413,1000000000.0,-4.9209,15.5024,-27.1347,3.4036366315939297,0.002023,0.016968800000000003,0.7650783409005154,0.0
21,0.0007585876187496492,0.00010393946097012434,306.99971542723625,384.37682601700413,1000000000.0,-4.9677,15.4651,-26.9112,3.414329665494811,0.0020068,0.016859100000000002,0.7585876187496492,0.0
22,0.0007522123275924824,0.00010393946097012434,306.99971542723625,384.37682601700413,1000000000.0,-5.0139,15.4278,-26.6862,3.4250366692187066,0.0019908,0.016750900000000003,0.7522123275924824,0.0027799999999999162
23,0.0007567944189971359,0.00010162710921521397,291.64972965587447,403.59566731785435,1000000000.0,-4.8726,15.7544,-26.653,3.4083672247878627,0.0020035,0.0167759,0.756794418997136,0.0
24,0.0007501880961834684,0.00010162710921521397,291.64972965587447,403.59566731785435,1000000000.0,-4.9199,15.7168,-26.4315,3.4191587703799504,0.0019869,0.0166651,0.7501880961834684,0.0
25,0.000743734676622184,0.00010162710921521397,291.64972965587447,403.59566731785435,1000000000.0,-4.9662,15.6796,-26.211,3.4299092719566677,0.0019708,0.016556500000000002,0.743734676622184,0.0
26,0.0007374410889079538,0.00010162710921521397,291.64972965587447,403.59566731785435,1000000000.0,-5.0115,15.6426,-25.9926,3.4405972581788458,0.001955,0.016450299999999998,0.7374410889079538,0.0022999999999999687
27,0.0007412812027522828,9.934217439912046e-05,277.0672431730807,423.77545068374707,1000000000.0,-4.8736,15.9601,-25.9573,3.429798296311395,0.0019657,0.016460799999999998,0.7412812027522828,0.0
28,0.0007347516410391946,9.934217439912046e-05,277.0672431730807,423.77545068374707,1000000000.0,-4.9201,15.9229,-25.7434,3.4405953400669578,0.0019494,0.016351900000000003,0.7347516410391945,0.0
29,0.0007283694275239622,9.934217439912046e-05,277.0672431730807,423.77545068374707,1000000000.0,-4.9656,15.8858,-25.5315,3.4513616068326347,0.0019334,0.016245000000000002,0.7283694275239622,0.0
30,0.0007221400106517585,9.934217439912046e-05,277.0672431730807,423.77545068374707,1000000000.0,-5.0101,15.8491,-25.3225,3.4620727051290405,0.0019179,0.0161403,0.7221400106517585,0.0020200000000000886
31,0.000725548278157088,9.709192033420489e-05,263.2138810144267,444.96422321793443,1000000000.0,-4.8736,16.1593,-25.2984,3.456699895861339,0.0019274000000000001,0.0161419,0.725548278157088,0.0
32,0.0007190704900716392,9.709192033420489e-05,263.2138810144267,444.96422321793443,1000000000.0,-4.9194,16.1222,-25.0941,3.467551566165907,0.0019112,0.0160344,0.7190704900716393,0.0
33,0.0007127567259130542,9.709192033420489e-05,263.2138810144267,444.96422321793443,1000000000.0,-4.964,16.0855,-24.8931,3.478340447685655,0.0018954,0.0159292,0.7127567259130542,0.0
34,0.0007065765633082398,9.709192033420489e-05,263.2138810144267,444.96422321793443,1000000000.0,-5.0078,16.0489,-24.6949,3.4891086761676133,0.00188,0.0158259,0.7065765633082398,0.0015599999999999171
35,0.0007092384190991155,9.487637436581284e-05,250.05318696370537,467.2124343788312,1000000000.0,-4.8752,16.3498,-24.6745,3.489826408952879,0.0018875,0.0158133,0.7092384190991154,0.0
36,0.0007028396705123086,9.487637436581284e-05,250.05318696370537,467.2124343788312,1000000000.0,-4.9199,16.313,-24.482,3.500701955191594,0.0018715,0.0157076,0.7028396705123086,0.0
37,0.0006965716911223554,9.487637436581284e-05,250.05318696370537,467.2124343788312,1000000000.0,-4.9638,16.2763,-24.2919,3.5115726337690596,0.0018559000000000002,0.0156037,0.6965716911223554,0.0
38,0.0006904453572050678,9.487637436581284e-05,250.05318696370537,467.2124343788312,1000000000.0,-5.0068,16.2399,-24.105,3.5224109753014767,0.0018406,0.0155017,0.6904453572050677,0.0013600000000000279
39,0.0006928051872302353,9.269337195437275e-05,237.5505276155201,490.57305609777274,1000000000.0,-4.8752,16.5341,-24.1047,3.5285791492397034,0.0018472,0.0154824,0.6928051872302353,0.0
40,0.0006864605980774239,9.269337195437275e-05,237.5505276155201,490.57305609777274,1000000000.0,-4.9191,16.4975,-23.9233,3.539527768186108,0.0018314,0.0153781,0.6864605980774239,0.0
41,0.0006802895547816571,9.269337195437275e-05,237.5505276155201,490.57305609777274,1000000000.0,-4.9618,16.4612,-23.7458,3.550395859826834,0.0018161000000000002,0.0152764,0.6802895547816571,0.0
42,0.0006742375442020548,9.269337195437275e-05,237.5505276155201,490.57305609777274,1000000000.0,-5.0038,16.425,-23.5707,3.561269523022206,0.0018009999999999999,0.0151762,0.6742375442020548,0.0007600000000000051
43,0.0006755715283392512,9.054488136243985e-05,225.6730012347441,515.1017089026614,1000000000.0,-4.8783,16.7082,-23.5722,3.5742963955891964,0.0018048,0.0151382,0.6755715283392512,0.0
44,0.0006693050168560247,9.054488136243985e-05,225.6730012347441,515.1017089026614,1000000000.0,-4.9212,16.6718,-23.4023,3.5853074806865126,0.0017893,0.0150358,0.6693050168560247,0.0
45,0.0006632001274553957,9.054488136243985e-05,225.6730012347441,515.1017089026614,1000000000.0,-4.9629,16.6357,-23.2357,3.5962570884318446,0.0017741,0.014935600000000002,0.6632001274553957,0.0
46,0.000657226917755633,9.054488136243985e-05,225.6730012347441,515.1017089026614,1000000000.0,-5.0039,16.5998,-23.0719,3.6071885305919986,0.0017593,0.014837300000000001,0.657226917755633,0.0007799999999999586
47,0.0006586106289233276,8.843841116771599e-05,214.3893511730069,540.7505347265025,1000000000.0,-4.8774,16.8771,-23.1108,3.6254029188099897,0.0017630999999999999,0.0147986,0.6586106289233276,0.0
48,0.0006524241289267446,8.843841116771599e-05,214.3893511730069,540.7505347265025,1000000000.0,-4.9191,16.841,-22.9518,3.636466253791311,0.0017477,0.0146981,0.6524241289267446,0.0
49,0.0006463829038632808,8.843841116771599e-05,214.3893511730069,540.7505347265025,1000000000.0,-4.9599,16.8051,-22.7954,3.6474964864161223,0.0017327,0.0145996,0.6463829038632808,0.0
50,0.0006404846589976442,8.843841116771599e-05,214.3893511730069,540.7505347265025,1000000000.0,-4.9997,16.7694,-22.6419,3.658488250072265,0.0017181,0.014503,0.6404846589976442,0.0
51,0.000634703800770175,8.843841116771599e-05,214.3893511730069,540.7505347265025,1000000000.0,-5.0388,16.7339,-22.4906,3.669479597043048,0.0017038,0.014407999999999999,0.6347038007701751,0.007760000000000034
52,0.0006423469361830154,8.646415257009969e-05,203.66988361435656,562.6383445867878,1000000000.0,-4.8725,16.9984,-22.8692,3.6856018836111835,0.0017235,0.0144834,0.6423469361830153,0.0
53,0.0006362660512540281,8.646415257009969e-05,203.66988361435656,562.6383445867878,1000000000.0,-4.9128,16.9626,-22.7174,3.6967242094850654,0.0017084,0.014385,0.636266051254028,0.0
54,0.0006303174103497737,8.646415257009969e-05,203.66988361435656,562.6383445867878,1000000000.0,-4.9523,16.9269,-22.568,3.707836335603637,0.0016937,0.0142884,0.6303174103497737,0.0
55,0.0006244903207973642,8.646415257009969e-05,203.66988361435656,562.6383445867878,1000000000.0,-4.991,16.8913,-22.4207,3.7189473131681154,0.0016793,0.014193500000000001,0.6244903207973641,0.0
56,0.0006188090748845186,8.646415257009969e-05,203.66988361435656,562.6383445867878,1000000000.0,-5.0287,16.856,-22.2763,3.730000677102083,0.0016652000000000001,0.0141005,0.6188090748845186,0.005739999999999946
57,0.0006261938391840391,8.452552689129316e-05,193.48638943363875,579.1786123801276,1000000000.0,-4.8657,17.0604,-22.8458,3.756428117534111,0.0016848000000000002,0.0141838,0.6261938391840391,0.0
58,0.000620214825012778,8.452552689129316e-05,193.48638943363875,579.1786123801276,1000000000.0,-4.9046,17.0245,-22.6967,3.767710805591209,0.00167,0.0140873,0.620214825012778,0.0
59,0.0006143673030014733,8.452552689129316e-05,193.48638943363875,579.1786123801276,1000000000.0,-4.9426,16.9887,-22.5499,3.7789793371620144,0.0016555,0.0139927,0.6143673030014734,0.0
60,0.0006086416525930835,8.452552689129316e-05,193.48638943363875,579.1786123801276,1000000000.0,-4.9799,16.9531,-22.4053,3.7902418411487315,0.0016414,0.0138996,0.6086416525930834,0.0
61,0.0006030368813770534,8.452552689129316e-05,193.48638943363875,579.1786123801276,1000000000.0,-5.0164,16.9176,-22.263,3.8014929836440188,0.0016275,0.0138082,0.6030368813770535,0.0032799999999999943
62,0.0006090009802616627,8.262840236702113e-05,183.8120699619568,592.975206782637,1000000000.0,-4.8615,17.0844,-22.9262,3.8367333756201107,0.0016439,0.013875400000000001,0.6090009802616627,0.0
63,0.0006031285298360169,8.262840236702113e-05,183.8120699619568,592.975206782637,1000000000.0,-4.8989,17.0482,-22.7773,3.8482637815175416,0.0016294,0.0137808,0.603128529836017,0.0
64,0.0005973999231145647,8.262840236702113e-05,183.8120699619568,592.975206782637,1000000000.0,-4.9354,17.0123,-22.631,3.8597509449708847,0.0016152,0.0136881,0.5973999231145647,0.0
65,0.0005917927532301079,8.262840236702113e-05,183.8120699619568,592.975206782637,1000000000.0,-4.9711,16.9764,-22.4871,3.8712262114880565,0.0016013,0.013597099999999999,0.5917927532301079,0.0
66,0.0005863113852346821,8.262840236702113e-05,183.8120699619568,592.975206782637,1000000000.0,-5.0059,16.9407,-22.3456,3.8826745404202834,0.0015878,0.013507700000000001,0.5863113852346821,0.0011799999999999146
67,0.0005884786781008515,8.076428425038294e-05,174.62146646385898,601.1468819044846,1000000000.0,-4.873,17.0323,-23.1173,3.9336984682481186,0.0015953999999999999,0.013526999999999999,0.5884786781008515,0.0
68,0.0005828248582666131,8.076428425038294e-05,174.62146646385898,601.1468819044846,1000000000.0,-4.9081,16.9958,-22.9669,3.9454863312434343,0.0015814,0.0134356,0.5828248582666131,0.0
69,0.0005772981071350759,8.076428425038294e-05,174.62146646385898,601.1468819044846,1000000000.0,-4.9424,16.9595,-22.819,3.957249024971442,0.0015678,0.0133459,0.5772981071350759,0.0
70,0.0005718774881537285,8.076428425038294e-05,174.62146646385898,601.1468819044846,1000000000.0,-4.976,16.9232,-22.6733,3.9690198347922827,0.0015543,0.0132576,0.5718774881537285,0.0
71,0.0005665787219758617,8.076428425038294e-05,174.62146646385898,601.1468819044846,1000000000.0,-5.0088,16.8872,-22.5302,3.980753124778125,0.0015412,0.013171,0.5665787219758617,0.0017599999999999838
72,0.0005698073800872979,7.903330264498366e-05,165.89039314066602,606.518830624816,1000000000.0,-4.8657,16.9628,-23.4804,4.034208262624497,0.0015518,0.0132177,0.5698073800872979,0.008552065656124208
73,0.0005727844259488919,8.114763519799707e-05,174.18491279769933,636.8447721560568,1000000000.0,-4.9645,17.2384,-21.9545,3.9386498411656303,0.001553,0.0132114,0.5727844259488919,0.0
74,0.0005673843982173254,8.114763519799707e-05,174.18491279769933,636.8447721560568,1000000000.0,-4.9979,17.2034,-21.8271,3.950080173323951,0.0015396000000000001,0.013124,0.5673843982173254,0.0
75,0.000562081476270205,8.114763519799707e-05,174.18491279769933,636.8447721560568,1000000000.0,-5.0308,17.1684,-21.7011,3.961535262336447,0.0015266,0.0130378,0.562081476270205,0.006160000000000033
76,0.0005684897793100059,7.939871322859229e-05,165.47566715781437,638.2364210301425,1000000000.0,-4.8701,17.2272,-22.7527,4.01274040538207,0.0015452999999999999,0.013142200000000001,0.5684897793100059,0.003185101345517527
77,0.0005714090074343083,8.15181352830152e-05,173.7494505157051,670.1482420816496,1000000000.0,-4.9705,17.4928,-21.2894,3.920510199558592,0.0015462,0.0131327,0.5714090074343083,0.0
78,0.0005658738292476418,8.15181352830152e-05,173.7494505157051,670.1482420816496,1000000000.0,-5.0048,17.4584,-21.1737,3.9318380567202675,0.0015326,0.0130438,0.5658738292476418,0.0009600000000000719
79,0.000567705999718925,7.96589630220255e-05,165.06197798991982,667.2239030023621,1000000000.0,-4.8731,17.4518,-22.1498,3.9968917308498546,0.0015404,0.0130784,0.567705999718925,0.0
80,0.0005620288637922901,7.96589630220255e-05,165.06197798991982,667.2239030023621,1000000000.0,-4.9073,17.4162,-22.0217,4.008672246856426,0.0015264,0.012987700000000001,0.5620288637922901,0.0021680617141064396
81,0.0005649261006679034,8.177043009964783e-05,173.31507688941582,700.5850981524802,1000000000.0,-5.0101,17.6744,-20.6294,3.918844937991948,0.0015271999999999998,0.0129758,0.5649261006679034,0.0020200000000000886
82,0.0005688946965151866,7.980560443338492e-05,164.64932304494502,692.9114560885654,1000000000.0,-4.8652,17.6474,-21.691,3.982761740981876,0.0015406,0.0130501,0.5688946965151865,0.0
83,0.000563061700983488,7.980560443338492e-05,164.64932304494502,692.9114560885654,1000000000.0,-4.9003,17.6123,-21.5716,3.9944538214195013,0.0015263,0.0129576,0.563061700983488,0.0
84,0.0005573391852391127,7.980560443338492e-05,164.64932304494502,692.9114560885654,1000000000.0,-4.9347,17.577,-21.4533,4.0061894812595655,0.0015123,0.012866500000000001,0.5573391852391127,0.001547370314891383
85,0.0005602305371847847,8.192113722739132e-05,172.88178919719226,726.2058885975569,1000000000.0,-5.0394,17.82,-20.1363,3.918925241419722,0.0015132000000000001,0.012855600000000002,0.5602305371847847,0.007879999999999932
86,0.0005671045950688117,7.994914917558675e-05,164.23769973733266,715.0682959058264,1000000000.0,-4.876,17.7898,-21.267,3.978493591601539,0.0015339000000000002,0.0129817,0.5671045950688117,0.0
87,0.0005611448814431742,7.994914917558675e-05,164.23769973733266,715.0682959058264,1000000000.0,-4.9119,17.7548,-21.1542,3.9902166206061036,0.0015193000000000001,0.0128877,0.5611448814431742,0.0
88,0.0005553657897394612,7.994914917558675e-05,164.23769973733266,715.0682959058264,1000000000.0,-4.9466,17.72,-21.0435,4.001853510648475,0.0015052000000000002,0.0127961,0.5553657897394612,0.0004633776621187913
89,0.0005563109714480762,8.18093645682533e-05,172.4495847241993,745.221272295821,1000000000.0,-5.0621,17.9173,-19.7886,3.922915514432086,0.0015017000000000001,0.0127557,0.5563109714480763,0.01242000000000001
90,0.0005632051656948977,7.983718622862423e-05,163.82710548798934,730.5028210311664,1000000000.0,-4.8974,17.867,-20.9448,3.9836115272854684,0.0015228,0.0128883,0.5632051656948976,0.0
91,0.0005572991017344832,7.983718622862423e-05,163.82710548798934,730.5028210311664,1000000000.0,-4.9328,17.8326,-20.8382,3.9951925694297996,0.0015084,0.012795299999999999,0.5572991017344832,0.0
92,0.0005514838472162172,7.983718622862423e-05,163.82710548798934,730.5028210311664,1000000000.0,-4.9677,17.7979,-20.7319,4.006870133593845,0.0014942,0.0127034,0.5514838472162171,0.0017175333984611463
93,0.0005543421891508992,8.195234943864929e-05,172.0184607623888,758.6894018247397,1000000000.0,-5.0735,17.9905,-19.5833,3.924459046046718,0.0014956000000000001,0.012703200000000001,0.5543421891508993,0.014700000000000026
94,0.0005612570422137144,7.997309567623189e-05,163.41753772426935,740.3342129878564,1000000000.0,-4.9074,17.9202,-20.779,3.9861368735494764,0.0015171,0.012842800000000001,0.5612570422137144,0.0
95,0.0005553035396777147,7.997309567623189e-05,163.41753772426935,740.3342129878564,1000000000.0,-4.9431,17.8858,-20.6747,3.9977693644578287,0.0015026,0.0127492,0.5553035396777146,0.0
96,0.0005494995309341225,7.997309567623189e-05,163.41753772426935,740.3342129878564,1000000000.0,-4.9778,17.8514,-20.5716,4.009386086081853,0.0014884,0.0126575,0.5494995309341225,0.0023465215204632184
97,0.0005523590503449261,8.208832774449398e-05,171.58841461048283,767.1522610085494,1000000000.0,-5.0839,18.0318,-19.4613,3.9279468746309787,0.0014901,0.0126602,0.5523590503449262,0.016779999999999972
98,0.0005592600956363892,8.010764018734047e-05,163.0089938799587,748.6295675926468,1000000000.0,-4.9174,17.9624,-20.6442,3.9895255138431542,0.0015115,0.0127996,0.5592600956363892,0.0
99,0.0005532773074473342,8.010764018734047e-05,163.0089938799587,748.6295675926468,1000000000.0,-4.9532,17.928,-20.5418,4.001199832751233,0.0014969,0.012705600000000001,0.5532773074473342,0.000299958187808258
100,0.0005539102750705147,8.132168094827615e-05,170.78275301088044,773.1953549072865,1000000000.0,-5.0619,18.0702,-19.4408,3.9324598954567684,0.0014934000000000002,0.012660000000000001,0.5539102750705147,0.012379999999999926
101,0.0005609627921094533,7.92565347696481e-05,162.2436153603364,751.0590548229505,1000000000.0,-4.8927,17.9796,-20.6848,3.995648084369814,0.0015155000000000001,0.012805500000000001,0.5609627921094532,0.0
102,0.0005549215534242229,7.92565347696481e-05,162.2436153603364,751.0590548229505,1000000000.0,-4.9288,17.9452,-20.5824,4.007302834839525,0.0015008,0.0127111,0.5549215534242229,0.0018257087098811908
103,0.0005577946103620236,8.140154901748465e-05,170.35579612835323,774.9727116880856,1000000000.0,-5.0341,18.104,-19.5107,3.9270521275066237,0.0015027999999999999,0.0127211,0.5577946103620236,0.0068199999999999155
104,0.000564949976031181,7.932815156895907e-05,161.83800632193558,754.5945530680053,1000000000.0,-4.8652,18.0248,-20.7338,3.989697463988444,0.0015249999999999999,0.0128638,0.564949976031181,0.0
105,0.0005587759487124919,7.932815156895907e-05,161.83800632193558,754.5945530680053,1000000000.0,-4.9021,17.9905,-20.6313,4.001367880778181,0.00151,0.0127677,0.5587759487124919,0.00034197019454529354
106,0.0005595157701203797,8.071811736079221e-05,169.92990663803235,777.0869643850174,1000000000.0,-5.0148,18.1195,-19.5217,3.929676812598,0.0015068,0.012730700000000001,0.5595157701203797,0.0029600000000000294
107,0.0005657913757967475,7.855717299011719e-05,161.43341130613072,754.8897420770339,1000000000.0,-4.8499,18.0237,-20.7616,3.995265579374826,0.0015271,0.01286,0.5657913757967475,0.0
108,0.000559570097549234,7.855717299011719e-05,161.43341130613072,754.8897420770339,1000000000.0,-4.8871,17.9893,-20.6585,4.006964100401817,0.0015119,0.0127636,0.559570097549234,0.0017410251004541522
109,0.0005624587374345427,8.073212353781161e-05,169.50508187143726,777.2115195213794,1000000000.0,-4.9918,18.1374,-19.6009,3.926986691605535,0.0015141,0.0127784,0.5624587374345428,0.0
110,0.0005564331581558379,8.073212353781161e-05,169.50508187143726,777.2115195213794,1000000000.0,-5.0287,18.1045,-19.5126,3.9382206994492677,0.0014994000000000001,0.0126843,0.5564331581558378,0.005739999999999946
111,0.0005635995040485987,7.867107111397906e-05,161.0298277778654,755.0438153419216,1000000000.0,-4.8586,18.015,-20.7702,4.001671256668594,0.0015219,0.0128303,0.5635995040485987,0.0004178141671484781
112,0.0005645156076947719,8.036303458979003e-05,169.08131916675868,776.4996099002868,1000000000.0,-4.9715,18.1417,-19.67,3.9281764917443516,0.0015193000000000001,0.0128053,0.5645156076947719,0.0
113,0.0005584198904087416,8.036303458979003e-05,169.08131916675868,776.4996099002868,1000000000.0,-5.0088,18.1086,-19.5808,3.9394469311594307,0.0015044,0.0127104,0.5584198904087416,0.0017599999999999838
114,0.0005621570996123701,7.821132383252605e-05,160.62725320842074,754.3740955093434,1000000000.0,-4.8587,17.9989,-20.7875,4.010130659041268,0.0015184999999999999,0.0128003,0.56215709961237,0.002532664760316994
115,0.0005650442263589671,8.04007190874981e-05,168.65861586884176,776.1513146946858,1000000000.0,-4.9634,18.144,-19.7228,3.9299666338629944,0.0015207,0.0128167,0.565044226358967,0.0
116,0.0005589486660995696,8.04007190874981e-05,168.65861586884176,776.1513146946858,1000000000.0,-5.0006,18.111,-19.6334,3.941213743788208,0.0015059000000000001,0.0127219,0.5589486660995696,0.00012000000000007561
117,0.0005592040122210614,7.82489605397174e-05,160.22568507539967,754.0258984541174,1000000000.0,-4.8712,17.9818,-20.7895,4.01862629174386,0.0015115,0.012758,0.5592040122210614,0.004656572935965109
118,0.0005620898326532059,8.043021065351041e-05,168.23696932916965,776.297863628331,1000000000.0,-4.9766,18.1303,-19.7168,3.9380808879982663,0.0015137,0.012773,0.5620898326532059,0.0
119,0.0005560537312081321,8.043021065351041e-05,168.23696932916965,776.297863628331,1000000000.0,-5.0134,18.0973,-19.6273,3.949356606459981,0.0014990000000000001,0.012678900000000002,0.5560537312081321,0.0026799999999999715
120,0.0005617161980858823,7.837183038468537e-05,159.82512086271117,754.1510086584852,1000000000.0,-4.8518,17.9991,-20.8783,4.016158635027183,0.0015178000000000001,0.0128014,0.5617161980858824,0.004039658756795683
121,0.0005646264768958652,8.055931169510473e-05,167.81637690584674,776.0053348726584,1000000000.0,-4.9568,18.1447,-19.8013,3.9357144555283967,0.00152,0.0128176,0.5646264768958652,0.0
122,0.0005585179741717004,8.055931169510473e-05,167.81637690584674,776.0053348726584,1000000000.0,-4.994,18.1116,-19.7111,3.947009887621075,0.0015052000000000002,0.012722500000000001,0.5585179741717003,0.0
123,0.000552574634677488,8.055931169510473e-05,167.81637690584674,776.0053348726584,1000000000.0,-5.0301,18.0786,-19.6218,3.958283991894451,0.0014907,0.0126296,0.552574634677488,0.006020000000000004
124,0.0005596279855312646,7.850380305538531e-05,159.4255580605544,753.9084307460603,1000000000.0,-4.8597,17.9885,-20.8964,4.022480085620335,0.0015129,0.0127744,0.5596279855312646,0.005620021405083664
125,0.0005625451239257628,8.068150486124177e-05,167.39683596358213,776.1487722129007,1000000000.0,-4.9652,18.1367,-19.8109,3.941748663768751,0.0015151,0.0127895,0.5625451239257628,0.0
126,0.000556452044492033,8.068150486124177e-05,167.39683596358213,776.1487722129007,1000000000.0,-5.0022,18.1034,-19.7201,3.953115938684459,0.0015003,0.0126944,0.556452044492033,0.0004400000000000404
127,0.0005573927677520166,7.853057651712309e-05,159.02699416540304,752.2114115668439,1000000000.0,-4.8673,17.9671,-20.9346,4.030151810596168,0.0015078000000000001,0.0127455,0.5573927677520165,0.007537952649042001
128,0.0005603029995951537,8.068702939208953e-05,166.9783438736732,775.0551839848649,1000000000.0,-4.9734,18.1195,-19.8347,3.949038533987939,0.0015099,0.0127586,0.5603029995951536,0.0
129,0.0005543019652482034,8.068702939208953e-05,166.9783438736732,775.0551839848649,1000000000.0,-5.0098,18.0863,-19.7442,3.960351423008591,0.0014953000000000002,0.0126648,0.5543019652482034,0.0019600000000000507
130,0.0005584504225552301,7.863017696234629e-05,158.62942667998954,752.9476418422873,1000000000.0,-4.8566,17.9797,-20.9881,4.030393487003882,0.0015104,0.0127646,0.5584504225552301,0.007598371750970445
131,0.0005613747617749203,8.080532211950632e-05,166.560898013989,775.3520596892918,1000000000.0,-4.9626,18.1293,-19.8887,3.949271425446266,0.0015126,0.0127791,0.5613747617749203,0.0
132,0.0005552898498590634,8.080532211950632e-05,166.560898013989,775.3520596892918,1000000000.0,-4.9995,18.0959,-19.797,3.9606908653962987,0.0014978,0.0126841,0.5552898498590634,0.0
133,0.0005493903269584341,8.080532211950632e-05,166.560898013989,775.3520596892918,1000000000.0,-5.0351,18.0626,-19.7065,3.9720471947043934,0.0014834000000000002,0.0125915,0.5493903269584341,0.007019999999999982
134,0.000556359932776015,7.875758289619471e-05,158.23285311328956,751.5170674118193,1000000000.0,-4.864,17.9617,-21.0275,4.037187897959402,0.0015056000000000002,0.0127398,0.556359932776015,0.009296974489850562
135,0.000559271310785191,8.090818141966207e-05,166.14449576895404,774.5395950918185,1000000000.0,-4.9706,18.1153,-19.9129,3.9557693858792287,0.0015077,0.0127519,0.559271310785191,0.0
136,0.0005532873580078927,8.090818141966207e-05,166.14449576895404,774.5395950918185,1000000000.0,-5.0067,18.0821,-19.8217,3.967109588524831,0.0014932,0.0126583,0.5532873580078927,0.0013400000000000746
137,0.000556131525044407,7.885015503911267e-05,157.83727098050633,750.7072267342669,1000000000.0,-4.8603,17.9576,-21.0872,4.040426127802887,0.0015053000000000002,0.0127418,0.556131525044407,0.010106531950721642
138,0.000559053026384684,8.100432164239495e-05,165.72913452953165,773.8676950009244,1000000000.0,-4.9671,18.1124,-19.9632,3.958764827659034,0.0015074,0.012753800000000001,0.559053026384684,0.0
139,0.0005529997921231442,8.100432164239495e-05,165.72913452953165,773.8676950009244,1000000000.0,-5.0036,18.0787,-19.8703,3.9702580451546368,0.0014927,0.012659,0.5529997921231442,0.0007199999999999208
