n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,PWR,gm,CF,CF_wo_Io
140,0.0005467462837757027,0.00010125159427021586,154.10381866000904,745.9485629829296,1000000000.0,-4.9687,18.0717,-21.9837,3.9937576827735004,0.0014866999999999999,0.013037900000000002,0.21869851351028108,0.0
141,0.0005437609355292325,0.00010125159427021586,154.10381866000904,745.9485629829296,1000000000.0,-4.9849,18.0533,-21.9271,3.999971315504471,0.0014794,0.012988,0.21750437421169302,0.0
142,0.0005408145186088575,0.00010125159427021586,154.10381866000904,745.9485629829296,1000000000.0,-5.0008,18.0349,-21.8708,4.0061752793775085,0.0014722,0.012938700000000001,0.216325807443543,0.001703819844377108
143,0.0005410437168455413,9.967343710288718e-05,146.3986277270086,708.6511348337831,1000000000.0,-4.8591,17.8099,-23.705,4.090194760699701,0.00148,0.013038500000000001,0.21641748673821654,0.022548690174925223
144,0.0005441324483752148,0.00010200528810520789,153.71855911335902,740.9804651297331,1000000000.0,-4.9776,18.0308,-22.0918,4.0014268082495565,0.0014811000000000002,0.013017899999999999,0.21765297935008593,0.00035670206238913593
145,0.0005441806817210539,0.00010141216668209292,146.03263115769107,720.0296451404622,1000000000.0,-4.8487,17.9182,-23.6,4.075692934692029,0.0014866999999999999,0.013096700000000001,0.21767227268842154,0.01892323367300719
146,0.000546824382105726,0.00010374000660844363,153.33426271557562,749.045870634854,1000000000.0,-4.9679,18.1083,-22.058,3.9905159529412626,0.0014871,0.0130746,0.2187297528422904,0.0
147,0.0005438179356845304,0.00010374000660844363,153.33426271557562,749.045870634854,1000000000.0,-4.984,18.0899,-22.0018,3.996755468245816,0.0014798,0.0130241,0.21752717427381218,0.0
148,0.0005408498887399014,0.00010374000660844363,153.33426271557562,749.045870634854,1000000000.0,-5.0,18.0714,-21.9458,4.002988677652008,0.0014724999999999999,0.0129742,0.21633995549596055,0.0007471694130019024
149,0.0005409510334264779,0.00010193668980708817,145.66754957979683,711.5935771031113,1000000000.0,-4.8574,17.8463,-23.7832,4.087662737734201,0.0014799,0.0130702,0.21638041337059113,0.021915684433550187
150,0.0005439756352248678,0.00010425206835033646,152.95092705878668,743.2497825935412,1000000000.0,-4.9764,18.0596,-22.1746,3.999773868683658,0.0014810000000000001,0.013048299999999999,0.2175902540899471,0.0
151,0.0005410155656737925,0.00010425206835033646,152.95092705878668,743.2497825935412,1000000000.0,-4.9923,18.0411,-22.1175,4.00602670862637,0.0014738,0.0129983,0.216406226269517,0.001506677156592584
152,0.0005412189400220041,0.00010316064946057514,145.30338070584733,709.85625055868,1000000000.0,-4.8535,17.8452,-23.902,4.0869526111731505,0.0014811000000000002,0.0130991,0.21648757600880164,0.021738152793287613
153,0.0005442261911641045,0.00010546708590264688,152.5685497411397,741.8699044473238,1000000000.0,-4.973,18.0608,-22.2724,3.998939455010677,0.001482,0.013075100000000001,0.2176904764656418,0.0
154,0.0005412614120723303,0.00010546708590264688,152.5685497411397,741.8699044473238,1000000000.0,-4.9889,18.0422,-22.2151,4.005208568125729,0.0014748,0.0130249,0.2165045648289321,0.0013021420314323073
155,0.0005414373935439304,0.00010453203582896013,144.9401222540827,710.8272172404869,1000000000.0,-4.8516,17.8627,-23.9579,4.084765082748667,0.0014818000000000001,0.013123300000000001,0.21657495741757216,0.02119127068716664
156,0.0005443830978807683,0.00010682980790893855,152.18712836678682,742.5823817377927,1000000000.0,-4.9716,18.0749,-22.3277,3.99722531974903,0.0014826,0.0130978,0.21775323915230732,0.0
157,0.0005414081386502082,0.00010682980790893855,152.18712836678682,742.5823817377927,1000000000.0,-4.9874,18.0563,-22.2706,4.003508333853362,0.0014753000000000001,0.0130474,0.2165632554600833,0.0008770834633404778
158,0.000541527056616211,0.00010586867420028,144.5777719484475,709.6217252022982,1000000000.0,-4.8491,17.8643,-24.0589,4.084029848859407,0.0014824,0.013149,0.21661082264648443,0.021007462214851724
159,0.0005444548522816352,0.00010815657839385825,151.80666054586987,741.6571926381291,1000000000.0,-4.9695,18.078,-22.4128,3.9964458954998614,0.0014832,0.0131217,0.2177819409126541,0.0
160,0.000541474796254588,0.00010815657839385825,151.80666054586987,741.6571926381291,1000000000.0,-4.9853,18.0593,-22.3555,4.002745246659091,0.0014759,0.0130711,0.2165899185018352,0.0006863116647728429
161,0.0005415679908392085,0.00010727859255495443,144.21632751857638,709.3637550247703,1000000000.0,-4.8474,17.8721,-24.1361,4.082868855478076,0.0014829,0.0131727,0.2166271963356834,0.02071721386951908
162,0.0005444662733496223,0.0001095567276368345,151.4271438945052,741.477794178087,1000000000.0,-4.9683,18.0855,-22.4817,3.995426859424531,0.0014835,0.013143700000000001,0.21778650933984892,0.0
163,0.0005414789236619347,0.0001095567276368345,151.4271438945052,741.477794178087,1000000000.0,-4.984,18.0667,-22.4244,4.0017443756100715,0.0014762,0.0130928,0.21659156946477387,0.0004360939025178645
164,0.00054153828612506,0.00010868846226282032,143.85578669977994,708.4284642998779,1000000000.0,-4.8457,17.8746,-24.2255,4.082262904624991,0.0014832,0.0131961,0.216615314450024,0.020565726156247743
165,0.000544423524937201,0.00011095709045231682,151.04857603476893,740.7946426310688,1000000000.0,-4.967,18.0893,-22.5585,3.9947806855701655,0.0014837000000000001,0.0131654,0.21776940997488037,0.0
166,0.000541431773873745,0.00011095709045231682,151.04857603476893,740.7946426310688,1000000000.0,-4.9827,18.0704,-22.5013,4.0011158111761445,0.0014763999999999999,0.0131144,0.216572709549498,0.0002789527940361136
167,0.0005414697959359535,0.00011014065706464445,143.49614723303048,707.6617515688588,1000000000.0,-4.8442,17.878,-24.3088,4.081647033883108,0.0014834000000000002,0.0132189,0.21658791837438138,0.02041175847077703
168,0.0005443442427995655,0.000112399282458131,150.670954594682,740.2616370582809,1000000000.0,-4.9659,18.0937,-22.6311,3.9941487704060608,0.0014839,0.0131865,0.21773769711982618,0.0
169,0.0005413462494099947,0.000112399282458131,150.670954594682,740.2616370582809,1000000000.0,-4.9816,18.0748,-22.5739,4.000503703046024,0.0014765,0.0131352,0.21653849976399786,0.00012592576150605161
170,0.0005413634502363981,0.00011161756785384821,143.1374068649479,706.7051448216695,1000000000.0,-4.8427,17.8798,-24.3938,4.081237983898456,0.0014835,0.013241300000000001,0.21654538009455923,0.020309495974613956
171,0.0005442340513123919,0.00011386603062522433,150.2942772081953,739.5963100662261,1000000000.0,-4.9649,18.097,-22.7049,3.9936531082043683,0.001484,0.0132073,0.21769362052495678,0.0
172,0.0005412304636899601,0.00011386603062522432,150.2942772081953,739.5963100662261,1000000000.0,-4.9806,18.078,-22.6478,4.000029133123524,0.0014766,0.0131557,0.21649218547598403,7.283280881065224e-06
173,0.0005412314603063092,0.00011312407639962802,142.77956334778554,705.8228413558737,1000000000.0,-4.8414,17.8818,-24.4745,4.080864537122352,0.0014836,0.0132631,0.2164925841225237,0.020216134280587994
174,0.0005441008288640138,0.00011536218664063515,149.9185415151748,739.0137398046037,1000000000.0,-4.9641,18.1006,-22.7754,3.993189088930577,0.001484,0.0132275,0.21764033154560553,0.0
175,0.0005410926151778328,0.00011536218664063515,149.9185415151748,739.0137398046037,1000000000.0,-4.9797,18.0815,-22.7185,3.9995807940094172,0.0014766,0.013175700000000002,0.21643704607113312,0.0
176,0.0005381248552125175,0.00011536218664063515,149.9185415151748,739.0137398046037,1000000000.0,-4.9951,18.0625,-22.6616,4.005961164322494,0.0014694,0.0131246,0.215249942085007,0.0014902910806235958
177,0.0005383275970631998,0.00011419829769654947,142.42261443941607,702.0630528143735,1000000000.0,-4.8511,17.8435,-24.5605,4.089284888596929,0.0014772000000000001,0.0132371,0.2153310388252799,0.022321222149232156
178,0.000541478289665736,0.0001164330690271956,149.54374516138688,736.729514499414,1000000000.0,-4.9738,18.0758,-22.8304,3.999840410532017,0.0014781,0.013202700000000001,0.2165913158662944,0.0
179,0.0005385019441896444,0.00011643306902719558,149.54374516138688,736.729514499414,1000000000.0,-4.9892,18.0567,-22.7732,4.006245196783812,0.0014708000000000002,0.013151300000000001,0.21540077767585775,0.0015612991959530476
180,0.0005387147617443785,0.00011567584575524686,142.06655790331754,701.5774717182175,1000000000.0,-4.8471,17.851,-24.6399,4.087843070488631,0.0014785,0.013266,0.21548590469775142,0.021960767622157817
181,0.0005418393587122843,0.00011792201940327663,149.16988579848342,736.230067560965,1000000000.0,-4.9701,18.0826,-22.9069,3.998490137849014,0.0014793,0.0132305,0.2167357434849137,0.0
182,0.0005388485292971457,0.00011792201940327665,149.16988579848342,736.230067560965,1000000000.0,-4.9855,18.0633,-22.8499,4.004919142773364,0.001472,0.013178800000000001,0.21553941171885826,0.001229785693340979
183,0.0005390168724305707,0.00011729716617889364,141.71139150855925,702.6399479858413,1000000000.0,-4.8446,17.8688,-24.679,4.085599462586784,0.0014794,0.0132916,0.21560674897222828,0.021399865646696048
184,0.0005420893991022882,0.00011955476974110365,148.7969610839872,736.9464853919693,1000000000.0,-4.9681,18.0965,-22.9553,3.9966737127354994,0.0014801,0.013255300000000001,0.21683575964091525,0.0
185,0.0005390841717755546,0.00011955476974110366,148.7969610839872,736.9464853919693,1000000000.0,-4.9835,18.0772,-22.8987,4.00312404428681,0.0014727,0.013203200000000002,0.21563366871022185,0.0007810110717025864
186,0.0005391915519576863,0.00011892944587303372,141.35711302978785,701.7881870358397,1000000000.0,-4.8416,17.8727,-24.7572,4.084592664235059,0.0014802,0.0133189,0.21567662078307454,0.021148166058764684
187,0.0005422534644480524,0.00012119980151740811,148.42496868127725,736.2353714233715,1000000000.0,-4.9656,18.1009,-23.0301,3.995615390318512,0.0014809,0.0132814,0.21690138577922097,0.0
188,0.0005392364155611929,0.00012119980151740811,148.42496868127725,736.2353714233715,1000000000.0,-4.981,18.0815,-22.9738,4.0020925259626425,0.0014735,0.013229,0.21569456622447716,0.0005231314906606332
189,0.0005393085761654142,0.00012066205070613836,141.00372024721338,701.7826746903875,1000000000.0,-4.8396,17.882,-24.8114,4.083175754584393,0.0014808,0.0133441,0.21572343046616566,0.020793938646098242
190,0.0005423451459296498,0.0001229450639254875,148.05390625957403,736.1834200572788,1000000000.0,-4.964,18.109,-23.0884,3.9943394247784743,0.0014814000000000001,0.0133057,0.21693805837185992,0.0
191,0.000539314819424559,0.0001229450639254875,148.05390625957403,736.1834200572788,1000000000.0,-4.9794,18.0895,-23.0326,4.000841933950426,0.001474,0.013252900000000001,0.21572592776982358,0.00021048348760643876
192,0.0005393439776060314,0.00012241915171997179,140.65121094659534,700.7473018572607,1000000000.0,-4.8373,17.8836,-24.8849,4.082476367573323,0.0014813,0.013370100000000001,0.21573759104241255,0.020619091893330665
193,0.0005423820478245865,0.00012471705194359793,147.68377149392512,735.3683389718857,1000000000.0,-4.9622,18.1118,-23.1599,3.9934897154809903,0.0014819,0.0133305,0.2169528191298346,0.0
194,0.0005393381434247788,0.00012471705194359793,147.68377149392512,735.3683389718857,1000000000.0,-4.9776,18.0922,-23.1044,4.000026951312604,0.0014744,0.0132773,0.2157352573699115,6.737828150971126e-06
195,0.0005393390802267428,0.0001242517041892907,140.29958291922887,700.1241912426459,1000000000.0,-4.8355,17.8877,-24.9442,4.081597012116291,0.0014817,0.0133949,0.21573563209069713,0.02039925302907264
196,0.0005423727417227265,0.00012656536713820502,147.3145620651903,734.8855311430959,1000000000.0,-4.9609,18.1164,-23.2218,3.9925541382002945,0.0014822,0.013354300000000001,0.2169490966890906,0.0
197,0.0005393108452770639,0.00012656536713820502,147.3145620651903,734.8855311430959,1000000000.0,-4.9763,18.0967,-23.1667,3.9991325011743273,0.0014747,0.0133006,0.2157243381108256,0.0
198,0.0005362939821935205,0.00012656536713820502,147.3145620651903,734.8855311430959,1000000000.0,-4.9916,18.077,-23.1115,4.0056902583603335,0.0014673000000000002,0.013247700000000001,0.2145175928774082,0.001422564590083386
199,0.0005364910044581597,0.000125660266720179,139.94883396193077,698.1412545859412,1000000000.0,-4.8457,17.8615,-24.9812,4.088876232077804,0.0014752,0.013367200000000001,0.2145964017832639,0.02221905801945101
200,0.0005397887263025201,0.00012797975298472206,146.9462756600273,733.0483173152383,1000000000.0,-4.9705,18.0943,-23.2643,3.9987224246552513,0.0014763999999999999,0.013330600000000001,0.21591549052100806,0.0
201,0.0005367518932994554,0.00012797975298472206,146.9462756600273,733.0483173152383,1000000000.0,-4.9858,18.0745,-23.2093,4.005324343667552,0.0014689000000000002,0.013277200000000001,0.21470075731978214,0.0013310859168880196
202,0.0005369373536844097,0.0001274373880090219,139.59896187702594,696.3959014494764,1000000000.0,-4.8407,17.8603,-25.0701,4.0878508628134576,0.0014768,0.013401,0.2147749414737639,0.02196271570336439
203,0.0005402343007579703,0.00012977637490026961,146.57890997087725,731.2156965219501,1000000000.0,-4.9657,18.0929,-23.3596,3.997602545909497,0.0014779,0.0133639,0.21609372030318813,0.0
204,0.0005371748679376394,0.00012977637490026961,146.57890997087725,731.2156965219501,1000000000.0,-4.9811,18.0728,-23.3049,4.004251899701295,0.0014705,0.01331,0.21486994717505575,0.0010629749253237009
205,0.0005373238671175825,0.0001294694927923233,139.24996447233337,697.5034737575518,1000000000.0,-4.8381,17.8788,-25.0867,4.085134415116003,0.001478,0.01343,0.214929546847033,0.021283603779000737
206,0.0005405586149163341,0.000131826770903438,146.21246269595005,732.3786474454294,1000000000.0,-4.9639,18.1097,-23.3873,3.995219811803055,0.0014789000000000002,0.0133911,0.21622344596653365,0.0
207,0.0005374707561740876,0.000131826770903438,146.21246269595005,732.3786474454294,1000000000.0,-4.9793,18.0895,-23.3334,4.001914627467919,0.0014714,0.0133365,0.21498830246963505,0.00047865686697967647
208,0.000537538449096299,0.00013144375619056426,138.90183956115254,695.7784662494929,1000000000.0,-4.8345,17.8763,-25.1607,4.084399118703676,0.001479,0.013461,0.21501537963851963,0.021099779675918917
209,0.0005407842398187804,0.00013382233712685307,145.84693153921017,730.5673895619675,1000000000.0,-4.9604,18.1069,-23.4731,3.9943514090471837,0.00148,0.0134218,0.21631369592751215,0.0
210,0.0005376726847015468,0.00013382233712685307,145.84693153921017,730.5673895619675,1000000000.0,-4.9759,18.0866,-23.4197,4.001101625875803,0.0014724,0.013366600000000001,0.21506907388061872,0.00027540646895074516
211,0.0005377119036217852,0.00013360863561320385,138.55458496224966,696.4660283778607,1000000000.0,-4.8328,17.8902,-25.1735,4.082321828244647,0.0014797,0.0134876,0.21508476144871408,0.02058045706116185
212,0.0005409178079473719,0.00013600814523839454,145.48231421036215,731.2893297967537,1000000000.0,-4.9594,18.1195,-23.501,3.992497509024952,0.0014805,0.013446999999999999,0.21636712317894877,0.0
213,0.000537778916703305,0.00013600814523839454,145.48231421036215,731.2893297967537,1000000000.0,-4.9749,18.0989,-23.4485,3.9992993785018482,0.0014729,0.0133912,0.215111566681322,0.0
214,0.0005346900400578996,0.00013600814523839454,145.48231421036215,731.2893297967537,1000000000.0,-4.9903,18.0785,-23.3958,4.006071497802955,0.0014653000000000001,0.0133363,0.21387601602315984,0.0015178744507386988
215,0.0005349057138267777,0.00013523370132826313,138.20819849984403,694.724863306916,1000000000.0,-4.8426,17.8652,-25.1961,4.089419631192065,0.0014733,0.0134602,0.21396228553071106,0.0223549077980163
216,0.000538388435252282,0.00013764437704852925,145.11860842483622,729.4611064722617,1000000000.0,-4.9685,18.0971,-23.5382,3.9985392114912632,0.0014748,0.013424400000000001,0.21535537410091282,0.0
217,0.0005352718909942541,0.00013764437704852925,145.11860842483622,729.4611064722617,1000000000.0,-4.9839,18.0765,-23.486,4.005366941105855,0.0014672,0.0133688,0.21410875639770163,0.0013417352764637513
218,0.0005354641126291613,0.0001372599517673578,137.86267800359443,692.9880511486487,1000000000.0,-4.8371,17.8643,-25.2639,4.088124716251321,0.0014752,0.0134967,0.21418564505166454,0.022031179062830253
219,0.0005389484611371635,0.00013969686012146317,144.75581190377414,727.637453706081,1000000000.0,-4.9632,18.0958,-23.6227,3.997155547402571,0.0014766999999999998,0.0134605,0.2155793844548654,0.0
220,0.0005358000773092355,0.00013969686012146317,144.75581190377414,727.637453706081,1000000000.0,-4.9787,18.0749,-23.5713,4.004048798594356,0.001469,0.0134042,0.2143200309236942,0.0010121996485890072
221,0.0005359463054933765,0.000139583171253396,137.51802130858545,693.3653397290184,1000000000.0,-4.8337,17.8778,-25.2752,4.085510454432758,0.0014766999999999998,0.0135298,0.2143785221973506,0.021377613608189572
222,0.0005393816948793387,0.0001420475534703628,144.39392237401472,728.0336067154693,1000000000.0,-4.9605,18.1078,-23.654,3.9947643417783496,0.0014781,0.013492,0.21575267795173547,0.0
223,0.0005361984334617575,0.0001420475534703628,144.39392237401472,728.0336067154693,1000000000.0,-4.9761,18.0868,-23.6037,4.001719274939158,0.0014703,0.013435,0.214479373384703,0.00042981873478953325
224,0.0005362611650962636,0.0001419158093776221,137.17422625531398,692.0931101066544,1000000000.0,-4.8301,17.8785,-25.314,4.084182224478136,0.001478,0.0135631,0.21450446603850543,0.02104555611953396
225,0.0005396981809146593,0.00014441075138408964,144.0329375680797,726.6977656119872,1000000000.0,-4.9571,18.108,-23.7158,3.9933709872917307,0.0014793,0.013524900000000001,0.2158792723658637,0.0
226,0.0005364816109626856,0.00014441075138408964,144.0329375680797,726.6977656119872,1000000000.0,-4.9728,18.0867,-23.6666,4.000395692919283,0.0014714,0.013467100000000001,0.21459264438507425,9.892322982074653e-05
227,0.0005364961856482438,0.00014441033859897016,136.8312906896757,692.3268302591167,1000000000.0,-4.8279,17.889,-25.3119,4.082133942511224,0.0014789000000000002,0.013592700000000001,0.2145984742592975,0.020533485627806103
228,0.0005399052138776504,0.00014693652899182717,143.6728552241595,726.9431717720726,1000000000.0,-4.9555,18.1173,-23.7384,3.9914630675034553,0.0014801,0.0135533,0.21596208555106017,0.0
229,0.0005366523852628553,0.00014693652899182717,143.6728552241595,726.9431717720726,1000000000.0,-4.9714,18.0957,-23.6906,3.99855775056709,0.0014722,0.0134948,0.21466095410514213,0.0
230,0.0005334576009665866,0.00014693652899182717,143.6728552241595,726.9431717720726,1000000000.0,-4.9869,18.0743,-23.6422,4.0056083344819235,0.0014643,0.013437200000000002,0.21338304038663464,0.0014020836204808873
231,0.00053366399930382,0.00014635339660949267,136.4892124629515,690.5960131834689,1000000000.0,-4.8378,17.8632,-25.3199,4.0891857830753455,0.0014724,0.0135653,0.213465599721528,0.02229644576883638
232,0.0005373740126080401,0.00014889695852398323,143.3136730860991,725.1258138426424,1000000000.0,-4.9646,18.0942,-23.7662,3.9974030262570572,0.0014744,0.0135314,0.21494960504321606,0.0
233,0.0005341390855944276,0.00014889695852398323,143.3136730860991,725.1258138426424,1000000000.0,-4.9803,18.0725,-23.7189,4.004535820393524,0.0014665,0.013473,0.21365563423777104,0.0011339550983811009
234,0.0005343077381002422,0.00014872836681251715,136.14798943179414,688.8695231505103,1000000000.0,-4.832,17.8622,-25.3575,4.087599289101398,0.0014745,0.013604699999999999,0.2137230952400969,0.02189982227534948
235,0.000538026909889495,0.00015131072778364803,142.95538890338386,723.3129993080358,1000000000.0,-4.959,18.0928,-23.833,3.9957134732107957,0.0014766,0.0135705,0.21521076395579797,0.0
236,0.0005347484702419216,0.00015131072778364803,142.95538890338386,723.3129993080358,1000000000.0,-4.9749,18.0708,-23.787,4.002935187160986,0.0014685,0.013511100000000002,0.21389938809676864,0.0007337967902465437
237,0.0005348588854127307,0.00015142123102405365,135.80761945821467,689.0637045500631,1000000000.0,-4.8284,17.8741,-25.3429,4.0848429514179525,0.0014762,0.0136404,0.21394355416509228,0.021210737854488126
238,0.0005385346245006732,0.0001540428754316122,142.5980004311254,723.5168897775662,1000000000.0,-4.956,18.1032,-23.8491,3.993154235024558,0.0014781,0.0136048,0.21541384980026929,0.0
239,0.0005352098894320857,0.0001540428754316122,142.5980004311254,723.5168897775662,1000000000.0,-4.9721,18.0809,-23.8048,4.00045788023994,0.00147,0.0135445,0.2140839557728343,0.00011447005998510562
240,0.000535227330787788,0.00015409005072835723,135.46810040956913,687.6958269502562,1000000000.0,-4.8245,17.8735,-25.3518,4.083462658144832,0.0014776000000000001,0.0136755,0.2140909323151152,0.020865664536207973
241,0.0005389233827187961,0.0001567566983111161,142.2415054300476,722.080618297769,1000000000.0,-4.9523,18.1022,-23.8924,3.9916394495801724,0.0014796,0.013640000000000001,0.21556935308751843,0.0
242,0.0005355532166588317,0.0001567566983111161,142.2415054300476,722.080618297769,1000000000.0,-4.9685,18.0795,-23.8499,3.9990376130046217,0.0014713,0.0135786,0.21422128666353268,0.0
243,0.0005322479390221561,0.0001567566983111161,142.2415054300476,722.080618297769,1000000000.0,-4.9844,18.0571,-23.8066,4.006383942470021,0.0014632,0.0135183,0.21289917560886243,0.00159598561750518
244,0.0005324910887950493,0.00015645335771682502,135.1294301585452,685.9765873828806,1000000000.0,-4.8342,17.8478,-25.3438,4.090035491476699,0.0014714,0.013651400000000001,0.21299643551801972,0.02250887286917469
245,0.0005364994874602544,0.00015914707756080988,141.88590166647248,720.2754167520246,1000000000.0,-4.9612,18.0792,-23.9094,3.9970770548526566,0.0014742,0.0136215,0.21459979498410175,0.0
246,0.0005331404216026285,0.00015914707756080988,141.88590166647248,720.2754167520246,1000000000.0,-4.9773,18.0563,-23.8679,4.004528176131744,0.0014659,0.0135602,0.21325616864105143,0.001132044032936097
247,0.0005333152837085076,0.00015925480870836943,134.79160658314885,684.2616459144234,1000000000.0,-4.8279,17.8476,-25.3501,4.087794090481296,0.001474,0.013695800000000001,0.21332611348340302,0.021948522620323985
248,0.0005373345702506387,0.0001620050105258935,141.53118691230628,718.4747282101446,1000000000.0,-4.9551,18.0784,-23.9562,3.9947403709949425,0.0014766999999999998,0.0136658,0.21493382810025546,0.0
249,0.000533915505875095,0.0001620050105258935,141.53118691230628,718.4747282101446,1000000000.0,-4.9714,18.0551,-23.9167,4.002309724802007,0.0014684,0.0136032,0.213566202350038,0.000577431200501799
250,0.0005340061053091214,0.00016225772247334467,134.45462756669096,685.8049833566008,1000000000.0,-4.8246,17.8687,-25.285,4.084050980925181,0.0014759,0.0137317,0.21360244212364857,0.02101274523129515
