Iteration No,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
1,0.8702989370736258,0.26734651505725404,0.0,0,0.27722022201637175,0.3257322,0.0,0,
2,0.930892897484288,0.31954333112394906,0.0,0,0.289433846360339,0.32191572,0.0,0,
3,0.8862204412997163,0.2788737894596345,0.0,0,0.2818807518400819,0.3254659,0.0,0,
4,0.8448724028856962,0.24087209378391838,0.0,0,0.2748367091017778,0.32916359999999995,0.0,0,
5,0.8063543451133617,0.20539260767522727,0.0,0,0.26820385743813446,0.33275787999999995,0.0,0,
6,0.7708966900143679,0.17272698694741484,0.0,0,0.2619501830669531,0.33621952,0.0,0,
7,0.7384817817737714,0.14288774770750035,0.0,0,0.25607599406627113,0.33951804,0.0,0,
8,1.0647556513793028,0.11546209007850328,0.35603167473033254,0,0.25057544657046693,0.34268644000000004,0.0,0,
9,0.7506483719971309,0.1590606032548374,0.0,0,0.25329658874229344,0.33829118,0.0,0,
10,0.7133394910764526,0.1238340376640612,0.0,0,0.24770269341239137,0.34180276,0.0,0,
11,0.6787896826486817,0.09113145539614997,0.0,0,0.24246270725253166,0.34519552,0.0,0,
12,0.6472607286664831,0.06127134093678155,0.0,0,0.23754710772970147,0.34844228000000005,0.0,0,
13,0.6187804684082112,0.03431238351435706,0.0,0,0.23295982489385408,0.35150826,0.0,0,
14,1.0019675932279695,0.0100550679226874,0.40880861840209093,0,0.22869332690319127,0.35441058,0.0,0,
15,0.6412335716638898,0.06077244235746315,0.0,0,0.23161408930642668,0.34884704,0.0,0,
16,0.6068314244211206,0.0275355435168696,0.0,0,0.22712646090425107,0.35216941999999996,0.0,0,
17,0.5783672328032492,0.0,0.0,0,0.22304605280324924,0.35532118,0.0,0,
18,0.5775714864784676,0.0,0.0,0,0.22176868647846765,0.3558028,0.0,0,
19,0.5767927025380004,0.0,0.0,0,0.22051272253800036,0.35627998,0.0,0,
20,0.5760327739019481,0.0,0.0,0,0.21928051390194803,0.35675226000000004,0.0,0,
21,0.57528908310286,0.0,0.0,0,0.21806852310285998,0.35722056,0.0,0,
22,0.5745619921787075,0.0,0.0,0,0.2168776921787076,0.35768429999999996,0.0,0,
23,0.5738521377262769,0.0,0.0,0,0.21570873772627688,0.3581434,0.0,0,
24,0.5731600020342174,0.0,0.0,0,0.21456162203421725,0.35859838000000005,0.0,0,
25,0.5724828318867543,0.0,0.0,0,0.21343347188675432,0.35904936,0.0,0,
26,0.5718216047266922,0.0,0.0,0,0.21232584472669216,0.35949576000000005,0.0,0,
27,0.5711766182054976,0.0,0.0,0,0.21123937820549754,0.35993724,0.0,0,
28,0.5705047699137882,0.0,0.0,0,0.21013664991378814,0.36036812,0.0,0,
29,0.5698912320090467,0.0,0.0,0,0.20909019200904666,0.36080104,0.0,0,
30,0.5692927377443668,0.0,0.0,0,0.20806327774436686,0.36122945999999995,0.0,0,
31,0.5687092161818765,0.0,0.0,0,0.20705557618187656,0.36165364,0.0,0,
32,0.5681359561942514,0.0,0.0,0,0.20606215619425133,0.3620738,0.0,0,
33,0.5675772905309069,0.0,0.0,0,0.20508763053090684,0.36248966,0.0,0,
34,0.5670335383319015,0.0,0.0,0,0.20413241833190154,0.36290111999999997,0.0,0,
35,0.5665022201899045,0.0,0.0,0,0.2031936601899044,0.36330856000000006,0.0,0,
36,0.565985484721601,0.0,0.0,0,0.2022747847216011,0.3637107,0.0,0,
37,0.5654814171263403,0.0,0.0,0,0.20137255712634028,0.36410886,0.0,0,
38,0.5649909869665932,0.0,0.0,0,0.20048884696659314,0.36450214000000003,0.0,0,
39,0.564514029718373,0.0,0.0,0,0.19962314971837297,0.36489088,0.0,0,
40,0.5640490165316907,0.0,0.0,0,0.1987737965316906,0.36527522000000007,0.0,0,
41,0.5635966601757967,0.0,0.0,0,0.19794158017579672,0.36565508,0.0,0,
42,0.5631196958081239,0.0,0.0,0,0.19705677580812386,0.36606292,0.0,0,
43,0.5626950882391379,0.0,0.0,0,0.19626214823913793,0.36643294,0.0,0,
44,0.5622827860152456,0.0,0.0,0,0.19548422601524562,0.36679856,0.0,0,
45,0.5618819863452829,0.0,0.0,0,0.19472232634528286,0.36715966,0.0,0,
46,0.5614896300541683,0.0,0.0,0,0.19397303005416835,0.36751659999999997,0.0,0,
47,0.5611081851242915,0.0,0.0,0,0.1932391051242915,0.36786908,0.0,0,
48,0.5607382857278269,0.0,0.0,0,0.1925211857278269,0.36821709999999996,0.0,0,
49,0.5603786139772539,0.0,0.0,0,0.1918181539772538,0.36856046000000003,0.0,0,
50,0.5600298061956557,0.0,0.0,0,0.19113056619565563,0.36889924,0.0,0,
51,1.1494716001732135,0.4573190049247473,0.01408012281858717,0,0.3088389324298791,0.36923353999999997,0.0,0,
52,1.1018647499284373,0.4369816049760926,0.0,0,0.29680348495234465,0.36807966000000003,0.0,0,
53,1.0479385045433947,0.387371422409017,0.0,0,0.2887335421343778,0.37183353999999996,0.0,0,
54,0.9959248506644376,0.33921654143306723,0.0,0,0.2812144492313703,0.37549386,0.0,0,
55,0.947942949695414,0.2942746665687075,0.0,0,0.27467232312670653,0.37899596,0.0,0,
56,0.9023148699619503,0.25122052551006746,0.0,0,0.2687120644518828,0.38238228,0.0,0,
57,0.8587906812249086,0.209886026405798,0.0,0,0.26324423481911063,0.38566042,0.0,0,
58,0.816992116069821,0.16996557142899338,0.0,0,0.2581952446408276,0.3888313,0.0,0,
59,0.7766546753830958,0.13123649817574456,0.0,0,0.2534875772073513,0.3919306,0.0,0,
60,0.7384731443024818,0.09435728866336568,0.0,0,0.24921911563911614,0.39489673999999997,0.0,0,
61,0.7029132228050509,0.06002442627717164,0.0,0,0.24539117652787926,0.39749762,0.0,0,
62,0.6894416546331128,0.05197237512420916,0.0,0,0.2429065795089036,0.39456270000000004,0.0,0,
63,0.6532566139983143,0.01656454649276551,0.0,0,0.23928606750554873,0.397406,0.0,0,
64,0.6361542147613144,0.0,0.0,0,0.23597693476131437,0.40017728,0.0,0,
65,0.6355682102069976,0.0,0.0,0,0.23506117020699763,0.40050704,0.0,0,
66,0.6350013281872471,0.0,0.0,0,0.2341699081872471,0.40083142,0.0,0,
67,0.6344487765725002,0.0,0.0,0,0.23329715657250016,0.40115162,0.0,0,
68,0.6339141784488015,0.0,0.0,0,0.23244753844880145,0.40146664000000004,0.0,0,
69,0.6333968325675061,0.0,0.0,0,0.23162037256750612,0.40177646,0.0,0,
70,0.632896092692426,0.0,0.0,0,0.23081499269242595,0.4020811,0.0,0,
71,0.6324115071568304,0.0,0.0,0,0.23003074715683036,0.40238076,0.0,0,
72,0.6319422385165286,0.0,0.0,0,0.22926699851652868,0.40267524,0.0,0,
73,0.6314878432739558,0.0,0.0,0,0.2285231232739558,0.40296472,0.0,0,
74,0.6310477316361791,0.0,0.0,0,0.22779851163617915,0.40324921999999996,0.0,0,
75,0.6306087678280107,0.0,0.0,0,0.22707154782801067,0.40353722,0.0,0,
76,0.6301837597737158,0.0,0.0,0,0.22636375977371573,0.40382000000000007,0.0,0,
77,0.6297721052124523,0.0,0.0,0,0.22567452521245235,0.40409758,0.0,0,
78,0.6293734166131043,0.0,0.0,0,0.22500323661310428,0.40437018,0.0,0,
79,0.628986881056744,0.0,0.0,0,0.2243493010567441,0.40463758,0.0,0,
80,0.6284980140128997,0.0,0.0,0,0.22360087401289963,0.40489714000000004,0.0,0,
81,0.6281371351963394,0.0,0.0,0,0.22298247519633946,0.40515466,0.0,0,
82,0.62778701142523,0.0,0.0,0,0.22237979142523004,0.40540721999999996,0.0,0,
83,0.6274472504557613,0.0,0.0,0,0.22179229045576143,0.40565495999999995,0.0,0,
84,0.6271151022914492,0.0,0.0,0,0.22121596229144913,0.40589914,0.0,0,
85,0.6267937159147361,0.0,0.0,0,0.22065577591473612,0.40613794,0.0,0,
86,0.6264815771914598,0.0,0.0,0,0.22010919719145977,0.40637238000000003,0.0,0,
87,0.6261781689219994,0.0,0.0,0,0.21957574892199938,0.40660241999999996,0.0,0,
88,0.6258830467619578,0.0,0.0,0,0.2190549667619579,0.40682808,0.0,0,
89,0.6255957402741024,0.0,0.0,0,0.21854640027410235,0.40704934,0.0,0,
90,0.6253162328413969,0.0,0.0,0,0.2180496128413969,0.40726662,0.0,0,
91,0.6250439015858329,0.0,0.0,0,0.2175641815858329,0.40747972,0.0,0,
92,0.6247785172338478,0.0,0.0,0,0.21708969723384777,0.40768882,0.0,0,
93,0.6245162834377198,0.0,0.0,0,0.21659428343771983,0.40792199999999995,0.0,0,
94,0.624251597269594,0.0,0.0,0,0.21616179726959409,0.40808979999999995,0.0,0,
95,0.6240056137429117,0.0,0.0,0,0.21571853374291178,0.40828708,0.0,0,
