Iteration No,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,
1,2.9843649333333335,0.13915620000000004,0.0,0.9273813333333333,1.44097075,0.47685665,
2,2.7029834999999993,0.21389699999999998,0.0,0.900168,1.0794514999999998,0.509467,
3,2.5329197666666667,0.27768509999999996,0.0,0.8766926666666667,0.8473025000000001,0.5312395000000001,
4,2.4309309,0.3362994000000001,0.0,0.857602,0.6966414999999999,0.5403880000000001,
5,2.3643623833333334,0.3907253,0.0,0.8410673333333333,0.5947577500000001,0.5378120000000001,
6,2.3111987000000003,0.4361577000000001,0.0,0.825512,0.5222344999999999,0.5272945,
7,2.27022045,0.45985820000000005,0.0,0.81539,0.47952675,0.5154455,
8,2.2328384,0.4863579,0.0,0.8045239999999999,0.4381489999999999,0.5038075,
9,2.20203595,0.5053847,0.0,0.7960119999999999,0.4083635000000001,0.49227574999999996,
10,2.1756285166666665,0.5080305,0.0,0.7923066666666666,0.3943302500000001,0.4809611,
11,2.1481273333333335,0.5180269000000001,0.0,0.7864673333333333,0.37278849999999997,0.4708446,
12,2.1232196500000002,0.5283062000000001,0.0,0.779562,0.35889100000000007,0.45646045,
13,2.1052280333333333,0.5173297,0.0,0.7819073333333333,0.35638875000000003,0.44960225,
14,2.0884613333333335,0.5137857,0.0,0.7833513333333334,0.34773300000000007,0.4435913,
15,2.063276516666667,0.5087927000000001,0.0,0.7786406666666666,0.3479302500000001,0.4279129,
16,2.0474847333333335,0.49638860000000007,0.0,0.7811113333333334,0.34914449999999997,0.4208403,
17,2.0256988333333332,0.4857142,0.0,0.7823893333333333,0.3469802500000001,0.41061505,
18,2.0047410833333332,0.4876301,0.0,0.7777433333333333,0.34012025,0.39924740000000003,
19,1.9915315833333334,0.4853371,0.0,0.7774953333333333,0.33599350000000006,0.39270564999999996,
20,1.9776547,0.4714676,0.0,0.780026,0.3404257500000001,0.38573535000000003,
21,1.9649358000000001,0.4582839,0.0,0.7825279999999999,0.3448802500000001,0.37924365,
22,1.9518815166666665,0.4460168,0.0,0.7845606666666666,0.34829375000000007,0.3730103,
23,1.94032095,0.4454421,0.0,0.783694,0.34412200000000004,0.36706285,
24,1.9289847500000001,0.4324907,0.0,0.786108,0.34912725,0.3612588,
25,1.9187684999999999,0.4206077000000001,0.0,0.78835,0.3541147499999999,0.35569605,
26,1.9080782166666668,0.40945190000000004,0.0,0.7900946666666667,0.3582572500000001,0.3502744,
27,1.8981646166666668,0.41006570000000003,0.0,0.7889006666666667,0.3541215,0.34507675000000004,
28,1.8887506833333332,0.39791220000000005,0.0,0.7909553333333332,0.36006800000000005,0.33981514999999995,
29,1.8798428833333334,0.3866769,0.0,0.7926793333333334,0.36589925,0.3345874,
30,1.87042455,0.3758684000000001,0.0,0.79403,0.3711294999999999,0.32939664999999996,
31,1.8612764000000002,0.3654398000000001,0.0,0.795142,0.37660150000000003,0.3240931,
32,1.851914016666667,0.3553684000000001,0.0,0.7960206666666667,0.3815815,0.31894345,
33,1.8419056833333336,0.35651000000000005,0.0,0.7941033333333334,0.376692,0.31460035000000003,
34,1.8308812333333335,0.3475937,0.0,0.7912213333333333,0.3888052500000001,0.30326095000000003,
35,1.8241073833333334,0.33025590000000005,0.0,0.7961193333333334,0.3955655,0.30216665,
36,1.8169778666666665,0.319685,0.0,0.7979126666666667,0.4006972499999999,0.29868295,
37,1.8101362833333332,0.31092050000000004,0.0,0.7989873333333333,0.40551000000000004,0.29471845,
38,1.8026963166666667,0.30250050000000006,0.0,0.7997746666666666,0.4095629999999999,0.29085815000000004,
39,1.7957799,0.30578930000000004,0.0,0.797786,0.40501224999999996,0.28719235,
40,1.7893915833333334,0.29576810000000003,0.0,0.7991553333333333,0.4109475,0.28352065,
41,1.7833972666666664,0.2866288,0.0,0.8003466666666667,0.4164287499999999,0.27999304999999997,
42,1.7770972166666665,0.2780856,0.0,0.8012226666666666,0.4211769999999999,0.27661195,
43,1.77147765,0.2702217,0.0,0.802096,0.42586199999999996,0.27329794999999996,
44,1.765987383333333,0.2627029,0.0,0.8028913333333333,0.4303032499999999,0.2700899,
45,1.7595826666666667,0.25554150000000003,0.0,0.8032946666666666,0.4336912500000001,0.26705525,
46,1.7544601833333333,0.26035969999999997,0.0,0.8011913333333334,0.428871,0.26403815,
47,1.749387316666667,0.2514246,0.0,0.8023506666666668,0.43455,0.26106205000000005,
48,1.7442221833333333,0.24328399999999997,0.0,0.8031733333333333,0.43952425000000006,0.2582406,
49,1.7394398,0.2359298,0.0,0.803894,0.4442625,0.2553535,
50,1.73485705,0.22880180000000003,0.0,0.804636,0.44879175000000004,0.2526275,
51,1.7300087,0.22211790000000003,0.0,0.805092,0.4527447499999999,0.25005405,
52,1.7257665833333333,0.2159789,0.0,0.8056133333333333,0.45667375,0.2475006,
53,1.7209194166666668,0.21003070000000001,0.0,0.8059526666666667,0.45991175000000006,0.24502429999999997,
54,1.7164573333333335,0.21590030000000004,0.0,0.8035333333333333,0.4543425000000001,0.2426812,
55,1.7124895166666667,0.2080895,0.0,0.8044626666666667,0.45964650000000007,0.24029085,
56,1.7086643,0.20088020000000004,0.0,0.8052779999999999,0.4645397499999999,0.23796635,
57,1.7049998499999999,0.1943396,0.0,0.805944,0.46897374999999997,0.2357425,
58,1.7009550666666666,0.18825050000000002,0.0,0.8062686666666666,0.47283150000000007,0.2336044,
59,1.6975018666666666,0.18268629999999997,0.0,0.8067066666666667,0.4766267500000001,0.23148215,
60,1.6941867333333334,0.17730880000000016,0.0,0.8071513333333333,0.48029524999999995,0.22943135,
61,1.6897413666666667,0.17219040000000005,0.0,0.8071186666666667,0.4829334999999999,0.2274988,
62,1.6865938666666667,0.17914390000000005,0.0,0.8047546666666666,0.47714600000000007,0.2255493,
63,1.6834647333333332,0.17190019999999998,0.0,0.8056473333333333,0.4823025000000001,0.2236147,
64,1.6799362833333333,0.1654038,0.0,0.8060853333333333,0.48666374999999995,0.2217834,
65,1.6769830666666665,0.15967389999999995,0.0,0.8065966666666666,0.49077174999999995,0.21994075,
