Iteration No,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,
29,0.0007123204,8.639489356617998,-1.9264874589213008,56.73117933815412,17.70575499780867,0.002217065,0.01177124,0.06640676,0.3790184,0.3544744,9999000.0,0.006078104,0.001545218,3.0,
30,0.0007099729,8.654738390039174,-1.9377485591432873,56.75147981382622,17.695032438432115,0.00220904,0.0117479,0.06630723,0.3786252,0.3548713,9999000.0,0.006059249,0.001541196,3.0,
31,0.0007075924,8.669833702818096,-1.9494864619158534,56.771799522564976,17.684578278516337,0.002201013,0.01172391,0.06620822,0.3782373,0.3552109,9999000.0,0.006046455,0.001537169,3.0,
32,0.0007052629,8.68496778015748,-1.9618929227820914,56.961931095786866,17.674180632926667,0.002193169,0.01170045,0.06611072,0.3778549,0.3555426,9999000.0,0.006033931,0.001533233,3.0,
33,0.000702975,8.699948941035844,-1.9747692364314702,57.15560473206733,17.66396447863782,0.002185476,0.01167737,0.06601466,0.3774774,0.3558679,9999000.0,0.006021611,0.001529369,3.0,
34,0.0007007286,8.714905327666857,-1.9881910357232258,57.176388425348364,17.653833626030305,0.002177934,0.01165469,0.06591991,0.3771046,0.3561859,9999000.0,0.006009514,0.00152558,3.0,
35,0.0006985215,8.729709806898889,-2.0020345606511825,57.19713333090711,17.643890373396573,0.002170538,0.01163237,0.06582653,0.3767367,0.3564963,9999000.0,0.00599763,0.001521859,3.0,
36,0.0006963571,8.74449012330625,-2.0165428350309753,57.39479894020255,17.63392914386222,0.002163297,0.0116105,0.0657344,0.3763733,0.3567988,9999000.0,0.005986008,0.001518218,3.0,
37,0.0006942306,8.759246260301401,-2.0315995168019185,57.59637639240459,17.62403106897269,0.002156197,0.01158902,0.06564342,0.3760142,0.3570929,9999000.0,0.005974632,0.001514648,3.0,
38,0.0006921399,8.773915090491375,-2.047221791828811,57.61752442903099,17.614223916339682,0.002149229,0.01156788,0.0655536,0.3756591,0.3573798,9999000.0,0.005963517,0.001511143,3.0,
39,0.0006900839,8.788496863971197,-2.063340401555891,57.82321547357523,17.60446311679798,0.00214239,0.01154707,0.06546497,0.3753084,0.3576586,9999000.0,0.005952695,0.001507702,3.0,
40,0.0006880604,8.802992237621071,-2.0799700397584076,57.84441320325712,17.59474373587041,0.002135676,0.01152658,0.06537742,0.3749618,0.3579284,9999000.0,0.005942204,0.001504322,3.0,
41,0.0006860703,8.81746426887574,-2.097239277823263,57.865624238684205,17.585031674533692,0.002129087,0.01150643,0.06529085,0.3746188,0.3581893,9999000.0,0.005932122,0.001501006,3.0,
42,0.0006841069,8.831724617557962,-2.114924147642796,58.07559933182961,17.575425203283896,0.002122604,0.01148652,0.06520532,0.3742798,0.3584408,9999000.0,0.005922499,0.001497741,3.0,
43,0.0006821772,8.84608787649041,-2.1334369289243114,58.09685861730455,17.56574492710649,0.002116251,0.01146698,0.06512069,0.3739444,0.3586806,9999000.0,0.005913531,0.001494547,3.0,
44,0.0006802672,8.86024051351795,-2.1523196486001837,58.311286148194625,17.556137646634944,0.002109985,0.01144758,0.06503695,0.3736126,0.3589086,9999000.0,0.005905283,0.001491393,3.0,
45,0.0006784984,8.87443341790378,-2.1719777139958154,58.53031475008912,17.546450703430597,0.002104072,0.01143006,0.06495561,0.3732844,0.3592014,9999000.0,0.005888713,0.001488424,3.0,
46,0.0006766773,8.888478984343589,-2.1922236700956077,58.754134382561205,17.53683173143473,0.002098096,0.01141169,0.06487408,0.3729596,0.3594309,9999000.0,0.005878818,0.001485421,3.0,
47,0.00067489,8.902565385897496,-2.213384178604983,58.77556443154546,17.527056753697135,0.002092242,0.01139373,0.06479333,0.3726377,0.3596528,9999000.0,0.00586913,0.001482486,3.0,
48,0.0006731288,8.916505038875663,-2.2350217212954817,59.00440729917882,17.517392485561793,0.002086488,0.01137602,0.0647135,0.3723193,0.3598669,9999000.0,0.005859596,0.001479601,3.0,
49,0.0006713998,8.930485319462003,-2.719137103845057,59.238597982871,17.507560546722516,0.002080853,0.01135868,0.06463449,0.3720041,0.3600722,9999000.0,0.005850281,0.001476781,3.0,
50,0.0006696968,8.944382021201877,-2.7411794597528285,58.39482907394982,17.4977113285767,0.002075317,0.01134163,0.06455621,0.3716917,0.3602699,9999000.0,0.005841149,0.001474012,3.0,
