Iteration No,Rb,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,Rd,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,Io,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,W,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,C1,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,C2,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,
12,Rb,-0.0005630019613696936,-0.000718061414368232,0.0,0.00032698062461856503,-5.44730352424504e-06,-0.0001664738680957817,Rd,-0.000326572572132573,-0.0007856315843215133,0.0,0.0002400962417332666,0.00042521211144464264,-0.00020624934098892263,Io,444.5640536173269,163.91028682671242,0.0,75.48191225653456,-69.33257736498388,274.5044318991003,W,-574.1495954439239,-91.06922998560408,0.0,76.02976543585223,-705.0789561040606,145.96882520993483,C1,325604927.4485604,-1704955763.563784,0.0,533833422.7667615,1496727268.2456062,0.0,C2,-2773833152.4110518,-581620088.3384402,0.0,-399422142.01690024,-511567589.5836364,-1281223332.4710517,
13,Rb,-0.0006195187745128987,-0.0007423906739106405,0.0,0.0003134715503526631,-3.7645947784371e-05,-0.00015295370317052698,Rd,-0.0004368037848800512,-0.0008379795240658921,0.0,0.00022528452082737197,0.0003221891891672178,-0.0001462979708086941,Io,356.7682689776131,122.02803498959848,0.0,65.13616939122197,-139.90801089952132,309.51207549631397,W,-477.4285356404336,-67.01756289129506,0.0,81.82852611882024,-577.5048230836869,85.26532421581905,C1,154623533.61277527,-1764545159.394444,0.0,522354926.1439853,1396813766.86333,0.0,C2,-2453875724.4233546,-431820876.3101525,0.0,-361382009.9610512,-477759267.40827936,-1182913570.7428515,
14,Rb,-0.0005458282924226211,-0.0007032564039264736,0.0,0.00032032722601395644,-1.641300901866289e-05,-0.00014648610549141823,Rd,-0.000407089362094449,-0.0007848418106961472,0.0,0.0002260593334070872,0.00020673157789983975,-5.503846270521989e-05,Io,380.58944462538307,147.09711702793538,0.0,76.52906048397706,-197.3475933110114,354.3108604244766,W,-829.7448532715499,-206.881274277411,0.0,20.9867855294844,-724.8512848269136,81.00092030333509,C1,281467079.8816341,-1786514283.9373765,0.0,557685781.7907687,1510295582.0282905,0.0,C2,-2648371228.9034295,-559818308.5496435,0.0,-403142480.78776157,-519962176.9253555,-1165448262.6427035,
15,Rb,-0.0004401573124484603,-0.0006418521979681941,0.0,0.00034319055253909016,-2.0124543737768073e-06,-0.00013948321264555715,Rd,-0.0001722828139673062,-0.0006410006013429274,0.0,0.0002460495403512096,0.0003691123124121789,-0.00014644406538779267,Io,534.0384943472976,232.6895667985105,0.0,104.89441420556416,-100.08153410688789,296.5360474500943,W,-372.53053934540833,-49.88825417421906,0.0,82.6208428833032,-487.04197508667187,81.7788470323547,C1,107156443.4163518,-1830481542.072643,0.0,522352542.21227753,1415285443.2767422,0.0,C2,-3116556514.947881,-845694163.4701903,0.0,-511434915.27407044,-575364279.6840897,-1184063156.5220656,
16,Rb,-0.000556560434243893,-0.0007058080165785771,0.0,0.00030614888684048935,-2.329824754137711e-05,-0.00013360305696442817,Rd,-0.0003450292579962841,-0.0007514483337699962,0.0,0.00021370544446334668,0.00032105051737634844,-0.0001283368860660083,Io,379.96970779328296,142.49837959510265,0.0,76.3204851954046,-148.0613949973974,309.21223800016736,W,-360.27927464153527,-46.82329923142371,0.0,80.64012645404641,-469.5986718748233,75.50257001057868,C1,101032213.78862849,-1852006371.0677881,0.0,535247965.2369701,1417790619.619497,0.0,C2,-2424686447.0867496,-471083670.534762,0.0,-388022585.768027,-470628956.5678089,-1094951234.215142,
17,Rb,-0.0005048137736922051,-0.0006772051503300365,0.0,0.00030648506316180327,-5.435968181063333e-06,-0.00012865771834290855,Rd,-0.00037572642941515686,-0.0007300040975673249,0.0,0.0002084491653062299,0.00018501949876304638,-3.919099591709187e-05,Io,418.2506332641519,166.67816789031409,0.0,85.37876580926456,-140.73278266361692,306.9264822282018,W,-571.3920032153425,-177.6612117511522,0.0,39.61747264647243,-504.54394953210516,71.195685421571,C1,244857300.929413,-1864844560.6419888,0.0,571501611.296106,1538200250.275372,0.0,C2,-2522500313.194273,-546786060.340533,0.0,-411071886.16081864,-489659158.51378995,-1074983208.181648,
18,Rb,-0.0005061570188939202,-0.0006651333649011411,0.0,0.0003103092322029758,-7.141937115964177e-05,-7.99135150362187e-05,Rd,-0.00018514470171444018,-0.0006278342678729872,0.0,0.00021492587943877013,0.0003579163768831925,-0.0001301526901634078,Io,488.80028758905405,209.67873779616056,0.0,100.77949733293558,-117.35790396714988,295.6999564271138,W,-633.7198040881135,-163.5161066130355,0.0,13.66429860282143,-538.7908851841834,54.92288910611536,C1,223150000.55065763,-1902302573.5009375,0.0,573697301.5465664,1551755272.5049767,0.0,C2,-2580456439.9553533,-630915498.3092105,0.0,-445919263.3704623,-479061911.3242826,-1024559766.9534049,
19,Rb,-0.0005602136595802703,-0.0006858177596246494,0.0,0.00028960723878111114,-9.649435014275724e-05,-6.750878859407823e-05,Rd,-0.00026211992176510766,-0.000678981831697526,0.0,0.00020003073550197282,0.0003456749121547527,-0.00012884373772431486,Io,393.39217337675984,156.89782315544753,0.0,85.85726245175384,-156.93688300189396,307.5739707714463,W,-244.20894320027045,-23.337288587966736,0.0,76.54829483592157,-342.23052593841436,44.81057648998213,C1,201335537.46338224,-1942967841.0410125,0.0,590577882.6670358,1553725495.837293,0.0,C2,-2228852945.5035152,-446791483.6196884,0.0,-390342021.97982055,-416615042.68963534,-975104397.2138708,
20,Rb,-0.0005205158346940056,-0.0006597249647667577,0.0,0.0002865002781264126,-8.266525127953888e-05,-6.462589677416189e-05,Rd,-0.00023878067064090022,-0.0006597872516583069,0.0,0.0001999438420597447,0.0003463019116332857,-0.00012523917267561615,Io,410.8938600160253,167.53189619694538,0.0,91.73205330405489,-154.93951836901311,306.56942888403813,W,-564.8741021917175,-146.12320965254654,0.0,7.8918864285243355,-472.9582874449081,46.31550847725383,C1,22195394.61441873,-1975410338.7537954,0.0,551548884.2067913,1446056849.1614363,0.0,C2,-2248566443.6596484,-472499879.8980058,0.0,-401235639.4566715,-408721379.0008314,-966109545.3051372,
21,Rb,-0.0004965720881277734,-0.000640230296443793,0.0,0.00027593895090618456,-7.470887764061672e-05,-5.757186494954824e-05,Rd,-0.00023335547599554417,-0.0006512252116241173,0.0,0.00019416873567503404,0.0003433252192864477,-0.00011962421933290857,Io,406.741122911067,168.23739053752428,0.0,92.75957702938562,-163.5031880584363,309.2473434025934,W,-396.4661621958604,-137.19769587964095,0.0,43.18512796926236,-343.72207893472097,41.26848464919871,C1,29734527.51488467,-1975361077.2217722,0.0,545754161.6900781,1459341443.0465517,0.0,C2,-2225294714.121177,-468467383.12863934,0.0,-406064780.78712827,-400839682.505206,-949922867.7016954,
22,Rb,-0.00046945790273438014,-0.000619383153029854,0.0,0.0002671889542830311,-6.521368334606752e-05,-5.205002064145133e-05,Rd,-0.0002226316798896589,-0.0006393919759235865,0.0,0.00018971087342742774,0.00034201023195514017,-0.00011496080934861815,Io,408.4598933378393,172.31342019331814,0.0,94.82268959359722,-169.77646301511678,311.1002465660537,W,-505.75739315588277,-129.95737916752552,0.0,0.47945906358866053,-414.07283373394847,37.7933606821223,C1,36065397.88964807,-1976404921.3506825,0.0,540107861.6507907,1472362457.5895534,0.0,C2,-2262146546.2892456,-488573635.4909,0.0,-416820895.6032901,-393002558.71422344,-963749456.4798406,
23,Rb,-0.0004429709638452334,-0.0005994403292428532,0.0,0.0002593110471859594,-5.473532186373617e-05,-4.8106359924603485e-05,Rd,-0.0002144521425253117,-0.0006288527753086497,0.0,0.00018546224411406493,0.0003385382200014686,-0.00010959983133221,Io,408.7332351002817,175.6721466966391,0.0,97.05819422267541,-177.89357706483088,313.8964712457848,W,-338.38159616966647,-122.56694588549414,0.0,42.03644772186755,-292.60201532205144,34.750917316050874,C1,204807680.32069898,-1978534079.2026868,0.0,578857440.282571,1604484319.2407875,0.0,C2,-2249948341.4640665,-493391495.3832437,0.0,-421549893.7692246,-385183793.7793843,-949823158.5322137,
24,Rb,-0.0004223889292495844,-0.000582498193522804,0.0,0.0002553573277775419,-5.1093441229195e-05,-4.415462227512732e-05,Rd,-0.00020628646857710656,-0.0006190649769833767,0.0,0.0001841575798537963,0.0003339248023534873,-0.00010530387380104204,Io,411.99790997202257,179.52649339834673,0.0,100.808946021466,-184.25342973164783,315.915900283851,W,-454.9870209984504,-116.10126459088929,0.0,-6.076153138884002,-365.0950092734597,32.285406004860434,C1,16863921.587202203,-2012212568.575822,0.0,540838516.930904,1488237973.232134,0.0,C2,-2246802387.8346744,-500835207.1947502,0.0,-432162767.4381517,-375182402.5542706,-938622010.647502,
25,Rb,-0.0003955927169741439,-0.0005634690799920717,0.0,0.000247695241614564,-3.697705417426519e-05,-4.284182442237103e-05,Rd,-0.00019875101861752695,-0.0006087000297150571,0.0,0.00017970529336779344,0.00033049624958707556,-0.00010025253185732474,Io,412.6089747000933,183.4014050541411,0.0,102.92411713744204,-192.21202187060274,318.49547437913344,W,-289.1089386908127,-110.15320242389161,0.0,41.48896513138093,-251.18110973306455,30.73640833487769,C1,25075148.56695472,-2010865139.924719,0.0,535102425.9963963,1500837862.4953327,0.0,C2,-2192243001.1870413,-494051532.57717496,0.0,-424990565.65825,-371866744.95146024,-901334157.999173,
26,Rb,-0.00036893816465539535,-0.0005455001903481317,0.0,0.00024112712423810984,-2.1994703900092297e-05,-4.257039464533372e-05,Rd,-0.00019003600081112136,-0.0005977714183515565,0.0,0.00017570400144908575,0.00032785694079467503,-9.582552470334643e-05,Io,415.70934940216944,188.23534724643187,0.0,105.18739468267403,-197.9150920190169,320.2016994920804,W,-274.8799656168081,-106.60848118145768,0.0,39.73837987481539,-238.08770700854433,30.0778426983405,C1,31863392.31452986,-2010910077.6574397,0.0,529865021.1651208,1512908448.8068073,0.0,C2,-2191754491.8309917,-502326116.75115615,0.0,-429640381.0521893,-370785534.3313821,-889002459.6967543,
27,Rb,-0.0003450668083308763,-0.0005293708750820967,0.0,0.00023500133001406556,-7.414590605184233e-06,-4.328267265771237e-05,Rd,-0.00018403639368734612,-0.000588458388215752,0.0,0.00017194044092709864,0.0003240140718683642,-9.153251826708419e-05,Io,416.1212891323955,191.73611617149086,0.0,107.07110347287221,-204.44604110274395,321.760110590741,W,-408.78372735643535,-102.34024040636064,0.0,-17.65657764149738,-318.66727147108526,29.880362162432533,C1,207359283.11887702,-2012311393.5658617,0.0,569559832.3322686,1650110844.3524284,0.0,C2,-2175622455.05016,-507009521.5551029,0.0,-428376100.38791174,-363092756.3216562,-877144076.7864662,
28,Rb,-0.00031862179408434434,-0.0005147724996025156,0.0,0.00023292233421305194,1.1893584064849317e-05,-4.8665212759696385e-05,Rd,-0.00017998511273479447,-0.0005804787321964975,0.0,0.00017035337787633847,0.0003170857368832596,-8.694549529786815e-05,Io,421.2734499167815,195.56681189107223,0.0,111.00749668426094,-207.2677765125041,321.9669178539453,W,-243.25716533126968,-98.28617483941572,0.0,37.99147276642391,-214.54008150470415,31.577618246463498,C1,11093487.04514006,-2046710223.3175547,0.0,531707698.4047456,1526096011.9579492,0.0,C2,-2174342066.213753,-511661523.5531406,0.0,-438817773.20153224,-362024662.89123976,-861838106.5683277,
29,Rb,-0.0002893011774459432,-0.0005001341739758993,0.0,0.00022765398636839237,3.862873330158616e-05,-5.5449723140055476e-05,Rd,-0.00017575841677822468,-0.0005715947987283621,0.0,0.00016578661759186682,0.00031275458908677306,-8.270482472852228e-05,Io,423.4673643284769,199.04253045768965,0.0,112.30527635651485,-208.80260184845403,320.9221593627191,W,-103.39420229358618,6.1178689747821124,0.0,46.99232690816823,-189.02220174942175,32.51780357277449,C1,19784689.834115572,-2044502771.3469853,0.0,526743510.6961558,1537543950.484917,0.0,C2,-2203587919.556986,-525886038.2474797,0.0,-449176094.78708696,-360945076.1684204,-867580710.3535131,
30,Rb,-0.00026142654230285197,-0.00048800207453758993,0.0,0.00022276507697073655,6.75623029496854e-05,-6.375184768570025e-05,Rd,-0.00017234188953995944,-0.0005630892554276134,0.0,0.00016096859851389333,0.00030867291566965746,-7.889414829589688e-05,Io,426.71266320697623,201.93954876508442,0.0,113.20227952932952,-206.76063408151546,318.3314689940851,W,-392.27864330408016,-95.69925539394195,0.0,-29.58177675386709,-304.6481486589868,37.6505375027892,C1,26701018.539787903,-2043965942.611799,0.0,522636544.88406026,1548030416.2675269,0.0,C2,-2182485533.187385,-522540337.5038673,0.0,-447808636.4817889,-364207998.1776091,-847928561.0250882,
31,Rb,-0.00023370182088920807,-0.0004780658896912298,0.0,0.00021845075741889,9.977781726768674e-05,-7.386450588452287e-05,Rd,-0.00017011960483898496,-0.0005554052352617956,0.0,0.00015575020618669724,0.00030498197781818435,-7.54465535820645e-05,Io,430.7085880368317,203.75087356117396,0.0,113.81167289507567,-200.80630113595592,313.9523427165455,W,-229.39319092519165,-93.688136783935,0.0,32.253650253519474,-209.37631406163652,41.41760966689669,C1,32014003.399769142,-2044937565.393041,0.0,519477326.8068022,1557474241.986093,0.0,C2,-2143504615.1461415,-509640399.43589795,0.0,-440644713.9611174,-369619743.6175856,-823599758.1320233,
32,Rb,-0.00022083956882940366,-0.00047401223976565113,0.0,0.00021415555096524765,0.00011763776090978372,-7.862064093875213e-05,Rd,-0.0001695141950719552,-0.0005488207697733853,0.0,0.00015020843801923014,0.0003018451804553918,-7.274704377319184e-05,Io,427.2335044495018,202.28494712470518,0.0,113.05401339803328,-198.95807333484652,310.8526172616022,W,-117.29890536718517,4.474087601051039,0.0,35.014598617040114,-201.49604667130234,44.70845508599003,C1,36203887.04371002,-2047183870.2067304,0.0,517198386.3396852,1566189370.9107838,0.0,C2,-2044242451.8500526,-476016869.532469,0.0,-421970023.9922518,-368501219.5824132,-777754338.7433999,
33,Rb,-0.00021638520983469862,-0.00047229084936303145,0.0,0.00021034762866179265,0.00012448085654872865,-7.892284568215701e-05,Rd,-0.00016599530676936254,-0.0005403901404358063,0.0,0.00014508615914219928,0.0002998540292887106,-7.054535476445381e-05,Io,423.8565822452565,201.7119109616919,0.0,112.75501981277927,-200.06542610320258,309.4550775740346,W,-382.7293514243196,-90.84337943446957,0.0,-42.58283410989866,-292.43438727744774,43.131249397639614,C1,217616842.3951842,-2049831516.4322257,0.0,559062854.764933,1708385504.0624626,0.0,C2,-1989153465.3025322,-459933202.55348575,0.0,-409213751.6452357,-365266500.1468415,-754740010.9560094,
34,Rb,6.971610406594683e-05,-0.00041333159606201346,0.0,0.00021973289237543577,0.0004915939070910685,-0.00022827909933849724,Rd,-0.0001602703163509564,-0.0005321910115592849,0.0,0.00014235358837883674,0.0002995021475951159,-6.993504076561805e-05,Io,569.2017267544389,231.65606181130974,0.0,120.1348412213566,-15.064339279655021,232.47516300145136,W,-103.25520905971378,-65.97125907241451,0.0,31.839410749219923,-58.584515778559,-10.538844957995542,C1,8466984.383492623,-2086926639.3268363,0.0,522558768.8460072,1572834854.8643508,0.0,C2,-1883488662.4901857,-428450926.19900703,0.0,-408048501.1421394,-278018961.16569734,-768970273.982385,
35,Rb,-0.0003183784483294232,-0.0005314411865066552,0.0,0.00019966421826722865,8.726950401296519e-05,-7.387098410296189e-05,Rd,-0.0002310426506207598,-0.0005629181749595824,0.0,0.0001223437908220862,0.00027405908730842834,-6.45273537916799e-05,Io,274.33132806231237,129.67964145294073,0.0,86.92159371765389,-257.4753171704833,315.2054100621927,W,-214.87403190689412,-90.4153523078596,0.0,24.97427802507955,-189.68810745770236,40.25514983369404,C1,14928113.088678028,-2090972567.440612,0.0,530215910.46351194,1575684770.0657783,0.0,C2,-1529674946.9520578,-243337835.85520434,0.0,-326743383.83455163,-315995246.20881706,-643598481.0539621,
36,Rb,-0.0002663678720480181,-0.000502377433832273,0.0,0.00020382900146136447,0.00010221977458082422,-7.003921425790252e-05,Rd,-0.00015206182403213503,-0.0005078280237323965,0.0,0.00012719960671978318,0.00029318915936914474,-6.462256638867815e-05,Io,388.5617517507912,191.49136063639034,0.0,109.2508500537228,-223.17361145845356,310.9931525191316,W,-365.0244323307144,-84.90746911767278,0.0,-57.108881305739736,-262.18645415604135,39.17837224866958,C1,24098948.03609762,-2084101098.9427848,0.0,517564812.3276753,1590635234.6511781,0.0,C2,-1813700381.8435855,-386995208.42631596,0.0,-383276850.91889364,-371120682.13904047,-672307640.3598117,
37,Rb,-0.00024685196389988555,-0.0004901095134492001,0.0,0.00020158365017774218,0.00011047265755377645,-6.879875818221951e-05,Rd,-0.0001330172501999369,-0.0004911643852852221,0.0,0.00012552230512118546,0.000295892397732702,-6.326756776862513e-05,Io,413.54642536110737,206.64422596881963,0.0,114.9108802686902,-217.63689932318545,309.6282184467496,W,-179.9144404714609,-81.09520579840692,0.0,22.388246999517836,-159.6717338093422,38.464252136735865,C1,30172721.681703754,-2083359585.511768,0.0,513277055.19189996,1600255252.0015428,0.0,C2,-1852391596.5838153,-413354188.565585,0.0,-393670655.7780597,-382973083.60775584,-662393668.6338401,
38,Rb,-0.00023775157938914787,-0.000483579742650961,0.0,0.00019775282369849278,0.00011586650759481467,-6.779116803150957e-05,Rd,-0.00012919207182118762,-0.0004845198107128744,0.0,0.0001222190162515362,0.00029473312240865194,-6.162439976851265e-05,Io,413.45396803868096,208.01843242220968,0.0,115.5065356208641,-219.27955772877542,309.2085577243572,W,-174.3059249233049,-79.60330814043171,0.0,20.996993613496805,-153.6177106278331,37.91810023132599,C1,34608341.94064408,-2084829640.360801,0.0,510958033.35833454,1608479948.9430668,0.0,C2,-1826629766.3466663,-407940676.6774312,0.0,-386889344.68588513,-381910989.14883554,-649888755.8359357,
39,Rb,-0.0002310026253733546,-0.0004776355128670935,0.0,0.00019388752896244322,0.00011925980346244103,-6.651444493111527e-05,Rd,-0.00012631324485907388,-0.00047845222028812583,0.0,0.00011921106039976922,0.00029294630462231824,-6.001838959302437e-05,Io,410.9623445173058,208.71016210843896,0.0,115.87284149924977,-222.7462256420352,309.1255665516866,W,-344.30016510942124,-77.03589692304593,0.0,-67.46774412046547,-237.05711911420786,37.26059504836608,C1,223579160.44296712,-2087095941.5877528,0.0,553580262.5370057,1757094839.4937289,0.0,C2,-1803733590.4139469,-400861208.4388908,0.0,-385825366.9323428,-378732988.864616,-638314026.1762075,
40,Rb,-0.0002276076372590062,-0.0004738359322685081,0.0,0.00019299070976307547,0.00011843220359770499,-6.51946183512786e-05,Rd,-0.00012389303641944857,-0.00047322880424080505,0.0,0.00011785353752688785,0.0002900147242053118,-5.853249391085411e-05,Io,412.9480784548415,209.72920473588428,0.0,118.77766248106042,-224.62599021709406,309.0672014549909,W,-156.68154597216449,-73.7871335199923,0.0,18.578041280321305,-137.82079536782433,36.348341635465346,C1,5797542.456434892,-2125223629.6635988,0.0,516508327.94105697,1614512844.1790214,0.0,C2,-1749437664.875858,-384488685.46409994,0.0,-379113199.7953653,-375576696.0654387,-610259083.5504831,
41,Rb,-0.00022053189935251395,-0.00046770754467364065,0.0,0.00018891394857553236,0.00012203999829198918,-6.377830154640954e-05,Rd,-0.00012032758677051484,-0.0004667283427369503,0.0,0.00011462406273959757,0.0002888233308150136,-5.704663758817029e-05,Io,410.9544935034601,211.15354528073365,0.0,118.99996916182279,-228.32127416513694,309.122253226023,W,-97.15788418960348,13.845299481760273,0.0,4.815756341420814,-153.50223338483516,37.68329337211743,C1,14205211.968526946,-2122229176.3070152,0.0,512978400.12137055,1623455988.1541417,0.0,C2,-1732056833.5545812,-380073398.191867,0.0,-378098258.03709817,-374571222.0483862,-599313955.2776998,
42,Rb,-0.00021312933963153023,-0.00046175989799048217,0.0,0.00018548144721742098,0.000125579133025628,-6.243002188414059e-05,Rd,-0.00011615257184141535,-0.0004601032531788473,0.0,0.00011174358654381037,0.00028787796821054345,-5.5670873416927223e-05,Io,411.0609847546483,213.12765201941576,0.0,119.69008914314114,-230.8481072495067,309.0913508415892,W,-329.2070876953173,-70.47588624939709,0.0,-77.50749394774142,-216.34179367365311,35.11808617534126,C1,21480273.056423504,-2120642417.7469947,0.0,510301863.863306,1631820826.9401124,0.0,C2,-1709564127.2708774,-377370451.7983303,0.0,-371460847.4066537,-371460847.4066537,-589271980.6592396,
