Iteration No,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,
81,1.154668751148332,0.11461525114833199,0.0,0.0,0.0,1.0400535,
82,1.1498766198366206,0.08481661983662044,0.0,0.0,0.0,1.0650600000000001,
83,1.1472013089437374,0.058783808943737505,0.0,0.0,0.0,1.0884174999999998,
84,1.1473201919726428,0.03864569197264286,0.0,0.0,0.0,1.1086745,
85,1.1497374915572152,0.026513491557215236,0.0,0.0,0.0,1.123224,
86,1.1508640366816885,0.021259536681688472,0.0,0.0,0.0,1.1296045,
87,1.1418850784146872,0.0980650784146872,0.0,0.0,0.0,1.04382,
88,1.138135725998433,0.06993722599843306,0.0,0.0,0.0,1.0681985,
89,1.137068714788714,0.04685321478871399,0.0,0.0,0.0,1.0902155,
90,1.1389951151980728,0.0312571151980728,0.0,0.0,0.0,1.1077380000000001,
91,1.1415010217734458,0.023614521773445793,0.0,0.0,0.0,1.1178865,
92,1.164937140405465,0.020484664546519583,0.0,0.024267975858945336,0.0,1.1201845,
93,1.1310676139347269,0.21383561393472683,0.0,0.0,0.0,0.917232,
94,1.1209275718847942,0.17754357188479422,0.0,0.0,0.0,0.943384,
95,1.112116345919686,0.1427568459196859,0.0,0.0,0.0,0.9693595,
96,1.1047509779097875,0.10980947790978739,0.0,0.0,0.0,0.9949415,
97,1.099070360572676,0.07932286057267579,0.0,0.0,0.0,1.0197475,
98,1.0956010270902423,0.052439027090242146,0.0,0.0,0.0,1.0431620000000001,
99,1.0951108919265244,0.03130989192652436,0.0,0.0,0.0,1.063801,
100,1.097513356910916,0.01837085691091597,0.0,0.0,0.0,1.0791425,
101,1.1035157016015318,0.012909683402377562,0.0,0.004159518199154277,0.0,1.0864464999999999,
102,1.0859846252016387,0.22382062520163876,0.0,0.0,0.0,0.862164,
103,1.0741593917121524,0.18665389171215238,0.0,0.0,0.0,0.8875055,
104,1.063675946358252,0.15091344635825207,0.0,0.0,0.0,0.9127624999999999,
105,1.05461717558572,0.11682967558572,0.0,0.0,0.0,0.9377875,
106,1.0471437507756123,0.08486475077561219,0.0,0.0,0.0,0.962279,
107,1.0416300704664188,0.05580257046641866,0.0,0.0,0.0,0.9858275000000001,
108,1.0387431988322595,0.031202198832259498,0.0,0.0,0.0,1.007541,
109,1.0392979174003802,0.013633417400380309,0.0,0.0,0.0,1.0256645,
110,1.0419656522685092,0.004806152268509223,0.0,0.0,0.0,1.0371595,
111,1.063511940947527,0.02295294094752715,0.0,0.0,0.0,1.040559,
112,1.0660122173937643,0.010620717393764304,0.0,0.0,0.0,1.0553915,
113,1.0923024129594077,0.0057767232577093115,0.0,0.024556189701698372,0.0,1.0619695,
114,1.0567911049896583,0.21830910498965844,0.0,0.0,0.0,0.838482,
115,1.0443855539744689,0.1810285539744688,0.0,0.0,0.0,0.863357,
116,1.0333347530857857,0.14517975308578587,0.0,0.0,0.0,0.8881549999999999,
117,1.0237450615740717,0.11101406157407183,0.0,0.0,0.0,0.912731,
118,1.0157856642445129,0.078969164244513,0.0,0.0,0.0,0.9368164999999999,
119,1.0098006324565574,0.04980463245655749,0.0,0.0,0.0,0.959996,
120,1.0065026607378957,0.025090160737895672,0.0,0.0,0.0,0.9814125,
121,1.006790414544365,0.007445914544364858,0.0,0.0,0.0,0.9993445000000001,
122,1.0107329999999999,0.0,0.0,0.0,0.0,1.0107329999999999,
123,0.9813923837211949,0.1957713837211948,0.0,0.0,0.0,0.785621,
124,0.9676206779572145,0.15846617795721454,0.0,0.0,0.0,0.8091545,
125,0.9553081641706218,0.12269066417062184,0.0,0.0,0.0,0.8326175,
126,0.9446244702931716,0.08879747029317168,0.0,0.0,0.0,0.855827,
127,0.9358713719727443,0.05737187197274428,0.0,0.0,0.0,0.8784995,
128,0.9297132877456405,0.029674787745640547,0.0,0.0,0.0,0.9000385,
129,0.9273033513553833,0.008092851355383245,0.0,0.0,0.0,0.9192105,
130,0.933522,0.0,0.0,0.0,0.0,0.933522,
131,0.8725464226035399,0.00928142260353996,0.0,0.0,0.0,0.863265,
132,0.879055,0.0,0.0,0.0,0.0,0.879055,
133,0.8250997767004524,0.00819827670045233,0.0,0.0,0.0,0.8169015000000001,
134,0.832924,0.0,0.0,0.0,0.0,0.832924,
135,0.7828248036021078,0.005556303602107941,0.0,0.0,0.0,0.7772684999999999,
136,0.7929945,0.0,0.0,0.0,0.0,0.7929945,
137,0.7445680297036185,0.0018765297036183644,0.0,0.0,0.0,0.7426915000000001,
138,0.7548210000000001,0.0,0.0,0.0,0.0,0.7548210000000001,
139,0.7150805618409137,0.005763061840913745,0.0,0.0,0.0,0.7093174999999999,
140,0.724971,0.0,0.0,0.0,0.0,0.724971,
141,0.6831339999999999,0.0,0.0,0.0,0.0,0.6831339999999999,
142,0.6622421767983709,0.016205176798370975,0.0,0.0,0.0,0.646037,
143,0.6620625,0.0,0.0,0.0,0.0,0.6620625,
144,0.6332578661340347,0.005906866134034653,0.0,0.0,0.0,0.627351,
145,0.642332,0.0,0.0,0.0,0.0,0.642332,
146,0.609781,0.0,0.0,0.0,0.0,0.609781,
147,0.591127219752486,0.011725219752486046,0.0,0.0,0.0,0.579402,
148,0.59525,0.0,0.0,0.0,0.0,0.59525,
149,0.5662605,0.0,0.0,0.0,0.0,0.5662605,
150,0.5550875884150724,0.014479088415072401,0.0,0.0,0.0,0.5406085,
