Iteration No,Rd,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,Ibias,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,W1,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,W2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,Alo,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,
11,Rd,-0.03552761468441816,0.1713270396038864,-2.19262009918572,1.5910414361495373,-0.08777170425787383,-0.02106977607511303,-0.0292540528899231,-0.0004120723385189155,0.0,-0.11721383875739379,Ibias,0.908632843813553,-0.19899679691552316,-2.019417075578439,1.5079930343171521,0.23206414561111108,0.9427052589157726,0.5356872800548246,0.34716537665750685,0.11993779613532395,-0.37563607527603127,W1,-0.020442476703331477,0.13816878151012493,1.1228924599395218,0.5176137382271866,-0.28175592921734266,-0.012207092487957087,0.36762348122862226,-0.34416949938556873,-0.11990171919258405,0.008485880623307109,W2,0.07598962029719715,0.1339624192170447,0.766922892169486,0.9959990547119908,-0.7541251522158141,0.04506590993840056,0.06253237561837194,0.000913241398879341,0.0,0.2510232174529917,Alo,0.0,0.011213705873234892,0.6122106425047451,0.7131563749430962,-0.704099514209687,0.0,0.0,0.0,0.0,0.0,
12,Rd,-0.03537879642250371,0.15863928582858475,-88.66097443223612,-16.921573136281307,-0.07274773527977317,-0.02106221506559592,-0.0290381808696511,-0.0004273439874029694,0.0,-0.11584889188377567,Ibias,0.9087713653868336,-0.1954766366151655,-89.86089383210519,-16.054960547250122,0.22855714023214926,0.9427039807586474,0.5453566047370035,0.3454513843358682,0.11896668932698333,-0.36874967842804834,W1,-0.019435439135015834,0.13039971327919614,-3.323245395743967,0.46700609019610534,-0.25820007421251534,-0.011635175258007634,0.3592759542817555,-0.342471222318509,-0.11891239143136106,0.007925192818694044,W2,0.07502251247846674,0.12595423380666576,-3.9989423830112965,1.00869136546925,-0.7237898393694627,0.04450242215473344,0.06152845317136087,0.0008996715524026616,0.0,0.24605441578465315,Alo,0.0,0.0008759037512858586,-4.38033868178016,-15.47135100650302,-0.6788850429660958,0.0,0.0,0.0,0.0,0.0,
13,Rd,-0.03518327844237323,0.14983952955867078,-84.9186286396421,-2.6960903061511687,-0.06143084218932383,-0.020873603430877817,-0.028793368620048193,-0.0004200423311844619,0.0,-0.11444353171585157,Ibias,0.9088674645029485,-0.19041536538295145,-86.12728313457514,-1.6881916529165524,0.2222924362243107,0.9426760822143903,0.5544764226465776,0.343776266836313,0.11802915283759143,-0.3621161424702577,W1,-0.01839059888854204,0.12310068036450578,-84.65591590074413,-0.03669257038203697,-0.23991744453888603,-0.01104058363286499,0.35143864804744485,-0.3407905605362802,-0.11799283617515866,0.0074153476273731145,W2,0.07414345713044726,0.11937677603610262,-84.48218669119476,-0.6330599483737522,-0.6989173741432745,0.04407607997177011,0.060629335470573455,0.0008968471395577164,0.0,0.24132836889541698,Alo,0.0,-0.0071321682679094806,-86.02523233990166,-1.038195870454714,-0.6587456109267195,0.0,0.0,0.0,0.0,0.0,
14,Rd,-0.03499380459306656,0.14308221537066557,1.5283260095731732,-2.618540932526934,-0.05326617923693299,-0.020843203933237617,-0.02857140192894117,-0.0004238847363454553,0.0,-0.11300391995133066,Ibias,0.9088955312587221,-0.18479184120616263,-4.964632790768779,-1.656618447469293,0.21387943463572406,0.9425857308126518,0.5629797062852342,0.3421093512638862,0.11716103084219598,-0.35574550469833444,W1,-0.017364238336407448,0.11682265750848411,3.1071071545441757,-0.033263890643170736,-0.22592810623575,-0.010509178453739734,0.3440690562578652,-0.3391536144536875,-0.11712460017342093,0.00691443246624156,W2,0.07331894862927868,0.11378994419928742,3.991400070427636,-0.6136822676425845,-0.6785530442811601,0.043525514095868585,0.05980971670111302,0.0008821385053654206,0.0,0.23689091112171987,Alo,0.0,-0.013597059901946767,-4.18319433673559,-1.0205434541692537,-0.6428974611432706,0.0,0.0,0.0,0.0,0.0,
15,Rd,-0.03483937106113308,0.13821924739161795,1.1004367044384917,-2.56788853691755,-0.04660750061176009,-0.020710927013981268,-0.02836986351714696,-0.0004276243973813407,0.0,-0.11165314120484138,Ibias,0.9088440565827223,-0.1789022034180577,-4.229247418168813,-1.6206947090662687,0.20493401109298176,0.9425693993831101,0.5709411594405034,0.3404930370612827,0.11632733749067929,-0.349795024830321,W1,-0.016387961666522767,0.11086097473611942,2.564668584672559,-0.04684767005002896,-0.21431121283582327,-0.009955467062517554,0.337138232675634,-0.3375343385280475,-0.11630906713769838,0.006421986279714998,W2,0.07254962591785495,0.10910891176164596,3.224748195533876,-0.5855508488459765,-0.6608028847956835,0.04311072790462797,0.05906481829411206,0.0008899210431968389,0.0,0.2327360344153458,Alo,0.0,-0.018616817383913485,-3.410629422775486,-0.9951050864954519,-0.6295331304953116,0.0,0.0,0.0,0.0,0.0,
16,Rd,-0.03466056301127588,0.1339168442366744,0.7958813150061783,-2.559587751468537,-0.04155068285402308,-0.02065236212518768,-0.02818747024524925,-0.00043125603904095345,0.0,-0.11034861599731853,Ibias,0.9087556888203159,-0.17333367318237308,-3.6834970182835853,-1.6239594447498846,0.1953099114066215,0.9424331188132967,0.5783804931393134,0.338897313274878,0.11556550229582385,-0.34413257990378493,W1,-0.015374370469572846,0.1054754594991429,2.1843801657610693,-0.05862602746036495,-0.20493644252519871,-0.00946942368185414,0.33067013589376587,-0.3359484544133233,-0.11554717892461171,0.005937498737779204,W2,0.07183803479762522,0.10496127827716749,2.664505080653012,-0.58388363878186,-0.645514600769319,0.04265749906207912,0.058392371471260036,0.0008741676467146904,0.0,0.2288562438655946,Alo,0.0,-0.023184196320061228,-2.864066464492085,-1.0075557841463585,-0.6185780410819461,0.0,0.0,0.0,0.0,0.0,
17,Rd,-0.03448845051875923,0.13072791683878823,0.5729794677079421,-2.518929896372198,-0.03676043784196651,-0.020580159262998415,-0.028023632378480125,-0.0004230349088463191,0.0,-0.10912664954686693,Ibias,0.9085954624633713,-0.1674486623568474,-3.274399330331049,-1.592754917973519,0.18626491357660818,0.9422968921215454,0.5853488354455311,0.33733508689137076,0.11484079299312897,-0.33882258849376656,W1,-0.014416295270328195,0.1006213455424623,1.90000826884731,-0.042717543474453536,-0.1963759894174996,-0.008872335326716989,0.3245659939478054,-0.33438559349917923,-0.11484079299312897,0.005500497052217533,W2,0.0711593252681906,0.10130693078762866,2.2313851541186134,-0.5675876079813805,-0.6312592292372748,0.04234939439450968,0.05779163158972378,0.0008695717570603055,0.0,0.2251590326191521,Alo,0.0,-0.026729842688252556,-2.469728277246148,-0.9834626718353505,-0.6086258556376364,0.0,0.0,0.0,0.0,0.0,
18,Rd,-0.03435415741368099,0.1277053161357428,0.3865759995441395,-2.493575944637681,-0.03298816038228234,-0.020400763730424428,-0.027896114336304435,-0.00042636837302557174,0.0,-0.1079457923696233,Ibias,0.9084073935877556,-0.16212471185529267,-2.9489123672312125,-1.5636452286786824,0.17700689428532052,0.9422370921122162,0.5918438092172741,0.33581246802978926,0.11415413645694623,-0.3337776516281117,W1,-0.013455118769463878,0.0959644716644244,1.683215765020839,-0.04224167999598501,-0.1892193929370697,-0.008345766980621987,0.31881273527216597,-0.3328634201162624,-0.11415413645692578,0.0051497807750229925,W2,0.07054593521484873,0.0981098488326886,1.888081804088993,-0.5555553604149575,-0.6186214993920719,0.04200702713578702,0.05722230972200354,0.0008645803119954577,0.0,0.2217599395759002,Alo,0.0,-0.029893503926712056,-2.168713966089755,-0.9601114898010134,-0.6002976711686168,0.0,0.0,0.0,0.0,0.0,
19,Rd,-0.03422965606925121,0.12483040253308202,0.23745425753662525,-2.4819232630385337,-0.029245097488442753,-0.020486988882508023,-0.027767161611216805,-0.0004176729103152281,0.0,-0.10688095795831364,Ibias,0.9082058423240098,-0.15732106241377147,-2.6823494562016648,-1.572629065700095,0.16843890432113798,0.9420255805429901,0.5979719616866844,0.3343173309316824,0.11350702154990805,-0.32909965100906474,W1,-0.012461487693421414,0.0914839584969349,1.5096096622422541,-0.04176734494901121,-0.18244039692319547,-0.00789406911070382,0.31341608382154534,-0.3313578200242581,-0.11352549299360051,0.004724678304995504,W2,0.06997361950377445,0.09505011771104117,1.6059221235998282,-0.5557735496272903,-0.6065504783841726,0.04163181685759142,0.05672324865052413,0.0008711463558150013,0.0,0.21848659422160074,Alo,0.0,-0.03240371927623484,-1.9333431788984496,-0.9743650626463715,-0.5925450640697373,0.0,0.0,0.0,0.0,0.0,
20,Rd,-0.03411722012379,0.12266149216836444,0.11432882321376,-2.4850371107142735,-0.025544095463233867,-0.020374645942933558,-0.027656088630631286,-0.0004327542560537222,0.0,-0.10584865143685435,Ibias,0.9079077838373907,-0.1527161940454715,-2.4622007531908268,-1.592942140573232,0.16047432222709304,0.941898936043593,0.6037088859167036,0.3328361067070938,0.11291938078403856,-0.3246551920935974,W1,-0.011564076483902458,0.08744947395790456,1.3705443200405047,-0.07770234480687754,-0.176006161990751,-0.007331064194419484,0.3083248876833001,-0.3299029945272223,-0.11290086333885578,0.004384029966221689,W2,0.06938445890344246,0.09211432631343959,1.3723738070340599,-0.5553245276563531,-0.5949953313192906,0.041415752267157185,0.05623790407734505,0.0008534875605235193,0.0,0.21537040906158092,Alo,0.0,-0.03457613915951164,-1.7502008752931524,-0.9900008072246342,-0.5853059665642351,0.0,0.0,0.0,0.0,0.0,
21,Rd,-0.034018356978020345,0.12003050623612803,0.015726948936084024,-2.4302423012014653,-0.022551249285288177,-0.02034576224771122,-0.02758209747304206,-0.0004237110135883961,0.0,-0.10492589755853439,Ibias,0.9075981229110437,-0.14857251407663066,-2.263937742463036,-1.544636443226324,0.1524037675603624,0.9416905882046643,0.6090949541830679,0.33141464880349203,0.11233692166765821,-0.32047591557671107,W1,-0.010606483924708202,0.08326788623189345,1.2551897416695341,0.05518734122786856,-0.170505736901783,-0.006846204358222202,0.30351945236152894,-0.32844867170833963,-0.1123369216676376,0.004047703164250146,W2,0.0688774718281556,0.08957217744089746,1.1729352647672753,-0.4826320261699083,-0.5845438984350821,0.04107722614942328,0.05580428581571114,0.000859528056147021,0.0,0.21244546898928937,Alo,0.0,-0.036708382437602806,-1.589362800015172,-0.933453264546695,-0.5791796408837767,0.0,0.0,0.0,0.0,0.0,
22,Rd,-0.03393508940602597,0.11834895337999762,-0.06050559038306811,-2.4381150467515735,-0.018975119796554068,-0.020306927493523655,-0.027507096245566305,-0.0004266071204338554,0.0,-0.10402954126100561,Ibias,0.9072809583243117,-0.14430630907899938,-2.0975071352936046,-1.5562974830856677,0.1454540064714611,0.9415385035942311,0.6141885894322068,0.3299867020466302,0.11177890697791304,-0.31646881499402413,W1,-0.009686390032962854,0.07977870612333565,1.158556683165731,0.051275554642168424,-0.16467540393259567,-0.006443544300827116,0.2989689716052646,-0.32703701852814915,-0.11179751198907202,0.0037153407593200783,W2,0.06836104317185611,0.08740600381697002,1.0004149565307963,-0.4849399769527172,-0.5739045108551886,0.04080911390525577,0.055404364069095234,0.0008532142408846262,0.0,0.20970165422613626,Alo,0.0,-0.03796337136599246,-1.4627062201709093,-0.9483854913902189,-0.5728635877855237,0.0,0.0,0.0,0.0,0.0,
23,Rd,-0.033868026596503994,0.11646867971954265,-0.12774983069435764,-2.429300968543071,-0.016445478278734355,-0.020158959323374692,-0.027449613086039694,-0.0004171569794858764,0.0,-0.10319796920722786,Ibias,0.9069215254980231,-0.14046376237328756,-1.9492404995992563,-1.5647182686318832,0.13796025672875978,0.9413443456589512,0.6189799456933209,0.3285970066042108,0.11126498800176798,-0.312747070769831,W1,-0.008773242471239024,0.0763958322074435,1.0773899787345829,0.05350788239499562,-0.1600218715584039,-0.0059291056833486,0.2946663969449498,-0.32564009977905106,-0.11128363472341483,0.0033867307887589415,W2,0.06790158606980838,0.08504169971368258,0.8497260852669223,-0.47224061187690775,-0.5645759960993187,0.040614373930905605,0.055016951460490134,0.0008588526048108425,0.0,0.20705771339614512,Alo,0.0,-0.03920234921155479,-1.3538105174199966,-0.9395540737781124,-0.5678718540233866,0.0,0.0,0.0,0.0,0.0,
24,Rd,-0.033785786061979205,0.1146669574930473,-0.18341403498916833,-2.5260678424726004,-0.013698507081879835,-0.02022886718344075,-0.027410203463044396,-0.0004321729284532339,0.0,-0.10242867972028215,Ibias,0.9065238712148737,-0.1367505637369952,-1.816963300914964,-1.657092458443692,0.13114967168386982,0.9410473013511144,0.6235081271549217,0.3272166458194694,0.11077756582369117,-0.30914626489925023,W1,-0.007835355736869939,0.0731116433872449,1.0082156131733178,-0.06301501905577411,-0.1552927505979049,-0.005499692017247731,0.29059946450446983,-0.32427786990607654,-0.11077756582369117,0.0031003762306586902,W2,0.06747111884527537,0.08303019212466138,0.7164263330418832,-0.6005546379301845,-0.5553136199428507,0.04029774332637858,0.05466253678374031,0.0008396502609571552,0.0,0.2045473218174898,Alo,0.0,-0.04042649926859956,-1.2616504338151333,-1.0458411945549058,-0.5629388025349671,0.0,0.0,0.0,0.0,0.0,
25,Rd,-0.03372231367574018,0.11320888261882932,-0.23243180809603425,-2.489921765027901,-0.011042917198724942,-0.02020110876471292,-0.02734926841698933,-0.0004224237956808785,0.0,-0.10171935029272289,Ibias,0.9061009624402514,-0.1334296463463336,-1.6981092080045224,-1.6339678372074917,0.12467832045683082,0.9408638588912617,0.62780265498283,0.32587510990783625,0.110317215833921,-0.30577546726843063,W1,-0.006940837654133994,0.07018990955250262,0.9465339915092126,-0.06441282480952691,-0.1507842521880283,-0.005098326899053218,0.28675052981764,-0.3229305675673827,-0.110317215833921,0.0028555508048758713,W2,0.06703833441565091,0.0810863313149038,0.5962748218970594,-0.5108567125031022,-0.5463960796792169,0.040078514234245285,0.05436113657050124,0.0008448475913445149,0.0,0.20216527928059475,Alo,0.0,-0.041094561752323296,-1.1816635528295039,-1.0021230314950746,-0.5583491189967775,0.0,0.0,0.0,0.0,0.0,
26,Rd,-0.033713872248718295,0.11154229182022353,-0.2715063993885747,-2.431324959080241,-0.008791940702205328,-0.02019585477522944,-0.027346373761051448,-0.0004249604786772958,0.0,-0.10102943188334015,Ibias,0.9056538677170284,-0.13021152338399475,-1.5890507231564646,-1.5798116792397594,0.11818882467698053,0.9406316555393401,0.6318609207344373,0.3245448173319817,0.10986633460951226,-0.3025502918286407,W1,-0.006058228820331977,0.06707793203743849,0.8945627738792407,0.049911126906523516,-0.1467660445991309,-0.00468576569759018,0.2830848705688162,-0.32160759049407994,-0.10986633460951226,0.002613161418066247,W2,0.06664051702362206,0.07920340981879469,0.48914342254533244,-0.5079784480329804,-0.5380844158733655,0.03985970121797674,0.054034039249040704,0.0008374221197357224,0.0,0.19986841963684102,Alo,0.0,-0.04175976891502279,-1.1102254064459842,-0.948706149974253,-0.5543541297959594,0.0,0.0,0.0,0.0,0.0,
27,Rd,-0.033658968575739,0.10993765973944357,-0.3074247611072989,-2.496622731375889,-0.006335328609585335,-0.02019349130257202,-0.027322256276348208,-0.0004274325721992704,0.0,-0.10039591894225382,Ibias,0.9051944817279926,-0.1270909592589164,-1.4899038094473867,-1.6551523735077807,0.11227197547678866,0.9404042691440725,0.6356991677050456,0.3232395969511983,0.10942502975344988,-0.29950364686356096,W1,-0.005154353872340464,0.06431016983132089,0.8483323394826798,-0.06144253045003501,-0.14264178486059176,-0.004282840880761702,0.2796265302521221,-0.32029785513079373,-0.10944383130496489,0.0023347888126140125,W2,0.06624555480219399,0.07764371296234432,0.390695558774002,-0.510907020755587,-0.5297734105381415,0.039642140712844255,0.05374113155896339,0.0008297220519121256,0.0,0.1976915445431893,Alo,0.0,-0.042422813648246814,-1.0490876190530722,-1.007115458206246,-0.5503414125378806,0.0,0.0,0.0,0.0,0.0,
28,Rd,-0.03362646381730221,0.10839004344841782,-0.33769715205365436,-2.432426106996133,-0.00397184531438612,-0.02018393314998668,-0.02731657364965719,-0.000417201654048694,0.0,-0.09981702753433801,Ibias,0.9047336413545376,-0.12458828501832754,-1.3985405731300393,-1.5846071588902113,0.10659968191897684,0.9401738809237868,0.6393249232743533,0.3219532521753778,0.10901279840768827,-0.29659154208919475,W1,-0.004264478779323337,0.06161028408534052,0.8070968711154868,0.04410261239776645,-0.13869505204415475,-0.0038799166832346973,0.27631531926775943,-0.31899491317401496,-0.10903163593982432,0.0020969963767683386,W2,0.06588969261495907,0.07560522032887257,0.30047078371733976,-0.4037416623805635,-0.5212285968598112,0.03943710461583442,0.05346214857672643,0.000834403308079843,0.0,0.19555444393565147,Alo,0.0,-0.04282014096620038,-0.9935933995746749,-0.9364728434491933,-0.5465907174094186,0.0,0.0,0.0,0.0,0.0,
29,Rd,-0.03358380518991282,0.10689543879511741,-0.3639987536882991,-2.442624206266486,-0.0016833529307227412,-0.02017875693782932,-0.027289860963836694,-0.00043220243752189645,0.0,-0.09925307597172287,Ibias,0.9042554318538354,-0.12163693442855722,-1.3129846726619325,-1.6166784634762712,0.10115899856050872,0.9399347430205102,0.6427939944437562,0.3206814968034802,0.10861181270002589,-0.29377087239390787,W1,-0.003354849098882923,0.058972868732502536,0.7697481873899454,-0.061302446617327845,-0.13457880420686288,-0.0034987787042671217,0.2731828790234828,-0.31773235075922557,-0.10864955789990177,0.001861232576574287,W2,0.06554315713194066,0.07414358939263681,0.21709632665035605,-0.40413120031274763,-0.513508833848159,0.03924762939245565,0.05321928987072175,0.0008262693658532787,0.0,0.19356818796473796,Alo,0.0,-0.043220838332610235,-0.9443315036144033,-0.9271122016619346,-0.5425534464051647,0.0,0.0,0.0,0.0,0.0,
