n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,FOM,PWR
69,0.001081336383182688,6.109476566349274e-05,163.63493440361364,345.39034808242513,5000000000.0,-0.22111060000000002,13.8596,-19.5592,4.982294612094284,11.297986035743083,0.0039875
70,0.0012976036598192258,7.331371879619129e-05,135.78699186417037,414.4684176989102,5000000000.0,0.7409319000000001,15.7918,-15.2181,4.6508450157199075,13.921356787046243,0.0047561999999999995
71,0.0015571243917830708,7.223869369681957e-05,162.94439023700446,497.3621012386922,5000000000.0,1.4167,17.0413,-15.0926,4.210587224016433,15.811682943553784,0.0056187
73,0.0016349806113722452,6.934914594894679e-05,223.2675666041241,477.46761718914456,5000000000.0,1.2087,16.7919,-16.3824,3.9555620606700215,15.579998950228909,0.0058738
74,0.0013079844890977962,8.321897513873615e-05,178.61405328329928,381.97409375131565,5000000000.0,0.076852,15.4225,-15.2976,4.212261681506699,13.558053969207968,0.0047738
75,0.0015695813869173554,6.657518011098891e-05,209.41027693651625,458.3689125015788,5000000000.0,1.4727,16.5336,-16.9363,4.105317385614059,15.501961253418047,0.0056562
77,0.0016340584731458097,6.391217290654936e-05,201.03386585905562,440.03415600151567,5000000000.0,1.904,16.3886,-17.1377,4.22626440866341,15.419358369618116,0.0058858
79,0.0017931156676066061,6.135568599028739e-05,192.99251122469337,422.432789761455,5000000000.0,2.4387,16.2877,-17.1049,4.356001558255299,15.251952516905343,0.0064455
80,0.001434492534085285,7.362682318834487e-05,154.3940089797547,391.9132125216866,5000000000.0,1.2145,15.8193,-15.2333,4.442419147957598,14.335608229461002,0.0052247000000000005
82,0.0013771128327218734,7.068175026081107e-05,222.32737293084676,376.2366840208191,5000000000.0,0.6257764,15.3019,-17.4671,4.167214048253573,13.861668947450216,0.0049959
84,0.0013963924123799613,6.785448025037863e-05,277.8092020538877,361.18721665998635,5000000000.0,0.6299641,14.9671,-18.5645,4.080398885087445,13.62795263962784,0.0050476
86,0.0014243202606275234,6.514030104036348e-05,266.6968339717322,346.7397279935869,5000000000.0,0.9434383000000001,14.7416,-18.9172,4.195523265145491,13.440373545903789,0.0051511
88,0.0013673474502024225,6.253468899874895e-05,256.02896061286293,332.8701388738434,5000000000.0,0.8004135,14.3155,-19.6036,4.351959774535041,12.78919137626518,0.0049559
89,0.001640816940242907,7.504162679849874e-05,228.27246981874035,399.4441666486121,5000000000.0,1.549,16.1568,-15.7745,3.925855128286871,15.305533032367745,0.0059138
91,0.0016342536724819792,7.203996172655879e-05,219.14157102599071,383.46639998266767,5000000000.0,1.7416,15.9187,-16.1531,4.049962209277018,15.0666854669984,0.0058958000000000005
93,0.0016277166577920946,6.915836325749643e-05,210.37590818495107,368.127743983361,5000000000.0,1.9257,15.6554,-16.5198,4.180652391267924,14.784734843346792,0.005881300000000001
95,0.0016016731912673343,6.639202872719658e-05,262.5852705938167,353.40263422402654,5000000000.0,1.7296,15.2028,-17.9449,4.107844068955591,14.33290533577141,0.005776
97,0.0015472163027642235,6.373634757810871e-05,252.08185977006403,339.2665288550655,5000000000.0,1.6824,14.8209,-18.5828,4.252041209650962,13.81364482380148,0.0055887
99,0.0014853276506536545,6.118689367498436e-05,241.99858537926144,325.69586770086283,5000000000.0,1.5574,14.3943,-19.2613,4.408012653411405,13.182967745354713,0.0053765
100,0.0017823931807843855,7.342427240998123e-05,196.910298933863,390.8350412410354,5000000000.0,2.2551,16.2896,-15.1104,4.079864391435914,15.532844488886557,0.0064187
