n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,FOM,PWR
1,0.0018150762337473688,8.260501458190253e-05,270.7884114823356,189.29987993091532,1000000000.0,2.2688,12.8859,-16.3027,4.390845437274732,4.558254508770073,0.0065614
3,0.0017424731843974739,7.930081399862643e-05,261.3325254866295,272.59182710051806,1000000000.0,2.0827,15.297,-18.2909,4.040155265548985,7.533008687396712,0.0062878
5,0.001672774257021575,7.612878143868137e-05,250.8792244671643,392.532231024746,1000000000.0,1.3669,17.5076,-21.3162,3.8209979788944843,9.584424621934643,0.0060206999999999995
6,0.001467566469484229,9.135453772641764e-05,200.70337957373144,471.0386772296952,1000000000.0,0.5136067000000001,19.0121,-19.1994,3.732954092461804,10.936894531121439,0.0053049
7,0.001761079763381075,0.00010962544527170116,160.56270365898516,565.2464126756342,1000000000.0,-1.8301,20.8144,-16.0519,3.625481978598356,9.83261664143009,0.006306300000000001
9,0.001127091048563888,0.00010524042746083312,154.14019551262575,542.6365561686089,1000000000.0,-0.7129774999999999,19.4122,-18.9515,3.9415333962971344,10.847050369849109,0.0041253
10,0.0013525092582766655,0.00012628851295299975,184.9682346151509,651.1638674023307,1000000000.0,-1.1985,21.1958,-17.7978,3.3798658245177116,12.408220968590648,0.0048741
11,0.0010820074066213324,0.0001515462155435997,147.9745876921207,520.9310939218645,1000000000.0,-1.3528,19.4957,-16.3607,3.781125980624868,10.716973373544793,0.0039817
12,0.0012984088879455988,0.00018185545865231963,177.56950523054485,625.1173127062375,1000000000.0,-1.116,21.1679,-15.0519,3.2308472819069567,12.903907855464215,0.0046963
14,0.0014022815989812466,0.00017458124030622684,255.7000875319846,900.1689302969819,1000000000.0,-14.4002,20.9289,-15.0305,2.921164785402798,-0.25752108289518727,0.0049732000000000005
15,0.0011218252791849973,0.0002094974883674722,204.56007002558763,720.1351442375856,1000000000.0,-2.2089,21.1139,-15.899,3.103853773318739,12.631717696847673,0.004062700000000001
16,0.0013461903350219968,0.00016759799069397777,245.47208403070516,864.1621730851027,1000000000.0,-8.6978,21.8342,-16.407,2.933261612730351,6.48380071118661,0.0047952
17,0.0010769522680175974,0.00020111758883277332,196.37766722456414,691.3297384680822,1000000000.0,-2.2216,20.8279,-16.465,3.206320728750029,12.296405996925916,0.0039141
18,0.001292342721621117,0.00016089407106621866,235.65320066947697,829.5956861616986,1000000000.0,-5.1703,21.9565,-17.1348,2.9885416779311096,10.18397041601769,0.0046194
19,0.0010338741772968935,0.0001930728852794624,188.5225605355816,663.6765489293589,1000000000.0,-2.2829,20.5138,-17.0162,3.315823977440414,11.874108002641501,0.0037721
20,0.001240649012756272,0.0001544583082235699,226.22707264269792,796.4118587152307,1000000000.0,-3.2702,21.8353,-17.774,3.0636616183753635,11.973472823131004,0.004452
21,0.0009925192102050178,0.0001853499698682839,180.98165811415834,637.1294869721845,1000000000.0,-2.3687,20.1733,-17.5518,3.4325601365475187,11.3924778128827,0.0036349999999999998
22,0.0011910230522460213,0.00014827997589462712,217.17798973699,764.5553843666214,1000000000.0,-2.3426,21.6041,-18.404,3.152038133246534,12.66076620714257,0.0042872000000000006
23,0.000952818441796817,0.00017793597107355254,173.742391789592,611.6443074932971,1000000000.0,-2.4636,19.8101,-18.0643,3.5561725198400502,10.870251883144679,0.0035039
24,0.0011433821301561804,0.00014234877685884203,197.31536033046638,733.9731689919565,1000000000.0,-1.843,21.3304,-18.7636,3.3050246446938947,12.755609161323118,0.0041315
25,0.0012972453960834228,0.00017081853223061043,157.8522882643731,880.7678027903478,1000000000.0,-4.4046,22.3486,-15.3697,3.3664834633208356,10.596179217741287,0.0046371
27,0.0008302370534933907,0.00016398579094138602,151.53819673379817,845.5370906787339,1000000000.0,-2.8258,20.7973,-19.2297,3.800860439742223,11.66097472652338,0.0030559
28,0.0009962844641920687,0.00013118863275310883,168.7226632275922,1014.6445088144807,1000000000.0,-3.2648,22.2132,-19.4356,3.5985072156632967,12.293223894847356,0.0035884000000000003
29,0.000797027571353655,0.0001574263593037306,134.97813058207376,811.7156070515846,1000000000.0,-2.6755,20.5017,-19.2633,4.036015158150888,11.266053962428941,0.0029548
30,0.000956433085624386,0.00012594108744298449,132.30767213758537,974.0587284619015,1000000000.0,-2.2714,22.0111,-19.1462,3.9889487687680547,12.559214380572618,0.0034703
31,0.000797076469001196,0.00015112930493158138,158.76920656510245,779.2469827695212,1000000000.0,-2.9583,20.2706,-20.8,3.8449498637620105,11.085513242018887,0.0029460000000000003
