n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,FOM,PWR
566,0.0010413984028120288,0.00010665432197047559,145.3013937596624,615.9459608398713,3000000000.0,-1.4889,18.1074,-15.8089,4.0118444271595335,13.756728196640651,0.0038178
567,0.0012496780833744345,8.532345757638047e-05,164.70603077617778,739.1351530078456,3000000000.0,-0.9294260000000001,19.4715,-16.8419,3.9385412072990644,15.086825253659509,0.0045018
568,0.00100781643370122,0.00010238814909165656,152.48007352725762,591.3081224062764,3000000000.0,-1.6308,17.8355,-16.711,4.030059537697291,13.445121205265174,0.0037032
569,0.001209379720441464,8.191051927332525e-05,165.4111097988149,709.5697468875317,3000000000.0,-0.7178794000000001,19.238,-17.5929,4.006082422062437,15.084407621640565,0.0043668
571,0.0010951453582312086,7.863409850239224e-05,204.28929309747986,681.1869570120305,3000000000.0,-1.2034,18.6931,-19.5916,3.898791012218845,14.651007734808346,0.0039666
572,0.0013141744298774505,7.200289012106711e-05,202.2971385023297,817.4243484144365,3000000000.0,-3.6218,19.6059,-18.3162,3.877560631709269,12.451163306085553,0.0046928000000000004
573,0.0010513395439019605,8.640346814528054e-05,161.83771080186375,653.9394787315492,3000000000.0,-1.2003,18.4639,-18.1666,4.045505169483153,14.327076604552483,0.0038346
574,0.0012616074526823526,6.912277451622442e-05,178.3909714495286,784.727374477859,3000000000.0,-1.6354,19.5322,-19.1628,4.074146870877345,14.192500718825555,0.0045267
575,0.001009285962145882,8.294732941946931e-05,142.71277715962287,627.7818995822872,3000000000.0,-1.0735,18.1735,-18.2623,4.308088602901207,13.890471859575962,0.0037026
576,0.0012111431545750585,6.635786353557545e-05,156.4133351460444,753.3382794987447,3000000000.0,-0.6407691999999999,19.3333,-19.6523,4.3142400498142495,14.75915144496112,0.0043643
577,0.0009689145236600468,7.962943624269054e-05,136.34992332307002,602.6706235989957,3000000000.0,-1.0837,17.8352,-18.7611,4.473528300407133,13.438937554340693,0.0035711000000000002
578,0.0011626974283920563,7.867147682887023e-05,145.01343587108462,723.2047483187948,3000000000.0,-0.5733101,19.2233,-17.6309,4.2443762212176335,14.981633363627832,0.0042127
579,0.0013952369140704675,9.131522598521261e-05,162.68814458274002,867.8456979825538,3000000000.0,-5.226,19.848,-15.1653,3.8451298686955333,10.902666976002042,0.0049611
581,0.0008929516250050992,8.766261694580411e-05,156.18061879943042,555.4212467088344,3000000000.0,-1.9638,17.0884,-19.5656,4.296150459562515,12.428992593155638,0.0033038
582,0.001071541950006119,7.013009355664329e-05,150.27659480271578,666.5054960506012,3000000000.0,-0.5407177000000001,18.5537,-19.9187,4.413315015798457,14.403789269563404,0.0039072
583,0.0012858503400073429,8.415611226797195e-05,165.30665716118878,799.8065952607215,3000000000.0,-1.751,19.7458,-16.6687,3.9226133037156377,14.462869483029344,0.0046102999999999995
584,0.0010286802720058743,0.00010098733472156634,132.24532572895103,639.8452762085772,3000000000.0,-1.2849,18.2784,-15.8096,4.1895409983675975,13.885700324681718,0.0037786
585,0.0012344163264070493,8.078986777725308e-05,150.95199630500733,767.8143314502926,3000000000.0,-0.9173439,19.5812,-17.0665,4.109026301242409,14.982668070299244,0.0044438
586,0.0009875330611256393,9.694784133270369e-05,142.70335090452323,614.251465160234,3000000000.0,-1.5186,17.9588,-16.9681,4.169926752952163,13.534911730119394,0.0036328999999999997
587,0.0011850396733507672,7.755827306616295e-05,154.9742944979434,737.1017581922808,3000000000.0,-0.6957749,19.3216,-17.9737,4.1507756509223395,15.038286372119849,0.0042813999999999994
588,0.0012551479188469107,9.306992767939554e-05,162.1417433318848,741.6369588259673,3000000000.0,-1.0034,19.4798,-15.8898,3.8730110382777094,15.113914576996457,0.0045202
589,0.0011372020022069856,9.445689691447675e-05,160.08908898242214,593.3095670607738,3000000000.0,-0.8873505,18.3553,-16.6654,3.9514370513579165,14.349081088490786,0.0041456
590,0.0013646424026483826,7.55655175315814e-05,182.6748734517696,711.9714804729285,3000000000.0,-1.2842,19.4245,-18.0661,3.9227622631072494,14.347351627366915,0.0048956
591,0.001091713922118706,9.067862103789769e-05,146.13989876141568,569.5771843783428,3000000000.0,-0.8423123,18.0533,-16.9068,4.162901252984031,13.898154601875882,0.0040008
592,0.0013100567065424474,7.254289683031815e-05,165.17499026410604,683.4926212540114,3000000000.0,-0.375887,19.2167,-18.4892,4.115754483991406,14.888690073793148,0.0047179000000000006
593,0.001048045365233958,8.705147619638178e-05,133.52425365501185,546.7940970032091,3000000000.0,-0.7941634000000001,17.7232,-17.0503,4.390428881217504,13.40888811969685,0.0038597
594,0.0012576544382807496,8.199511654719521e-05,147.82019904615973,656.1529164038509,3000000000.0,-0.18877170000000001,19.0975,-16.8142,4.149762664395424,15.05533556351943,0.0045534
596,0.0012073482607495196,7.871531188530741e-05,199.2662343181052,629.9067997476968,3000000000.0,-0.6186287,18.6824,-19.0514,3.8803879776336796,14.840923681544332,0.004364600000000001
597,0.0014488179128994236,9.44583742623689e-05,192.43041256842167,755.8881596972362,3000000000.0,-3.4074,19.6593,-15.3473,3.598635516993245,12.780132009074556,0.0051719999999999995
599,0.0009272434642556311,9.068003929187414e-05,184.7331960656848,483.7684222062312,3000000000.0,-2.1225,16.5095,-20.0008,4.119751546465481,11.826466955232926,0.0034192999999999997
600,0.0011126921571067575,7.796771511096485e-05,172.44748158842373,580.5221066474775,4000000000.0,-0.7948651999999999,17.3563,-17.8108,4.156882288418119,14.447495120249158,0.0040567
601,0.001335230588528109,6.237417208877189e-05,185.72577739093788,696.626527976973,4000000000.0,-0.4818736,18.4152,-18.8626,4.181199434914803,15.055544556153901,0.0047931
602,0.0010681844708224871,7.484900650652626e-05,148.5806219127503,557.3012223815783,4000000000.0,-0.6665184000000001,17.0789,-17.8716,4.451892056680727,13.98293813125692,0.0039156
603,0.0012818213649869845,5.987920520522101e-05,161.15873370864216,668.761466857894,4000000000.0,0.2463519,18.2121,-19.3181,4.436029298427248,15.3319522677359,0.004623599999999999
604,0.0011151492701656327,7.185504624626521e-05,148.31726618229416,535.0091734863151,4000000000.0,-0.293029,17.041,-17.999,4.483704656934943,14.087312937901586,0.0040829
605,0.0013381791241987592,5.914754519180333e-05,163.45200008726573,642.0110081835782,4000000000.0,0.45570010000000005,18.1192,-19.3783,4.439031139534707,15.26178134327199,0.0048214
606,0.0010705432993590074,7.0977054230164e-05,138.09625218436668,513.6088065468625,4000000000.0,-0.3520527,16.7187,-18.0088,4.6625030492622495,13.586197267579237,0.0039399000000000005
607,0.0012846519592308089,6.305169676220227e-05,149.14192917064864,616.330567856235,4000000000.0,0.5764009,17.9822,-18.4109,4.4876146707950575,15.325722056969045,0.0046514
608,0.0015415823510769706,7.566203611464272e-05,162.38395481895938,739.596681427482,4000000000.0,-3.2562,18.8058,-15.4274,4.048934952891922,12.296227063441359,0.0054926
610,0.0009866127046892611,7.263555467005702e-05,155.888596626201,473.34187611358846,4000000000.0,-1.0847,15.9794,-19.3488,4.546985751800664,12.633033268638064,0.0036415
611,0.0011839352456271134,8.716266560406842e-05,154.6046965986599,568.0102513363062,4000000000.0,-0.5384342000000001,17.5012,-15.764,4.086253728503109,14.69578759984553,0.0043152
612,0.001420722294752536,6.973013248325474e-05,179.77453061157013,681.6123016035674,4000000000.0,-0.6497129,18.5528,-17.2304,4.046569105074256,14.980636428161242,0.0050942
