n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,FOM,PWR
32,0.001227205139870784,0.0001540077427954723,183.08409956710688,879.6734862325463,1000000000.0,-3.954,22.2082,-17.0895,3.277142348539976,11.30617956209052,0.0043952
33,0.0009817641118966274,0.00017465156375007213,158.8002119726226,703.7387889860371,1000000000.0,-2.1625,20.6528,-17.3797,3.5868248187581795,11.845729103917854,0.0035968000000000003
34,0.001178116934275953,0.00016857873942359092,161.44655522161764,844.4865467832445,1000000000.0,-2.4104,22.0504,-16.1431,3.397680296651031,12.621683671691748,0.0042416
35,0.0009424935474207623,0.00017547951220712785,157.88744934826875,675.5892374265957,1000000000.0,-2.3385,20.2873,-17.7268,3.647112268058007,11.358185883436128,0.0034662000000000004
36,0.0011309922569049148,0.00016924522473707083,158.8219871699279,810.7070849119148,1000000000.0,-1.9838,21.7909,-16.3472,3.4477509923168794,12.855767013607034,0.0040893
37,0.0011325395327783975,0.00017087343561980833,161.11626063982908,778.1370919064403,1000000000.0,-1.84,21.6354,-16.3213,3.428975634270911,12.864928760859325,0.004102000000000001
38,0.0013590474393340769,0.00017078795666743919,163.97895725605702,804.3816482875374,1000000000.0,-3.5724,22.2011,-15.201,3.290303694457741,11.214293007784292,0.0048655999999999994
39,0.0010872379514672615,0.00019575465364929587,142.0061651463783,643.5053186300299,1000000000.0,-1.5983,20.6699,-15.013,3.610452492091176,11.943564971471286,0.0039817
41,0.0010437484334085711,0.0001574375163329325,161.14182463250557,791.5115419149282,1000000000.0,-1.9744,21.4285,-17.6786,3.5335811435170013,12.673346629717624,0.0037936000000000003
42,0.0012524981200902853,0.00015605137669454425,163.92887481537318,884.4152099352328,1000000000.0,-4.0044,22.3048,-16.4434,3.386940029658398,11.062183853753325,0.004482300000000001
43,0.0010019984960722283,0.00017839428654224703,143.65699202186832,707.5321679481863,1000000000.0,-1.9254,20.7864,-16.4321,3.6857094448369954,11.949828656797594,0.003674
44,0.001202398195286674,0.00017012551390554526,145.59594096401793,849.0386015378235,1000000000.0,-2.3522,22.1528,-15.4812,3.512910345605748,12.486092313607603,0.0043266
45,0.0009619185562293391,0.00017958860009907414,144.39752777130514,679.2308812302588,1000000000.0,-2.1101,20.4235,-16.7829,3.729251362338153,11.487014367852503,0.0035406
46,0.001154302267475207,0.00017125472227683472,145.46007282149466,815.0770574763105,1000000000.0,-1.8718,21.8976,-15.6869,3.540663111516438,12.82003183900141,0.0041714000000000005
47,0.0009820893310218727,0.00017277769452022994,147.11521124761003,743.0497480649568,1000000000.0,-2.0489,20.9246,-17.0097,3.6749381447559286,12.075605255727346,0.0035968000000000003
48,0.0011785071972262471,0.00016485030848162503,148.86835594695222,891.6596976779482,1000000000.0,-2.8192,22.2499,-15.9632,3.51303224216686,12.206240401164905,0.004237599999999999
49,0.0009428057577809977,0.0001766811520656713,145.13245297757177,713.3277581423586,1000000000.0,-2.207,20.567,-17.1529,3.734985731217104,11.613521132306222,0.0034681000000000004
50,0.0011313669093371973,0.00016938370933363992,147.83116865062516,855.9933097708303,1000000000.0,-2.1572,22.0027,-16.0092,3.5365509868370526,12.739710020465074,0.0040834
51,0.0009050935274697578,0.0001717405138810157,148.60152592563136,726.2692601173385,1000000000.0,-2.4058,20.4771,-17.9385,3.7533556326578505,11.464936311288525,0.0033335
52,0.0010861122329637095,0.00016355127906927147,149.19502452105058,871.5231121408062,1000000000.0,-2.1905,21.948,-16.6282,3.5711800591812644,12.759904974572134,0.0039265
53,0.0009214433686742697,0.00016513657261718614,151.37639547426593,792.8797414364988,1000000000.0,-2.3599,20.955,-18.1547,3.7052566933759823,12.01550845682085,0.0033773
54,0.0011057320424091236,0.0001578014266815377,153.1591887754391,948.1865825121613,1000000000.0,-3.0518,22.2732,-16.8563,3.5428963941191944,12.218670679330854,0.0039772
55,0.0008845856339272989,0.0001683615302941276,150.57911583190835,758.5492660097291,1000000000.0,-2.5232,20.5804,-18.4173,3.756417803546454,11.547039326056797,0.0032565
56,0.0010615027607127586,0.00016063456194062827,151.47524068948,910.2591192116749,1000000000.0,-2.4312,22.0289,-17.002,3.575782188120858,12.692715959024817,0.0038364
57,0.0008492022085702069,0.00016296807946021682,152.87625917441585,784.7473287438224,1000000000.0,-2.7027,20.5673,-19.1987,3.785723573328918,11.477397153542118,0.0031290000000000003
58,0.0010190426502842483,0.00015555873318242377,153.29082318367676,941.696794492587,1000000000.0,-2.5634,22.0236,-17.6216,3.607632022142252,12.67500514140923,0.0036837000000000003
59,0.0008152341202273986,0.0001570932520263618,153.59990257310454,830.4619344201707,1000000000.0,-2.8625,20.6608,-19.8933,3.826394697472134,11.517319919330657,0.0030048
60,0.0009782809442728784,0.0001484389430904224,152.48572533681605,996.5543213042048,1000000000.0,-2.7979,22.1061,-18.2336,3.6715141170709273,12.588512896809723,0.0035357
61,0.0007826247554183028,0.00015077397958212805,152.8420960638546,840.0465521165872,1000000000.0,-2.9744,20.5558,-20.6223,3.894838805093594,11.351720535748127,0.0028910999999999997
62,0.0009391497065019633,0.00014412623586070622,152.42860205228243,1008.0558625399046,1000000000.0,-2.7745,22.0267,-18.7982,3.720511053770447,12.61569460743333,0.003401
63,0.0008456020793059598,0.00014428893875903065,152.74146388544355,917.1141301898218,1000000000.0,-2.684,21.2784,-19.9975,3.81851137729032,12.196614608561877,0.0030962999999999997
64,0.0010147224951671517,0.0001380572094315112,152.7432716025919,1058.1836791763221,1000000000.0,-3.6553,22.4104,-18.4306,3.6881566750286146,11.870732621955938,0.0036478
65,0.0008117779961337214,0.00014993126814320703,147.83913786721251,846.5469433410577,1000000000.0,-2.7506,20.7598,-20.0753,3.900353711870949,11.619920087006367,0.0029929
66,0.0009741335953604656,0.00014419413524694775,147.92442436316816,1015.8563320092693,1000000000.0,-2.851,22.1759,-18.351,3.732634042107763,12.518851988890063,0.0035193
67,0.0007793068762883725,0.00014809492167381023,149.6008426455678,820.2517811633004,1000000000.0,-2.9158,20.4404,-20.7571,3.9434485752239583,11.224272232605,0.0028837000000000003
68,0.000935168251546047,0.00014240752183143618,149.64794064693535,984.3021373959605,1000000000.0,-2.6148,21.9372,-18.9219,3.755444273390909,12.636745432953433,0.0033921000000000003
69,0.0010122721384895755,0.00014264583960952215,151.7024977709447,956.9417954374472,1000000000.0,-2.6074,22.085,-18.3538,3.6733168589867065,12.608614851855247,0.0036566999999999997
70,0.0008098177107916603,0.000146676119111493,152.15298365490304,799.181039922713,1000000000.0,-2.7684,20.4801,-20.5775,3.8899275294408504,11.343946712639218,0.0029902
71,0.0009717812529499925,0.00014167152076568942,150.94724571625827,959.0172479072556,1000000000.0,-2.5274,21.9684,-18.7288,3.7153617338346896,12.663963473469572,0.0035201
72,0.0009023541863302825,0.00014353566040242223,152.12703368086608,894.2851954206327,1000000000.0,-2.4284,21.4269,-19.4527,3.767461598742163,12.419687310000345,0.0032938999999999998
73,0.001082825023596339,0.00013983605939848,152.95342275655335,1017.5393194958499,1000000000.0,-3.944,22.4403,-17.9492,3.6335355993884857,11.435129110626363,0.0038842
74,0.0008662600188770712,0.00015565868117451952,144.14993137287985,814.03145559668,1000000000.0,-2.4619,20.8521,-18.9401,3.856649898383343,11.801748739597736,0.0031872
75,0.0010395120226524856,0.0001496544535675434,145.5128642488785,976.837746716016,1000000000.0,-2.8023,22.2325,-17.5015,3.684502070759987,12.432334272534714,0.0037499
76,0.0008316096181219885,0.00015600726202588116,144.95254697019178,781.4701973728128,1000000000.0,-2.6275,20.4909,-19.4292,3.9018572483510705,11.357727927324046,0.0030724
77,0.0009979315417463861,0.00014880944370384,144.2480276387665,937.7642368473753,1000000000.0,-2.3753,21.974,-17.874,3.7301554764283775,12.680070857440036,0.0036153
78,0.0009532317606712855,0.00014977843357892714,146.58651921249563,884.55369974766,1000000000.0,-2.2403,21.5868,-18.3605,3.746708773900622,12.574962487847824,0.0034719000000000004
79,0.0011438781128055428,0.00014757859752316218,148.57651665892,968.8826090890981,1000000000.0,-3.8078,22.4242,-17.048,3.602439533107063,11.374250795723029,0.0041011
80,0.0009151024902444342,0.00016554467990313165,139.5549581949096,775.1060872712785,1000000000.0,-2.2212,20.8508,-17.6779,3.82726894324932,11.856077643070423,0.0033645000000000003
81,0.001098122988293321,0.00015811024384482938,141.26596263240768,930.1273047255343,1000000000.0,-2.5978,22.2217,-16.5325,3.6557291340027414,12.443007612939919,0.003957
82,0.0008784983906346568,0.00016540428679775085,141.08177729423488,744.1018437804274,1000000000.0,-2.3956,20.4905,-18.1734,3.865874012536157,11.415812746430511,0.0032427000000000003
83,0.0010541980687615881,0.0001587762439301935,142.46052501363857,892.9222125365129,1000000000.0,-2.184,21.9603,-16.8551,3.671553563010248,12.725897099617537,0.0038154
84,0.0009633585668888917,0.00015955950377592593,144.1875471155124,829.4828969196077,1000000000.0,-2.1192,21.3505,-17.6748,3.736163080079314,12.420984983881173,0.0035177999999999997
85,0.00115603028026667,0.00015517566273254762,147.17782853769307,949.4317486534517,1000000000.0,-3.5223,22.3915,-16.5241,3.578083102870062,11.622433061794698,0.0041466
86,0.000924824224213336,0.00017134583620260514,139.89877880557452,759.5453989227614,1000000000.0,-2.2132,20.7905,-17.3374,3.801943219281863,11.800498781092944,0.0034008
87,0.0011097890690560032,0.00016432765019641586,142.22540897962145,911.4544787073137,1000000000.0,-2.4823,22.173,-16.1914,3.617940753202343,12.527649346830227,0.0040016999999999995
88,0.0008878312552448026,0.00016998827265190454,142.8028877125991,729.163582965851,1000000000.0,-2.4026,20.4288,-17.9433,3.8311191857889892,11.360944919958566,0.0032767
89,0.001065397506293763,0.00016217346177878716,144.08441006567907,874.9962995590212,1000000000.0,-2.1215,21.9116,-16.6705,3.637705506438935,12.753221009417167,0.003856
90,0.0010601794837732847,0.00016209148664325312,145.75971569086929,826.5321428043715,1000000000.0,-1.9153,21.6807,-16.768,3.6303925097908394,12.750440764392096,0.003848
91,0.0012722153805279418,0.00016042877102690086,149.41830540266912,872.9019247667885,1000000000.0,-3.646,22.3421,-15.7287,3.478712923183434,11.219266248432234,0.0045558
92,0.0010177723044223533,0.00018148678749928227,135.11671637334794,698.3215398134308,1000000000.0,-1.7595,20.8061,-15.7987,3.751203095370622,11.948776721020783,0.0037361
94,0.0009770614122454591,0.00014412472808729936,153.78884880746426,858.9354939705106,1000000000.0,-2.1644,21.5489,-18.7608,3.6846501843060784,12.618909150302706,0.0035543999999999997
95,0.0011724736946945508,0.00014388507155791967,155.37242649375364,942.725295446447,1000000000.0,-3.9124,22.3782,-17.32,3.542072645454784,11.22824285582917,0.0041996
96,0.0009379789557556407,0.00016332462828637544,142.35119784419112,754.1802363571576,1000000000.0,-2.1219,20.8292,-17.6575,3.7878091427542526,11.898676197898183,0.0034449999999999997
97,0.001125574746906769,0.00015785389384384083,144.57682753995238,905.0162836285891,1000000000.0,-2.55,22.199,-16.4796,3.6059569578874786,12.44853024104432,0.0040561
98,0.0009004597975254151,0.00016532562796250236,143.3365323188825,724.0130269028713,1000000000.0,-2.3093,20.4642,-18.0202,3.826053013744193,11.44075500956491,0.0033204
99,0.001080551757030498,0.00015961291627879294,145.23150347414628,868.8156322834456,1000000000.0,-2.1067,21.9377,-16.7161,3.6236799730717633,12.757257757010422,0.0039111
100,0.0009629292286889885,0.0001613346027100087,147.61041803998302,808.1466553487202,1000000000.0,-2.1374,21.2296,-17.7401,3.703531329632099,12.337612509546084,0.0035186
101,0.001155515074426786,0.00015606750697118787,150.25419200288417,943.2315154053639,1000000000.0,-3.4693,22.3667,-16.5676,3.5463718000506903,11.706456127907877,0.0041474
102,0.0009244120595414289,0.0001714878138146235,142.5699649309287,754.5852123242911,1000000000.0,-2.2485,20.7536,-17.4603,3.7773633140913883,11.773077330967144,0.0033988
103,0.0011092944714497146,0.00016361098816765086,144.7616324898043,905.5022547891493,1000000000.0,-2.4601,22.1468,-16.3161,3.5961040067986842,12.5655025013113,0.0039988
104,0.0008874355771597717,0.00016850720065903328,144.23457386798302,724.4018038313195,1000000000.0,-2.4113,20.3962,-18.0816,3.823997190270968,11.333924483577002,0.0032751000000000004
105,0.001064922692591726,0.00016169031398897114,145.35354517591364,869.2821645975835,1000000000.0,-2.1049,21.8868,-16.7394,3.6274619448644136,12.762307004031005,0.0038567000000000002
106,0.0010930629699319805,0.0001624273350847147,148.45047600017423,835.4107807220797,1000000000.0,-1.9699,21.8201,-16.6027,3.579099852215905,12.804114454855018,0.0039577
107,0.0011464475028806582,0.00016160374896745705,150.60159197440294,812.7665818060755,1000000000.0,-1.8913,21.8675,-16.3339,3.5293102872868682,12.821220465052757,0.0041423
108,0.0009171580023045265,0.00016599195311868463,152.52529551878993,750.3675898600358,1000000000.0,-2.3649,20.6868,-18.2274,3.711436120066108,11.742491509601685,0.0033688
109,0.0011005896027654319,0.00015946599522487866,153.08997782927312,900.4411078320429,1000000000.0,-2.5013,22.1006,-16.8354,3.5391902643951085,12.610978079246312,0.0039701
110,0.0008804716822123455,0.00016523991381419204,152.69342977338692,720.3528862656343,1000000000.0,-2.532,20.3225,-18.7215,3.7676094666411024,11.274114858670337,0.0032467000000000004
111,0.0010565660186548146,0.00015867846029920607,153.27728405747456,864.4234635187612,1000000000.0,-2.165,21.8325,-17.2243,3.5721902507084407,12.779007108899211,0.0038275
112,0.001115716697985433,0.0001587699770411467,155.25744068274534,845.2180969142763,1000000000.0,-2.127,21.921,-16.8446,3.515475770822454,12.781561135291694,0.0040316
113,0.0008925733583883464,0.00016232448816038675,156.29761761642916,753.5011643211282,1000000000.0,-2.5044,20.5897,-18.8571,3.717349381802255,11.609765112943702,0.0032814000000000003
114,0.0010710880300660156,0.0001568432267723815,158.25394251987382,904.2013971853538,1000000000.0,-2.4944,22.028,-17.3354,3.5247551598097377,12.686721172105834,0.0038659
115,0.0008568704240528124,0.00016101782904760155,158.19127094363168,757.5557439064111,1000000000.0,-2.7023,20.4374,-19.4539,3.7476988755064085,11.375326160446095,0.0031566000000000003
116,0.0010282445088633748,0.00015468759088985344,159.20081923324562,909.0668926876933,1000000000.0,-2.451,21.9207,-17.8118,3.5552182358774638,12.737114951855375,0.0037184
117,0.0009342735824437556,0.00015634504903352947,160.74961881291478,850.2424001507285,1000000000.0,-2.4305,21.3107,-18.7399,3.62687927258575,12.399308567412637,0.0034076
118,0.0011211282989325067,0.00015035415599393641,161.71993559676216,974.1932110116902,1000000000.0,-3.8174,22.3668,-17.3475,3.4936100450092775,11.588743251485727,0.0040202
119,0.0008969026391460053,0.0001669952167832528,150.9476804899032,779.3545688093521,1000000000.0,-2.4701,20.7632,-18.3374,3.7352731103861214,11.76795769309858,0.0032954
120,0.0010762831669752064,0.00015857655053544932,151.8517906754884,935.2254825712225,1000000000.0,-2.6884,22.16,-16.9949,3.569726467903434,12.529792454235329,0.0038786999999999997
121,0.0008610265335801651,0.0001634104419898187,150.84605272524345,748.180386056978,1000000000.0,-2.6037,20.4111,-18.9677,3.800860439742223,11.329187697035968,0.0031762
122,0.001033231840296198,0.00015690659728649636,152.34361786592433,897.8164632683736,1000000000.0,-2.3161,21.8997,-17.4572,3.6018711568159723,12.74309503785351,0.0037397000000000003
123,0.0010352458156366719,0.0001569524944467251,154.31864884067733,858.0205330648868,1000000000.0,-2.1489,21.7343,-17.5311,3.5864429550114925,12.756654228178864,0.0037532000000000004
124,0.0012422949787640062,0.00015624954190989487,157.61349228340023,883.7204426748599,1000000000.0,-3.6683,22.3115,-16.3159,3.438375693366587,11.341980512626549,0.0044499000000000006
125,0.000993835983011205,0.00017614247021798538,142.62151571325296,706.9763541398879,1000000000.0,-1.932,20.7554,-16.5462,3.7095552481949094,11.903374927867379,0.0036463999999999997
126,0.001192603179613446,0.0001680581916656488,144.49417676926444,848.3716249678655,1000000000.0,-2.2795,22.1364,-15.5831,3.5343552634001063,12.534224606689097,0.0042964000000000006
127,0.0009540825436907569,0.00017663274110421378,143.38307673485298,678.6972999742924,1000000000.0,-2.1137,20.3918,-16.9255,3.7549926460063983,11.439894599185296,0.0035139999999999998
128,0.0011448990524289082,0.00017029187480598748,145.93070410382242,814.4367599691509,1000000000.0,-1.8623,21.8706,-15.7997,3.5449726589267785,12.826885167227097,0.0041407
129,0.001059813447789715,0.00017185782282073844,147.49205495006535,763.4887313907986,1000000000.0,-1.7946,21.3425,-16.378,3.59773052652508,12.576900638528961,0.0038603
130,0.001271776137347658,0.00016793832316570407,151.0699605279516,872.5497150140326,1000000000.0,-3.603,22.3332,-15.4207,3.439191509389732,11.32515436936491,0.004556
131,0.0010174209098781264,0.00018707619889942676,137.2040053137232,698.0397720112261,1000000000.0,-1.8292,20.7828,-15.7171,3.717196060378872,11.919739840136181,0.0037318
133,0.0009767240734830014,0.00014624551738367709,155.52957875820948,854.4006809417408,1000000000.0,-2.1859,21.5217,-18.7042,3.6628850852471095,12.609437489357532,0.0035535000000000002
134,0.0011720688881796015,0.00014572747813129886,158.47124010257002,946.8110818257609,1000000000.0,-4.0515,22.3812,-17.2861,3.5096408939401473,11.151821569409307,0.004198299999999999
135,0.0009376551105436812,0.00016530142779598963,143.36849932573605,757.4488654606087,1000000000.0,-2.1546,20.8417,-17.6227,3.771454765240853,11.909264793689113,0.0034429
136,0.0011251861326524175,0.00015888654533126556,145.54148600319718,908.9386385527304,1000000000.0,-2.5999,22.2063,-16.4671,3.594111455746133,12.43166573791856,0.0040517
137,0.000900148906121934,0.00016709881676025084,145.13915889730933,727.1509108421843,1000000000.0,-2.3502,20.476,-18.0366,3.803024183794851,11.454323807329928,0.0033179
138,0.001080178687346321,0.0001612547639081009,146.96791565018304,872.5810930106212,1000000000.0,-2.1555,21.9437,-16.7059,3.6027391799749147,12.756755744495678,0.0039064
139,0.0009303769844489009,0.0001620658239721749,147.73995038183284,793.4864101915944,1000000000.0,-2.2537,21.0121,-18.0519,3.7368632766885512,12.082803332033572,0.0034094000000000004
140,0.001116452381338681,0.00015664448515287038,150.45250255319044,952.1836922299133,1000000000.0,-3.1558,22.3147,-16.7749,3.5649442177178505,12.080397719204186,0.0040106000000000004
141,0.0008931619050709449,0.00016723165047156444,144.99127970610778,761.7469537839306,1000000000.0,-2.4011,20.6555,-18.1117,3.798933155742499,11.628724836015497,0.0032884000000000004
142,0.001071794286085134,0.00015961921467087502,146.95166424122814,914.0963445407167,1000000000.0,-2.4248,22.0827,-16.8329,3.612780834369134,12.648419486352715,0.0038708
143,0.0008574354288681072,0.00016284832267881848,147.78483649765346,750.1897317869501,1000000000.0,-2.5778,20.4133,-18.8963,3.833501731320234,11.316673124122524,0.0031650999999999997
144,0.0010289225146417286,0.0001560344005006111,147.72435716949622,900.2276781443402,1000000000.0,-2.2663,21.9069,-17.3779,3.6490437619447578,12.731412827453067,0.0037271
145,0.0010445625753081286,0.00015529017367185095,149.1786121530839,864.4722140501581,1000000000.0,-2.1037,21.8075,-17.3528,3.628379161323712,12.760875467123654,0.0037878
146,0.0011781550558407907,0.0001546788642711845,151.28441108700898,858.6576332742679,1000000000.0,-2.4504,22.1375,-16.5303,3.525818182467595,12.436746850303837,0.0042404
147,0.0009425240446726326,0.00016560921428555167,149.55986515251016,686.9261066194143,1000000000.0,-2.1703,20.3955,-17.7924,3.7375286707401734,11.474188481987852,0.0034682
148,0.0011310288536071592,0.00016095660932208882,150.97044580276494,824.3113279432972,1000000000.0,-1.9547,21.8779,-16.4855,3.5367019836151603,12.811718187612488,0.0040885
149,0.0009882819358360121,0.00016451092365448795,152.1534370203512,756.32846491074,1000000000.0,-2.0391,21.0324,-17.519,3.643341289702261,12.229542043948701,0.0036127
150,0.0011859383230032145,0.00015818564696663083,153.73319771184467,905.2446267933317,1000000000.0,-3.2343,22.3011,-16.3951,3.490231883416093,11.864105926343061,0.0042566
151,0.0009487506584025717,0.00017391596783241728,144.86654236637378,724.1957014346654,1000000000.0,-2.162,20.6689,-17.1938,3.7337307229416696,11.739367310103665,0.0034867
152,0.001138500790083086,0.00016685597728500486,147.43820052880096,869.0348417215985,1000000000.0,-2.2858,22.0799,-16.0597,3.542215980239461,12.652377903485242,0.004107700000000001
153,0.0009108006320664687,0.00017102439016243272,147.5649172199566,695.2278733772788,1000000000.0,-2.3474,20.3036,-17.8407,3.7720250738161534,11.284914140296292,0.0033587
154,0.0010929607584797625,0.00016300749302645626,148.13464813376982,834.2734480527346,1000000000.0,-1.9619,21.8147,-16.5642,3.580248560412265,12.804229524200604,0.0039581
155,0.0011813613783885752,0.00016389079345069057,150.22995693601112,811.8071256085652,1000000000.0,-1.9511,21.9538,-15.9935,3.503800222236623,12.769964400383756,0.004261999999999999
156,0.0009450891027108601,0.0001692235707503363,150.7227750795996,682.9354820628228,1000000000.0,-2.1977,20.3738,-17.6574,3.716283398853969,11.450464013449983,0.0034774
157,0.0011341069232530321,0.00016430990687926807,152.80648087171375,819.5225784753873,1000000000.0,-1.9568,21.8578,-16.3667,3.5087649742367377,12.828233626389503,0.0040994000000000004
158,0.0010284643586431423,0.00016693346951282963,154.69612803052448,764.8120502604839,1000000000.0,-1.9493,21.2271,-17.1324,3.5760790118560806,12.47503653627436,0.0037467000000000004
159,0.0012341572303717708,0.0001624163219467184,156.93098230766614,886.7234576991202,1000000000.0,-3.5403,22.3102,-16.02,3.425868143468383,11.518204084966179,0.0044227
160,0.0009873257842974166,0.00018187983771753867,144.4315752149654,709.3787661592962,1000000000.0,-2.0259,20.727,-16.4776,3.683598281799641,11.854328258521452,0.0036230000000000004
161,0.0011847909411568998,0.00017429776828441375,147.07805357651833,851.2545193911554,1000000000.0,-2.2984,22.1108,-15.4475,3.496742116229457,12.586004852942832,0.0042683
162,0.0009478327529255198,0.00018019501104306755,146.45786788597474,681.0036155129244,1000000000.0,-2.2101,20.3659,-17.0017,3.723303459787614,11.401757351524221,0.0034904000000000003
163,0.0011373993035106238,0.00017176640712954937,148.8246666077355,817.2043386155093,1000000000.0,-1.9137,21.8516,-15.8885,3.519517193601346,12.83252968873348,0.004111900000000001
164,0.0010361682256357042,0.00017155879183807153,150.09461915504065,766.1941393014721,1000000000.0,-1.9039,21.2651,-16.6912,3.5949759416836886,12.490637991019733,0.0037763000000000002
165,0.001243401870762845,0.00016668130049805752,153.46049177871998,888.0006639128219,1000000000.0,-3.5792,22.331,-15.6812,3.436710983855011,11.449820118549491,0.0044538
166,0.000994721496610276,0.00018641113777353438,141.5620408862847,710.4005311302575,1000000000.0,-1.9889,20.7589,-16.1316,3.692398693472504,11.875366104446154,0.0036502
167,0.0011936657959323311,0.00017663084895277136,144.4972366183381,852.480637356309,1000000000.0,-2.3144,22.1358,-15.225,3.5090621240799735,12.54122192617239,0.0042994
168,0.0009549326367458649,0.00018426892106013243,144.16425368555372,681.9845098850471,1000000000.0,-2.175,20.4012,-16.6805,3.7263680654197255,11.434604782998225,0.0035164000000000003
169,0.001145919164095038,0.0001752706845416774,145.83087462445332,818.3814118620566,1000000000.0,-1.8989,21.8803,-15.5895,3.5308914148902986,12.822216007598804,0.0041436
170,0.001079753776482875,0.000175738765770284,148.1599312674926,762.5809027228792,1000000000.0,-1.766,21.3991,-16.0879,3.565242275577756,12.643338643085139,0.003929
171,0.00129570453177945,0.0001707469826396563,152.39924551482838,859.3650955555964,1000000000.0,-3.6715,22.3204,-15.2197,3.408186355182408,11.221079851859926,0.0046403
