n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
59,8.824699294734527e-05,1.575914931464347e-05,73.59188338207727,4081.9972999830484,6000000000.0,0.5602389,0.008660600000000001,1.3196,0.49626560000000003,-0.08816700000000001,13.1254,-18.7602,11.136729839370407,14.33990688677337,0.0003706769,0.002016
60,8.001236183821604e-05,1.5512772758907113e-05,67.28046410325713,3993.859735182596,6000000000.0,0.5544947,0.007383600000000001,1.3617,0.49562150000000005,1.2042,12.7194,-21.6336,11.666350939625588,15.010521995277118,0.00034156279999999995,0.0019055
61,6.881490693773486e-05,1.5719240886863126e-05,61.03716704598317,3902.4363323949588,6000000000.0,0.5446038,0.0060068000000000005,1.416,0.49490320000000004,3.1198,11.9259,-26.035,12.34245786681443,15.95989581629722,0.0003010084,0.0017578000000000001
62,6.58394122376321e-05,1.5113358133535073e-05,57.10743359588814,3874.6670336253214,6000000000.0,0.5437521000000001,0.0054313,1.4315,0.49459780000000003,3.6403,11.8647,-29.7106,12.756024630460345,16.147536754406993,0.00028970229999999997,0.0016970000000000002
63,8.562767836011793e-05,1.595717349959514e-05,75.58038429839377,4065.1824573567874,6000000000.0,0.5579700000000001,0.008695399999999999,1.3323,0.49620749999999997,-0.023914400000000002,12.9238,-17.9283,11.098393005287747,14.35637114050098,0.0003612179,0.001988
64,7.679654584854235e-05,1.5737458693054675e-05,68.47490128805373,3973.144224945343,6000000000.0,0.551481,0.007289100000000001,1.3771,0.4955124,1.4815,12.4559,-20.8213,11.6799867808189,15.16131850147918,0.00032984339999999994,0.001868
65,6.555248300284982e-05,1.5961090856524325e-05,61.701498972203694,3873.9341093703056,6000000000.0,0.5412157,0.005857,1.4323,0.4947741,3.2282,11.6098,-25.2339,12.406312039094079,15.863328926556557,0.0002888601,0.0017146
66,7.210758293272416e-05,1.4069969366207516e-05,59.754640981293846,3932.4778584888954,6000000000.0,0.5526786,0.0060474,1.4021,0.49487200000000003,2.5905,12.5837,-27.4608,12.47579294640781,15.791709358946942,0.0003119618,0.0017509
67,6.0682317342101056e-05,1.4676934938940621e-05,54.84264394504302,3879.9537654618994,6000000000.0,0.5405382,0.0048895,1.4541,0.49426600000000004,3.7167,11.5773,-30.3937,13.162350773665139,15.81914318080517,0.0002697072,0.0016034
68,9.404398729150264e-05,1.3528980435675814e-05,75.45323653684366,4277.915406442579,6000000000.0,0.5725555000000001,0.0091669,1.2803,0.4964772,-0.8931398,14.0183,-17.9486,11.183517077849057,14.17921001389377,0.0003879639,0.0019823
