Iteration No,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
1,0.9011016551505724,0.2954324106475643,0.0,0,0.28264532450300806,0.32302392,0.0,0,
2,0.9251599594882862,0.31584088941192956,0.0,0,0.28721443007635666,0.32210464,0.0,0,
3,0.9141187314748356,0.30575297655620837,0.0,0,0.28533625491862724,0.3230295,0.0,0,
4,0.9032050654050754,0.29577383535073043,0.0,0,0.283479350054345,0.32395187999999997,0.0,0,
5,0.8924437163496088,0.2859291805829267,0.0,0,0.28164425576668217,0.32487028,0.0,0,
6,0.8818423882147839,0.27622170833092774,0.0,0,0.2798367998838561,0.32578388,0.0,0,
7,0.8714200720472172,0.2666719563791755,0.0,0,0.2780564956680416,0.32669162,0.0,0,
8,0.8611310655081069,0.2572867018182641,0.0,0,0.2763089836898428,0.32753538000000004,0.0,0,
9,0.8510705520263799,0.24804689993617401,0.0,0,0.27458391209020594,0.32843974,0.0,0,
10,0.8417024145595453,0.23940937933853768,0.0,0,0.27298703522100765,0.329306,0.0,0,
11,0.8325413974281999,0.2309543905874678,0.0,0,0.2714242468407321,0.33016276,0.0,0,
12,0.8234965057717654,0.22260243304747007,0.0,0,0.26987769272429524,0.33101638,0.0,0,
13,0.8145727509155511,0.2143622492542292,0.0,0,0.268345281661322,0.33186522,0.0,0,
14,0.8057932873377359,0.20625237835809695,0.0,0,0.266833868979639,0.33270703999999995,0.0,0,
15,0.7971566664296412,0.19827240546206282,0.0,0,0.2653411009675784,0.33354316,0.0,0,
16,0.7884310781979528,0.19016204756285804,0.0,0,0.26385889063509477,0.33441013999999997,0.0,0,
17,0.7800904730096523,0.18245001486345513,0.0,0,0.26240495814619724,0.33523549999999996,0.0,0,
18,0.771908418632396,0.17488275164871903,0.0,0,0.260972046983677,0.33605362,0.0,0,
19,0.7638511561851431,0.16743266620205555,0.0,0,0.2595538499830875,0.33686464000000005,0.0,0,
20,0.7559591865694776,0.16013327173676872,0.0,0,0.2581581548327089,0.33766776,0.0,0,
21,0.7481892874187207,0.15294914247661895,0.0,0,0.2567751649421018,0.33846497999999997,0.0,0,
22,0.7405862696155479,0.14591818526388778,0.0,0,0.25541498435166005,0.3392531,0.0,0,
23,0.7330835009240564,0.13898236891411253,0.0,0,0.25406707200994383,0.34003406,0.0,0,
