Iteration No,Rb,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,Rd,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,Io,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,W,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,C1,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,C2,loss,loss_gain,loss_iip3,loss_s11,loss_nf,loss_Io,
11,Rb,-0.0002974596906985485,-0.0007448105635478089,0.0,9.393049523644399e-05,0.0007499480026207085,-0.00039652762500772004,Rd,-0.0019016296324475296,-0.001995064604845398,0.0,7.84968846742796e-05,0.00028382366674590805,-0.0002688855790224159,Io,63.182441652890496,-25.3912078111226,0.0,-1.5954082888318997,-253.37790122878874,343.54695898162385,W,-2174.607560546917,-292.11574199931687,0.0,-14.843085352963248,-2052.072476099155,184.42374290437255,C1,702008026.293934,-451360550.81179047,0.0,63227127.40002448,1090141449.7057045,0.0,C2,-2316126787.341616,155328920.16342083,0.0,-23848480.671681147,-517763067.2156704,-1929844159.6172936,
12,Rb,-0.0003760773419218865,-0.0007851605279439407,0.0,0.00011510640254477657,0.0006831854827295108,-0.0003892086992520608,Rd,-0.0016879488325163767,-0.0018710047150387998,0.0,9.652171670489977e-05,0.0003676515564174895,-0.00028111739059982554,Io,124.28696967202791,-6.21531927034216,0.0,0.5938930578039043,-206.7261787075349,336.63457459211344,W,-2403.4702219382993,-425.2389114863626,0.0,-32.9497986969785,-2094.488147364127,149.2066356092464,C1,721739674.7868438,-524073368.12037706,0.0,83391945.31237368,1162421097.5948532,0.0,C2,-2683421957.087869,51755069.89075141,0.0,-43913392.63473524,-649290876.8185104,-2041972757.521457,
13,Rb,-0.00043786826802681364,-0.0008105976408908382,0.0,0.00013844233849239512,0.0006087913090115116,-0.0003745042746397508,Rd,-0.0014914111218792799,-0.0017497313376231632,0.0,0.00011632361518103886,0.000428716136419241,-0.00028671953585642185,Io,178.67848839405337,12.794795504828258,0.0,3.7221223286739575,-170.40341285978516,332.5649834203326,W,-1755.0582280112478,-228.01294359700424,0.0,-6.6564288205317625,-1683.3200792229209,162.93122362915864,C1,698813321.2221261,-597270655.7035481,0.0,103567052.59586418,1192516924.3297944,0.0,C2,-3048021051.2351394,-68646298.87121668,0.0,-68959752.29055311,-771095411.9726732,-2139319588.0975645,
14,Rb,-0.00046314775478852824,-0.0008152858286650849,0.0,0.00016390426711347615,0.0005682474260683896,-0.00038001361930532546,Rd,-0.0012919080708255727,-0.0016226760038060214,0.0,0.00013790089983329424,0.0005091165263211706,-0.0003162494931740564,Io,234.4981228525048,35.24211694645965,0.0,8.05534101633487,-127.92726045497537,319.12792534468383,W,-1605.1229170407487,-212.716602298904,0.0,-2.3704315620793466,-1572.2628095121356,182.22692633214817,C1,696833470.1022127,-666094360.0940177,0.0,126164919.1123096,1236762911.0839086,0.0,C2,-3398312605.6907444,-210437345.2839357,0.0,-106471275.88782664,-887782550.4183801,-2193621434.0959086,
15,Rb,-0.0004927040836747612,-0.0008171504752419777,0.0,0.00019003499424227925,0.0005038583115973781,-0.0003694469142723427,Rd,-0.0011403116315830545,-0.001517211251228058,0.0,0.00015899131299910253,0.0005275748976558127,-0.0003096665910098335,Io,276.57125632896975,54.32840532095994,0.0,12.611645868491266,-108.5029058109779,318.1341109505107,W,-1453.1600758796135,-192.4030530817779,0.0,4.066489648455084,-1420.3667415003265,155.54322905393906,C1,687976124.0536324,-733906495.5281181,0.0,150139497.90491477,1271743121.676857,0.0,C2,-3683879446.4719806,-349966983.6655238,0.0,-143864890.51533392,-975779257.4071743,-2214268314.882386,
16,Rb,-0.0005045848347182306,-0.0008063188311247645,0.0,0.00021751546390238495,0.0004849927378798741,-0.00040077420537615023,Rd,-0.0009862472394082066,-0.001408859429918396,0.0,0.00018218875426737627,0.0006114641607401332,-0.00037104072449745687,Io,320.60065886042133,76.78818610560084,0.0,18.264697436334377,-70.1810379980949,295.72881331656333,W,-1709.1512525673672,-309.468787665498,0.0,-21.104681860794596,-1122.7548150788816,-255.82296796238302,C1,673546568.3689221,-800088452.0749449,0.0,174967249.7287491,1298667770.7150722,0.0,C2,-3905287915.6727266,-480569152.21901137,0.0,-181111181.4734896,-1004698666.1883214,-2238908915.7971044,
17,Rb,-0.0005702673718497699,-0.0008245360711538199,0.0,0.0002386892298669935,0.0003683221736739714,-0.0003527427042369475,Rd,-0.0009419238294661575,-0.0013657170197928208,0.0,0.00019782520612222538,0.0005371677443767661,-0.0003111997601724173,Io,332.68614517334714,83.08891644442434,0.0,21.53446384626362,-84.30422777040779,312.36699265305987,W,-1662.1095480534427,-319.94816571463195,0.0,-12.900004928484263,-1469.7592571748523,140.4978797642923,C1,654111238.0166515,-864989110.4325173,0.0,200874596.98905054,1318225751.4601488,0.0,C2,-4047504803.92903,-556395539.085447,0.0,-218194329.05230218,-1037981593.9230554,-2234933341.870821,
18,Rb,-0.0005981353848706848,-0.0008226680085363915,0.0,0.00026201980953021223,0.0003075120715425317,-0.0003449992574068097,Rd,-0.0008577425355375351,-0.0012986039965610329,0.0,0.00021577550908988833,0.0005357974519872349,-0.00031071150005363996,Io,356.221045532695,96.4759761547535,0.0,26.351491546982032,-76.53589661362405,309.92947444461555,W,-1445.8881991133771,-302.03492131060796,0.0,-13.178507611056974,-1266.9899582930684,136.3151881017677,C1,631908383.9594699,-926927453.8371358,0.0,226200964.4874796,1332634873.3091652,0.0,C2,-4135649893.764332,-641183618.3892696,0.0,-248882530.1843022,-1047639900.4957064,-2197943844.6934996,
19,Rb,-0.0006340635960729171,-0.0008261849337251726,0.0,0.000281499313858068,0.00024713812344064143,-0.0003365160996466158,Rd,-0.0008018014124242005,-0.0012502509709562198,0.0,0.0002306641535526423,0.0005257220499721372,-0.0003079366449928028,Io,371.2591185724696,105.4630898917806,0.0,30.33483086507264,-73.00395908118018,308.46515689679296,W,-1416.5626859348563,-285.5133524425237,0.0,0.5387552645249055,-1263.3137509366513,131.72566217988336,C1,607722187.0133557,-986456650.5832877,0.0,251478659.05349356,1342700178.5431774,0.0,C2,-4153004677.9716864,-688286713.8411942,0.0,-279412739.04255646,-1033827134.4580795,-2151478090.6283054,
20,Rb,-0.0006728943792983714,-0.0008326099640885767,0.0,0.0002982518095627649,0.00018930866317092056,-0.0003278448879433836,Rd,-0.0007647504328808069,-0.0012150732452261964,0.0,0.0002430666150112329,0.0005107542018015419,-0.00030349800446739913,Io,380.1326387563046,111.1578842926475,0.0,33.765297872938625,-72.46376668188167,307.6732232726001,W,-908.102545863056,-130.35951207027927,0.0,37.00391664602847,-942.0139923322791,127.26704189338588,C1,582228406.2836516,-1043437042.8582894,0.0,276348461.6362357,1349316987.505698,0.0,C2,-4122413509.411372,-710045221.580919,0.0,-303596997.0102319,-1008375740.0733103,-2100395550.7500064,
21,Rb,-0.0007071698665228937,-0.000840032200400032,0.0,0.00031225532592866204,0.00013959197452219588,-0.0003189849665736556,Rd,-0.0007346944999574954,-0.0011858768505421963,0.0,0.0002528448362286269,0.0004966154070944946,-0.00029827789273842036,Io,387.00611324633724,115.27022513524885,0.0,36.74039049067773,-72.10576636718194,307.10126398759627,W,-1225.7538561656104,-257.9847836818604,0.0,13.567160954123775,-1105.0061236735437,123.66989023580041,C1,557074395.231417,-1097488545.120951,0.0,300184600.756658,1354378339.5957174,0.0,C2,-4063386492.5106273,-718704723.8564459,0.0,-321485123.7886909,-983002590.0488031,-2040194054.8151429,
22,Rb,-0.0007385302498289451,-0.0008469649057736485,0.0,0.0003243012695628942,9.43968801421735e-05,-0.00031026349376020516,Rd,-0.0007116875745519149,-0.001162151157576208,0.0,0.00026090857198911543,0.00048204597526294214,-0.00029249096422775093,Io,390.9249020759119,117.91884222923123,0.0,39.37309028540738,-73.18985363292218,306.8228231941843,W,-1059.9374819439195,-244.76372675934368,0.0,8.720493251343328,-943.1598179038153,119.26556946785365,C1,456371943.1238164,-1148968473.7843707,0.0,308789070.80707633,1296551346.101095,0.0,C2,-3900625592.3159657,-695857293.7101973,0.0,-326954224.8812875,-943848988.8102027,-1933965084.9132507,
23,Rb,-0.0007590415429664106,-0.0008510319296403773,0.0,0.0003321322152565664,6.184825070054237e-05,-0.0003019900792830158,Rd,-0.0006889072784509508,-0.0011395513735997888,0.0,0.00026585874902796666,0.0004712354276842309,-0.0002864500815633462,Io,393.7232736683464,120.21380532733284,0.0,41.498921559124724,-74.63039752127632,306.64094430317266,W,-1063.2891567275176,-233.26353475692687,0.0,25.766602279744614,-971.3630138879598,115.5707896375402,C1,432764108.0026217,-1190327876.3568287,0.0,325784361.95679605,1297307622.4026952,0.0,C2,-3834949609.3463387,-691611362.5903298,0.0,-338572540.65414006,-921071207.1877686,-1883694498.911025,
24,Rb,-0.000775886664720727,-0.0008538382905121903,0.0,0.0003388874057316694,3.272275726827038e-05,-0.0002936585372086018,Rd,-0.0006691959865000009,-0.001119281449044596,0.0,0.0002698910004262185,0.0004602493762338157,-0.00028005491411549127,Io,395.3838234903046,122.02107169171884,0.0,43.50225077725976,-76.76867784222311,306.6291788635567,W,-650.7775476481889,-98.87590069386864,0.0,58.703679405631135,-722.1671916711713,111.56186531113703,C1,409881329.01409,-1229378985.7211242,0.0,341624560.1757579,1297635754.5594394,0.0,C2,-3756066078.780779,-684624359.2780051,0.0,-344001472.5843516,-893789540.3755323,-1833650706.5428898,
25,Rb,-0.0007874730913157385,-0.0008557203862936381,0.0,0.0003445928992330225,9.509868972305325e-06,-0.0002858554732274282,Rd,-0.0006487265351039845,-0.0010990996888980986,0.0,0.00027271571095525754,0.000451642135528701,-0.00027398469268979334,Io,397.8161211642934,123.93430122749332,0.0,45.41549448241918,-77.98409832379409,306.45042377819044,W,-943.1800701228709,-214.21920402210682,0.0,34.47205581954568,-871.6505542967806,108.21763237671681,C1,388926438.444914,-1265977852.8792489,0.0,356420571.0782636,1298483720.2459164,0.0,C2,-3703036544.839859,-678601407.9606307,0.0,-355545453.1326722,-875837183.0383863,-1793052500.707149,
26,Rb,-0.0007968395739445267,-0.0008564872662409482,0.0,0.00034892282898821693,-1.0950041111044069e-05,-0.00027832509558062827,Rd,-0.0006304612355940834,-0.0010809204246905722,0.0,0.00027501679082304523,0.00044323186286539604,-0.0002677894645920029,Io,399.1500149543156,125.37553924094638,0.0,47.24071318240545,-79.92101290503673,306.45477543600833,W,-813.6796427406397,-204.80371960138493,0.0,26.219537360010595,-739.973609939712,104.87814944028496,C1,456313517.60800874,-1300546602.527823,0.0,389499915.32893753,1367360204.806912,0.0,C2,-3633575054.2611523,-668936288.8721642,0.0,-360925844.01968807,-855669532.7502362,-1748043388.618045,
27,Rb,-0.0008075740376313976,-0.0008575599153515231,0.0,0.00035484480227837865,-3.378166461315843e-05,-0.0002710772599449117,Rd,-0.0006143547376783807,-0.001064416734508174,0.0,0.00027843954719456696,0.00043319025861693377,-0.00026156780898175706,Io,400.50153883033965,126.61415865952641,0.0,49.249931805684774,-81.80789227424431,306.44534063939653,W,-831.2244399946762,-196.06736188621187,0.0,43.6344581355359,-780.5653135985558,101.77377735471532,C1,434670861.5214367,-1341528787.031396,0.0,407753848.97620535,1368445799.5766456,0.0,C2,-3566754378.0821958,-659323017.2580242,0.0,-366290565.1433468,-833311035.7008598,-1707829759.979965,
28,Rb,-0.0008137340331475815,-0.0008572072840577506,0.0,0.0003593909626861241,-5.235829489178803e-05,-0.00026355941688410646,Rd,-0.0005984048386106513,-0.0010481819396507585,0.0,0.00028071194958533257,0.00042447782658696097,-0.0002554126751321376,Io,401.8949316266222,127.88742983900835,0.0,51.208926778488866,-83.69624568369994,306.49482069282493,W,-711.577222300729,-187.80526389348367,0.0,35.02858104116979,-657.4959333281249,98.69539387970977,C1,318977204.2065133,-1380391890.9912348,0.0,402065723.20138836,1297303371.9963222,0.0,C2,-3581918380.8818564,-668953758.0837185,0.0,-383825926.76967937,-820199450.6537132,-1708939245.3757598,
29,Rb,-0.0008128118188650719,-0.0008545483298053672,0.0,0.00036081886877344457,-6.22008646914908e-05,-0.00025688149314159866,Rd,-0.0005810916093588718,-0.0010315274121712437,0.0,0.00028087929674830447,0.0004188820103498937,-0.00024932550428582615,Io,402.8549501690536,129.31282155515467,0.0,52.723954651867814,-85.67642630927402,306.49460027130516,W,-446.7586012142632,-71.81741335814098,0.0,77.69104345042265,-548.8099989514052,96.17776764486032,C1,302947507.1043648,-1408150204.149962,0.0,412333429.7657,1298764281.4886267,0.0,C2,-3525496140.6898217,-660289524.669008,0.0,-389120898.51405865,-802561853.1887265,-1673523864.3180287,
30,Rb,-0.0008085845975954453,-0.0008516270223662601,0.0,0.00036246252438442865,-6.916104785126533e-05,-0.0002502590517624669,Rd,-0.0005641867032586112,-0.0010153483189132,0.0,0.0002804825681181639,0.0004142167134899578,-0.00024353766595353293,Io,404.14310403759004,130.72548176760623,0.0,54.218511671402865,-87.22699881808077,306.42610941664526,W,-710.5958223373923,-175.69255879889033,0.0,52.01577210005949,-680.6170893995562,93.69805376076276,C1,288255381.64236885,-1434335989.019676,0.0,421825753.4067564,1300765617.2552495,0.0,C2,-3461922000.5146494,-652580336.7898092,0.0,-388332325.00810045,-787283112.0255636,-1633726226.691176,
31,Rb,-0.0008047218556154751,-0.0008480214496207523,0.0,0.00036257365619933796,-7.5301730488518e-05,-0.00024397233170542557,Rd,-0.0005490753032776785,-0.0010004403763032692,0.0,0.00027969255640781436,0.00040939717691130747,-0.00023772466029350778,Io,404.66605991444186,131.86085971941526,0.0,55.64383906954904,-89.33092001976449,306.4922811452671,W,-604.24395627712,-168.9353294547182,0.0,43.15782298883106,-569.3733535536187,90.90690374246228,C1,273768859.2058776,-1459176653.4603596,0.0,430309531.43977964,1302635981.2264774,0.0,C2,-3409717013.582462,-643097183.9316536,0.0,-393609387.5287519,-774350775.8500367,-1598659666.273028,
32,Rb,-0.0007896373227128375,-0.0008395714224414763,0.0,0.0003636315973272619,-6.785469997970806e-05,-0.00024584279761885705,Rd,-0.0005031159596284517,-0.0009707795819183211,0.0,0.0002818236436519891,0.0004845095235763475,-0.0002986695449383983,Io,415.36012757621427,139.4031999974847,0.0,57.59896114012342,-37.3326599982424,255.69062643688235,W,-662.3978604564435,-172.63343676752024,0.0,53.63545428794999,-668.1704898583074,124.77061188166125,C1,260020153.80017424,-1482685425.4568481,0.0,438355080.71904385,1304350498.5380588,0.0,C2,-3346425602.1581273,-629126200.1618297,0.0,-398869636.99062383,-718418607.533305,-1600011157.4723685,
33,Rb,-0.0008317498097630258,-0.0008609794784633822,0.0,0.0003529945262794178,-9.207991362340909e-05,-0.00023168494395559494,Rd,-0.0006552481326952957,-0.0010497697966145242,0.0,0.0002636183400896776,0.00014126073527238162,-1.0357411442830738e-05,Io,356.869436540546,106.18535624051745,0.0,51.77622353878335,-180.58125258784932,379.48910934910316,W,-343.98854725209844,-56.6854841263462,0.0,84.92712247234351,-459.5163948058882,87.28620920771756,C1,354130286.9580259,-1505783043.384136,0.0,474840258.3531021,1385073071.989019,0.0,C2,-3076851261.632794,-523866951.7200506,0.0,-367943397.29486,-714775288.1866832,-1470265624.4322045,
34,Rb,-0.0007199932899978097,-0.000798547606490917,0.0,0.0003795799041810185,-7.506490481780966e-05,-0.00022596068287004484,Rd,-0.00039794838172944056,-0.0008813404348870683,0.0,0.0002891205451629569,0.0004383536738733189,-0.00024408216587862606,Io,457.9804554473366,167.59621822032577,0.0,69.31769446587256,-74.10268456890644,295.1692273300361,W,-523.3678960411611,-156.8529800407494,0.0,49.56071956883104,-509.169419624186,93.09378405501766,C1,230234456.92768165,-1533622097.679957,0.0,452130994.6844305,1311725559.9232497,0.0,C2,-3423184188.0087686,-746022639.100722,0.0,-439545219.1630878,-751893277.3012993,-1485723052.4466674,
35,Rb,-0.000764293363821512,-0.0008242250496426833,0.0,0.00036616489902511774,-7.965603811667434e-05,-0.00022657717508738428,Rd,-0.0004338005415503935,-0.0009110965683411618,0.0,0.00027953396683918943,0.0004841692737400397,-0.00028640721378852657,Io,433.8539063229051,150.06603714511706,0.0,64.62123285394408,-55.89630965278857,275.06294597661497,W,-580.2347581280824,-157.6123771126305,0.0,57.514691999003006,-600.2542951509552,120.11722213642668,C1,329640821.3774732,-1554453974.4206839,0.0,489965670.7571487,1394129125.0409873,0.0,C2,-3157200211.3994393,-611943178.1367708,0.0,-402554667.9939309,-682690658.9662889,-1460011706.3044498,
36,Rb,-0.0008064045130700075,-0.0008447292660052313,0.0,0.00035597398373919843,-0.00010296389009518461,-0.0002146853407087345,Rd,-0.0005204751072314309,-0.000958847761001272,0.0,0.0002683214724292215,0.00037873477905837395,-0.00020868359771777613,Io,386.3007452194175,124.43860407939205,0.0,58.87904833601619,-105.24225500995617,308.2253478139744,W,-279.34952440830233,-46.82275850873405,0.0,89.74909298075242,-403.37839290320267,81.10253402288195,C1,314492333.3154476,-1584240189.0522015,0.0,503912565.4570351,1394819956.910614,0.0,C2,-2972255841.2705784,-521737721.4433855,0.0,-383807059.4533056,-685905194.1389034,-1380805866.2339854,
37,Rb,-0.000781360267438712,-0.0008306538047240296,0.0,0.00035939769659594864,-0.00010064784117973489,-0.0002094563181307863,Rd,-0.0005676938157007991,-0.0009663592646346358,0.0,0.0002642453880340086,0.0001694107257307023,-3.499066483085278e-05,Io,371.03530805858236,120.08194827626018,0.0,60.48741591174135,-180.1351723410986,370.60111621169756,W,-438.5019725412342,-138.7218036457786,0.0,56.16796192823215,-434.32203118846724,78.37390036492451,C1,184308013.3512214,-1610906059.5244765,0.0,481567518.27085555,1313646554.6048858,0.0,C2,-2985714194.313261,-547755085.2725605,0.0,-395102028.7207335,-682448958.7001739,-1360408121.6187959,
38,Rb,-0.0006863522369783657,-0.0007782303932930715,0.0,0.0003777801620182438,-8.152913116894929e-05,-0.0002043728745344802,Rd,-0.00033700866095963335,-0.000824399276174951,0.0,0.00028402978885145246,0.0004322355571425023,-0.0002288747307785955,Io,469.88317119470804,177.54354396709084,0.0,76.77028903309727,-76.23943065150186,291.80876884603083,W,-248.44926941155245,-44.063161017023475,0.0,90.28628090759338,-387.01063113936186,92.33824183738335,C1,295462342.4007031,-1623311851.7372775,0.0,510406992.5637964,1408367201.57425,0.0,C2,-3249220851.4293947,-726032797.1458797,0.0,-448168393.30149835,-703624377.4826956,-1371395283.500316,
39,Rb,-0.0007410757954648396,-0.0008089788956602359,0.0,0.00036311818286264213,-9.598423966999984e-05,-0.00019923084299729984,Rd,-0.0004739498074199515,-0.0008997134483318261,0.0,0.00026698245030488276,0.0002554954899663207,-9.671429935941173e-05,Io,400.80390550748064,138.92060347887272,0.0,67.68333586966187,-151.45259613598463,345.6525622949122,W,-472.1462669296376,-131.36899408422968,0.0,62.740834596957086,-478.61372967401263,75.09562223164767,C1,282302268.0478574,-1650333569.6113431,0.0,523902667.7123222,1408733169.9469008,0.0,C2,-3062939078.87834,-604656911.5122404,0.0,-423379099.7777456,-684264108.4429702,-1350638959.1483629,
40,Rb,-0.0006926547137553538,-0.0007815916460333478,0.0,0.00037154809931504845,-8.606413769573803e-05,-0.00019654702934131642,Rd,-0.0003268839485546136,-0.000815054006612944,0.0,0.0002781446452954492,0.0004515432105949494,-0.00024151779783214934,Io,465.99801360134353,173.74858077174775,0.0,77.82672364660532,-66.2073450892145,280.6300542721583,W,-394.8373959395812,-133.84246283690516,0.0,59.22987053272827,-418.3375927735921,98.11278913783299,C1,146782514.77650002,-1673231042.7140858,0.0,495385894.99910665,1324627662.4914339,0.0,C2,-3157819189.4070506,-681171193.9459441,0.0,-452328621.5808079,-662869739.8492978,-1361449634.0349658,
41,Rb,-0.0007389349574766223,-0.000807648847577469,0.0,0.0003544688951405362,-9.643639058970509e-05,-0.000189318614450037,Rd,-0.000426584979177241,-0.0008735577650066523,0.0,0.0002618083115478069,0.00037160280735443294,-0.00018643833307278813,Io,405.15173009884745,139.749673681394,0.0,68.46682657862715,-110.1771610968204,307.11239093563717,W,-361.66616513484695,-123.81135642638101,0.0,60.89083102937348,-369.784942605524,71.03930286761413,C1,266287635.25230625,-1686483797.1906157,0.0,535639192.34033996,1417132240.1026273,0.0,C2,-2905424134.589727,-548832035.2373435,0.0,-409842104.23463804,-654856405.6815058,-1291893589.438218,
42,Rb,-0.0007245683122346298,-0.0007990918140638744,0.0,0.0003538402412686851,-9.427671918178612e-05,-0.0001850400202574465,Rd,-0.00041270403417869824,-0.0008604558958443493,0.0,0.000260912935067898,0.00036896310018124105,-0.00018212417358342802,Io,408.1911032622805,142.28378083238803,0.0,70.41599711262641,-111.60066209054153,307.0919874078558,W,-418.4968794223645,-119.88552785498308,0.0,61.738211927350065,-430.2775382286623,69.92797473407076,C1,128270406.12460296,-1709034093.0127819,0.0,507760121.04690814,1329544378.0906153,0.0,C2,-2882088463.431704,-550507948.6314389,0.0,-415030225.1398277,-644779099.7689348,-1271771189.890515,
