Iteration No,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,
68,0.6645455290379522,0.3871037069157855,0.0,0.0,0.23940830212216657,0.03803352,0.0,
69,0.6619377679435706,0.38657814423043213,0.0,0.0,0.2373747237131385,0.037984899999999995,0.0,
70,0.6594371746966201,0.3860785555549752,0.0,0.0,0.23541981914164486,0.037938799999999995,0.0,
71,0.6568087942124733,0.38554132080930803,0.0,0.0,0.23336957340316525,0.0378979,0.0,
72,0.6542656385673842,0.3850572708541771,0.0,0.0,0.231358347713207,0.03785002,0.0,
73,0.6517156402220052,0.38455171013532047,0.0,0.0,0.22933929008668485,0.03782464,0.0,
74,0.6493323224705658,0.3840982275550567,0.0,0.0,0.22746273491550917,0.03777136,0.0,
75,0.6468608772757224,0.3835789208518297,0.0,0.0,0.22554415642389264,0.0377378,0.0,
76,0.6444545683631016,0.38305196958301846,0.0,0.0,0.22368457878008313,0.03771802,0.0,
77,0.6421248069521708,0.38255819581337996,0.0,0.0,0.22187183113879078,0.03769478,0.0,
78,0.6398428763664683,0.3820968715024705,0.0,0.0,0.22008530486399777,0.0376607,0.0,
79,0.637583809299455,0.38162782137673723,0.0,0.0,0.2183255679227178,0.03763042,0.0,
80,0.6353647736179148,0.3811711553075765,0.0,0.0,0.2165938183103383,0.0375998,0.0,
81,0.633166629735643,0.3807188684111863,0.0,0.0,0.21487714132445673,0.03757062,0.0,
82,0.6310261636804264,0.3802827791413416,0.0,0.0,0.21319546453908486,0.03754792,0.0,
83,0.6288736880612168,0.3798386834957104,0.0,0.0,0.21150552456550642,0.03752948,0.0,
84,0.6267866083470603,0.37942309662749,0.0,0.0,0.20985265171957035,0.03751086,0.0,
85,0.624703811601312,0.3789916693679879,0.0,0.0,0.20821218223332422,0.03749996,0.0,
86,0.622630422395441,0.3785801954472471,0.0,0.0,0.20656056694819397,0.03748966,0.0,
87,0.620588737782708,0.378161262630106,0.0,0.0,0.20494817515260189,0.0374793,0.0,
88,0.6186006306899329,0.377754598373786,0.0,0.0,0.2033729923161469,0.03747304,0.0,
89,0.61663390049155,0.37736400794230085,0.0,0.0,0.20180033254924912,0.03746956,0.0,
90,0.6147065027284389,0.37697382004003316,0.0,0.0,0.2002666026884057,0.03746608,0.0,
91,0.6128084546214616,0.3766036777135639,0.0,0.0,0.19874009690789762,0.03746468,0.0,
92,0.61091274857138,0.3762136773784794,0.0,0.0,0.19722135119290057,0.03747772,0.0,
93,0.6090611558417403,0.3759028808312711,0.0,0.0,0.19567347501046914,0.0374848,0.0,
94,0.6071697587434625,0.3755383529151378,0.0,0.0,0.19411200582832464,0.0375194,0.0,
95,0.6054132789195992,0.375224190020472,0.0,0.0,0.19265270889912714,0.03753638,0.0,
96,0.6035947326748117,0.3748400134602593,0.0,0.0,0.19122209921455233,0.03753262,0.0,
97,0.6018730181290259,0.37450072566923737,0.0,0.0,0.18985931245978852,0.03751298,0.0,
98,0.5999658191544965,0.37411310499988465,0.0,0.0,0.18830239415461184,0.037550320000000005,0.0,
99,0.5982389640768787,0.37378417684028875,0.0,0.0,0.18688694723658988,0.03756784,0.0,
100,0.5966140131989212,0.3734835934136734,0.0,0.0,0.18555003978524784,0.037580380000000004,0.0,
101,0.5949736083487913,0.37318296402306345,0.0,0.0,0.18421192432572794,0.03757872,0.0,
102,0.5934188118583337,0.37291910353008423,0.0,0.0,0.18289754832824934,0.03760216,0.0,
103,0.5915826898706614,0.3725472794329247,0.0,0.0,0.18137927043773677,0.03765614,0.0,
104,0.5899744336592542,0.3722587018837847,0.0,0.0,0.18003407177546957,0.03768166,0.0,
105,0.5884073957593089,0.3719822531451499,0.0,0.0,0.17871750261415897,0.03770764,0.0,
106,0.5868511620584883,0.371709649420436,0.0,0.0,0.17740519263805227,0.03773632,0.0,
107,0.5853104112650228,0.371441121446077,0.0,0.0,0.1761015898189458,0.0377677,0.0,
108,0.583792547023788,0.371184528042318,0.0,0.0,0.17480817898147005,0.03779984,0.0,
109,0.5823012161231298,0.3709358130554256,0.0,0.0,0.1735215630677042,0.037843840000000004,0.0,
110,0.5808318318315409,0.3706990357101888,0.0,0.0,0.17225053612135213,0.03788226,0.0,
111,0.5793668625614259,0.37045822934073874,0.0,0.0,0.17098363322068716,0.037925,0.0,
112,0.5779233079307645,0.3702293171429441,0.0,0.0,0.1697238707878204,0.037970119999999996,0.0,
113,0.5764940831125892,0.3700043405880682,0.0,0.0,0.16847346252452103,0.03801628,0.0,
114,0.5750895758399409,0.36979528892924235,0.0,0.0,0.1672300869106986,0.0380642,0.0,
115,0.5737005619698962,0.3695901850440349,0.0,0.0,0.16599615692586128,0.038114220000000004,0.0,
116,0.5723376686865823,0.36939690231098216,0.0,0.0,0.16477432637560008,0.03816644,0.0,
117,0.5709747825498404,0.36919569454741796,0.0,0.0,0.1635579880024224,0.0382211,0.0,
118,0.5696378318893476,0.3690143025173891,0.0,0.0,0.16234704937195849,0.03827648,0.0,
119,0.5683056680738194,0.36882883382336057,0.0,0.0,0.1611408742504589,0.03833596,0.0,
120,0.5669891964507814,0.3686513118678389,0.0,0.0,0.15994156458294242,0.03839632,0.0,
121,0.5656930598388911,0.3684817277291489,0.0,0.0,0.15875347210974222,0.038457859999999996,0.0,
122,0.5644107974177711,0.368319965401657,0.0,0.0,0.15757017201611417,0.03852066,0.0,
123,0.563136104495476,0.36815820930373705,0.0,0.0,0.15639167519173897,0.038586220000000004,0.0,
124,0.5618866970229954,0.3680083800037759,0.0,0.0,0.15522505701921951,0.03865326,0.0,
125,0.5606459865654376,0.36786629026228895,0.0,0.0,0.15405749630314863,0.0387222,0.0,
126,0.55941148998658,0.367724217208845,0.0,0.0,0.15289399277773488,0.03879328,0.0,
127,0.5581931728247104,0.36759397592303883,0.0,0.0,0.15173519690167153,0.038863999999999996,0.0,
128,0.556986129433611,0.36746373823930817,0.0,0.0,0.15058641119430285,0.038935979999999995,0.0,
129,0.5557930850965115,0.36734133373601097,0.0,0.0,0.1494420113605005,0.03900974,0.0,
130,0.5546101361093481,0.3672266933666397,0.0,0.0,0.14829740274270833,0.03908604,0.0,
131,0.5534376153262456,0.3671121665356869,0.0,0.0,0.1471621087905587,0.03916334,0.0,
132,0.5522900933781537,0.3670134617193373,0.0,0.0,0.14603629165881646,0.03924034,0.0,
133,0.5511480218754292,0.36691465026367576,0.0,0.0,0.1449129316117535,0.03932044,0.0,
134,0.5500124232999833,0.36681974882266694,0.0,0.0,0.14379167447731642,0.039401,0.0,
135,0.5489004687111124,0.36674049820946697,0.0,0.0,0.14267569050164539,0.039484280000000004,0.0,
136,0.5477903888461284,0.3666572047338973,0.0,0.0,0.14156278411223108,0.0395704,0.0,
137,0.5466879458274198,0.36657786613438276,0.0,0.0,0.14045285969303692,0.03965722,0.0,
138,0.5455982365136259,0.36650642106093456,0.0,0.0,0.13934721545269135,0.0397446,0.0,
139,0.5445125457125194,0.3664387100238436,0.0,0.0,0.1382383356886758,0.039835499999999996,0.0,
140,0.5434438034420909,0.36637899463288265,0.0,0.0,0.1371392488092082,0.03992556,0.0,
141,0.5423826780068975,0.3663231568068608,0.0,0.0,0.13604230120003677,0.04001722,0.0,
142,0.5413339587902705,0.3662751285116625,0.0,0.0,0.134949070278608,0.04010976,0.0,
143,0.5402950497026653,0.36623097795972936,0.0,0.0,0.13386081174293593,0.040203260000000005,0.0,
144,0.539262544901502,0.36618674047651373,0.0,0.0,0.1327773844249883,0.04029842,0.0,
145,0.5382439521028923,0.3661543093915713,0.0,0.0,0.131695102711321,0.04039454,0.0,
146,0.5372225246149566,0.3661177568277934,0.0,0.0,0.13061130778716312,0.04049346,0.0,
147,0.5362249489353628,0.3660971836348764,0.0,0.0,0.1295362653004863,0.0405915,0.0,
148,0.5352300197270274,0.36607242564477466,0.0,0.0,0.1284650940822528,0.0406925,0.0,
149,0.5342409802314482,0.3660515796759555,0.0,0.0,0.1273940005554927,0.040795399999999996,0.0,
150,0.5332581905067785,0.36603464550791076,0.0,0.0,0.12632664499886773,0.0408969,0.0,
151,0.5322877528222055,0.36602545394040825,0.0,0.0,0.12526121888179725,0.041001079999999995,0.0,
152,0.5313293680625764,0.3660202566669465,0.0,0.0,0.12420341139562983,0.0411057,0.0,
153,0.5303751550843221,0.36601903125533564,0.0,0.0,0.12314492382898644,0.0412112,0.0,
154,0.5294315900866762,0.36602555146057747,0.0,0.0,0.12208839862609863,0.041317639999999996,0.0,
155,0.5284865180682794,0.36603178233475453,0.0,0.0,0.12102713573352493,0.0414276,0.0,
156,0.5275563996604169,0.36604590646535917,0.0,0.0,0.11997223319505773,0.04153826,0.0,
157,0.526635328556932,0.3660639357213706,0.0,0.0,0.11892271283556137,0.04164868,0.0,
158,0.5257095463412571,0.36607798650068707,0.0,0.0,0.11787107984057006,0.04176048,0.0,
159,0.5248041560085839,0.3661002582207001,0.0,0.0,0.11683237778788372,0.04187152,0.0,
160,0.5239043406673382,0.3661300769584437,0.0,0.0,0.11578788370889441,0.04198638,0.0,
161,0.5230087635937871,0.36616376717557475,0.0,0.0,0.11474381641821244,0.04210118,0.0,
162,0.5221187767527571,0.3661936030168295,0.0,0.0,0.11371045373592754,0.042214720000000004,0.0,
163,0.5212369137814981,0.3662351774801298,0.0,0.0,0.1126713163013683,0.04233042,0.0,
164,0.5203621213089257,0.3662806784467129,0.0,0.0,0.11163414286221282,0.0424473,0.0,
165,0.5194961643304858,0.3663301420521891,0.0,0.0,0.11060104227829679,0.04256498,0.0,
166,0.5186357947283042,0.3663795853470911,0.0,0.0,0.10957264938121322,0.04268356,0.0,
167,0.5177826654905152,0.36643284806815474,0.0,0.0,0.10854693742236042,0.04280288,0.0,
168,0.5169337119884738,0.3664900306915104,0.0,0.0,0.10752016129696335,0.04292352,0.0,
169,0.516093987243666,0.3665510875466706,0.0,0.0,0.10649759969699535,0.0430453,0.0,
170,0.5152571627268351,0.36661223182984654,0.0,0.0,0.10547697089698857,0.04316796,0.0,
171,0.5144291481498218,0.3666811405004169,0.0,0.0,0.10445758764940483,0.043290419999999996,0.0,
172,0.5136046017774223,0.3667499987917546,0.0,0.0,0.10344092298566777,0.04341368,0.0,
173,0.5127971897154623,0.36683088165432853,0.0,0.0,0.10242870806113373,0.0435376,0.0,
174,0.5119853888128651,0.36690744538034975,0.0,0.0,0.10141250343251541,0.04366544,0.0,
175,0.5111900880281482,0.36699215358517423,0.0,0.0,0.100406874442974,0.04379106,0.0,
176,0.5103789014363145,0.367076593784438,0.0,0.0,0.09939210765187644,0.0439102,0.0,
177,0.5095866519276924,0.3671649040999597,0.0,0.0,0.09837990782773265,0.04404184,0.0,
178,0.5088042289948979,0.3672573400266187,0.0,0.0,0.09737440896827915,0.04417248,0.0,
179,0.5080228724422216,0.3673457231460716,0.0,0.0,0.09637328929615,0.04430386,0.0,
180,0.5072429243500274,0.3674342078501977,0.0,0.0,0.0953741364998296,0.04443458,0.0,
181,0.5064807436787409,0.3675382533804831,0.0,0.0,0.09437459029825775,0.0445679,0.0,
182,0.5057115455635272,0.36763445076834467,0.0,0.0,0.09337479479518246,0.0447023,0.0,
183,0.5049515987234552,0.3677386138429898,0.0,0.0,0.09237754488046548,0.044835440000000004,0.0,
184,0.504196662124614,0.36784266323575776,0.0,0.0,0.09138465888885629,0.044969340000000003,0.0,
185,0.5034529118532389,0.3679546634868373,0.0,0.0,0.09039364836640165,0.045104599999999995,0.0,
186,0.502703755956051,0.36806260394545165,0.0,0.0,0.08939979201059932,0.04524136,0.0,
187,0.5019643256429055,0.3681786350856535,0.0,0.0,0.08840967055725196,0.04537602,0.0,
188,0.5012206157128034,0.36829060923359797,0.0,0.0,0.08741782647920548,0.04551218,0.0,
189,0.5004865235902876,0.3684028041622524,0.0,0.0,0.08643609942803512,0.04564762,0.0,
190,0.4997613124944304,0.3685267198430016,0.0,0.0,0.08545051265142878,0.04578408,0.0,
191,0.49902710915266024,0.3686466692960915,0.0,0.0,0.0844672598565687,0.04591318,0.0,
192,0.4983107859246744,0.3687705107059144,0.0,0.0,0.08348397521876004,0.0460563,0.0,
193,0.49759578080582395,0.3688944291920773,0.0,0.0,0.08250339161374663,0.046197959999999996,0.0,
194,0.496886073379463,0.36902223390103617,0.0,0.0,0.08152573947842683,0.0463381,0.0,
195,0.49620077637283844,0.3691501099779257,0.0,0.0,0.08054894639491271,0.046501719999999996,0.0,
196,0.4954825639697354,0.3692859318024019,0.0,0.0,0.07957725216733351,0.04661938,0.0,
197,0.4947831500962224,0.3694137692581111,0.0,0.0,0.07860770083811133,0.04676168,0.0,
198,0.4940907708189406,0.3695495500115337,0.0,0.0,0.07763640080740686,0.04690482,0.0,
199,0.49341046654422077,0.3696971492330978,0.0,0.0,0.0766659173111229,0.0470474,0.0,
200,0.49272759166544755,0.36983308656411606,0.0,0.0,0.07570420510133147,0.047190300000000004,0.0,
201,0.4920505833636645,0.36997691637576685,0.0,0.0,0.07474248698789765,0.04733118,0.0,
202,0.491373616041917,0.37012077538608884,0.0,0.0,0.07378138065582812,0.04747146,0.0,
203,0.49071289885213654,0.3702685885258061,0.0,0.0,0.07282313032633046,0.04762118,0.0,
204,0.49005265414306826,0.3704202870106048,0.0,0.0,0.07186480713246345,0.04776756,0.0,
205,0.4893972946446711,0.37057598390338586,0.0,0.0,0.07090941074128523,0.0479119,0.0,
206,0.4887419651695906,0.3707317023240493,0.0,0.0,0.06995304284554132,0.04805722,0.0,
207,0.4880884903994056,0.37088339347628185,0.0,0.0,0.06900009692312375,0.048205,0.0,
208,0.48744440299963465,0.3710431636994144,0.0,0.0,0.06805053930022022,0.048350699999999996,0.0,
209,0.4867943349673199,0.3711989218507599,0.0,0.0,0.06710397311655995,0.04849144,0.0,
210,0.4861627548699243,0.3713546244156957,0.0,0.0,0.06615751045422856,0.04865062,0.0,
211,0.48553048136930543,0.3715184091081864,0.0,0.0,0.06521297226111902,0.0487991,0.0,
212,0.48490490098835104,0.3716862360287636,0.0,0.0,0.06427044495958742,0.04894822,0.0,
213,0.4842799143293468,0.3718539014972446,0.0,0.0,0.06332631283210215,0.049099699999999996,0.0,
214,0.4836551009565201,0.372017804545764,0.0,0.0,0.062390996410756114,0.04924629999999999,0.0,
215,0.4830315008451459,0.3721817365351845,0.0,0.0,0.06145676430996142,0.04939299999999999,0.0,
216,0.4824276662007096,0.3723536223733966,0.0,0.0,0.06052208382731301,0.049551960000000006,0.0,
217,0.48181708383918553,0.372521585877431,0.0,0.0,0.05959265796175449,0.04970284,0.0,
218,0.48121404469742135,0.37269755065878235,0.0,0.0,0.05866275403863905,0.04985374,0.0,
219,0.48061299419881465,0.37286954972520414,0.0,0.0,0.05773656447361048,0.050006880000000004,0.0,
220,0.48001442798241606,0.37304560250174484,0.0,0.0,0.05680894548067125,0.05015988,0.0,
221,0.4794236465789972,0.3732256646232918,0.0,0.0,0.055884061955705396,0.05031392,0.0,
222,0.47883320015273556,0.37340572642477265,0.0,0.0,0.054959093727962954,0.05046837999999999,0.0,
223,0.4782496192736577,0.3735898009720289,0.0,0.0,0.054039558301628904,0.05062025999999999,0.0,
224,0.47766649033077047,0.3737699534864679,0.0,0.0,0.05312215684430252,0.05077438,0.0,
225,0.4770830998537155,0.37395008674357466,0.0,0.0,0.05220527311014086,0.05092774,0.0,
226,0.4765106102665187,0.37413421456346196,0.0,0.0,0.0512945957030567,0.051081800000000004,0.0,
227,0.4759361288352756,0.3743224111331493,0.0,0.0,0.050377857702126265,0.051235859999999994,0.0,
228,0.47538425998165346,0.374506698709851,0.0,0.0,0.049469461271802476,0.0514081,0.0,
229,0.4748160900723549,0.37468689322660464,0.0,0.0,0.04856293684575033,0.05156626,0.0,
230,0.47426334820187627,0.37487958247092373,0.0,0.0,0.047661785730952505,0.05172198,0.0,
231,0.47370564244601654,0.3750758386045315,0.0,0.0,0.046749663841485045,0.05188014,0.0,
232,0.4731508267477468,0.3752685974129098,0.0,0.0,0.045845569334836966,0.05203666,0.0,
233,0.4726072429332361,0.3754651373043658,0.0,0.0,0.04494664562887027,0.05219546,0.0,
234,0.47206459301418247,0.37565767927132065,0.0,0.0,0.044053573742861826,0.05235334,0.0,
235,0.47152187100151854,0.37585022338278357,0.0,0.0,0.04315652761873494,0.052515120000000005,0.0,
236,0.4709854417731317,0.37605055695011746,0.0,0.0,0.042256024823014236,0.05267886,0.0,
237,0.47045485686061395,0.3762515591936546,0.0,0.0,0.04136387766695933,0.052839420000000005,0.0,
238,0.4699218666898737,0.37645224084596396,0.0,0.0,0.04046712584390969,0.05300250000000001,0.0,
239,0.46937980905946713,0.37664901161793835,0.0,0.0,0.03958145744152877,0.053149339999999996,0.0,
240,0.46885426618637244,0.3768459374601797,0.0,0.0,0.03869350872619274,0.05331482,0.0,
241,0.4683421561334671,0.37705499230654677,0.0,0.0,0.037806003826920315,0.05348116000000001,0.0,
242,0.46782567079894494,0.3772560112579742,0.0,0.0,0.03692233954097072,0.053647320000000005,0.0,
243,0.4673143887354463,0.3774651868043944,0.0,0.0,0.0360392819310519,0.05380992,0.0,
244,0.4667994946898847,0.37766647312351886,0.0,0.0,0.035163761566365775,0.053969260000000005,0.0,
245,0.46629048881974744,0.3778798153446122,0.0,0.0,0.03428673347513526,0.05412394,0.0,
246,0.4657830220869375,0.37808095725943075,0.0,0.0,0.0334110448275067,0.05429102,0.0,
247,0.46527903994882047,0.3782945346847619,0.0,0.0,0.03253878526405861,0.05444572,0.0,
248,0.4647824877926995,0.37850013809210403,0.0,0.0,0.03167124970059542,0.054611099999999996,0.0,
249,0.46429310197932744,0.3787179856150534,0.0,0.0,0.03080233636427406,0.05477278,0.0,
250,0.4637975339799354,0.37891930579188604,0.0,0.0,0.029940188188049412,0.054938039999999994,0.0,
251,0.46330479727072726,0.3791370087963094,0.0,0.0,0.02907206847441787,0.05509572,0.0,
252,0.46282237805819076,0.37934680390320613,0.0,0.0,0.028209794154984636,0.055265779999999994,0.0,
253,0.462341141475538,0.37956471373262585,0.0,0.0,0.027348527742912174,0.055427899999999995,0.0,
254,0.46186354479960134,0.3797786619714207,0.0,0.0,0.026493282828180635,0.055591600000000005,0.0,
255,0.46138632124195483,0.3799926457380193,0.0,0.0,0.025638675503935577,0.055755,0.0,
256,0.46091418046278443,0.3802070085934569,0.0,0.0,0.024789531869327537,0.055917640000000005,0.0,
257,0.46044410437377026,0.38042078230213905,0.0,0.0,0.023938102071631207,0.05608522,0.0,
258,0.4599769305849197,0.3806390506629711,0.0,0.0,0.023084059921948587,0.056253819999999996,0.0,
259,0.4595131602972467,0.38085742688527907,0.0,0.0,0.022233253411967625,0.056422480000000004,0.0,
260,0.459056478142443,0.38107184708978037,0.0,0.0,0.02139317105266265,0.05659146,0.0,
261,0.45860218837560407,0.38129461629094125,0.0,0.0,0.020549932084662832,0.05675764,0.0,
262,0.45814095804250365,0.3815087962118458,0.0,0.0,0.01971112183065789,0.056921040000000006,0.0,
263,0.457680849020999,0.3817273609164199,0.0,0.0,0.01887542810457911,0.05707806,0.0,
264,0.45724517825521777,0.38194208957049497,0.0,0.0,0.018042108684722773,0.05726098,0.0,
265,0.4568040319897446,0.3821650041263924,0.0,0.0,0.01721220786335221,0.05742682,0.0,
266,0.45636341182103324,0.38238802059257226,0.0,0.0,0.016381331228460992,0.05759406,0.0,
267,0.4559257196738046,0.38260696347047113,0.0,0.0,0.015555956203333447,0.057762799999999996,0.0,
268,0.455488567630365,0.38282999252827543,0.0,0.0,0.014726895102089561,0.05793168,0.0,
269,0.45505742718348446,0.3830531900979561,0.0,0.0,0.013904057085528384,0.05810018,0.0,
270,0.45462972178548583,0.3832766263424715,0.0,0.0,0.013084295443014326,0.0582688,0.0,
271,0.4542060457166532,0.38350393585801756,0.0,0.0,0.012264349858635625,0.05843776,0.0,
272,0.453777856869275,0.3837233162615552,0.0,0.0,0.01144994060771983,0.0586046,0.0,
273,0.4533621300326947,0.38395090014664246,0.0,0.0,0.010636849886052246,0.05877438,0.0,
274,0.452940866132437,0.3841744478234922,0.0,0.0,0.009819638308944788,0.058946780000000004,0.0,
275,0.4525282080949029,0.3844021695917077,0.0,0.0,0.009008118503195207,0.059117920000000004,0.0,
276,0.45211176605256465,0.3846259123392873,0.0,0.0,0.008196533713277413,0.05928932,0.0,
277,0.4516994227028525,0.3848497347877815,0.0,0.0,0.007387807915070965,0.05946188,0.0,
278,0.451296798342932,0.3850818293837812,0.0,0.0,0.00658028895915083,0.05963468,0.0,
279,0.4508928308318415,0.3853098256937327,0.0,0.0,0.0057759451381087954,0.05980706,0.0,
280,0.4504878984489144,0.38553385956527986,0.0,0.0,0.0049743188836345095,0.05997971999999999,0.0,
281,0.4500908674874826,0.3857662871913682,0.0,0.0,0.0041745602961144115,0.06015002,0.0,
282,0.4496925268146386,0.3859905843443897,0.0,0.0,0.003378422470248902,0.06032352,0.0,
283,0.4493036686305344,0.38622312947645315,0.0,0.0,0.002583099154081244,0.06049744,0.0,
284,0.44891358641600243,0.38645157787851037,0.0,0.0,0.001791108537492055,0.0606709,0.0,
285,0.4485258945193017,0.38668420755597616,0.0,0.0,0.0009974669633255218,0.060844220000000004,0.0,
286,0.4481364796940361,0.3869088153076239,0.0,0.0,0.00021034438641223118,0.06101731999999999,0.0,
