n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
814,1.8450470773945307e-05,1.1880398509825508e-05,44.69797773525343,5551.5371134364705,5000000000.0,0.413315,0.0015293000000000001,1.11,0.3995398,-10.2572,19.2031,-19.6984,9.72606761074693,18.344143051350947,6.8462e-05,0.0007886548
815,1.8413393482932047e-05,1.1755253138634635e-05,44.903763824315035,5567.306243723894,5000000000.0,0.41367790000000004,0.0015322,1.11,0.3995441,-10.2871,19.2225,-19.8843,9.720012708981724,18.35107790777478,6.82942e-05,0.0007860685
816,1.8301260017546068e-05,1.1631776658444426e-05,44.986103077941536,5572.136026269116,5000000000.0,0.4138631,0.0015265,1.1109,0.3995317,-10.2814,19.2162,-19.9752,9.735729728960095,18.35778560220174,6.79038e-05,0.000781455
817,1.822857247413432e-05,1.1524893499398755e-05,45.15674153536392,5578.819951726298,5000000000.0,0.4140885,0.0015263,1.1114,0.3995299,-10.2927,19.2182,-20.138,9.73745868557887,18.3636485218031,6.7637e-05,0.0007780873999999999
818,1.813539537558404e-05,1.1442597832183987e-05,45.30351863844775,5595.92186136854,5000000000.0,0.41417430000000005,0.0015237,1.1118,0.399524,-10.3014,19.2162,-20.2848,9.742670154536919,18.368907562846935,6.72985e-05,0.0007741321999999999
819,1.802701021519894e-05,1.133904960525237e-05,45.430656483426816,5603.317906260568,5000000000.0,0.4143087,0.0015197000000000001,1.1126,0.3995148,-10.2995,19.2079,-20.418,9.753583755209572,18.37478838225325,6.69201e-05,0.0007697206999999999
820,1.7939000113793763e-05,1.123867923466096e-05,45.54066641496014,5622.521343877787,5000000000.0,0.41447660000000003,0.001516,1.1128,0.3995069,-10.3096,19.2123,-20.5366,9.762250547926364,18.380448643222834,6.65965e-05,0.0007657856
821,1.781355000414339e-05,1.1141380403439841e-05,45.64157449096388,5640.475976899767,5000000000.0,0.4145521,0.0015097,1.1134,0.3994936,-10.3073,19.2042,-20.6529,9.777432358430838,18.38634145120894,6.61584e-05,0.0007607808999999999
822,1.7741303286573883e-05,1.1057681707121543e-05,45.82140416229378,5660.7130865393665,5000000000.0,0.41469760000000006,0.0015092,1.1135,0.3994918,-10.3259,19.2097,-20.8348,9.777498374677744,18.39135644901188,6.58819e-05,0.0007573794
823,1.7621553443756108e-05,1.0986236741909745e-05,45.88447470109248,5668.415579942756,5000000000.0,0.4146903,0.0015025,1.1144,0.39947770000000005,-10.3121,19.1926,-20.9153,9.794336362311478,18.39593577400869,6.54782e-05,0.0007529514
824,1.7551233732380196e-05,1.0915155969703784e-05,46.030492003923285,5678.226432541829,5000000000.0,0.4147962,0.0015015,1.1148,0.3994747,-10.3194,19.1898,-21.068,9.79702125660102,18.39992263410258,6.52211e-05,0.0007498941999999999
825,1.7502111554945707e-05,1.0846506898662065e-05,46.24354549288602,5710.699456288111,5000000000.0,0.4149465,0.0015033000000000002,1.1143,0.3994779,-10.3539,19.2065,-21.288,9.789472149348418,18.404395263813058,6.50136e-05,0.0007471738
826,1.738275881365826e-05,1.0768240877487372e-05,46.34519943518613,5718.19388785305,5000000000.0,0.41496890000000003,0.0014976,1.1152,0.39946550000000003,-10.3432,19.1898,-21.4098,9.804184948677413,18.409246978587525,6.460639999999999e-05,0.0007426509999999999
827,1.7279875879761384e-05,1.0702419123221035e-05,46.43125437054803,5728.949520091683,5000000000.0,0.41497930000000005,0.0014925,1.1158,0.39945460000000005,-10.3369,19.1778,-21.5157,9.81681548958237,18.413426694300625,6.42506e-05,0.0007386900000000001
828,1.7145108820468298e-05,1.0595409719187905e-05,46.50055789755482,5739.793050452079,5000000000.0,0.4150724,0.0014843,1.1168,0.39943740000000005,-10.3239,19.1633,-21.6151,9.838582966483585,18.419258484291916,6.37844e-05,0.000733395
829,1.7084916676549996e-05,1.0513105523615939e-05,46.57296104574697,5763.662826142934,5000000000.0,0.4152522,0.0014811000000000002,1.1167,0.3994306,-10.3377,19.1742,-21.7061,9.846129972396332,18.423695188768928,6.355340000000001e-05,0.0007304579999999999
830,1.6989361553980842e-05,1.0432549464330823e-05,46.62840093288389,5773.444059506281,5000000000.0,0.4153369,0.0014754,1.1173,0.3994183,-10.3296,19.1649,-21.784,9.861709344629434,18.42798231630389,6.32197e-05,0.0007266346
831,1.6897334447992054e-05,1.0362978144867324e-05,46.67964515383799,5797.737063233059,5000000000.0,0.4153923,0.0014695,1.1175,0.3994063,-10.3328,19.165,-21.8604,9.875436878427058,18.43233394936322,6.28893e-05,0.0007228206999999999
832,1.6836723395119264e-05,1.031582374229756e-05,46.82202735618832,5821.903562069605,5000000000.0,0.4154375,0.0014686,1.1174,0.3994042,-10.3494,19.1694,-22.0225,9.87547063976695,18.435765954543445,6.266279999999999e-05,0.0007201411
833,1.6741261320649423e-05,1.0249110437340336e-05,46.944260335264275,5845.491961067513,5000000000.0,0.4154739,0.0014644999999999999,1.1177,0.3993955,-10.3553,19.1658,-22.1737,9.884477404861515,18.440148266373328,6.23186e-05,0.0007162046999999999
834,1.6681062997816418e-05,1.020439478205338e-05,47.05272556419601,5869.455305913835,5000000000.0,0.4155106,0.0014625999999999999,1.1176,0.3993916,-10.3687,19.1699,-22.3057,9.88723555274248,18.44342010125536,6.20945e-05,0.0007135741000000001
835,1.6555855645500037e-05,1.0111160772412803e-05,47.15088180789366,5881.378187624852,5000000000.0,0.41558120000000004,0.0014558,1.1184,0.3993769,-10.3585,19.1549,-22.4412,9.90568652142376,18.448503709133917,6.16608e-05,0.0007086671
836,1.647873427146254e-05,1.0069274872726707e-05,47.231632729765145,5917.56234104269,5000000000.0,0.4155623,0.0014516,1.1181,0.3993688,-10.3736,19.1615,-22.551,9.91273815965799,18.45230539263345,6.13753e-05,0.0007054068999999999
837,1.6398650781649477e-05,1.0007495643075879e-05,47.298711696484276,5938.526564315535,5000000000.0,0.4156187,0.0014470000000000002,1.1183,0.39935919999999997,-10.3767,19.1604,-22.6467,9.923836394253215,18.456139372863202,6.10878e-05,0.0007020815
838,1.6320250078606203e-05,9.938168100997612e-06,47.35742454183205,5959.790201544604,5000000000.0,0.4157075,0.0014421,1.1185,0.399349,-10.3797,19.1607,-22.734,9.936079866660908,18.460148521260358,6.08024e-05,0.0006987318
839,1.6262453385072877e-05,9.878086197406915e-06,47.40628668206827,5983.353734262356,5000000000.0,0.415813,0.0014383999999999998,1.1185,0.3993414,-10.3884,19.1671,-22.8079,9.944831682732033,18.463636767965404,6.05854e-05,0.0006960951999999999
840,1.6169675485369053e-05,9.8194631458794e-06,47.44248788274682,6005.793844052127,5000000000.0,0.4158271,0.001432,1.1187,0.3993284,-10.3862,19.1629,-22.8738,9.960455665293818,18.46761530644327,6.0260399999999997e-05,0.0006924278
841,1.6095098559534965e-05,9.74421207288249e-06,47.39052682980483,6030.098457959407,5000000000.0,0.41595170000000004,0.0014241,1.1188,0.39931259999999996,-10.3834,19.1676,-22.8416,9.981179430000507,18.471646554458133,5.99894e-05,0.0006891932
842,1.601735434336862e-05,9.688117354998184e-06,47.436378404425135,6052.544781976928,5000000000.0,0.4159907,0.0014190000000000001,1.1189,0.3993021,-10.3854,19.1668,-22.9151,9.993733311142549,18.475196876962166,5.97096e-05,0.0006859799000000001
