Iteration No,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,
96,0.001208528,15.112392617231889,5.243555781459079,55.32996162878037,7.50339358255586,0.0050756823,0.02561891,0.05703626,0.4705149,0.3233431,
97,0.001131796,14.804642889328829,1.1981540469297016,50.589889324872104,7.539317260970928,0.0047496969,0.02415789,0.05616656,0.4673325,0.3270663,
98,0.00117233,15.34821814240038,5.90496577435033,70.24645807695845,7.523383259047071,0.004920565,0.02492461,0.05667984,0.4692291,0.3240244,
99,0.001100125,15.069149769465806,0.2332022752354277,49.21261999148476,7.527563177366207,0.0046151911,0.02354246,0.05585235,0.4661574,0.3276542,
100,0.001037419,14.774141613659292,2.223832980920321,50.07764907846571,7.571393786770326,0.004343833,0.02232958,0.0551143,0.4633195,0.3309781,
101,0.001074094,15.345503503418227,10.126154708987428,69.33664238542858,7.548104308886751,0.0045052202,0.02303433,0.05559572,0.465186,0.3279299,
102,0.001014517,15.076059924725225,0.6485261439925694,48.89817899596197,7.559571282760692,0.0042473626,0.02187771,0.05488709,0.46243,0.3312073,
103,0.000961275,14.798245170794953,3.0099599757934072,49.99564002122992,7.607786645849717,0.004017611,0.02083395,0.05424521,0.4598503,0.3342112,
104,0.0009958985,15.381565436232133,8.514096946295098,68.21242820587472,7.578430237306051,0.004169509500000001,0.02150786,0.05471201,0.4617392,0.3311684,
105,0.0009447608,15.127601843426586,5.584506912888912,52.48306975226197,7.5944278267088805,0.0039487461,0.02050282,0.05408982,0.4592174,0.3341554,
106,0.000898663,14.866840660912553,3.4579078799557976,50.14567164484306,7.619285995944143,0.0037502893999999997,0.01958915,0.05352206,0.4568437,0.3369128,
107,0.0009312903,15.450934464417651,5.645236989864671,83.1452761662531,7.611182777090098,0.003893097,0.02023084,0.0539732,0.4587405,0.3338789,
108,0.0008866482,15.213780622034074,3.8617114149680276,53.85584176964521,7.630282950635506,0.003700788,0.01934452,0.05341881,0.4564087,0.3366387,
109,0.0008461204,14.96966228580234,3.4027292521586787,50.650826668558594,7.652636244080927,0.0035266530000000003,0.0185339,0.05290991,0.4542041,0.3392008,
110,0.0008653785,15.299361886916785,3.4463499904922372,56.856938612587584,7.606506499979938,0.0036103119,0.01891547,0.05318511,0.4554071,0.3375457,
111,0.0008268072,15.06463938185939,2.3389065254501418,51.21863296219874,7.640896293232538,0.0034446932000000005,0.01814156,0.05269665,0.4532635,0.3400418,
112,0.0007915518,14.82808290515573,5.58009924359601,49.80511744515212,7.690264177439783,0.0032936657,0.0174296,0.05224567,0.4512281,0.3423737,
113,0.0008212334,15.438570338337401,2.5629637462620565,69.86976420608411,7.651517800337498,0.0034228571,0.01802413,0.05267272,0.453162,0.3393645,
114,0.000786571,15.221550597316911,1.6582628791432796,53.99838316715304,7.670612433848483,0.0032742268,0.01732384,0.05222638,0.4511448,0.3417247,
115,0.0007547315,15.000462162518744,0.95482967881739,50.36932854032466,7.710489655390794,0.0031380037,0.01667681,0.05181256,0.4492236,0.3439376,
116,0.0007253504,14.779707285487957,7.841613327577335,49.51872862759657,7.759450176831349,0.0030126187,0.01607499,0.05143835,0.4474419,0.3460221,
117,0.000753139,15.410134384228522,1.2055712399980365,62.219101057785934,7.723082921813954,0.0031331209,0.01663803,0.05184846,0.4493984,0.343029,
118,0.0007240167,15.205629423562982,0.5666381681439958,53.32300286735419,7.734639109617306,0.0030086329,0.01604324,0.05146411,0.4475713,0.3451504,
119,0.0006970741,14.998776939779237,0.04913648103831747,50.30511941679916,7.783510337629291,0.0028936895000000002,0.01549023,0.05110562,0.4458237,0.3471513,
120,0.0006977001,15.014219465800851,0.0557730627152182,50.47791956394377,7.7785952299155925,0.0028964143,0.01550103,0.05112925,0.4459415,0.3471245,
121,0.0006726584,14.80813574803941,3.5061683575549267,47.921631596825875,7.828488742962466,0.0027897714000000005,0.01498482,0.05079309,0.4442651,0.3490203,
122,0.0006986419,15.442968428523367,0.3175275061951197,66.10824243821293,7.777732297780988,0.0029021473,0.01551595,0.05118657,0.4462289,0.3460448,
123,0.0006736191,15.252399434498168,-0.18186255493489512,54.49138317364394,7.799000225520125,0.0027954433,0.01500046,0.05084894,0.4445519,0.3479861,
124,0.0006503359,15.059538983686839,-0.5941537162314603,51.061517557507145,7.847793927526468,0.0026963352,0.01451873,0.0505325,0.4429425,0.3498257,
125,0.0006286191,14.866943214243575,-0.9542115513671661,49.42009473405915,7.88676574767874,0.0026040469,0.01406758,0.05023531,0.4413957,0.3515729,
126,0.000652989,15.499578596833828,-0.32761652927680984,80.59680018251237,7.84184178795679,0.0027092221000000003,0.01456952,0.05061253,0.4433588,0.3486133,
127,0.0006311699,15.32260838914264,-0.740470177290959,56.907248572086715,7.854062657309797,0.002616367,0.01411667,0.05031252,0.4418066,0.3504094,
128,0.0006107698,15.142855960666717,-1.084506537841456,52.35692097712615,7.9014415623294205,0.0025296895,0.01369165,0.0500302,0.4403129,0.3521178,
129,0.0005916571,14.962809874335841,-1.3895403731769917,50.29220942470229,7.949417760196703,0.0024486046000000003,0.01329201,0.04976406,0.4388736,0.353746,
130,0.0006080926,15.374733397618026,-0.9882096245036678,60.864657150374214,7.887585020189429,0.0025191686000000002,0.01363241,0.05002601,0.4402947,0.3518227,
131,0.0005891787,15.203229129909772,-1.313855690918615,53.93550854813945,7.920984947878109,0.0024388897,0.0132369,0.04976137,0.4388632,0.35346,
132,0.0005714159,15.030823750817767,-1.5944880801488281,51.178936362218025,7.956936528449403,0.0023636002,0.01286421,0.04951139,0.4374821,0.3550234,
133,0.0005547037,14.858953752485284,-1.8470720393854805,49.57812170070102,8.003869798359723,0.0022928555,0.01251244,0.04927491,0.4361483,0.3565188,
134,0.000576538,15.501862374612719,-1.3271595269982726,66.98904688164882,7.951658491908583,0.0023866973,0.01296803,0.04962558,0.4381228,0.3535974,
135,0.0005595795,15.343999818177036,-1.626812813299935,59.6715630572381,7.973467183442157,0.0023147982,0.01261157,0.04938461,0.4367766,0.3551449,
136,0.0005435994,15.18380891395434,-1.8777868338316424,53.846382404686764,8.00786005768979,0.0022471345,0.01227465,0.04915636,0.4354755,0.3566261,
137,0.0005285174,15.02307370823216,-2.1052684558307675,51.34862106988116,8.05370691078008,0.0021833487,0.01195574,0.04893987,0.4342168,0.358046,
138,0.0005142614,14.862959605268614,-2.312759573924822,49.86559032724915,8.099846063212478,0.0021231197000000004,0.01165346,0.04873427,0.4329982,0.3594092,
139,0.0005346666,15.510412683726084,-1.8402584328975422,62.26923479389728,8.030639952039365,0.0022106435,0.01208231,0.04906935,0.4349791,0.3565052,
140,0.0005201205,15.363603900864982,-2.091966370169196,62.71816757566343,8.051846372467402,0.0021490924,0.01177436,0.04885872,0.4337452,0.357921,
141,0.0005063551,15.214532240682273,-2.3021189764048557,55.25273073884166,8.096503263418908,0.002090907,0.01148217,0.04865851,0.4325498,0.3592807,
142,0.000493311,15.064820775919568,-2.4944885493497395,52.22812034871829,8.141382378053626,0.0020358247,0.01120458,0.04846797,0.431391,0.3605883,
143,0.0004809346,14.915458554764731,-2.671545760487831,50.54761460213871,8.186444275394232,0.0019836089,0.01094055,0.04828646,0.4302669,0.3618473,
144,0.000500013,15.556313396076265,-2.2309472948177884,55.2395578379315,8.112548157495647,0.0020653438,0.01134386,0.04860663,0.4322434,0.3589629,
145,0.0004873326,15.420929751069874,-2.4505031490412534,88.70983745290664,8.133633372653344,0.0020117617,0.01107381,0.04841989,0.4311023,0.360274,
146,0.0004752904,15.28281871214812,-2.632704412908353,58.95179323277486,8.177246098345028,0.0019609213,0.01081675,0.04824187,0.4299947,0.3615366,
147,0.0004638409,15.143566836566137,-2.8006175361832817,54.1205729173457,8.22098732043406,0.0019126237,0.01057177,0.04807199,0.4289193,0.3627539,
148,0.0004529427,15.004185411775097,-2.9561105784109287,51.87413060410124,8.264840036585666,0.0018666843,0.01033809,0.04790972,0.4278743,0.3639288,
149,0.0004425585,14.865309126740954,-3.1006619398167956,50.4247443291473,8.308778199407724,0.0018229418999999999,0.01011496,0.0477546,0.4268586,0.3650638,
150,0.0004603355,15.518771360057332,-2.698137227860471,55.74086759659767,8.226407813641062,0.0018989827999999999,0.0104934,0.04805976,0.4288487,0.362197,
151,0.0004496331,15.39229989225216,-2.8825937543127935,80.31899299173884,8.247101418043618,0.0018538325,0.01026387,0.04789921,0.4278136,0.3633833,
152,0.0004394289,15.263650497496704,-3.033902310955881,59.955784591890875,8.289620660965758,0.0018108129,0.01004456,0.04774565,0.4268071,0.3645294,
153,0.0004296905,15.134071257923367,-3.1745290861956477,54.86777866695164,8.332192304429114,0.0017697823,0.009834856,0.04759865,0.4258278,0.3656377,
154,0.0004196346,15.003059247126199,-3.3017593885702823,52.52713677073139,8.377571305789955,0.0017307654,0.009621097,0.04741309,0.4245627,0.3667032,
155,0.0004105839,14.872478431337688,-3.4256054888104543,51.01698857134494,8.406562051706848,0.0016929822,0.009425514,0.04727445,0.4236042,0.3677524,
156,0.0004281278,15.524851678967554,-3.047661088587752,52.4762433628963,8.332112402957467,0.0017640155000000002,0.009801374,0.04757941,0.4257004,0.3648957,
157,0.0004181612,15.406451460838426,-3.2048003250837027,62.41201204941126,8.355143887440105,0.0017253743,0.00958949,0.04739453,0.4244371,0.365977,
158,0.0004092,15.286237872141239,-3.3365038415387716,67.07511033775464,8.397017856644377,0.0016879330000000002,0.009395778,0.04725691,0.4234837,0.3670419,
159,0.0004006115,15.16470100375454,-3.4595497386880254,57.78203260626441,8.43894117570882,0.0016520894000000002,0.0092098,0.04712455,0.4225521,0.3680747,
160,0.0003923731,15.042649343037922,-3.574918833210738,54.107923669549805,8.466337173197479,0.001617746,0.009031107,0.04699715,0.4216414,0.3690771,
161,0.0003844639,14.920594251284076,-3.683463370450042,52.16363200235536,8.507641070267404,0.0015848105,0.008859275,0.04687443,0.4207508,0.3700509,
162,0.0004001486,15.560453660031271,-3.321439186882209,47.98957776169182,8.429622499935336,0.0016510598,0.009196987,0.0471535,0.4227652,0.367219,
163,0.0003919537,15.452602573760238,-3.4678393085464876,53.92200085565214,8.45002334844046,0.0016168607000000002,0.009019294,0.04702595,0.4218567,0.3682401,
164,0.0003840841,15.341773310643354,-3.584876473541044,64.44563656845818,8.490809841444003,0.0015840564999999999,0.008848382,0.04690306,0.420968,0.3692317,
165,0.0003765211,15.229142298039244,-3.6945746923632043,66.69904308990138,8.51689082759396,0.0015525627,0.008683868,0.04678458,0.4200983,0.3701954,
166,0.0003692473,15.115525485901937,4.196118389359697,48.474453639666635,8.5570085835908,0.0015223052000000001,0.008525408,0.04667027,0.419247,0.3711326,
167,0.0003622467,15.001500455168543,5.013493712928536,48.0567191603881,8.585931954509,0.0014932138,0.008372677,0.04655992,0.4184131,0.3720446,
168,0.0003554824,14.887853508542893,0.8419273937956575,47.8185627283533,8.612694951667653,0.0014651663,0.008224293,0.04645984,0.417648,0.3729357,
169,0.00037017,15.532231927509507,-3.6463204056668417,46.76592126873436,8.552302053801741,0.0015270021,0.008542254,0.04672707,0.4196819,0.3701149,
170,0.0003631553,15.431973205109875,1.0517700785950268,50.97796479969739,8.5576585427955,0.0014978158,0.008389323,0.04661571,0.4188466,0.3710484,
171,0.0003563986,15.328920276622643,1.1569482100973687,49.851533329033785,8.596678909314205,0.0014697306000000002,0.008241805,0.04650814,0.4180281,0.3719571,
172,0.0003498863,15.224109431576991,1.952473016060111,49.09594219010721,8.62473412210828,0.0014426880000000001,0.008099428,0.04640416,0.4172259,0.3728421,
173,0.0003436053,15.118206697595976,3.9671354994495687,48.694375047480634,8.651173495251506,0.0014166321000000002,0.007961923,0.04630359,0.4164393,0.3737046,
174,0.0003375437,15.011723590263168,-0.048539454514923364,48.38408527316133,8.689382231102309,0.0013915083,0.007829049,0.04620627,0.4156678,0.3745457,
175,0.0003316903,14.905099048999414,5.0576555908310326,47.90228872202876,8.727660036355678,0.0013672711,0.007700575,0.04611204,0.4149107,0.3753664,
176,0.000345446,15.53907983569066,0.654343967477061,53.40535342234999,8.64847517566744,0.0014250327000000001,0.007999704,0.04636762,0.4169508,0.3725608,
177,0.0003393378,15.447417145811135,0.4046927631963797,52.122951844542,8.667728090492997,0.0013996814,0.007865917,0.04626898,0.4161756,0.3734249,
178,0.0003334394,15.352736068163019,0.5390504111097414,50.740181801070776,8.694861614617972,0.0013752245000000001,0.007736559,0.04617348,0.4154149,0.3742675,
179,0.0003277402,15.255885521373035,1.4438120215476005,49.76532915414394,8.72010896693237,0.0013516138999999999,0.007611414,0.04608096,0.4146683,0.3750898,
180,0.0003222305,15.157578579539276,2.4597486581928365,49.05306802783984,8.757303481351693,0.0013288093,0.007490284,0.0459913,0.4139353,0.3758926,
181,0.0003169012,15.058403373796004,6.131483395790212,48.56889624074056,8.79455303069119,0.0013067704000000002,0.007372981,0.04590436,0.4132154,0.3766766,
182,0.0003117437,14.958755579675088,4.187383163799524,48.246438763133426,8.831859554884641,0.00128546067,0.007259328,0.04582002,0.4125081,0.3774429,
183,0.0003213441,15.405367857262139,-0.029855070106989956,52.14862276140225,8.749167426088462,0.0013256269,0.007468657,0.04600534,0.4140591,0.3754645,
184,0.0003160527,15.315600844765193,0.35399225892300024,51.161588909895556,8.762409494336076,0.0013037323,0.007352211,0.04591851,0.4133416,0.3762551,
185,0.0003109308,15.22371198163452,1.3774970794277976,50.103045944371615,8.798949346123901,0.00128255751,0.007239366,0.04583427,0.4126367,0.3770277,
186,0.0003059706,15.130321825656928,2.900135565672585,49.476815668139295,8.835528082885421,0.00126206795,0.007129958,0.04575249,0.4119439,0.377783,
